iteration,overlap_pqtl,overlap_eqtl,overlap_both
4765,26,33,8
4766,32,24,7
4767,23,33,7
4768,29,22,6
4769,27,31,7
4770,30,38,12
4771,20,26,3
4772,33,31,12
4773,29,31,7
4774,22,31,8
4775,21,29,3
4776,25,18,1
4777,29,28,5
4778,23,32,7
4779,24,34,7
4780,23,31,7
4781,26,19,5
4782,21,26,7
4783,29,30,8
4784,24,37,9
4785,36,24,7
4786,28,26,8
4787,19,37,7
4788,30,30,5
4789,24,25,4
4790,21,30,7
4791,22,28,2
4792,27,24,5
4793,21,25,6
4794,32,25,10
4795,23,28,7
4796,25,21,5
4797,24,23,6
4798,28,22,5
4799,26,33,8
4800,27,29,7
4801,25,28,4
4802,25,29,6
4803,22,28,6
4804,27,24,3
4805,26,22,5
4806,26,26,6
4807,27,27,10
4808,27,31,9
4809,22,17,3
4810,28,19,4
4811,23,20,3
4812,28,33,12
4813,30,27,6
4814,24,36,11
4815,26,26,6
4816,18,26,4
4817,26,28,12
4818,32,23,7
4819,27,33,7
4820,23,29,7
4821,28,31,6
4822,24,32,3
4823,24,31,7
4824,24,27,5
4825,25,27,4
4826,15,28,4
4827,24,29,6
4828,25,31,5
4829,25,28,5
4830,25,22,5
4831,23,20,3
4832,27,31,10
4833,21,22,2
4834,14,40,6
4835,18,29,6
4836,23,23,2
4837,27,29,8
4838,21,27,4
4839,22,28,6
4840,26,17,2
4841,18,31,4
4842,18,33,6
4843,23,25,4
4844,21,28,8
4845,30,34,11
4846,23,23,4
4847,18,36,10
4848,27,29,7
4849,28,30,7
4850,28,29,9
4851,24,27,6
4852,28,28,9
4853,22,23,6
4854,20,25,5
4855,22,28,4
4856,23,28,6
4857,24,30,6
4858,25,33,9
4859,26,27,7
4860,18,21,2
4861,25,21,4
4862,19,28,4
4863,21,28,6
4864,30,29,8
4865,26,30,6
4866,22,27,5
4867,22,30,7
4868,25,24,7
4869,31,29,6
4870,27,29,6
4871,23,32,4
4872,22,30,4
4873,26,32,4
4874,22,23,5
4875,28,25,6
4876,20,31,8
4877,22,26,5
4878,28,30,6
4879,21,31,6
4880,27,28,8
4881,23,26,3
4882,20,24,1
4883,20,28,4
4884,20,26,4
4885,24,36,8
4886,24,22,5
4887,22,27,7
4888,21,31,6
4889,26,23,4
4890,22,31,6
4891,29,29,6
4892,24,23,6
4893,27,22,6
4894,21,33,8
4895,17,24,5
4896,25,22,4
4897,30,29,7
4898,19,23,4
4899,31,24,7
4900,27,25,11
4901,23,35,7
4902,33,32,11
4903,14,30,4
4904,27,32,9
4905,23,31,3
4906,27,28,9
4907,28,21,3
4908,25,28,11
4909,26,31,7
4910,24,30,8
4911,30,22,6
4912,23,24,5
4913,19,23,3
4914,19,29,4
4915,22,28,4
4916,21,26,5
4917,29,33,8
4918,29,24,7
4919,23,21,5
4920,26,35,6
4921,28,30,7
4922,25,28,7
4923,23,27,7
4924,20,29,6
4925,30,29,13
4926,24,32,5
4927,27,33,7
4928,23,34,8
4929,24,20,8
4930,20,32,3
4931,27,31,9
4932,31,21,4
4933,19,23,4
4934,10,24,2
4935,25,29,5
4936,24,24,1
4937,20,30,5
4938,19,25,3
4939,28,28,7
4940,23,25,6
4941,21,33,5
4942,24,20,4
4943,27,28,8
4944,25,28,11
4945,23,23,7
4946,31,28,7
4947,22,24,5
4948,22,25,4
4949,27,28,7
4950,19,35,6
4951,18,38,5
4952,22,28,2
4953,29,25,3
4954,31,27,7
4955,20,15,3
4956,20,31,5
4957,24,32,3
4958,39,23,10
4959,22,22,2
4960,30,20,7
4961,24,28,7
4962,27,20,2
4963,35,32,13
4964,26,16,7
4965,28,27,7
4966,19,30,6
4967,22,16,2
4968,25,24,4
4969,23,28,4
4970,32,31,10
4971,19,26,5
4972,16,24,5
4973,19,30,5
4974,20,18,3
4975,31,24,4
4976,29,25,7
4977,28,26,5
4978,19,24,6
4979,18,36,6
4980,30,25,9
4981,22,29,5
4982,23,31,11
4983,24,31,6
4984,26,31,2
4985,24,22,5
4986,28,29,6
4987,21,37,4
4988,25,35,13
4989,22,31,5
4990,26,28,8
4991,31,30,10
4992,23,27,6
4993,30,28,7
4994,23,26,2
4995,30,17,2
4996,26,34,6
4997,22,32,4
4998,15,29,4
4999,31,30,7
5000,32,30,6
5001,24,23,5
5002,26,21,7
5003,23,31,9
5004,21,25,3
5005,20,29,5
5006,23,22,5
5007,20,29,4
5008,24,34,8
5009,25,25,7
5010,32,29,8
5011,22,23,4
5012,23,24,6
5013,24,26,4
5014,26,24,7
5015,25,24,5
5016,25,24,6
5017,22,29,5
5018,22,28,5
5019,20,14,3
5020,27,24,6
5021,24,30,5
5022,22,18,4
5023,28,28,2
5024,21,24,5
5025,22,27,7
5026,32,27,8
5027,27,41,11
5028,22,18,5
5029,24,25,3
5030,23,35,5
5031,21,24,2
5032,26,27,3
5033,21,26,4
5034,27,23,7
5035,24,31,8
5036,21,29,5
5037,23,27,4
5038,32,25,12
5039,22,24,7
5040,29,28,4
5041,32,32,10
5042,28,30,9
5043,26,31,6
5044,23,26,11
5045,21,24,1
5046,21,38,8
5047,21,33,6
5048,26,27,7
5049,24,27,6
5050,21,28,6
5051,22,21,3
5052,24,25,5
5053,22,22,5
5054,19,22,3
5055,22,24,5
5056,28,33,6
5057,27,20,4
5058,28,23,5
5059,29,22,7
5060,25,28,7
5061,21,27,5
5062,28,24,4
5063,17,35,8
5064,25,26,8
5065,20,28,3
5066,21,28,6
5067,24,26,5
5068,22,31,6
5069,18,28,6
5070,22,24,6
5071,30,29,8
5072,18,27,6
5073,25,25,4
5074,18,24,1
5075,29,24,10
5076,32,25,7
5077,25,27,4
5078,28,27,7
5079,18,25,1
5080,33,35,10
5081,23,23,7
5082,18,32,4
5083,33,24,7
5084,26,17,4
5085,33,27,9
5086,37,25,8
5087,18,24,2
5088,28,22,4
5089,29,25,5
5090,28,35,11
5091,31,25,8
5092,26,23,4
5093,31,30,7
5094,19,25,6
5095,24,20,5
5096,21,30,3
5097,28,25,14
5098,25,28,4
5099,24,25,6
5100,24,22,7
5101,24,20,5
5102,18,30,4
5103,23,33,7
5104,24,25,5
5105,33,27,8
5106,23,23,5
5107,27,27,10
5108,23,29,3
5109,22,32,6
5110,24,28,4
5111,21,23,7
5112,28,31,6
5113,23,25,6
5114,16,25,7
5115,30,33,8
5116,34,22,8
5117,22,27,3
5118,24,34,10
5119,34,14,5
5120,26,21,4
5121,24,29,7
5122,23,27,8
5123,21,25,5
5124,18,30,3
5125,25,29,6
5126,24,26,6
5127,28,26,6
5128,16,27,7
5129,20,21,3
5130,29,23,5
5131,22,20,4
5132,19,26,2
5133,22,26,7
5134,16,34,5
5135,29,23,8
5136,24,37,7
5137,29,23,7
5138,26,30,7
5139,25,29,6
5140,18,29,4
5141,25,31,6
5142,20,23,5
5143,26,24,6
5144,23,28,5
5145,26,32,10
5146,23,31,6
5147,24,25,4
5148,26,28,7
5149,22,24,6
5150,24,36,6
5151,25,26,4
5152,28,29,7
5153,25,21,3
5154,32,34,10
5155,21,28,6
5156,21,28,7
5157,17,32,7
5158,23,19,5
5159,33,29,9
5160,27,27,4
5161,28,24,4
5162,25,22,5
5163,21,32,5
5164,20,30,5
5165,23,27,8
5166,33,32,9
5167,25,34,9
5168,21,33,5
5169,24,27,8
5170,21,31,3
5171,22,36,7
5172,20,28,3
5173,16,25,1
5174,26,22,4
5175,25,25,4
5176,25,20,4
5177,23,29,8
5178,27,27,6
5179,26,28,9
5180,26,21,3
5181,26,19,6
5182,16,25,4
5183,31,25,4
5184,29,30,13
5185,23,25,5
5186,17,18,5
5187,23,21,3
5188,32,30,6
5189,23,20,3
5190,30,30,7
5191,29,36,8
5192,21,27,7
5193,25,26,8
5194,29,24,6
5195,24,24,7
5196,31,34,8
5197,26,36,7
5198,19,33,7
5199,29,22,4
5200,23,34,2
5201,23,36,10
5202,27,28,9
5203,31,32,9
5204,26,25,7
5205,25,23,7
5206,18,27,6
5207,23,31,9
5208,26,31,7
5209,30,25,5
5210,19,30,4
5211,28,27,6
5212,24,23,4
5213,28,25,4
5214,35,23,6
5215,21,27,4
5216,24,27,6
5217,23,26,6
5218,26,30,5
5219,18,20,2
5220,22,23,4
5221,20,26,5
5222,33,21,4
5223,22,31,6
5224,22,27,9
5225,23,27,4
5226,23,23,4
5227,25,25,6
5228,20,22,3
5229,26,31,7
5230,20,31,7
5231,25,25,5
5232,26,27,7
5233,22,34,9
5234,23,34,5
5235,27,35,8
5236,21,22,5
5237,30,34,6
5238,21,22,4
5239,24,29,4
5240,26,27,6
5241,26,24,7
5242,31,26,8
5243,24,28,8
5244,23,31,6
5245,23,26,5
5246,14,17,2
5247,22,17,5
5248,26,25,5
5249,18,23,2
5250,30,30,6
5251,23,30,5
5252,23,28,5
5253,24,27,7
5254,27,25,7
5255,18,28,5
5256,23,18,3
5257,29,31,7
5258,23,23,2
5259,27,20,6
5260,28,26,9
5261,23,21,3
5262,35,19,3
5263,32,31,13
5264,21,39,8
5265,29,29,8
5266,25,24,4
5267,23,29,4
5268,31,23,7
5269,21,28,4
5270,24,20,6
5271,21,31,5
5272,29,27,5
5273,25,26,7
5274,23,30,7
5275,25,24,3
5276,28,25,11
5277,25,30,7
5278,22,33,8
5279,30,30,12
5280,22,29,7
5281,27,19,6
5282,16,28,2
5283,24,32,5
5284,22,31,9
5285,22,32,5
5286,23,29,5
5287,23,34,7
5288,27,26,9
5289,20,30,7
5290,17,31,5
5291,24,24,5
5292,27,32,6
5293,26,25,5
5294,19,26,5
5295,28,32,4
5296,23,25,5
5297,27,29,7
5298,19,23,3
5299,29,25,5
5300,20,25,4
5301,17,21,5
5302,30,27,5
5303,21,30,6
5304,17,29,6
5305,21,25,6
5306,30,30,4
5307,27,28,5
5308,19,32,7
5309,22,26,4
5310,17,29,4
5311,14,32,6
5312,23,33,9
5313,25,25,6
5314,19,18,5
5315,29,24,6
5316,31,20,3
5317,32,21,7
5318,22,26,7
5319,19,31,3
5320,29,31,8
5321,23,31,6
5322,25,28,6
5323,22,24,6
5324,26,29,6
5325,19,24,4
5326,23,32,7
5327,26,31,9
5328,20,30,5
5329,29,21,7
5330,23,31,8
5331,25,28,9
5332,34,27,10
5333,19,19,3
5334,18,21,6
5335,21,26,4
5336,29,31,6
5337,21,24,4
5338,17,25,1
5339,21,25,6
5340,28,22,2
5341,28,32,9
5342,26,28,6
5343,25,29,6
5344,27,19,2
5345,26,22,7
5346,27,30,6
5347,32,28,10
5348,24,28,5
5349,23,22,2
5350,16,23,4
5351,15,22,2
5352,29,30,3
5353,23,23,7
5354,21,18,4
5355,26,28,6
5356,29,27,10
5357,23,29,8
5358,33,33,7
5359,30,31,5
5360,34,24,6
5361,25,28,7
5362,27,22,2
5363,25,21,3
5364,25,23,2
5365,25,28,7
5366,32,27,6
5367,20,15,0
5368,28,20,7
5369,21,30,5
5370,21,25,5
5371,20,25,5
5372,21,31,8
5373,25,34,8
5374,28,24,3
5375,26,34,9
5376,23,28,5
5377,24,23,7
5378,20,31,8
5379,25,29,6
5380,22,31,7
5381,24,24,4
5382,27,26,6
5383,15,25,5
5384,17,34,6
5385,22,22,3
5386,27,26,9
5387,25,34,6
5388,27,31,6
5389,20,27,3
5390,17,32,3
5391,28,20,8
5392,29,33,10
5393,18,23,5
5394,24,31,6
5395,22,24,3
5396,19,33,3
5397,29,27,6
5398,25,29,7
5399,28,23,5
5400,24,27,5
5401,23,31,4
5402,27,27,5
5403,24,29,7
5404,25,30,4
5405,19,24,5
5406,22,21,6
5407,26,33,5
5408,29,32,11
5409,33,24,7
5410,24,29,7
5411,24,32,9
5412,22,35,7
5413,26,19,4
5414,22,29,8
5415,30,25,6
5416,23,32,5
5417,25,28,6
5418,22,22,6
5419,27,30,9
5420,22,23,2
5421,26,32,7
5422,24,21,6
5423,29,24,5
5424,18,23,4
5425,22,25,4
5426,25,31,6
5427,23,23,3
5428,26,25,6
5429,23,35,8
5430,26,26,6
5431,21,27,9
5432,25,27,3
5433,31,31,8
5434,23,26,6
5435,32,21,7
5436,24,35,12
5437,27,28,8
5438,18,23,3
5439,31,29,12
5440,26,29,7
5441,25,27,7
5442,23,28,7
5443,30,20,4
5444,26,25,3
5445,25,26,5
5446,28,25,3
5447,38,35,7
5448,21,29,6
5449,28,32,12
5450,22,35,7
5451,22,28,5
5452,22,21,2
5453,31,31,10
5454,24,21,3
5455,20,28,6
5456,29,22,6
5457,28,25,5
5458,32,21,6
5459,17,32,8
5460,18,30,10
5461,23,21,6
5462,35,25,11
5463,23,26,4
5464,24,22,7
5465,23,24,1
5466,22,25,4
5467,30,24,8
5468,25,25,6
5469,23,26,4
5470,20,34,6
5471,24,17,2
5472,28,27,7
5473,17,25,6
5474,23,23,3
5475,21,31,5
5476,30,24,6
5477,23,35,8
5478,24,34,8
5479,32,31,12
5480,28,26,9
5481,30,35,6
5482,24,24,6
5483,23,32,7
5484,27,26,5
5485,28,31,7
5486,17,32,6
5487,21,32,5
5488,20,29,9
5489,28,31,5
5490,21,32,4
5491,24,34,9
5492,14,33,7
5493,24,23,6
5494,20,24,7
5495,28,20,7
5496,26,35,10
5497,18,27,3
5498,21,34,6
5499,26,24,5
5500,22,25,5
5501,32,26,5
5502,21,33,6
5503,18,22,5
5504,24,23,5
5505,28,28,10
5506,20,24,5
5507,26,28,7
5508,26,29,8
5509,32,37,9
5510,23,29,6
5511,25,21,5
5512,16,25,5
5513,27,40,9
5514,25,25,8
5515,29,21,6
5516,30,29,8
5517,21,29,4
5518,28,21,5
5519,27,27,9
5520,24,23,8
5521,25,19,3
5522,23,27,7
5523,29,23,7
5524,20,24,5
5525,20,26,4
5526,20,32,6
5527,23,30,3
5528,20,28,5
5529,19,18,5
5530,18,29,4
5531,17,22,6
5532,21,24,4
5533,26,29,9
5534,29,34,5
5535,17,26,4
5536,29,26,7
5537,28,18,4
5538,15,20,2
5539,25,21,5
5540,28,27,8
5541,25,30,6
5542,18,27,4
5543,30,23,4
5544,24,30,7
5545,23,32,4
5546,32,26,11
5547,25,28,5
5548,24,25,3
5549,26,26,5
5550,34,24,6
5551,26,29,10
5552,19,31,4
5553,21,30,4
5554,26,25,6
5555,27,37,12
5556,25,25,8
5557,25,28,6
5558,24,24,3
5559,28,38,6
5560,23,30,8
5561,26,30,7
5562,23,23,4
5563,19,22,3
5564,26,38,9
5565,25,30,6
5566,27,29,4
5567,27,27,7
5568,16,26,3
5569,28,28,7
5570,19,24,3
5571,22,24,4
5572,28,22,2
5573,21,18,5
5574,22,16,5
5575,30,24,8
5576,25,24,6
5577,22,26,4
5578,32,19,4
5579,28,16,8
5580,22,28,5
5581,15,23,2
5582,29,41,7
5583,25,26,9
5584,26,23,5
5585,26,30,6
5586,19,37,4
5587,26,26,3
5588,27,27,9
5589,25,26,4
5590,25,22,6
5591,25,29,7
5592,22,29,8
5593,32,27,12
5594,21,28,4
5595,21,30,4
5596,18,28,4
5597,29,27,8
5598,17,28,6
5599,28,29,5
5600,23,36,10
5601,23,24,7
5602,33,28,9
5603,20,24,8
5604,25,31,4
5605,17,32,4
5606,28,28,8
5607,18,24,2
5608,25,22,3
5609,24,19,6
5610,27,26,5
5611,23,28,10
5612,20,22,4
5613,31,26,7
5614,22,26,7
5615,21,31,6
5616,21,25,4
5617,21,31,3
5618,29,28,12
5619,27,26,5
5620,26,26,8
5621,28,27,10
5622,22,23,7
5623,29,25,5
5624,27,27,7
5625,32,28,8
5626,31,28,5
5627,35,32,9
5628,26,31,10
5629,27,17,5
5630,20,35,4
5631,19,36,8
5632,22,32,10
5633,31,25,13
5634,28,35,10
5635,28,28,5
5636,28,19,4
5637,23,30,4
5638,26,18,5
5639,24,31,9
5640,24,31,8
5641,21,20,5
5642,19,26,4
5643,20,29,3
5644,22,22,3
5645,29,31,5
5646,19,22,5
5647,25,27,5
5648,31,32,9
5649,29,24,7
5650,20,28,5
5651,20,17,4
5652,25,22,6
5653,27,32,6
5654,31,19,3
5655,24,25,4
5656,21,25,7
5657,20,36,6
5658,25,24,8
5659,22,36,9
5660,30,27,7
5661,21,36,8
5662,27,25,4
5663,20,32,9
5664,15,28,5
5665,25,24,5
5666,29,34,10
5667,20,28,2
5668,26,29,7
5669,28,29,9
5670,32,29,11
5671,27,25,6
5672,27,36,8
5673,22,28,5
5674,29,25,8
5675,26,19,5
5676,29,31,4
5677,32,23,6
5678,23,21,3
5679,25,19,4
5680,32,31,10
5681,24,31,7
5682,26,29,8
5683,33,19,6
5684,27,37,5
5685,25,36,8
5686,27,26,8
5687,20,24,4
5688,21,31,9
5689,28,25,6
5690,29,24,10
5691,30,27,8
5692,23,22,6
5693,20,30,8
5694,21,30,3
5695,26,23,9
5696,17,30,6
5697,25,26,4
5698,19,24,6
5699,24,24,5
5700,27,29,8
5701,29,20,5
5702,19,23,5
5703,23,23,3
5704,26,29,7
5705,25,25,7
5706,26,24,6
5707,19,27,4
5708,28,23,4
5709,18,27,4
5710,22,26,4
5711,18,30,4
5712,26,24,4
5713,17,30,1
5714,19,23,5
5715,26,19,5
5716,21,17,3
5717,29,23,6
5718,22,24,5
5719,23,26,5
5720,29,30,9
5721,21,25,5
5722,26,25,4
5723,22,24,6
5724,25,21,6
5725,24,19,3
5726,30,32,11
5727,25,28,6
5728,17,39,3
5729,19,29,4
5730,31,22,8
5731,24,33,9
5732,30,26,7
5733,26,33,10
5734,27,23,4
5735,24,26,8
5736,19,24,4
5737,27,29,6
5738,20,26,3
5739,25,30,8
5740,24,18,6
5741,21,25,5
5742,30,32,11
5743,23,29,5
5744,30,28,7
5745,28,19,6
5746,21,35,8
5747,22,33,6
5748,24,29,6
5749,26,24,6
5750,29,36,9
5751,22,28,6
5752,19,32,6
5753,20,21,4
5754,27,35,8
5755,25,32,6
5756,22,24,4
5757,18,34,9
5758,25,31,9
5759,17,35,4
5760,27,27,5
5761,21,29,4
5762,23,29,6
5763,20,23,2
5764,23,34,5
5765,21,26,5
5766,28,36,8
5767,29,26,7
5768,24,29,2
5769,26,25,6
5770,25,30,6
5771,23,25,6
5772,21,26,3
5773,26,27,8
5774,25,26,9
5775,31,32,10
5776,34,22,6
5777,25,31,6
5778,23,30,6
5779,23,22,5
5780,24,31,8
5781,20,25,5
5782,18,34,8
5783,25,31,8
5784,35,20,4
5785,23,22,3
5786,21,23,3
5787,21,30,6
5788,22,26,4
5789,22,27,5
5790,21,24,1
5791,25,30,9
5792,25,33,9
5793,22,35,10
5794,21,35,9
5795,20,33,5
5796,25,30,9
5797,16,26,2
5798,30,23,5
5799,23,17,4
5800,30,36,3
5801,20,28,9
5802,22,35,7
5803,26,38,7
5804,19,29,3
5805,26,22,4
5806,29,26,10
5807,25,26,6
5808,21,27,4
5809,19,26,4
5810,27,25,10
5811,18,23,3
5812,22,21,4
5813,27,30,6
5814,17,25,7
5815,26,28,7
5816,24,32,10
5817,24,24,7
5818,18,17,2
5819,21,25,5
5820,23,23,4
5821,25,30,4
5822,25,30,7
5823,20,29,7
5824,25,26,5
5825,19,24,3
5826,29,29,7
5827,28,27,4
5828,27,23,4
5829,25,29,4
5830,22,22,4
5831,20,29,8
5832,23,27,7
5833,19,27,6
5834,24,26,8
5835,26,32,6
5836,31,22,4
5837,21,38,12
5838,26,21,6
5839,27,29,4
5840,19,33,4
5841,23,37,8
5842,22,24,4
5843,24,24,9
5844,20,25,8
5845,25,27,5
5846,24,25,9
5847,30,27,7
5848,24,30,6
5849,20,26,4
5850,29,29,7
5851,22,31,9
5852,29,22,5
5853,25,26,8
5854,18,28,5
5855,30,23,7
5856,20,25,3
5857,29,26,8
5858,27,27,6
5859,25,23,7
5860,27,31,9
5861,25,28,8
5862,29,33,11
5863,30,28,8
5864,31,21,7
5865,21,18,4
5866,26,25,7
5867,30,19,4
5868,23,30,7
5869,31,31,7
5870,23,35,5
5871,19,22,7
5872,19,25,2
5873,20,25,4
5874,23,27,8
5875,21,30,7
5876,34,32,8
5877,32,33,8
5878,30,25,3
5879,17,33,4
5880,20,27,7
5881,31,24,8
5882,24,35,7
5883,26,29,8
5884,28,25,7
5885,21,27,4
5886,24,36,7
5887,24,26,9
5888,22,21,5
5889,22,33,5
5890,25,25,5
5891,24,34,8
5892,25,24,6
5893,25,32,9
5894,19,22,4
5895,19,28,5
5896,25,31,6
5897,27,17,4
5898,23,32,7
5899,22,26,3
5900,24,32,7
5901,21,25,1
5902,28,34,8
5903,23,27,8
5904,27,34,4
5905,25,30,6
5906,34,34,11
5907,22,31,7
5908,17,26,6
5909,20,29,6
5910,25,37,9
5911,13,27,3
5912,31,32,9
5913,20,20,2
5914,27,22,5
5915,21,30,10
5916,21,21,6
5917,31,26,6
5918,25,20,5
5919,16,31,6
5920,26,27,5
5921,29,28,8
5922,27,28,10
5923,26,30,3
5924,25,23,6
5925,21,25,2
5926,27,30,8
5927,27,34,8
5928,20,26,8
5929,20,24,2
5930,32,23,4
5931,21,23,2
5932,26,26,5
5933,24,25,4
5934,22,30,6
5935,32,24,6
5936,22,26,4
5937,27,28,6
5938,16,37,6
5939,30,35,10
5940,24,27,3
5941,23,30,5
5942,30,24,5
5943,26,23,3
5944,20,32,7
5945,30,30,10
5946,24,33,5
5947,18,29,4
5948,29,30,9
5949,32,31,12
5950,18,30,8
5951,24,26,4
5952,24,28,7
5953,19,28,7
5954,29,28,6
5955,24,34,9
5956,24,23,8
5957,23,24,5
5958,23,29,8
5959,30,25,8
5960,20,25,1
5961,28,24,4
5962,32,31,10
5963,21,31,6
5964,26,31,5
5965,29,30,8
5966,25,23,4
5967,28,30,9
5968,28,23,6
5969,23,24,3
5970,30,29,6
5971,23,22,4
5972,25,38,13
5973,15,33,4
5974,25,27,5
5975,26,22,3
5976,19,28,6
5977,24,23,7
5978,24,34,5
5979,26,26,9
5980,27,26,6
5981,19,27,3
5982,25,18,1
5983,28,30,7
5984,27,22,4
5985,33,28,9
5986,19,28,5
5987,21,27,8
5988,30,30,8
5989,34,28,6
5990,20,33,7
5991,28,34,9
5992,18,28,3
5993,23,21,5
5994,21,19,2
5995,27,35,11
5996,20,22,9
5997,37,20,7
5998,28,25,4
5999,30,22,3
6000,26,30,7
6001,28,33,8
6002,31,34,12
6003,23,26,4
6004,18,31,6
6005,33,25,7
6006,20,17,5
6007,24,29,5
6008,15,24,5
6009,27,17,2
6010,25,29,8
6011,29,36,11
6012,19,23,6
6013,26,28,9
6014,21,23,3
6015,27,23,4
6016,19,14,5
6017,23,26,6
6018,38,22,8
6019,15,31,8
6020,25,32,8
6021,23,27,5
6022,20,37,6
6023,21,27,6
6024,21,30,11
6025,25,24,5
6026,23,31,7
6027,17,27,3
6028,19,32,3
6029,15,25,1
6030,25,19,4
6031,22,26,4
6032,29,31,12
6033,26,20,5
6034,23,26,5
6035,23,21,5
6036,23,27,6
6037,20,34,8
6038,30,24,8
6039,28,25,9
6040,26,23,5
6041,22,34,5
6042,23,20,6
6043,30,32,9
6044,24,22,2
6045,21,25,4
6046,27,31,6
6047,29,25,7
6048,23,33,8
6049,21,19,2
6050,22,32,7
6051,25,26,7
6052,23,39,8
6053,18,25,5
6054,20,34,6
6055,27,28,9
6056,21,28,7
6057,29,26,7
6058,23,30,8
6059,26,29,8
6060,22,27,1
6061,27,43,11
6062,23,35,6
6063,25,33,7
6064,28,33,8
6065,23,26,7
6066,25,35,7
6067,23,28,5
6068,15,23,4
6069,22,16,3
6070,22,30,6
6071,27,27,2
6072,29,24,6
6073,24,25,8
6074,28,24,3
6075,26,31,8
6076,20,30,5
6077,25,21,3
6078,24,20,3
6079,26,32,7
6080,24,23,4
6081,24,23,3
6082,27,33,11
6083,28,28,5
6084,25,30,8
6085,24,29,3
6086,18,25,4
6087,29,22,7
6088,26,33,8
6089,24,25,5
6090,22,30,9
6091,25,31,8
6092,26,33,6
6093,30,25,11
6094,23,27,4
6095,25,31,5
6096,22,21,6
6097,23,28,6
6098,20,29,4
6099,20,18,3
6100,24,33,9
6101,22,20,5
6102,19,22,2
6103,24,23,7
6104,23,28,3
6105,28,28,6
6106,20,35,3
6107,21,20,4
6108,24,26,4
6109,32,30,8
6110,31,37,8
6111,28,33,7
6112,23,27,7
6113,22,34,9
6114,21,35,6
6115,22,29,5
6116,29,27,5
6117,28,30,8
6118,30,24,8
6119,22,25,1
6120,26,25,6
6121,28,34,10
6122,26,36,5
6123,28,19,2
6124,20,28,5
6125,20,21,6
6126,31,28,8
6127,23,24,7
6128,20,29,6
6129,24,24,4
6130,20,31,5
6131,26,26,8
6132,30,31,8
6133,24,22,4
6134,25,24,6
6135,26,32,5
6136,28,31,6
6137,21,34,4
6138,20,37,5
6139,29,26,10
6140,26,23,10
6141,24,29,5
6142,18,22,5
6143,14,34,5
6144,26,22,3
6145,28,24,5
6146,26,37,8
6147,25,34,2
6148,26,25,6
6149,19,24,5
6150,36,27,9
6151,20,31,4
6152,33,26,6
6153,20,27,6
6154,23,21,3
6155,19,35,3
6156,28,28,9
6157,18,27,8
6158,28,30,7
6159,22,31,4
6160,18,31,3
6161,24,17,3
6162,34,20,6
6163,25,25,4
6164,21,30,10
6165,24,36,6
6166,29,27,8
6167,25,28,6
6168,16,30,4
6169,27,23,3
6170,26,22,5
6171,24,30,6
6172,29,21,3
6173,25,19,6
6174,20,33,8
6175,27,32,10
6176,26,26,7
6177,25,27,4
6178,22,26,3
6179,27,22,4
6180,16,29,3
6181,17,30,5
6182,22,29,5
6183,23,28,4
6184,30,31,5
6185,27,35,5
6186,22,20,3
6187,22,22,6
6188,24,31,7
6189,20,27,2
6190,22,27,7
6191,18,21,3
6192,32,32,7
6193,23,26,7
6194,22,25,7
6195,22,21,3
6196,24,35,8
6197,25,23,2
6198,21,25,4
6199,23,18,4
6200,27,35,8
6201,22,33,6
6202,26,33,7
6203,26,26,3
6204,17,21,6
6205,28,28,9
6206,24,28,4
6207,28,24,9
6208,25,21,8
6209,28,26,3
6210,26,25,6
6211,25,28,6
6212,26,36,11
6213,22,24,5
6214,31,32,11
6215,18,21,5
6216,22,26,6
6217,23,28,7
6218,21,20,4
6219,17,17,3
6220,24,35,10
6221,25,32,6
6222,27,26,4
6223,25,30,9
6224,19,31,6
6225,23,31,8
6226,26,31,6
6227,29,30,11
6228,29,29,6
6229,24,28,8
6230,37,20,7
6231,24,26,4
6232,23,35,5
6233,27,24,1
6234,22,36,9
6235,31,41,12
6236,16,26,3
6237,20,34,6
6238,24,24,5
6239,28,31,7
6240,30,27,10
6241,28,21,7
6242,28,28,5
6243,25,31,7
6244,32,24,7
6245,19,23,5
6246,29,24,8
6247,32,24,10
6248,24,28,7
6249,24,29,9
6250,22,27,6
6251,31,33,6
6252,30,25,7
6253,25,18,4
6254,20,27,9
6255,29,21,6
6256,34,26,8
6257,28,25,6
6258,22,29,7
6259,17,27,4
6260,26,29,4
6261,23,25,7
6262,21,35,7
6263,22,33,6
6264,17,29,5
6265,28,20,10
6266,18,25,6
6267,25,24,3
6268,38,34,13
6269,23,26,8
6270,17,21,4
6271,22,25,3
6272,26,25,6
6273,26,31,9
6274,27,35,9
6275,26,29,7
6276,18,29,4
6277,31,27,8
6278,23,24,4
6279,21,22,5
6280,22,27,4
6281,26,31,7
6282,34,31,11
6283,25,30,11
6284,21,27,6
6285,25,22,2
6286,30,29,7
6287,20,21,2
6288,26,22,6
6289,35,25,7
6290,27,27,8
6291,30,40,10
6292,23,32,6
6293,28,22,5
6294,24,21,7
6295,25,34,11
6296,15,29,5
6297,20,33,4
6298,25,27,3
6299,25,28,6
6300,24,30,8
6301,23,28,6
6302,23,30,5
6303,26,25,6
6304,31,34,8
6305,27,16,7
6306,19,17,6
6307,30,26,9
6308,26,25,4
6309,19,29,9
6310,31,30,10
6311,36,31,14
6312,20,32,8
6313,27,24,7
6314,26,30,6
6315,24,26,9
6316,19,40,7
