SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
9728,chr14:600123,False,False,False,False,False,False,False
9729,chr14:600153,False,False,False,False,False,False,False
9730,chr14:600205,False,False,False,False,False,False,False
9731,chr14:600236,False,False,False,False,False,False,False
9732,chr14:600272,False,False,False,False,False,False,False
9733,chr14:600283,False,False,False,False,False,False,False
9734,chr14:600908,True,False,False,True,False,False,False
9735,chr14:600923,False,False,False,True,False,False,False
9736,chr14:600928,True,False,False,True,False,False,False
9737,chr14:600931,False,False,False,False,False,False,False
9738,chr14:600933,False,False,False,False,False,False,False
9739,chr14:600935,False,False,False,False,False,False,False
9740,chr14:600937,False,False,False,False,False,False,False
9741,chr14:600943,False,False,False,False,False,False,False
9742,chr14:602099,True,False,False,True,False,False,False
9743,chr14:602111,False,False,False,False,False,False,False
9744,chr14:602388,False,False,False,False,False,False,False
9745,chr14:602396,False,False,False,True,True,True,False
9746,chr14:602402,False,False,False,True,True,True,False
9747,chr14:602678,True,False,False,True,True,True,False
9748,chr14:602807,False,False,False,True,True,True,False
9749,chr14:602854,False,False,False,True,True,True,False
9750,chr14:604244,False,False,False,False,False,False,False
9751,chr14:604247,False,True,False,False,True,False,False
9752,chr14:604387,True,False,False,True,False,False,False
9754,chr14:606273,False,False,False,True,True,True,False
9755,chr14:607186,False,False,False,True,True,True,False
9756,chr14:607236,False,False,False,True,True,True,False
9757,chr14:607577,True,False,False,True,True,True,False
9758,chr14:607767,False,True,False,True,True,True,False
9759,chr14:611236,False,False,False,True,True,True,False
9760,chr14:613306,True,False,False,True,True,True,False
9761,chr14:613773,False,False,False,True,True,True,False
9762,chr14:614340,True,True,True,True,True,True,False
9763,chr14:616988,False,False,False,True,True,True,False
9764,chr14:619117,True,False,False,True,False,False,False
9765,chr14:619153,False,False,False,True,True,True,False
9766,chr14:619723,False,True,False,True,True,True,False
9767,chr14:620369,True,False,False,True,True,True,False
9768,chr14:621027,True,False,False,True,True,True,False
9769,chr14:623405,False,True,False,True,True,True,False
9770,chr14:623501,False,False,False,True,True,True,False
9771,chr14:625808,False,False,False,True,True,True,False
9772,chr14:625901,False,False,False,True,True,True,False
9773,chr14:625946,False,False,False,True,True,True,False
9774,chr14:627417,True,True,True,True,True,True,False
9775,chr14:627418,False,False,False,False,False,False,False
9776,chr14:628795,False,False,False,False,False,False,False
9777,chr14:628840,True,False,False,True,False,False,False
9778,chr14:628889,False,False,False,False,False,False,False
9779,chr14:629098,False,False,False,False,False,False,False
9780,chr14:629832,False,False,False,False,False,False,False
9781,chr14:630700,False,False,False,False,False,False,False
9782,chr14:630751,False,False,False,False,False,False,False
9783,chr14:630753,False,False,False,False,False,False,False
9784,chr14:631825,True,False,False,True,False,False,False
9786,chr14:634460,False,False,False,True,True,True,False
9787,chr14:635910,True,False,False,True,True,True,False
9788,chr14:636754,True,True,True,True,True,True,False
9789,chr14:637729,False,True,False,True,True,True,False
9790,chr14:639287,False,True,False,True,True,True,False
9791,chr14:640932,True,False,False,True,True,True,False
9792,chr14:641214,True,False,False,True,True,True,False
9793,chr14:642445,True,False,False,True,True,True,True
9794,chr14:642447,True,False,False,True,True,True,False
9795,chr14:643364,False,False,False,True,True,True,False
9796,chr14:643876,True,False,False,True,True,True,False
9797,chr14:644727,False,False,False,True,True,True,False
9798,chr14:644949,True,True,True,True,True,True,False
9799,chr14:645369,True,False,False,True,True,True,False
9800,chr14:646585,True,True,True,True,True,True,False
9801,chr14:647843,True,False,False,True,True,True,False
9802,chr14:648789,True,True,True,True,True,True,False
9803,chr14:650841,True,False,False,True,True,True,False
9804,chr14:651855,True,False,False,True,False,False,False
9805,chr14:651857,False,False,False,False,False,False,False
9806,chr14:651964,True,False,False,True,False,False,False
9807,chr14:651987,True,False,False,True,False,False,False
9808,chr14:654230,True,False,False,True,False,False,False
9809,chr14:654336,True,False,False,True,False,False,False
9810,chr14:654648,False,False,False,False,False,False,False
9811,chr14:663083,True,False,False,True,False,False,False
9812,chr14:668533,True,False,False,True,True,True,False
9813,chr14:671892,False,True,False,True,True,True,False
9814,chr14:672978,False,False,False,True,True,True,False
9815,chr14:674210,False,True,False,True,True,True,False
9816,chr14:674780,False,False,False,True,True,True,False
9817,chr14:676297,False,False,False,True,True,True,False
9818,chr14:678738,False,False,False,True,True,True,False
9819,chr14:678924,True,False,False,True,True,True,False
9820,chr14:680198,False,False,False,True,True,True,False
9821,chr14:682423,False,False,False,True,True,True,False
9822,chr14:682649,False,False,False,True,True,True,False
9823,chr14:688148,False,False,False,False,True,False,False
9824,chr14:688149,False,False,False,False,True,False,False
9825,chr14:688150,False,False,False,False,True,False,False
9826,chr14:688671,False,False,False,False,True,False,False
9827,chr14:690993,False,False,False,False,True,False,False
9828,chr14:691577,False,False,False,False,True,False,False
9829,chr14:691878,False,False,False,False,True,False,False
9830,chr14:692520,True,False,False,True,False,False,False
9831,chr14:695359,False,True,False,False,True,False,False
9832,chr14:696247,False,False,False,False,True,False,False
9833,chr14:696503,False,False,False,False,True,False,False
9834,chr14:700405,False,False,False,True,True,True,False
9835,chr14:701530,True,False,False,True,True,True,False
9836,chr14:701961,True,False,False,True,True,True,False
9837,chr14:704255,True,False,False,True,False,False,False
9838,chr14:704280,False,False,False,True,False,False,False
9839,chr14:704283,False,False,False,True,False,False,False
9840,chr14:704289,False,False,False,True,False,False,False
9841,chr14:704296,False,False,False,True,False,False,False
9842,chr14:704301,True,False,False,True,False,False,False
9843,chr14:704451,False,False,False,False,False,False,False
9844,chr14:704456,False,False,False,False,False,False,False
9845,chr14:704458,False,False,False,False,False,False,False
9846,chr14:704463,False,False,False,False,False,False,False
9847,chr14:704472,False,False,False,False,False,False,False
9848,chr14:704486,True,False,False,True,False,False,False
9849,chr14:705287,False,False,False,True,True,True,False
9850,chr14:705555,False,False,False,True,True,True,False
9851,chr14:707555,False,False,False,True,True,True,False
9852,chr14:708352,False,False,False,True,True,True,False
9853,chr14:708362,True,False,False,True,True,True,False
9854,chr14:708456,False,True,False,True,True,True,False
9855,chr14:709752,False,False,False,True,True,True,False
9856,chr14:709804,False,False,False,True,True,True,False
9857,chr14:710081,False,False,False,True,True,True,False
9858,chr14:711992,True,False,False,True,True,True,False
9859,chr14:713348,False,False,False,True,True,True,False
9860,chr14:713668,True,False,False,True,True,True,False
9861,chr14:713710,False,True,False,True,True,True,False
9862,chr14:714219,False,True,False,True,True,True,False
9863,chr14:714273,False,False,False,True,True,True,False
9864,chr14:716055,False,False,False,True,True,True,False
9865,chr14:716298,False,True,False,True,True,True,False
9866,chr14:716675,True,False,False,True,False,False,False
9867,chr14:716750,False,False,False,False,False,False,False
9868,chr14:719053,False,False,False,True,False,False,False
9869,chr14:719403,True,False,False,True,False,False,False
9870,chr14:721034,False,False,False,False,False,False,False
9871,chr14:721219,True,False,False,True,False,False,False
9872,chr14:725113,False,False,False,True,False,False,False
9873,chr14:726075,True,False,False,True,False,False,False
9875,chr14:726118,False,False,False,False,False,False,False
9876,chr14:726336,False,False,False,False,False,False,False
9877,chr14:726345,False,False,False,False,False,False,False
9878,chr14:726350,False,False,False,False,False,False,False
9879,chr14:726392,False,False,False,False,False,False,False
9880,chr14:726410,False,False,False,False,False,False,False
9881,chr14:726427,False,False,False,False,False,False,False
9882,chr14:726489,False,False,False,False,True,False,False
9883,chr14:726490,False,False,False,False,True,False,False
9884,chr14:726518,False,False,False,False,True,False,False
9885,chr14:726523,False,False,False,False,True,False,False
9886,chr14:726525,False,False,False,False,True,False,False
9887,chr14:726575,False,False,False,False,True,False,False
9888,chr14:729195,False,False,False,False,True,False,False
9889,chr14:730900,False,False,False,False,True,False,False
9890,chr14:732176,False,False,False,False,False,False,False
9891,chr14:733073,False,False,False,False,False,False,False
9892,chr14:733487,False,False,False,False,False,False,False
9893,chr14:735177,False,False,False,False,False,False,False
9894,chr14:735889,False,False,False,False,False,False,False
9895,chr14:739108,False,False,False,False,False,False,False
9896,chr14:741628,False,False,False,False,False,False,False
9897,chr14:742457,False,False,False,False,False,False,False
9898,chr14:743336,False,False,False,False,False,False,False
9907,chr14:750743,False,False,False,False,False,False,False
9908,chr14:750744,False,False,False,False,False,False,False
9909,chr14:750761,False,False,False,False,False,False,False
9910,chr14:750775,False,False,False,False,False,False,False
9911,chr14:750776,False,False,False,False,False,False,False
9912,chr14:750779,False,False,False,False,False,False,False
9913,chr14:750800,False,False,False,False,False,False,False
9914,chr14:750821,False,False,False,False,False,False,False
9915,chr14:750833,False,False,False,False,False,False,False
9916,chr14:750840,False,False,False,False,False,False,False
9917,chr14:750848,False,False,False,False,False,False,False
9918,chr14:750850,False,False,False,False,False,False,False
9919,chr14:750867,False,False,False,False,False,False,False
9920,chr14:750875,False,False,False,False,False,False,False
9921,chr14:750888,False,False,False,False,False,False,False
9922,chr14:750902,False,False,False,False,False,False,False
9923,chr14:750904,False,False,False,False,False,False,False
9924,chr14:750914,False,False,False,False,False,False,False
9925,chr14:750915,False,False,False,False,False,False,False
9926,chr14:750961,False,False,False,False,False,False,False
9927,chr14:751004,False,False,False,False,False,False,False
9928,chr14:751013,False,False,False,False,False,False,False
9929,chr14:751019,False,False,False,False,False,False,False
9930,chr14:751040,False,False,False,False,False,False,False
9931,chr14:751052,False,False,False,False,False,False,False
9932,chr14:751070,False,False,False,False,False,False,False
9933,chr14:751090,False,False,False,False,False,False,False
9934,chr14:751148,False,False,False,False,False,False,False
9935,chr14:751151,False,False,False,False,False,False,False
9936,chr14:751159,False,False,False,False,False,False,False
9937,chr14:751264,False,False,False,False,False,False,False
9938,chr14:751266,False,False,False,False,False,False,False
9939,chr14:751269,False,False,False,False,False,False,False
9940,chr14:751271,False,False,False,False,False,False,False
9941,chr14:751286,False,False,False,False,False,False,False
9942,chr14:752024,False,False,False,False,False,False,False
9943,chr14:752030,False,False,False,False,False,False,False
9944,chr14:752087,False,False,False,False,False,False,False
9945,chr14:752169,False,False,False,False,False,False,False
9946,chr14:752223,False,False,False,False,False,False,False
9947,chr14:752316,False,False,False,False,False,False,False
9948,chr14:752591,False,False,False,False,True,False,False
9949,chr14:752615,False,False,False,False,True,False,False
9950,chr14:752627,False,False,False,False,True,False,False
9951,chr14:752635,False,False,False,False,True,False,False
9952,chr14:752648,False,False,False,False,True,False,False
9953,chr14:752652,False,False,False,False,True,False,False
9954,chr14:752720,False,False,False,False,True,False,False
9955,chr14:752737,False,True,False,False,True,False,True
9956,chr14:753367,False,False,False,False,False,False,True
9957,chr14:753727,False,False,False,False,False,False,False
9958,chr14:754078,False,False,False,False,False,False,False
9959,chr14:754144,False,False,False,False,False,False,False
9960,chr14:754226,False,False,False,False,False,False,True
9961,chr14:754366,False,False,False,False,False,False,False
9962,chr14:754394,False,False,False,False,False,False,False
9963,chr14:754526,False,False,False,False,False,False,False
9964,chr14:754562,False,False,False,False,False,False,False
9965,chr14:754579,False,False,False,False,False,False,False
9966,chr14:754581,False,False,False,False,False,False,False
9967,chr14:754585,False,False,False,False,False,False,False
9968,chr14:754592,False,False,False,False,False,False,True
9969,chr14:754593,False,False,False,False,False,False,False
9970,chr14:754614,False,False,False,False,False,False,False
9971,chr14:754622,False,False,False,False,False,False,False
9972,chr14:754631,False,False,False,False,False,False,False
9973,chr14:755761,False,False,False,False,False,False,False
9974,chr14:757948,False,False,False,False,False,False,False
9975,chr14:758123,False,False,False,False,False,False,False
9976,chr14:758326,False,False,False,False,False,False,False
9977,chr14:758808,False,False,False,False,False,False,False
9978,chr14:761390,False,False,False,False,False,False,False
9979,chr14:761620,False,False,False,False,False,False,False
9980,chr14:763023,False,False,False,False,False,False,False
9981,chr14:763473,False,False,False,False,False,False,False
9982,chr14:763982,False,False,False,False,False,False,False
9983,chr14:764782,True,False,False,True,False,False,False
9984,chr14:764822,False,False,False,False,True,False,False
9985,chr14:766311,False,False,False,False,True,False,False
9986,chr14:766388,False,False,False,False,True,False,False
9987,chr14:766459,False,False,False,False,True,False,False
9988,chr14:766573,False,False,False,False,True,False,False
9989,chr14:766895,False,False,False,False,True,False,False
9990,chr14:768611,False,False,False,False,True,False,False
9991,chr14:771372,False,False,False,False,True,False,False
9992,chr14:772188,False,False,False,False,False,False,False
9993,chr14:772497,False,False,False,False,False,False,False
9994,chr14:772856,False,False,False,False,False,False,False
9995,chr14:774450,False,False,False,False,False,False,True
9996,chr14:776400,False,False,False,True,False,False,False
9997,chr14:776956,False,False,False,True,False,False,False
9998,chr14:778347,True,False,False,True,False,False,False
9999,chr14:779354,False,False,False,True,False,False,False
10000,chr14:779825,False,False,False,True,False,False,False
10001,chr14:780322,False,False,False,True,False,False,False
10002,chr14:781379,False,False,False,False,False,False,True
10003,chr14:781833,False,False,False,False,False,False,False
10004,chr14:783558,False,False,False,False,False,False,False
10005,chr14:783761,False,False,False,False,False,False,False
10006,chr14:783871,False,False,False,False,False,False,False
10007,chr14:783914,False,False,False,True,False,False,False
10008,chr14:783918,False,False,False,True,False,False,False
10009,chr14:783923,True,False,False,True,False,False,False
10010,chr14:783929,False,False,False,True,False,False,False
10011,chr15:14837,True,False,False,True,False,False,False
10012,chr15:15458,False,False,False,False,False,False,False
10013,chr15:15768,False,False,False,False,False,False,False
10014,chr15:18025,True,False,False,True,False,False,False
10015,chr15:18027,False,False,False,True,False,False,False
10016,chr15:18028,True,False,False,True,False,False,False
10017,chr15:19898,False,False,False,False,False,False,False
10018,chr15:22403,False,False,False,False,False,False,False
10019,chr15:24654,False,False,False,False,False,False,False
10020,chr15:24655,False,False,False,False,False,False,False
10021,chr15:24667,False,False,False,False,False,False,False
10022,chr15:24669,True,False,False,True,False,False,False
10023,chr15:24671,False,False,False,True,False,False,True
10024,chr15:24674,False,False,False,True,False,False,True
10025,chr15:24676,False,False,False,True,False,False,False
10026,chr15:25217,True,False,False,True,False,False,False
10027,chr15:25240,False,False,False,False,False,False,False
10028,chr15:25244,False,False,False,False,False,False,False
10029,chr15:25250,True,False,False,True,False,False,False
10030,chr15:25265,True,False,False,True,False,False,False
10031,chr15:25278,False,False,False,False,False,False,False
10032,chr15:28873,True,False,False,True,False,False,False
10033,chr15:29669,True,False,False,True,False,False,False
10034,chr15:29736,False,False,False,False,False,False,False
10035,chr15:30305,False,False,False,False,False,False,False
10036,chr15:30308,False,False,False,False,False,False,False
10037,chr15:30790,False,False,False,False,False,False,False
10038,chr15:31136,False,False,False,False,False,False,False
10039,chr15:31205,False,False,False,False,False,False,False
10040,chr15:31211,False,False,False,False,False,False,True
10041,chr15:31471,False,False,False,False,False,False,False
10042,chr15:31707,False,False,False,False,False,False,False
10043,chr15:31759,False,False,False,False,False,False,False
10044,chr15:31817,False,False,False,False,False,False,False
10045,chr15:31883,False,False,False,False,False,False,False
10046,chr15:31939,False,False,False,False,False,False,False
10047,chr15:32031,False,False,False,False,False,False,False
10048,chr15:32291,False,False,False,False,False,False,False
10049,chr15:32395,True,False,False,True,False,False,False
10050,chr15:32396,False,False,False,True,False,False,False
10051,chr15:32397,False,False,False,True,False,False,False
10052,chr15:33670,False,False,False,True,True,True,False
10053,chr15:33671,False,True,False,True,True,True,False
10054,chr15:34444,False,False,False,True,True,True,False
10055,chr15:36415,True,False,False,True,True,True,False
10056,chr15:37613,False,False,False,True,True,True,False
10057,chr15:38574,False,False,False,True,True,True,False
10058,chr15:39199,True,False,False,True,True,True,False
10059,chr15:41993,False,False,False,True,True,True,False
10060,chr15:44170,False,False,False,True,True,True,False
10061,chr15:46225,False,False,False,True,True,True,False
10062,chr15:46508,False,True,False,True,True,True,False
10063,chr15:46512,False,False,False,True,True,True,False
10064,chr15:46521,False,True,False,True,True,True,False
10065,chr15:46849,False,False,False,True,True,True,False
10066,chr15:47951,False,False,False,True,True,True,False
10067,chr15:48688,False,False,False,True,True,True,False
10068,chr15:51177,True,False,False,True,True,True,False
10069,chr15:51904,False,False,False,True,True,True,False
10070,chr15:55421,False,False,False,True,True,True,False
10071,chr15:56366,False,False,False,True,True,True,False
10072,chr15:58698,False,False,False,True,True,True,False
10073,chr15:58935,True,False,False,True,True,True,False
10074,chr15:59142,False,False,False,True,True,True,False
10075,chr15:60061,False,False,False,False,False,False,False
10076,chr15:62400,True,False,False,True,False,False,False
10077,chr15:63056,True,False,False,True,False,False,False
10078,chr15:63560,False,False,False,False,True,False,False
10079,chr15:64029,False,False,False,False,True,False,False
10080,chr15:64092,False,False,False,False,True,False,False
10081,chr15:64169,False,False,False,False,True,False,False
10082,chr15:66419,False,False,False,False,True,False,False
10083,chr15:66855,False,False,False,False,True,False,False
10084,chr15:69757,False,False,False,False,True,False,False
10085,chr15:70217,False,False,False,False,True,False,False
10086,chr15:70221,False,False,False,True,False,False,False
10087,chr15:70222,True,False,False,True,False,False,False
10089,chr15:70894,False,True,False,True,True,True,False
10090,chr15:70941,False,False,False,True,True,True,False
10091,chr15:70998,True,False,False,True,True,True,False
10092,chr15:71038,False,False,False,True,True,True,False
10093,chr15:71084,False,True,False,True,True,True,False
10094,chr15:71659,False,False,False,True,True,True,False
10095,chr15:72740,False,False,False,True,True,True,False
10096,chr15:77216,False,False,False,True,True,True,False
10097,chr15:77220,False,False,False,True,True,True,False
10098,chr15:79341,False,False,False,True,True,True,False
10099,chr15:82212,False,False,False,True,True,True,False
10100,chr15:84544,False,False,False,True,True,True,False
10101,chr15:86266,True,False,False,True,True,True,False
10102,chr15:86295,False,True,False,True,True,True,False
10103,chr15:92494,False,False,False,False,False,False,False
10104,chr15:93845,True,False,False,True,False,False,True
10105,chr15:94074,False,False,False,False,True,False,False
10106,chr15:96254,False,False,False,False,True,False,False
10107,chr15:96613,False,True,False,False,True,False,False
10108,chr15:99518,False,False,False,False,True,False,False
10109,chr15:99543,False,False,False,False,True,False,False
10110,chr15:100316,False,False,False,False,True,False,False
10111,chr15:106762,False,True,False,True,True,True,False
10112,chr15:108576,False,False,False,True,True,True,False
10113,chr15:109676,True,False,False,True,True,True,False
10114,chr15:111081,True,False,False,True,True,True,False
10116,chr15:111138,False,False,False,False,True,False,False
10117,chr15:112248,False,False,False,False,True,False,False
10118,chr15:113148,False,False,False,False,True,False,False
10119,chr15:113956,True,False,False,True,False,False,False
10120,chr15:113958,True,False,False,True,False,False,False
10121,chr15:114031,False,False,False,True,True,True,False
10122,chr15:116575,False,False,False,True,True,True,False
10123,chr15:116621,False,False,False,True,True,True,False
10124,chr15:117153,False,False,False,True,True,True,False
10125,chr15:126797,True,False,False,True,True,True,False
10126,chr15:129007,False,False,False,True,True,True,False
10127,chr15:129576,False,False,False,True,True,True,False
10128,chr15:129671,False,False,False,True,True,True,False
10129,chr15:132664,False,False,False,True,True,True,False
10130,chr15:132707,False,False,False,True,True,True,False
10131,chr15:132710,False,False,False,True,True,True,False
10132,chr15:132712,False,False,False,True,True,True,False
10133,chr15:132737,False,False,False,True,True,True,False
10134,chr15:132965,False,False,False,True,True,True,False
10135,chr15:133138,False,False,False,True,True,True,False
10136,chr15:133313,False,False,False,True,True,True,False
10137,chr15:133314,False,False,False,True,True,True,False
10138,chr15:133472,False,False,False,True,True,True,False
10139,chr15:133474,False,False,False,True,True,True,False
10140,chr15:133533,False,False,False,True,True,True,False
10141,chr15:133892,False,False,False,True,True,True,False
10142,chr15:133910,False,False,False,True,True,True,False
10143,chr15:133953,False,False,False,True,True,True,False
10144,chr15:133965,False,False,False,True,True,True,False
10145,chr15:134036,False,False,False,True,True,True,False
10146,chr15:134558,False,False,False,True,True,True,False
10147,chr15:134644,False,False,False,True,True,True,False
10148,chr15:134750,True,False,False,True,True,True,False
10149,chr15:134843,False,False,False,True,True,True,False
10150,chr15:136895,True,False,False,True,True,True,False
10151,chr15:138046,False,False,False,False,False,False,False
10152,chr15:138048,False,False,False,False,False,False,False
10153,chr15:141593,False,False,False,False,True,False,False
10154,chr15:143047,False,False,False,True,True,True,False
10155,chr15:143755,False,False,False,True,True,True,False
10156,chr15:143906,False,False,False,True,True,True,False
10157,chr15:144887,True,False,False,True,True,True,False
10158,chr15:145130,False,False,False,False,True,False,False
10159,chr15:145302,False,False,False,False,True,False,False
10160,chr15:149218,True,False,False,True,True,True,False
10161,chr15:149283,False,False,False,True,True,True,False
10162,chr15:150503,True,False,False,True,True,True,False
10163,chr15:150771,False,False,False,True,True,True,False
10164,chr15:150846,False,False,False,True,True,True,False
10165,chr15:151176,False,False,False,True,True,True,False
10166,chr15:151907,True,False,False,True,True,True,False
10167,chr15:154160,True,False,False,True,True,True,False
10168,chr15:154614,False,False,False,True,True,True,False
10169,chr15:158171,False,False,False,True,True,True,False
10170,chr15:158444,False,False,False,True,True,True,False
10171,chr15:158776,True,False,False,True,True,True,False
10172,chr15:158792,False,False,False,True,True,True,False
10173,chr15:158961,True,False,False,True,True,True,False
10174,chr15:158969,False,False,False,True,True,True,False
10175,chr15:159655,False,True,False,True,True,True,False
10176,chr15:159884,False,False,False,True,True,True,False
10177,chr15:160429,True,False,False,True,True,True,False
10178,chr15:160644,True,False,False,True,True,True,False
10204,chr15:185793,False,True,False,False,True,False,True
10205,chr15:185951,True,False,False,True,False,False,False
10206,chr15:187949,False,False,False,False,False,False,False
10207,chr15:188149,False,False,False,False,False,False,True
10208,chr15:194895,True,False,False,True,False,False,True
10209,chr15:194959,False,False,False,True,False,False,False
10210,chr15:195072,False,False,False,True,False,False,True
10211,chr15:195091,False,False,False,True,False,False,True
10212,chr15:195381,False,False,False,True,False,False,True
10213,chr15:197493,False,True,False,False,True,False,True
10214,chr15:202330,False,False,False,False,True,False,True
10215,chr15:203046,False,False,False,False,True,False,False
10216,chr15:203091,False,False,False,False,True,False,True
10217,chr15:203284,False,False,False,False,True,False,False
10218,chr15:204530,True,True,True,True,True,True,False
10219,chr15:204570,False,False,False,False,False,False,False
10220,chr15:204722,True,False,False,True,False,False,True
10221,chr15:206047,False,False,False,False,False,False,False
10222,chr15:206850,False,False,False,True,True,True,True
10223,chr15:207086,False,False,False,True,True,True,False
10224,chr15:211986,False,False,False,True,True,True,True
10225,chr15:214295,False,False,False,True,True,True,False
10226,chr15:214375,True,False,False,True,True,True,False
10227,chr15:216217,False,False,False,True,True,True,True
10228,chr15:216270,False,False,False,False,False,False,True
10229,chr15:216273,False,True,False,False,True,False,True
10230,chr15:216278,True,False,False,True,False,False,False
10232,chr15:216898,False,False,False,False,False,False,False
10233,chr15:217434,False,False,False,True,False,False,True
10234,chr15:217612,False,False,False,True,False,False,True
10235,chr15:218167,False,False,False,True,False,False,False
10236,chr15:218248,True,False,False,True,False,False,False
10237,chr15:220986,False,False,False,False,True,False,False
10238,chr15:221062,False,False,False,False,True,False,False
10239,chr15:221859,False,False,False,False,True,False,False
10240,chr15:222323,False,False,False,False,True,False,False
10241,chr15:223392,False,True,False,False,True,False,False
10242,chr15:226144,False,True,False,False,True,False,False
10243,chr15:227150,False,False,False,False,False,False,False
10244,chr15:227300,True,False,False,True,False,False,False
10245,chr15:227542,True,False,False,True,True,True,False
10246,chr15:228290,False,False,False,True,True,True,False
10247,chr15:228415,False,False,False,True,True,True,False
10248,chr15:231018,False,True,False,True,True,True,False
10249,chr15:231806,False,False,False,True,True,True,False
10250,chr15:232248,False,False,False,True,True,True,False
10251,chr15:233334,False,True,False,True,True,True,False
10252,chr15:234107,False,False,False,False,True,False,False
10253,chr15:234124,False,False,False,False,True,False,False
10254,chr15:234411,False,False,False,False,True,False,False
10255,chr15:235211,False,False,False,False,True,False,False
10256,chr15:235377,False,False,False,False,False,False,False
10257,chr15:236301,False,False,False,False,False,False,False
10258,chr15:236985,True,False,False,True,False,False,False
10259,chr15:236991,True,False,False,True,False,False,False
10260,chr15:237009,True,True,True,True,True,True,False
10261,chr15:237260,False,False,False,False,False,False,False
10262,chr15:238354,True,False,False,True,False,False,True
10263,chr15:240287,False,False,False,True,True,True,False
10264,chr15:242903,False,False,False,True,True,True,False
10265,chr15:243109,False,False,False,True,True,True,False
10266,chr15:243553,False,False,False,True,True,True,False
10267,chr15:244594,True,False,False,True,True,True,False
10268,chr15:244868,False,False,False,True,True,True,False
10269,chr15:247506,False,False,False,True,True,True,False
10270,chr15:248251,True,False,False,True,True,True,False
10271,chr15:250092,False,False,False,True,True,True,False
10272,chr15:252113,False,True,False,True,True,True,False
10273,chr15:253558,False,False,False,True,True,True,False
10274,chr15:253929,False,False,False,True,True,True,False
10275,chr15:253930,False,False,False,True,True,True,False
10276,chr15:253973,False,False,False,True,True,True,False
10277,chr15:253998,False,False,False,True,True,True,False
10278,chr15:255007,False,True,False,True,True,True,False
10279,chr15:256619,True,False,False,True,False,False,False
10280,chr15:259218,False,False,False,False,False,False,False
10281,chr15:261118,False,False,False,False,True,False,False
10282,chr15:261313,False,True,False,False,True,False,False
10283,chr15:262436,False,False,False,False,True,False,False
10284,chr15:263540,False,False,False,False,True,False,False
10285,chr15:263860,False,False,False,False,True,False,False
10286,chr15:265173,False,True,False,False,True,False,False
10287,chr15:267332,False,False,False,True,True,True,False
10288,chr15:268222,False,False,False,True,True,True,False
10289,chr15:269477,False,True,False,True,True,True,False
10290,chr15:269919,False,False,False,True,True,True,False
10291,chr15:270218,False,False,False,True,True,True,False
10292,chr15:270269,False,False,False,True,True,True,False
10293,chr15:270972,False,True,False,True,True,True,False
10294,chr15:271365,False,False,False,True,True,True,False
10295,chr15:271552,True,False,False,True,True,True,False
10296,chr15:271780,False,False,False,True,True,True,False
10297,chr15:271953,False,False,False,True,True,True,False
10298,chr15:272768,False,False,False,True,True,True,False
10299,chr15:274007,False,True,False,True,True,True,False
10300,chr15:274603,False,False,False,True,True,True,False
10301,chr15:276632,False,False,False,False,True,False,False
10302,chr15:277142,False,True,False,False,True,False,False
10304,chr15:277467,False,False,False,False,False,False,False
10305,chr15:277587,False,False,False,False,False,False,False
10306,chr15:277699,False,False,False,False,False,False,False
10307,chr15:277900,False,False,False,False,False,False,False
10308,chr15:278259,False,False,False,False,True,False,False
10309,chr15:278631,False,False,False,False,True,False,False
10310,chr15:281378,False,False,False,False,True,False,False
10311,chr15:285588,False,True,False,False,True,False,False
10312,chr15:285741,False,True,False,False,True,False,False
10313,chr15:285960,False,False,False,False,True,False,False
10314,chr15:286046,False,False,False,False,True,False,False
10315,chr15:286242,False,False,False,False,True,False,False
10316,chr15:286732,False,False,False,False,True,False,False
10317,chr15:287976,False,False,False,False,True,False,False
10318,chr15:288282,False,False,False,False,True,False,False
10319,chr15:289191,False,False,False,False,True,False,False
10320,chr15:289865,False,False,False,False,True,False,False
10321,chr15:294442,False,False,False,False,True,False,False
10322,chr15:298709,False,True,False,False,True,False,False
10323,chr15:300140,False,False,False,False,True,False,False
10324,chr15:300336,False,False,False,False,True,False,False
10325,chr15:300373,False,False,False,False,True,False,False
10326,chr15:300497,False,False,False,False,True,False,False
10327,chr15:300504,False,False,False,False,True,False,False
10328,chr15:300972,False,False,False,False,True,False,False
10329,chr15:302265,False,False,False,False,True,False,False
10330,chr15:305341,False,False,False,False,True,False,False
10331,chr15:305375,False,False,False,False,True,False,False
10332,chr15:305436,False,False,False,False,True,False,False
10333,chr15:305531,False,False,False,False,True,False,False
10334,chr15:309504,False,False,False,False,True,False,False
10335,chr15:309869,False,True,False,False,True,False,False
10336,chr15:309954,False,False,False,False,True,False,False
10337,chr15:310221,False,False,False,False,True,False,False
10338,chr15:310574,False,False,False,False,True,False,False
10339,chr15:311039,False,False,False,False,True,False,False
10340,chr15:311056,False,False,False,False,True,False,False
10341,chr15:311337,False,False,False,False,True,False,False
10342,chr15:312146,False,False,False,False,True,False,False
10343,chr15:312151,False,False,False,False,True,False,False
10344,chr15:312245,False,False,False,False,True,False,False
10345,chr15:312534,False,False,False,False,True,False,False
10346,chr15:315509,False,True,False,False,True,False,False
