SNP_marker,chr,pos,start,end
chr16:620255,16,620255,620255,620255
chr16:623271,16,623271,614208,638064
chr16:631047,16,631047,622910,638486
chr16:638486,16,638486,625011,641565
chr16:648665,16,648665,648665,652919
chr16:650129,16,650129,650129,650129
chr16:656034,16,656034,652919,664738
chr16:656502,16,656502,652919,664738
chr16:656563,16,656563,652919,664738
chr16:656677,16,656677,652919,664738
chr16:656737,16,656737,652919,664738
chr16:656911,16,656911,652919,664738
chr16:657410,16,657410,654906,659088
chr16:674766,16,674766,669340,676149
chr16:675808,16,675808,675808,675808
chr16:678686,16,678686,676149,678686
chr16:679448,16,679448,679448,679448
chr16:681149,16,681149,681149,681149
chr16:694515,16,694515,687039,698663
chr16:695616,16,695616,695616,695616
chr16:698663,16,698663,693600,705266
chr16:700309,16,700309,695787,706473
chr16:700433,16,700433,695787,705266
chr16:716826,16,716826,709840,726730
chr16:719279,16,719279,714288,734857
chr16:720416,16,720416,714288,734857
chr16:726414,16,726414,714288,739602
chr16:726636,16,726636,714288,739602
chr16:731793,16,731793,720559,740758
chr16:734843,16,734843,718898,747487
chr16:734857,16,734857,718898,747487
chr16:737361,16,737361,719912,747487
chr16:739602,16,739602,726414,747487
chr16:740758,16,740758,726730,753557
chr16:743305,16,743305,730557,757660
chr16:745701,16,745701,730557,754310
chr16:745885,16,745885,730557,757660
chr16:745923,16,745923,730557,757660
chr16:753099,16,753099,740758,769323
chr16:757660,16,757660,743305,769532
chr16:786427,16,786427,786427,786427
chr16:790960,16,790960,787485,798666
chr16:792584,16,792584,790960,810640
chr16:795157,16,795157,790960,810752
chr16:812990,16,812990,798666,821586
chr16:814192,16,814192,810605,821586
chr16:857189,16,857189,857189,857189
chr16:859747,16,859747,840309,873367
chr16:888040,16,888040,883992,892106
chr16:900472,16,900472,896683,903415
chr16:905004,16,905004,902929,911554
chr16:909717,16,909717,909717,909717
chr16:911554,16,911554,905004,918804
chr16:935931,16,935931,935931,935931
chr17:10781,17,10781,10781,10781
chr17:20146,17,20146,20146,20146
chr17:34281,17,34281,34281,34281
chr17:40367,17,40367,40367,40367
chr17:40387,17,40387,40387,40387
chr17:48143,17,48143,48143,48143
chr17:48192,17,48192,48192,48192
chr17:50171,17,50171,50171,50171
chr17:50506,17,50506,50506,50506
chr17:50757,17,50757,50757,50757
chr17:51098,17,51098,51098,51098
chr17:65917,17,65917,65917,65917
chr17:69095,17,69095,69095,69095
chr17:74432,17,74432,74432,74432
chr17:77708,17,77708,77708,77708
