SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,eQTL_gene_description,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
10204,SRO9_GIS2,Metformin,BNR1,YIL159W,Chr15,185793,185793,185793,185793,144117,189231,-0.49218497,3.857829481,0.03552862,5.008445139,,False,0,True,True,"""Formin; nucleates the formation of linear actin filaments; involved in processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; activity is regulated by Hof1p and by the Bud14p-Kel1p-Kel2p complex; dephosphorylated and delocalized from the division site in a Glc7p/Ref2p-dependent manner; functionally redundant with BNI1""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,AXL2,YIL140W,Chr15,185793,185793,185793,185793,163510,189231,-0.49218497,3.857829481,0.03552862,7.575847143,,False,0,True,True,"""Integral plasma membrane protein; required for axial budding in haploid cells; localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MNN11,YJL183W,Chr15,185793,185793,185793,185793,145028,189231,-0.49218497,3.857829481,0.03552862,4.320525285,,False,0,True,True,"""Subunit of a Golgi mannosyltransferase complex; this complex also contains Anp1p ; Mnn9p ; Mnn10p ; and Hoc1p ; and mediates elongation of the polysaccharide mannan backbone; has homology to Mnn10p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MNN14,YJR061W,Chr15,185793,185793,185793,185793,144117,193911,-0.49218497,3.857829481,0.03552862,6.828410873,,False,0,True,True,"""Protein required for N-glycan mannosylphosphorylation; non-essential gene; transcription repressed by Rm101p; MNN14 has a paralog ; MNN4 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MET5,YJR137C,Chr15,185793,185793,185793,185793,160980,186481,-0.49218497,3.857829481,0.03552862,8.538457062,,False,0,True,True,"""Sulfite reductase beta subunit; involved in amino acid biosynthesis ; transcription repressed by methionine""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,TOF2,YKR010C,Chr15,185793,185793,185793,185793,159369,193911,-0.49218497,3.857829481,0.03552862,5.031762307,,False,0,True,True,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,CAF4,YKR036C,Chr15,185793,185793,185793,185793,152922,189231,-0.49218497,3.857829481,0.03552862,4.296985749,,False,0,True,True,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,HIF1,YLL022C,Chr15,185793,185793,185793,185793,161853,189231,-0.49218497,3.857829481,0.03552862,10.81457615,,False,0,True,True,"""Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,IOC2,YLR095C,Chr15,185793,185793,185793,185793,33217,552069,-0.49218497,3.857829481,0.03552862,2.947230944,,False,0,True,True,"""Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YLR108C,YLR108C,Chr15,185793,185793,185793,185793,161853,189231,-0.49218497,3.857829481,0.03552862,8.315873574,,False,0,True,True,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene; protein abundance increases in response to DNA replication stress; YLR108C has a paralog ; YDR132C ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,TUB4,YLR212C,Chr15,185793,185793,185793,185793,146203,189231,-0.49218497,3.857829481,0.03552862,8.002620638,,False,0,True,True,"""Gamma-tubulin; involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body; protein abundance increases in response to DNA replication stress; null mutation is complemented by human TUBG1""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,RED1,YLR263W,Chr15,185793,185793,185793,185793,140557,189231,-0.49218497,3.857829481,0.03552862,4.230274059,,False,0,True,True,"""Protein component of the synaptonemal complex axial elements; involved in chromosome segregation during the first meiotic division; critical for coupling checkpoint signaling to SC formation; promotes interhomolog recombination by phosphorylating Hop1p; also interacts with Mec3p and Ddc1p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YCS4,YLR272C,Chr15,185793,185793,185793,185793,157219,189231,-0.49218497,3.857829481,0.03552862,6.07194399,,False,0,True,True,"""Subunit of the condensin complex; required for establishment and maintenance of chromosome condensation ; chromosome segregation ; chromatin binding of condensin ; tRNA gene clustering at the nucleolus ; and silencing at the mating type locus; required for replication slow zone (RSZ) breakage following Mec1p inactivation""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,SFH1,YLR321C,Chr15,185793,185793,185793,185793,142608,189700,-0.49218497,3.857829481,0.03552862,3.525999478,,False,0,True,True,"""Component of the RSC chromatin remodeling complex; essential gene required for cell cycle progression and maintenance of proper ploidy; phosphorylated in the G1 phase of the cell cycle; Snf5p paralog; hSNF5 tumor suppressor ortholog""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,VID22,YLR373C,Chr15,185793,185793,185793,185793,147274,189231,-0.49218497,3.857829481,0.03552862,7.770067778,,False,0,True,True,"""Glycosylated integral membrane protein localized to plasma membrane; plays a role in fructose-1,6-bisphosphatase (FBPase) degradation; involved in FBPase transport from the cytosol to Vid (vacuole import and degradation) vesicles; VID22 has a paralog ; ENV11 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MDM1,YML104C,Chr15,185793,185793,185793,185793,160403,189231,-0.49218497,3.857829481,0.03552862,4.702661068,,False,0,True,True,"""PtdIns-3-P binding protein that tethers the ER to vacuoles at NVJs; anchored in the ER membrane at nucleus-vacuole junctions and binds phosphatidylinositol 3-phosphate (PtdIns-3-P) in the vacuolar membrane via its Phox homology (PX) domain; expressed predominantly in late G1 to early S phase of the cell cycle; mutation affects nuclear and mitochondrial transmission to daughter buds; similar to 4 human genes ; one of which (SNX14) is associated with neurological disease""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,TDA9,YML081W,Chr15,185793,185793,185793,185793,157219,189231,-0.49218497,3.857829481,0.03552862,4.042010961,,False,0,True,True,"""Transcription factor that regulates acetate production; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; TDA9 has a paralog ; RSF2 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YOX1,YML027W,Chr15,185793,185793,185793,185793,152922,185793,-0.49218497,3.857829481,0.03552862,6.91986395,,False,0,True,True,"""Homeobox transcriptional repressor; binds to Mcm1p and to early cell cycle boxes (ECBs) in the promoters of cell cycle-regulated genes expressed in M/G1 phase; expression is cell cycle-regulated; phosphorylated by Cdc28p; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOX1 has a paralog ; YHP1 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YPK2,YMR104C,Chr15,185793,185793,185793,185793,141631,603549,-0.49218497,3.857829481,0.03552862,2.844286251,,False,0,True,True,"""Protein kinase similar to S/T protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); human homolog SGK2 can complement a ypk1 ypk2 double mutant""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,LDO45,YMR147W,Chr15,185793,185793,185793,185793,110791,194198,-0.49218497,3.857829481,0.03552862,4.476781728,,False,0,True,True,"""Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MDJ2,YNL328C,Chr15,185793,185793,185793,185793,66419,193911,-0.49218497,3.857829481,0.03552862,3.932936208,,False,0,True,True,"""Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MET2,YNL277W,Chr15,185793,185793,185793,185793,158905,193911,-0.49218497,3.857829481,0.03552862,5.111711547,,False,0,True,True,"""L-homoserine-O-acetyltransferase; catalyzes the conversion of homoserine to O-acetyl homoserine which is the first step of the methionine biosynthetic pathway""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,PIK1,YNL267W,Chr15,185793,185793,185793,185793,159369,189231,-0.49218497,3.857829481,0.03552862,6.707093395,,False,0,True,True,"""Phosphatidylinositol 4-kinase; catalyzes the first step in the biosynthesis of phosphatidylinositol-4,5-biphosphate; may control cytokinesis through the actin cytoskeleton; required for autophagosome formation during autophagy and for lipophagy in both stationary phase cells and during nitrogen starvation; may control nonselective autophagy and mitophagy through trafficking of Atg9p; localizes to the nucleus and to the trans-Golgi network""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,SPS18,YNL204C,Chr15,185793,185793,185793,185793,156178,189231,-0.49218497,3.857829481,0.03552862,5.01779423,,False,0,True,True,"""Protein of unknown function ; contains a putative zinc-binding domain; expressed during sporulation; SPS18 has a paralog ; GCS1 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YNL144C,YNL144C,Chr15,185793,185793,185793,185793,142608,603549,-0.49218497,3.857829481,0.03552862,3.203068325,,False,0,True,True,"""Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog ; YHR131C ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,ASI3,YNL008C,Chr15,185793,185793,185793,185793,108354,602578,-0.49218497,3.857829481,0.03552862,3.067865848,,False,0,True,True,"""Subunit of the inner nuclear membrane Asi ubiquitin ligase complex; Asi complex targets both misfolded proteins of the inner nuclear membrane-associated degradation (INMAD) pathway and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi1p and Asi2p to ensure the fidelity of SPS-sensor signaling by targeting latent unprocessed forms of Stp1p and Stp2p ; maintaining the repressed state of gene expression in the absence of inducing amino acids""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,ATP23,YNR020C,Chr15,185793,185793,185793,185793,140557,189700,-0.49218497,3.857829481,0.03552862,3.514814748,,False,0,True,True,"""Putative metalloprotease of the mitochondrial inner membrane; required for processing of Atp6p; has an additional role in assembly of the F0 sector of the F1F0 ATP synthase complex; substrate of the Mia40p-Erv1p disulfide relay system ; and folding is assisted by Mia40p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,CSI2,YOL007C,Chr15,185793,185793,185793,185793,156847,189231,-0.49218497,3.857829481,0.03552862,4.406608551,121910.0,False,0,True,True,"""Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YNG1,YOR064C,Chr15,185793,185793,185793,185793,108354,1037511,-0.49218497,3.857829481,0.03552862,3.545883752,0.0,True,0,True,True,"""Subunit of the NuA3 histone acetyltransferase complex; this complex acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3; shares significant sequence identity with the human candidate tumor suppressor p33-ING1 in C-terminal region""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YVC1,YOR087W,Chr15,185793,185793,185793,185793,110791,193911,-0.49218497,3.857829481,0.03552862,2.973801425,292795.0,False,0,True,True,"""Vacuolar cation channel; mediates release of Ca(2+) from the vacuole in response to hyperosmotic shock""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MNE1,YOR350C,Chr15,185793,185793,185793,185793,108354,1022262,-0.49218497,3.857829481,0.03552862,2.867560866,0.0,True,0,True,True,"""Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MRS6,YOR370C,Chr15,185793,185793,185793,185793,156847,1037511,-0.49218497,3.857829481,0.03552862,3.76695055,0.0,True,0,True,True,"""Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,KAR9,YPL269W,Chr15,185793,185793,185793,185793,159369,189231,-0.49218497,3.857829481,0.03552862,6.389513618,,False,0,True,True,"""Spindle positioning factor; orients astral microtubules ; connecting them to actin cables at the cortex with Bim1p and Myo2 ; resulting in proper spindle positioning; targeted for StuBL-dependent degradation at kinetochores by Slx5p-Slx8p ; ensuring chromosome transmission fidelity and correct spindle positioning; role in karyogamy; localizes to the shmoo tip ; the growing bud-tip ; the nucleus ; the kinetochore ; the spindle and microtubules; homolog of adenomatous polyposis coli""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,ACM1,YPL267W,Chr15,185793,185793,185793,185793,145140,196663,-0.49218497,3.857829481,0.03552862,5.436213258,,False,0,True,True,"""Pseudosubstrate inhibitor of the APC/C; suppresses APC/C [Cdh1]-mediated proteolysis of mitotic cyclins; associates with Cdh1p ; Bmh1p and Bmh2p; cell cycle regulated protein; the anaphase-promoting complex/cyclosome is also known as APC/C""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,CLN2,YPL256C,Chr15,185793,185793,185793,185793,157219,196663,-0.49218497,3.857829481,0.03552862,3.625214494,,False,0,True,True,"""G1 cyclin involved in regulation of the cell cycle; activates Cdc28p kinase to promote the G1 to S phase transition; late G1 specific expression depends on transcription factor complexes ; MBF (Swi6p-Mbp1p) and SBF (Swi6p-Swi4p); CLN2 has a paralog ; CLN1 ; that arose from the whole genome duplication; cell cycle arrest phenotype of the cln1 cln2 cln3 triple null mutant is complemented by any of human cyclins CCNA2 ; CCNB1 ; CCNC ; CCND1 ; or CCNE1""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,NIP100,YPL174C,Chr15,185793,185793,185793,185793,148926,189231,-0.49218497,3.857829481,0.03552862,5.918129511,,False,0,True,True,"""Large subunit of the dynactin complex; dynactin is involved in partitioning the mitotic spindle between mother and daughter cells; putative ortholog of mammalian p150(glued)""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,SVS1,YPL163C,Chr15,185793,185793,185793,185793,33671,195644,-0.49218497,3.857829481,0.03552862,6.20855142,,False,0,True,True,"""Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog ; SRL1 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,YPL068C,YPL068C,Chr15,185793,185793,185793,185793,160403,189231,-0.49218497,3.857829481,0.03552862,5.439407847,,False,0,True,True,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and is induced in response to the DNA-damaging agent MMS""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,SUV3,YPL029W,Chr15,185793,185793,185793,185793,142608,186481,-0.49218497,3.857829481,0.03552862,5.223729623,,False,0,True,True,"""ATP-dependent RNA helicase; component of the mitochondrial degradosome along with the RNase Dss1p; the degradosome associates with the ribosome and mediates RNA turnover; also required during splicing of the COX1 AI5_beta intron; expression of a processed form of human homolog SUPV3L1 carrying an N-terminal deletion of 46 amino acids rescues yeast suv3 null mutant""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,HAL1,YPR005C,Chr15,185793,185793,185793,185793,145551,189231,-0.49218497,3.857829481,0.03552862,9.922534898,,False,0,True,True,"""Cytoplasmic protein involved in halotolerance; decreases intracellular Na+ (via Ena1p) and increases intracellular K+ by decreasing efflux; expression repressed by Ssn6p-Tup1p and Sko1p and induced by NaCl ; KCl ; and sorbitol through Gcn4p""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,MDM36,YPR083W,Chr15,185793,185793,185793,185793,137942,1069905,-0.49218497,3.857829481,0.03552862,4.886707086,,False,0,True,True,"""Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-anchor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,CLB5,YPR120C,Chr15,185793,185793,185793,185793,143915,196663,-0.49218497,3.857829481,0.03552862,4.671935315,,False,0,True,True,"""B-type cyclin involved in DNA replication during S phase; activates Cdc28p to promote initiation of DNA synthesis; functions in formation of mitotic spindles along with Clb3p and Clb4p; most abundant during late G1 phase; CLB5 has a paralog ; CLB6 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,CTR1,YPR124W,Chr15,185793,185793,185793,185793,134063,189231,-0.49218497,3.857829481,0.03552862,9.387665384,,False,0,True,True,"""High-affinity copper transporter of plasma membrane; mediates nearly all copper uptake under low copper conditions; transcriptionally induced at low copper levels and degraded at high copper levels; protein increases in abundance and relocalizes from nucleus to plasma membrane upon DNA replication stress; human homolog SLC31A1 can complement a yeast ctr1 ctr3 double deletion""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10204,SRO9_GIS2,Metformin,ERP4,YOR016C,Chr15,185793,185793,185793,185793,137304,1043118,-0.49218497,3.857829481,0.03552862,3.50496785,0.0,True,0,True,True,"""Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; ERP4 has a paralog ; ERP2 ; that arose from the whole genome duplication""",YOL078W,AVO1,"""Component of a membrane-bound complex containing the Tor2p kinase; contains Tor2p kinase and other proteins; may have a role in regulation of cell growth"""
10213,HNM1_MAM33,Fluconazole,YCR101C,YCR101C,Chr15,197493,197493,203284,197493,154073,214472,-0.659657891,4.948866682,0.003613165,4.160887466,,False,0,True,True,"""Putative protein of unknown function; localizes to the membrane fraction; YCR101C is not an essential gene""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_MAM33,Fluconazole,RPL22B,YFL034C-A,Chr15,197493,197493,203284,197493,93859,212282,-0.659657891,4.948866682,0.003613165,5.510320939,,False,0,True,True,"""Ribosomal 60S subunit protein L22A; required for translation of long 5' UTR of IME1 mRNA and meiotic entry; autoregulates splicing of its pre-m-RNA; homologous to mammalian ribosomal protein L22 ; no bacterial homolog; RPL22B has a paralog ; RPL22A ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_MAM33,Fluconazole,PRP24,YMR268C,Chr15,197493,197493,203284,197493,140220,425872,-0.659657891,4.948866682,0.003613165,2.99212388,,False,0,True,True,"""Splicing factor that reanneals snRNPs during spliceosome recycling; reanneals U4 and U6 snRNPs""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_MAM33,Fluconazole,RPL9B,YNL067W,Chr15,197493,197493,203284,197493,137304,211081,-0.659657891,4.948866682,0.003613165,4.509045634,,False,0,True,True,"""Ribosomal 60S subunit protein L9B; homologous to mammalian ribosomal protein L9 and bacterial L6; RPL9B has a paralog ; RPL9A ; that arose from a single-locus duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
10213,HNM1_MAM33,Fluconazole,RPL8A,YHL033C,Chr15,197493,197493,203284,197493,35414,548689,-0.659657891,4.948866682,0.003613165,3.280512962,,False,0,True,True,"""Ribosomal 60S subunit protein L8A; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8A has a paralog ; RPL8B ; that arose from the whole genome duplication""",YOL070C,NBA1,"""Protein involved in axial bud site selection; prevents repolarization of cells at previous division sites; recruited by Aim44p and Nap1p to the cell cortex and to cytokinesis remnants (bud scars) where it prevents Rsr1p-mediated activation of Cdc24p ; the Cdc42p GEF; localizes to the cytoplasm ; and the cell division site prior to being stably recruited to cytokinesis remnants; establishes the transient localization of Rga1p ; a Cdc42p GAP ; at bud scars along with Nis1p; potential Cdc28p substrate"""
