SNP,SNP_marker,chr,pos,start,end
10843,chr15:860696,15,860696,841040,860696
10844,chr15:860902,15,860902,860902,860902
10846,chr15:861655,15,861655,861655,876366
10847,chr15:863324,15,863324,861655,876366
10848,chr15:863468,15,863468,861655,876366
10849,chr15:864150,15,864150,861655,876366
10850,chr15:864445,15,864445,861655,876366
10851,chr15:866884,15,866884,861655,876366
10852,chr15:866920,15,866920,861655,876366
10853,chr15:867290,15,867290,861655,876366
10854,chr15:868064,15,868064,861655,876366
10855,chr15:870871,15,870871,861655,876366
10856,chr15:873261,15,873261,861655,876366
10857,chr15:873940,15,873940,861655,876366
10858,chr15:874597,15,874597,861655,876366
10859,chr15:876222,15,876222,861655,876366
10860,chr15:876366,15,876366,861655,876366
10861,chr15:877112,15,877112,877112,877112
10862,chr15:880049,15,880049,880049,888555
10863,chr15:880507,15,880507,880049,888555
10864,chr15:885299,15,885299,880049,888555
10865,chr15:887134,15,887134,880049,888555
10866,chr15:887279,15,887279,880049,888555
10867,chr15:888108,15,888108,880049,888555
10868,chr15:888555,15,888555,880049,888555
10869,chr15:888848,15,888848,888848,888848
10870,chr15:888854,15,888854,888854,888854
10871,chr15:888856,15,888856,888856,888856
10872,chr15:892522,15,892522,892522,892522
10873,chr15:894338,15,894338,894338,894338
10874,chr15:897914,15,897914,897914,908870
10875,chr15:898824,15,898824,897914,908870
10876,chr15:900083,15,900083,897914,908870
10877,chr15:901583,15,901583,897914,908870
10878,chr15:903422,15,903422,897914,908870
10879,chr15:905968,15,905968,897914,908870
10880,chr15:906404,15,906404,897914,908870
10881,chr15:906473,15,906473,897914,908870
10882,chr15:906721,15,906721,897914,908870
10883,chr15:906722,15,906722,897914,908870
10884,chr15:907032,15,907032,897914,908870
10885,chr15:907053,15,907053,897914,908870
10886,chr15:907245,15,907245,897914,908870
10887,chr15:907643,15,907643,897914,908870
10888,chr15:908870,15,908870,897914,908870
10889,chr15:909076,15,909076,909076,909076
10890,chr15:911587,15,911587,911587,911587
10891,chr15:911748,15,911748,911748,911748
10892,chr15:911795,15,911795,911795,927535
10893,chr15:912636,15,912636,911795,927535
10894,chr15:912729,15,912729,911795,927535
10895,chr15:917889,15,917889,911795,927535
10896,chr15:919436,15,919436,911795,927535
10897,chr15:921242,15,921242,911795,927535
10898,chr15:921271,15,921271,911795,927535
10899,chr15:923218,15,923218,911795,927535
10900,chr15:927535,15,927535,911795,927535
10901,chr15:930508,15,930508,930508,930508
10903,chr15:930562,15,930562,930562,943341
10904,chr15:931347,15,931347,930562,943341
10905,chr15:933083,15,933083,930562,943341
10906,chr15:934483,15,934483,930562,943341
10907,chr15:934516,15,934516,930562,943341
10908,chr15:935795,15,935795,930562,943341
10909,chr15:937046,15,937046,930562,943341
10910,chr15:938051,15,938051,930562,943341
10911,chr15:940092,15,940092,930562,943341
10912,chr15:941271,15,941271,930562,943341
10913,chr15:943341,15,943341,930562,943341
10914,chr15:944458,15,944458,944458,944458
10915,chr15:950568,15,950568,950568,964403
10916,chr15:951423,15,951423,950568,964403
10917,chr15:952849,15,952849,950568,964403
10918,chr15:956308,15,956308,950568,964403
10919,chr15:957477,15,957477,950568,964403
10920,chr15:959079,15,959079,950568,964403
10921,chr15:960232,15,960232,950568,964403
10922,chr15:960845,15,960845,950568,964403
10923,chr15:961458,15,961458,950568,964403
10924,chr15:961510,15,961510,950568,964403
10925,chr15:961682,15,961682,950568,964403
10926,chr15:963635,15,963635,950568,964403
10927,chr15:963965,15,963965,950568,964403
10928,chr15:964403,15,964403,950568,964403
10929,chr15:966542,15,966542,966542,966542
10930,chr15:970097,15,970097,970097,970172
10931,chr15:970105,15,970105,970097,970172
10932,chr15:970110,15,970110,970097,970172
10933,chr15:970129,15,970129,970097,970172
10934,chr15:970141,15,970141,970097,970172
10935,chr15:970171,15,970171,970097,970172
10936,chr15:970172,15,970172,970097,970172
10937,chr15:970181,15,970181,970181,970266
10938,chr15:970186,15,970186,970181,970266
10939,chr15:970202,15,970202,970181,970266
10940,chr15:970210,15,970210,970181,970266
10941,chr15:970213,15,970213,970181,970266
10942,chr15:970228,15,970228,970181,970266
10943,chr15:970235,15,970235,970181,970266
10944,chr15:970266,15,970266,970181,970266
10945,chr15:970285,15,970285,970285,970291
10946,chr15:970286,15,970286,970285,970291
10947,chr15:970287,15,970287,970285,970291
10948,chr15:970290,15,970290,970285,970291
10949,chr15:970291,15,970291,970285,970291
10950,chr15:976305,15,976305,976305,976308
10951,chr15:976308,15,976308,976305,976308
10952,chr15:976341,15,976341,976341,976341
10953,chr15:976367,15,976367,976367,976373
10954,chr15:976373,15,976373,976367,976373
10955,chr15:977029,15,977029,977029,977029
10956,chr15:977576,15,977576,977576,981687
10957,chr15:979280,15,979280,977576,981687
10958,chr15:981228,15,981228,977576,981687
10959,chr15:981231,15,981231,977576,981687
10960,chr15:981687,15,981687,977576,981687
10961,chr15:986923,15,986923,986923,987887
10962,chr15:987887,15,987887,986923,987887
10963,chr15:991809,15,991809,991809,994943
10964,chr15:992356,15,992356,991809,994943
10965,chr15:992802,15,992802,991809,994943
10966,chr15:993662,15,993662,991809,994943
10967,chr15:993671,15,993671,991809,994943
10968,chr15:993703,15,993703,991809,994943
10969,chr15:994342,15,994342,991809,994943
10970,chr15:994833,15,994833,991809,994943
10971,chr15:994879,15,994879,991809,994943
10972,chr15:994943,15,994943,991809,994943
10973,chr15:995180,15,995180,995180,1003372
10974,chr15:995834,15,995834,995180,1003372
10975,chr15:996026,15,996026,995180,1003372
10976,chr15:996702,15,996702,995180,1003372
10977,chr15:996731,15,996731,995180,1003372
10978,chr15:999455,15,999455,995180,1003372
10979,chr15:1002614,15,1002614,995180,1003372
10980,chr15:1002663,15,1002663,995180,1003372
10981,chr15:1003070,15,1003070,995180,1003372
10982,chr15:1003372,15,1003372,995180,1003372
10983,chr15:1004274,15,1004274,1004274,1004274
10985,chr15:1004868,15,1004868,1004868,1036136
10986,chr15:1006757,15,1006757,1004868,1036136
10987,chr15:1008479,15,1008479,1004868,1036136
10988,chr15:1008599,15,1008599,1004868,1036136
10989,chr15:1010191,15,1010191,1004868,1036136
10990,chr15:1012233,15,1012233,1004868,1036136
10991,chr15:1012745,15,1012745,1004868,1036136
10992,chr15:1014707,15,1014707,1004868,1036136
10993,chr15:1015033,15,1015033,1004868,1036136
10994,chr15:1016660,15,1016660,1004868,1036136
10995,chr15:1018776,15,1018776,1004868,1036136
10996,chr15:1022262,15,1022262,1004868,1036136
10997,chr15:1023392,15,1023392,1004868,1036136
10998,chr15:1024813,15,1024813,1004868,1036136
10999,chr15:1026089,15,1026089,1004868,1036136
11000,chr15:1028853,15,1028853,1004868,1036136
11001,chr15:1028864,15,1028864,1004868,1036136
11002,chr15:1029944,15,1029944,1004868,1036136
11003,chr15:1030548,15,1030548,1004868,1036136
11004,chr15:1032583,15,1032583,1004868,1036136
11005,chr15:1032872,15,1032872,1004868,1036136
11006,chr15:1036136,15,1036136,1004868,1036136
11007,chr15:1037516,15,1037516,1037516,1037516
11008,chr15:1037519,15,1037519,1037519,1037519
11009,chr15:1039474,15,1039474,1039474,1057321
11010,chr15:1039586,15,1039586,1039474,1057321
11011,chr15:1039714,15,1039714,1039474,1057321
11012,chr15:1039718,15,1039718,1039474,1057321
11013,chr15:1039786,15,1039786,1039474,1057321
11014,chr15:1041151,15,1041151,1039474,1057321
11015,chr15:1041240,15,1041240,1039474,1057321
11016,chr15:1043302,15,1043302,1039474,1057321
11017,chr15:1044946,15,1044946,1039474,1057321
11018,chr15:1045164,15,1045164,1039474,1057321
11019,chr15:1045703,15,1045703,1039474,1057321
11020,chr15:1049703,15,1049703,1039474,1057321
11021,chr15:1050419,15,1050419,1039474,1057321
11022,chr15:1050499,15,1050499,1039474,1057321
11023,chr15:1053855,15,1053855,1039474,1057321
11024,chr15:1057321,15,1057321,1039474,1057321
11025,chr15:1057968,15,1057968,1057968,1057968
11026,chr15:1058174,15,1058174,1058174,1071370
11027,chr15:1059919,15,1059919,1058174,1071370
11028,chr15:1060932,15,1060932,1058174,1071370
11029,chr15:1061012,15,1061012,1058174,1071370
11030,chr15:1062490,15,1062490,1058174,1071370
11031,chr15:1062700,15,1062700,1058174,1071370
11032,chr15:1065729,15,1065729,1058174,1071370
11033,chr15:1065815,15,1065815,1058174,1071370
11034,chr15:1067520,15,1067520,1058174,1071370
11035,chr15:1068041,15,1068041,1058174,1071370
11036,chr15:1068234,15,1068234,1058174,1071370
11037,chr15:1068851,15,1068851,1058174,1071370
11038,chr15:1071370,15,1071370,1058174,1071370
11039,chr15:1071630,15,1071630,1071630,1071630
11040,chr15:1073085,15,1073085,1073085,1073085
11041,chr15:1074302,15,1074302,1074302,1074302
11042,chr15:1074311,15,1074311,1074311,1074311
11043,chr15:1074349,15,1074349,1074349,1074349
11044,chr15:1074569,15,1074569,1074569,1075194
11045,chr15:1075194,15,1075194,1074569,1075194
11046,chr15:1075443,15,1075443,1075443,1075443
11047,chr15:1075932,15,1075932,1075932,1075932
11048,chr15:1077950,15,1077950,1077950,1077950
11049,chr16:15039,16,15039,15039,15039
11050,chr16:16662,16,16662,16662,16689
11051,chr16:16689,16,16689,16662,16689
11052,chr16:16723,16,16723,16723,16724
11053,chr16:16724,16,16724,16723,16724
11054,chr16:16732,16,16732,16732,16732
11055,chr16:16737,16,16737,16737,16749
11056,chr16:16738,16,16738,16737,16749
11057,chr16:16745,16,16745,16737,16749
11058,chr16:16749,16,16749,16737,16749
11059,chr16:16930,16,16930,16930,16930
11060,chr16:16931,16,16931,16931,16931
11061,chr16:16980,16,16980,16980,16980
11062,chr16:16995,16,16995,16995,16995
11063,chr16:19554,16,19554,19554,19582
11064,chr16:19582,16,19582,19554,19582
11065,chr16:19618,16,19618,19618,19618
11066,chr16:19639,16,19639,19639,19639
11067,chr16:19930,16,19930,19930,19989
11068,chr16:19989,16,19989,19930,19989
11069,chr16:20077,16,20077,20077,20077
11070,chr16:20152,16,20152,20152,20152
11071,chr16:21910,16,21910,21910,21910
11072,chr16:22059,16,22059,22059,22059
11073,chr16:23447,16,23447,23447,23447
11074,chr16:24494,16,24494,24494,24494
11075,chr16:24575,16,24575,24575,24575
11076,chr16:24701,16,24701,24701,24708
11077,chr16:24708,16,24708,24701,24708
11078,chr16:24966,16,24966,24966,24974
11079,chr16:24974,16,24974,24966,24974
11081,chr16:24980,16,24980,24980,24983
11082,chr16:24982,16,24982,24980,24983
11083,chr16:24983,16,24983,24980,24983
11084,chr16:25057,16,25057,25057,25079
11085,chr16:25069,16,25069,25057,25079
11086,chr16:25078,16,25078,25057,25079
11087,chr16:25079,16,25079,25057,25079
11088,chr16:25149,16,25149,25149,25149
11089,chr16:25159,16,25159,25159,25159
11090,chr16:25194,16,25194,25194,25209
11091,chr16:25200,16,25200,25194,25209
11092,chr16:25209,16,25209,25194,25209
11093,chr16:25269,16,25269,25269,25269
11094,chr16:25536,16,25536,25536,25536
11095,chr16:26510,16,26510,26510,28409
11096,chr16:27710,16,27710,26510,28409
11097,chr16:28365,16,28365,26510,28409
11098,chr16:28409,16,28409,26510,28409
11100,chr16:29135,16,29135,29135,40552
11101,chr16:30586,16,30586,29135,40552
11102,chr16:30803,16,30803,29135,40552
11103,chr16:35528,16,35528,29135,40552
11104,chr16:35760,16,35760,29135,40552
11105,chr16:35982,16,35982,29135,40552
11106,chr16:40390,16,40390,29135,40552
11107,chr16:40490,16,40490,29135,40552
11108,chr16:40552,16,40552,29135,40552
11109,chr16:43046,16,43046,43046,43059
11110,chr16:43052,16,43052,43046,43059
11111,chr16:43059,16,43059,43046,43059
11112,chr16:43424,16,43424,43424,46114
11113,chr16:43662,16,43662,43424,46114
11114,chr16:46114,16,46114,43424,46114
11115,chr16:46594,16,46594,46594,46594
11116,chr16:46765,16,46765,46765,48340
11117,chr16:47416,16,47416,46765,48340
11118,chr16:48340,16,48340,46765,48340
11119,chr16:51066,16,51066,51066,51066
11120,chr16:53867,16,53867,53867,56308
11121,chr16:54905,16,54905,53867,56308
11122,chr16:55419,16,55419,53867,56308
11123,chr16:55474,16,55474,53867,56308
11124,chr16:55604,16,55604,53867,56308
11125,chr16:55617,16,55617,53867,56308
11126,chr16:55625,16,55625,53867,56308
11127,chr16:55837,16,55837,53867,56308
11128,chr16:55962,16,55962,53867,56308
11129,chr16:55976,16,55976,53867,56308
11130,chr16:56019,16,56019,53867,56308
11131,chr16:56137,16,56137,53867,56308
11132,chr16:56154,16,56154,53867,56308
11133,chr16:56155,16,56155,53867,56308
11134,chr16:56282,16,56282,53867,56308
11135,chr16:56288,16,56288,53867,56308
11136,chr16:56294,16,56294,53867,56308
11137,chr16:56308,16,56308,53867,56308
11138,chr16:56334,16,56334,56334,56334
11139,chr16:56451,16,56451,56451,56655
11140,chr16:56650,16,56650,56451,56655
11141,chr16:56655,16,56655,56451,56655
11142,chr16:62713,16,62713,62713,62719
11143,chr16:62714,16,62714,62713,62719
11144,chr16:62717,16,62717,62713,62719
11145,chr16:62719,16,62719,62713,62719
11146,chr16:64013,16,64013,64013,64090
11147,chr16:64043,16,64043,64013,64090
11148,chr16:64053,16,64053,64013,64090
11149,chr16:64086,16,64086,64013,64090
11150,chr16:64090,16,64090,64013,64090
11151,chr16:64099,16,64099,64099,64240
11152,chr16:64109,16,64109,64099,64240
11153,chr16:64140,16,64140,64099,64240
11154,chr16:64155,16,64155,64099,64240
11155,chr16:64165,16,64165,64099,64240
11156,chr16:64166,16,64166,64099,64240
11157,chr16:64204,16,64204,64099,64240
11158,chr16:64224,16,64224,64099,64240
11159,chr16:64229,16,64229,64099,64240
11160,chr16:64240,16,64240,64099,64240
11161,chr16:64299,16,64299,64299,64316
11162,chr16:64309,16,64309,64299,64316
11163,chr16:64310,16,64310,64299,64316
11164,chr16:64316,16,64316,64299,64316
11165,chr16:64326,16,64326,64326,64353
11166,chr16:64353,16,64353,64326,64353
11167,chr16:64363,16,64363,64363,64363
11169,chr16:64540,16,64540,64540,83512
11170,chr16:64901,16,64901,64540,83512
11171,chr16:67148,16,67148,64540,83512
11172,chr16:67473,16,67473,64540,83512
11173,chr16:67906,16,67906,64540,83512
11174,chr16:68771,16,68771,64540,83512
11175,chr16:69421,16,69421,64540,83512
11176,chr16:69480,16,69480,64540,83512
11177,chr16:69886,16,69886,64540,83512
11178,chr16:69892,16,69892,64540,83512
11179,chr16:70566,16,70566,64540,83512
11180,chr16:70846,16,70846,64540,83512
11181,chr16:73035,16,73035,64540,83512
11182,chr16:73826,16,73826,64540,83512
11183,chr16:73929,16,73929,64540,83512
11184,chr16:74120,16,74120,64540,83512
11185,chr16:74744,16,74744,64540,83512
11186,chr16:74823,16,74823,64540,83512
11187,chr16:75046,16,75046,64540,83512
11188,chr16:75389,16,75389,64540,83512
11189,chr16:75921,16,75921,64540,83512
11190,chr16:76550,16,76550,64540,83512
11191,chr16:76572,16,76572,64540,83512
11192,chr16:76573,16,76573,64540,83512
11193,chr16:77440,16,77440,64540,83512
11194,chr16:77714,16,77714,64540,83512
11195,chr16:77752,16,77752,64540,83512
11196,chr16:78094,16,78094,64540,83512
11197,chr16:78301,16,78301,64540,83512
11198,chr16:78839,16,78839,64540,83512
11199,chr16:82484,16,82484,64540,83512
11200,chr16:83222,16,83222,64540,83512
11201,chr16:83512,16,83512,64540,83512
11202,chr16:85402,16,85402,85402,85402
11203,chr16:86230,16,86230,86230,103110
11204,chr16:87193,16,87193,86230,103110
11205,chr16:89859,16,89859,86230,103110
11206,chr16:92234,16,92234,86230,103110
11207,chr16:92791,16,92791,86230,103110
11208,chr16:93959,16,93959,86230,103110
11209,chr16:96065,16,96065,86230,103110
11210,chr16:100561,16,100561,86230,103110
11211,chr16:101574,16,101574,86230,103110
11212,chr16:103110,16,103110,86230,103110
11213,chr16:104922,16,104922,104922,104922
11214,chr16:105267,16,105267,105267,105336
11215,chr16:105336,16,105336,105267,105336
11216,chr16:110992,16,110992,110992,117072
11217,chr16:114578,16,114578,110992,117072
11218,chr16:115153,16,115153,110992,117072
11219,chr16:116214,16,116214,110992,117072
11220,chr16:116322,16,116322,110992,117072
11221,chr16:116373,16,116373,110992,117072
11222,chr16:116826,16,116826,110992,117072
11223,chr16:117063,16,117063,110992,117072
11224,chr16:117072,16,117072,110992,117072
11225,chr16:117203,16,117203,117203,117203
11226,chr16:117213,16,117213,117213,117213
11227,chr16:117215,16,117215,117215,117215
11228,chr16:117254,16,117254,117254,117254
11229,chr16:117654,16,117654,117654,129358
11230,chr16:117985,16,117985,117654,129358
11231,chr16:118215,16,118215,117654,129358
11232,chr16:118252,16,118252,117654,129358
11233,chr16:118322,16,118322,117654,129358
11234,chr16:118512,16,118512,117654,129358
11235,chr16:120319,16,120319,117654,129358
11236,chr16:121298,16,121298,117654,129358
11237,chr16:122212,16,122212,117654,129358
11238,chr16:125144,16,125144,117654,129358
11239,chr16:125464,16,125464,117654,129358
11240,chr16:126720,16,126720,117654,129358
11241,chr16:128020,16,128020,117654,129358
11242,chr16:128319,16,128319,117654,129358
11243,chr16:128822,16,128822,117654,129358
11244,chr16:129358,16,129358,117654,129358
11245,chr16:132456,16,132456,132456,132456
11246,chr16:132814,16,132814,132814,138809
11247,chr16:136628,16,136628,132814,138809
11248,chr16:136917,16,136917,132814,138809
11249,chr16:138673,16,138673,132814,138809
11250,chr16:138809,16,138809,132814,138809
11251,chr16:143053,16,143053,143053,163842
11252,chr16:143870,16,143870,143053,163842
11253,chr16:145251,16,145251,143053,163842
11254,chr16:145367,16,145367,143053,163842
11255,chr16:145806,16,145806,143053,163842
11256,chr16:145918,16,145918,143053,163842
11257,chr16:147108,16,147108,143053,163842
11258,chr16:149006,16,149006,143053,163842
11259,chr16:149106,16,149106,143053,163842
11260,chr16:149133,16,149133,143053,163842
11261,chr16:150017,16,150017,143053,163842
11262,chr16:151512,16,151512,143053,163842
11263,chr16:154007,16,154007,143053,163842
11264,chr16:155634,16,155634,143053,163842
11265,chr16:156150,16,156150,143053,163842
11266,chr16:156322,16,156322,143053,163842
11267,chr16:156324,16,156324,143053,163842
11268,chr16:156325,16,156325,143053,163842
11269,chr16:156326,16,156326,143053,163842
11270,chr16:156328,16,156328,143053,163842
11271,chr16:156476,16,156476,143053,163842
11272,chr16:156514,16,156514,143053,163842
11273,chr16:156560,16,156560,143053,163842
11274,chr16:159409,16,159409,143053,163842
11275,chr16:162438,16,162438,143053,163842
11276,chr16:163733,16,163733,143053,163842
11277,chr16:163842,16,163842,143053,163842
11278,chr16:164219,16,164219,164219,164219
11279,chr16:165813,16,165813,165813,165813
11280,chr16:165825,16,165825,165825,165825
11281,chr16:166006,16,166006,166006,171898
11282,chr16:167913,16,167913,166006,171898
11283,chr16:168266,16,168266,166006,171898
11284,chr16:170236,16,170236,166006,171898
11285,chr16:170586,16,170586,166006,171898
11286,chr16:170647,16,170647,166006,171898
11287,chr16:170885,16,170885,166006,171898
11288,chr16:170900,16,170900,166006,171898
11289,chr16:170927,16,170927,166006,171898
11290,chr16:170955,16,170955,166006,171898
11291,chr16:170958,16,170958,166006,171898
11292,chr16:170964,16,170964,166006,171898
11293,chr16:170973,16,170973,166006,171898
11294,chr16:171033,16,171033,166006,171898
11295,chr16:171059,16,171059,166006,171898
11296,chr16:171165,16,171165,166006,171898
11297,chr16:171270,16,171270,166006,171898
11298,chr16:171314,16,171314,166006,171898
11299,chr16:171400,16,171400,166006,171898
11300,chr16:171451,16,171451,166006,171898
11301,chr16:171458,16,171458,166006,171898
11302,chr16:171525,16,171525,166006,171898
11303,chr16:171529,16,171529,166006,171898
11304,chr16:171534,16,171534,166006,171898
11305,chr16:171564,16,171564,166006,171898
11306,chr16:171567,16,171567,166006,171898
11307,chr16:171580,16,171580,166006,171898
11308,chr16:171729,16,171729,166006,171898
11309,chr16:171822,16,171822,166006,171898
11310,chr16:171898,16,171898,166006,171898
11311,chr16:171982,16,171982,171982,172021
11312,chr16:172021,16,172021,171982,172021
11313,chr16:172126,16,172126,172126,197237
11314,chr16:172141,16,172141,172126,197237
11315,chr16:172786,16,172786,172126,197237
11316,chr16:173125,16,173125,172126,197237
11317,chr16:173235,16,173235,172126,197237
11318,chr16:173538,16,173538,172126,197237
11319,chr16:173703,16,173703,172126,197237
11320,chr16:173708,16,173708,172126,197237
11321,chr16:173979,16,173979,172126,197237
11322,chr16:174009,16,174009,172126,197237
11323,chr16:174059,16,174059,172126,197237
11324,chr16:174996,16,174996,172126,197237
11325,chr16:179596,16,179596,172126,197237
11326,chr16:180654,16,180654,172126,197237
11327,chr16:180789,16,180789,172126,197237
11328,chr16:180828,16,180828,172126,197237
11329,chr16:180851,16,180851,172126,197237
11330,chr16:181568,16,181568,172126,197237
11331,chr16:182956,16,182956,172126,197237
11332,chr16:187861,16,187861,172126,197237
11333,chr16:188829,16,188829,172126,197237
11334,chr16:188882,16,188882,172126,197237
11335,chr16:188952,16,188952,172126,197237
11336,chr16:189738,16,189738,172126,197237
11337,chr16:191167,16,191167,172126,197237
11338,chr16:191290,16,191290,172126,197237
11339,chr16:191331,16,191331,172126,197237
11340,chr16:195694,16,195694,172126,197237
11341,chr16:195879,16,195879,172126,197237
11342,chr16:196859,16,196859,172126,197237
11343,chr16:197237,16,197237,172126,197237
11344,chr16:197765,16,197765,197765,197765
11346,chr16:197949,16,197949,197949,197949
11347,chr16:198072,16,198072,198072,211386
11358,chr16:211579,16,211579,211579,211579
11359,chr16:211917,16,211917,211917,211917
11360,chr16:212704,16,212704,212704,213411
11361,chr16:212773,16,212773,212704,213411
11362,chr16:213411,16,213411,212704,213411
11363,chr16:214724,16,214724,214724,244227
11364,chr16:215183,16,215183,214724,244227
11365,chr16:215973,16,215973,214724,244227
11366,chr16:218021,16,218021,214724,244227
11367,chr16:220471,16,220471,214724,244227
11368,chr16:220856,16,220856,214724,244227
11369,chr16:220879,16,220879,214724,244227
11370,chr16:221591,16,221591,214724,244227
11371,chr16:222732,16,222732,214724,244227
11372,chr16:223881,16,223881,214724,244227
11373,chr16:225111,16,225111,214724,244227
11374,chr16:227828,16,227828,214724,244227
11375,chr16:227880,16,227880,214724,244227
11376,chr16:228020,16,228020,214724,244227
11377,chr16:228836,16,228836,214724,244227
11378,chr16:229266,16,229266,214724,244227
11379,chr16:229480,16,229480,214724,244227
11380,chr16:229981,16,229981,214724,244227
11381,chr16:230687,16,230687,214724,244227
11382,chr16:232373,16,232373,214724,244227
11383,chr16:235230,16,235230,214724,244227
11384,chr16:235984,16,235984,214724,244227
11385,chr16:238141,16,238141,214724,244227
11386,chr16:238158,16,238158,214724,244227
11387,chr16:238341,16,238341,214724,244227
11388,chr16:238837,16,238837,214724,244227
11389,chr16:239186,16,239186,214724,244227
11390,chr16:241363,16,241363,214724,244227
11391,chr16:241781,16,241781,214724,244227
11392,chr16:242191,16,242191,214724,244227
11393,chr16:243771,16,243771,214724,244227
11394,chr16:244227,16,244227,214724,244227
11395,chr16:246835,16,246835,246835,246835
11396,chr16:248105,16,248105,248105,256672
11397,chr16:250595,16,250595,248105,256672
11398,chr16:250804,16,250804,248105,256672
11399,chr16:256672,16,256672,248105,256672
11400,chr16:259609,16,259609,259609,259609
11401,chr16:260943,16,260943,260943,270942
11402,chr16:261161,16,261161,260943,270942
11403,chr16:261385,16,261385,260943,270942
11404,chr16:262588,16,262588,260943,270942
11405,chr16:262948,16,262948,260943,270942
11406,chr16:263569,16,263569,260943,270942
11407,chr16:263635,16,263635,260943,270942
11408,chr16:266518,16,266518,260943,270942
11409,chr16:266729,16,266729,260943,270942
11410,chr16:267591,16,267591,260943,270942
11411,chr16:267787,16,267787,260943,270942
11412,chr16:269345,16,269345,260943,270942
11413,chr16:269829,16,269829,260943,270942
11414,chr16:270942,16,270942,260943,270942
11415,chr16:270991,16,270991,270991,270991
11416,chr16:271044,16,271044,271044,275336
11417,chr16:271054,16,271054,271044,275336
11418,chr16:271083,16,271083,271044,275336
11419,chr16:271095,16,271095,271044,275336
11420,chr16:271460,16,271460,271044,275336
11421,chr16:271555,16,271555,271044,275336
11422,chr16:272321,16,272321,271044,275336
11423,chr16:272587,16,272587,271044,275336
11424,chr16:272608,16,272608,271044,275336
11425,chr16:272771,16,272771,271044,275336
11426,chr16:273953,16,273953,271044,275336
11427,chr16:274031,16,274031,271044,275336
11428,chr16:274407,16,274407,271044,275336
11429,chr16:274932,16,274932,271044,275336
11430,chr16:275044,16,275044,271044,275336
11431,chr16:275336,16,275336,271044,275336
11432,chr16:276079,16,276079,276079,276079
11433,chr16:276423,16,276423,276423,277836
11434,chr16:276463,16,276463,276423,277836
11435,chr16:276662,16,276662,276423,277836
11436,chr16:276675,16,276675,276423,277836
11437,chr16:277230,16,277230,276423,277836
11438,chr16:277302,16,277302,276423,277836
11439,chr16:277437,16,277437,276423,277836
11440,chr16:277570,16,277570,276423,277836
11441,chr16:277737,16,277737,276423,277836
11442,chr16:277787,16,277787,276423,277836
11443,chr16:277836,16,277836,276423,277836
11444,chr16:277951,16,277951,277951,277951
11445,chr16:278068,16,278068,278068,296048
11446,chr16:278223,16,278223,278068,296048
11447,chr16:278867,16,278867,278068,296048
11448,chr16:279067,16,279067,278068,296048
11449,chr16:280178,16,280178,278068,296048
11450,chr16:281799,16,281799,278068,296048
11451,chr16:281831,16,281831,278068,296048
11452,chr16:281975,16,281975,278068,296048
11453,chr16:282180,16,282180,278068,296048
11454,chr16:283161,16,283161,278068,296048
11455,chr16:283198,16,283198,278068,296048
11456,chr16:283200,16,283200,278068,296048
11457,chr16:283342,16,283342,278068,296048
11458,chr16:283618,16,283618,278068,296048
11459,chr16:284685,16,284685,278068,296048
11460,chr16:286882,16,286882,278068,296048
11461,chr16:288425,16,288425,278068,296048
11462,chr16:292604,16,292604,278068,296048
11463,chr16:293786,16,293786,278068,296048
11464,chr16:295408,16,295408,278068,296048
11465,chr16:295944,16,295944,278068,296048
11466,chr16:296048,16,296048,278068,296048
11467,chr16:296837,16,296837,296837,296837
11468,chr16:297486,16,297486,297486,297486
11469,chr16:298374,16,298374,298374,298374
11470,chr16:300317,16,300317,300317,347675
11471,chr16:300745,16,300745,300317,347675
11472,chr16:300812,16,300812,300317,347675
11473,chr16:305191,16,305191,300317,347675
11474,chr16:305292,16,305292,300317,347675
11475,chr16:305368,16,305368,300317,347675
11476,chr16:306491,16,306491,300317,347675
11477,chr16:309023,16,309023,300317,347675
11478,chr16:309089,16,309089,300317,347675
11479,chr16:310891,16,310891,300317,347675
11480,chr16:311025,16,311025,300317,347675
11481,chr16:313141,16,313141,300317,347675
11482,chr16:314083,16,314083,300317,347675
11483,chr16:317370,16,317370,300317,347675
11484,chr16:319783,16,319783,300317,347675
11485,chr16:324393,16,324393,300317,347675
11486,chr16:325063,16,325063,300317,347675
11487,chr16:326625,16,326625,300317,347675
11488,chr16:326955,16,326955,300317,347675
11489,chr16:326956,16,326956,300317,347675
11490,chr16:327318,16,327318,300317,347675
11491,chr16:328994,16,328994,300317,347675
11492,chr16:333274,16,333274,300317,347675
11493,chr16:334163,16,334163,300317,347675
11494,chr16:334248,16,334248,300317,347675
11495,chr16:334818,16,334818,300317,347675
11496,chr16:335267,16,335267,300317,347675
11497,chr16:336019,16,336019,300317,347675
11498,chr16:337021,16,337021,300317,347675
11499,chr16:337162,16,337162,300317,347675
11500,chr16:337655,16,337655,300317,347675
11501,chr16:338769,16,338769,300317,347675
11502,chr16:340393,16,340393,300317,347675
11503,chr16:341087,16,341087,300317,347675
11504,chr16:341278,16,341278,300317,347675
11505,chr16:341700,16,341700,300317,347675
11506,chr16:341808,16,341808,300317,347675
11507,chr16:342089,16,342089,300317,347675
11508,chr16:342883,16,342883,300317,347675
11509,chr16:344589,16,344589,300317,347675
11510,chr16:344783,16,344783,300317,347675
11511,chr16:344854,16,344854,300317,347675
