sid_index,SNP,Chr,GenDist,ChrPos,PValue,SnpWeight,SnpWeightSE,EffectSize,SnpFractVarExpl,Mixing,Nullh2,Pheno,PhenoCount,1,2,unique,Pheno_chr,Pheno_pos,Pheno_pos_end,pos_add_p,pos_add_s,pos_cum_pheno,pos_cum_snp,pos_to_trait,type,ld_range,ld_mask
8222,rs_chromosome12_935887,12,,935887,1.33388401763625e-06,0.313938943202539,0.064063428979263,0.033142785702423,0.224372336223354,0,0.196881999578621,YKR001C,101,YKR001C,Prot,12_935887_YKR001C,11,440608,442722,6570814,7234103,7011422,8169990,0,TRANS,,
468,rs_chromosome1_64781,1,,64781,4.8984187043259e-06,0.432076694601987,0.0934251468535112,0.165083323626584,0.212338950223677,0,0.472212532474192,YLL018C,101,YLL018C,Prot,1_64781_YLL018C,12,109902,111575,7234103,0,7344005,64781,0,TRANS,,
5005,rs_chromosome4_595155,4,,595155,3.5042408939656e-06,0.357000139525307,0.0760045539546041,0.0569611013366011,0.215503005205546,0,0.478108374641685,YLL018C,101,YLL018C,Prot,4_595155_YLL018C,12,109902,111575,7234103,1356984,7344005,1952139,0,TRANS,,
1441,rs_chromosome11_134468,11,,134468,1.39600586669447e-06,0.385597520049977,0.0788379545937244,0.0449014212478197,0.223962444224771,0,0.463867527615935,YLL018C,101,YLL018C,Prot,11_134468_YLL018C,12,109902,111575,7234103,6570814,7344005,6705282,0,TRANS,,
3494,rs_chromosome7_370765,7,,370765,2.47046931812917e-06,0.242446011575499,0.0508111111242268,0.0140362283120404,0.21875552434476,0,0.747946110071384,YLL026W,101,YLL026W,Prot,7_370765_YLL026W,12,88623,91349,7234103,3734736,7322726,4105501,0,TRANS,,
2292,rs_chromosome9_292764,9,,292764,2.00350228660751e-06,-0.418085659664476,0.0868178659679749,0.164338316458414,0.220681408704432,0,0.748401794710058,YLL026W,101,YLL026W,Prot,9_292764_YLL026W,12,88623,91349,7234103,5387374,7322726,5680138,0,TRANS,,
743,rs_chromosome12_88298,12,,88298,1.48539520477203e-06,0.361599097972226,0.0741264600713666,0.109892979331822,0.223402316111097,0,0.747881335686618,YLL026W,101,YLL026W,Prot,12_88298_YLL026W,12,88623,91349,7234103,7234103,7322726,7322401,325,CIS,,
744,rs_chromosome12_88452,12,,88452,6.04354532781899e-08,0.392357479906027,0.0712137472344394,0.089831194129892,0.250602155900009,0,0.747881335686618,YLL026W,101,YLL026W,Prot,12_88452_YLL026W,12,88623,91349,7234103,7234103,7322726,7322555,171,CIS,,
4031,rs_chromosome7_439216,7,,439216,3.40234886735284e-06,0.504435168929114,0.107248836695143,0.233862107936367,0.215779494136699,0,0.528047168458205,YLR027C,101,YLR027C,Prot,7_439216_YLR027C,12,196829,198085,7234103,3734736,7430932,4173952,0,TRANS,,
3868,rs_chromosome5_482745,5,,482745,1.43538444439971e-06,-0.371247846036188,0.0759936793831859,0.0627497708562392,0.22371157658347,0,0.560601404288292,YLR038C,101,YLR038C,Prot,5_482745_YLR038C,12,224921,225172,7234103,2888695,7459024,3371440,0,TRANS,,
4188,rs_chromosome15_439005,15,,439005,5.17645975491853e-06,-0.409452024834603,0.0887634501005937,0.029340603737561,0.211812801492436,0,0.55808151083614,YLR038C,101,YLR038C,Prot,15_439005_YLR038C,12,224921,225172,7234103,10019344,7459024,10458349,0,TRANS,,
3285,rs_chromosome7_346793,7,,346793,3.89264275621572e-06,0.290017803739636,0.0620423156893166,0.0838238280233246,0.214515133319453,0,0.729110196070126,YLR058C,101,YLR058C,Prot,7_346793_YLR058C,12,257992,259401,7234103,3734736,7492095,4081529,0,TRANS,,
3046,rs_chromosome12_345295,12,,345295,3.92017614216091e-07,-0.534726262697034,0.103858508587424,0.277192286287634,0.235121017026391,0,0.741112122381505,YLR058C,101,YLR058C,Prot,12_345295_YLR058C,12,257992,259401,7234103,7234103,7492095,7579398,-85894,TRANS,345249|348314,
3070,rs_chromosome12_347644,12,,347644,2.45977544316197e-06,-0.387367692693766,0.0811677557826692,0.0985975809917915,0.218795577297745,0,0.741112122381505,YLR058C,101,YLR058C,Prot,12_347644_YLR058C,12,257992,259401,7234103,7234103,7492095,7581747,-88243,TRANS,,
7248,rs_chromosome16_877070,16,,877070,2.97897348869913e-06,0.178867024927188,0.0378011665954693,0.00809326053353179,0.217020196389767,0,0.729912727770941,YLR058C,101,YLR058C,Prot,16_877070_YLR058C,12,257992,259401,7234103,11110207,7492095,11987277,0,TRANS,,
766,rs_chromosome2_111999,2,,111999,2.41923512165729e-06,0.265526877398369,0.0555966979414721,0.057951204864547,0.218948945768804,0,0.476195335015842,YLR061W,101,YLR061W,Prot,2_111999_YLR061W,12,263194,263948,7234103,229317,7497297,341316,0,TRANS,,
3687,rs_chromosome5_464736,5,,464736,1.26858952193267e-06,0.353267572663518,0.0719366604591248,0.123209584979067,0.224823377371348,0,0.479962395365084,YLR061W,101,YLR061W,Prot,5_464736_YLR061W,12,263194,263948,7234103,2888695,7497297,3353431,0,TRANS,,
295,rs_chromosome8_35255,8,,35255,5.17513084360516e-06,-0.424825828127921,0.0920951595249294,0.0502242325587769,0.211815251468554,0,0.471458284625397,YLR061W,101,YLR061W,Prot,8_35255_YLR061W,12,263194,263948,7234103,4825327,7497297,4860582,0,TRANS,,
3481,rs_chromosome5_430852,5,,430852,3.29533591937992e-06,0.213431204396758,0.0453121094634942,0.00903095769144608,0.216078533163905,0,0.250885818694162,YLR100W,101,YLR100W,Prot,5_430852_YLR100W,12,341810,342853,7234103,2888695,7575913,3319547,0,TRANS,,
1213,rs_chromosome1_142568,1,,142568,1.75735050917366e-07,0.386455418036739,0.0728340324111404,0.0229320085021404,0.241892992938094,0,0.774503037248787,YLR134W,101,YLR134W,Prot,1_142568_YLR134W,12,410723,412414,7234103,0,7644826,142568,0,TRANS,,
6150,rs_chromosome2_756012,2,,756012,4.37893005235004e-07,0.3731238912376,0.0727821535564958,0.0278234308187241,0.234170753960086,0,0.77379692220899,YLR134W,101,YLR134W,Prot,2_756012_YLR134W,12,410723,412414,7234103,229317,7644826,985329,0,TRANS,,
6459,rs_chromosome4_771711,4,,771711,4.19367152143804e-06,0.258834327633181,0.0555621483294397,0.010945293127253,0.213812275256175,0,0.776231514709377,YLR134W,101,YLR134W,Prot,4_771711_YLR134W,12,410723,412414,7234103,1356984,7644826,2128695,0,TRANS,,
561,rs_chromosome5_85780,5,,85780,2.70293511651583e-06,0.245235539364778,0.0516017984510832,0.0106938862908891,0.217923512850326,0,0.77716788865906,YLR134W,101,YLR134W,Prot,5_85780_YLR134W,12,410723,412414,7234103,2888695,7644826,2974475,0,TRANS,,
333,rs_chromosome8_39052,8,,39052,5.00317268433495e-06,0.361017025050408,0.0781380195930213,0.0230921026192977,0.212137450694825,0,0.772910444310489,YLR134W,101,YLR134W,Prot,8_39052_YLR134W,12,410723,412414,7234103,4825327,7644826,4864379,0,TRANS,,
2418,rs_chromosome8_265775,8,,265775,1.63189360847279e-06,0.292043101481154,0.0601088498081625,0.0111622048569461,0.222550673865043,0,0.772910444310489,YLR134W,101,YLR134W,Prot,8_265775_YLR134W,12,410723,412414,7234103,4825327,7644826,5091102,0,TRANS,,
2735,rs_chromosome8_315782,8,,315782,7.50530987568126e-08,0.389225912543679,0.0711726234214274,0.0416381541854938,0.248861019319821,0,0.772910444310489,YLR134W,101,YLR134W,Prot,8_315782_YLR134W,12,410723,412414,7234103,4825327,7644826,5141109,0,TRANS,,
3756,rs_chromosome8_426240,8,,426240,9.27546992591105e-07,0.390165841590791,0.0784231717092281,0.0327291136409643,0.227616426692381,0,0.772910444310489,YLR134W,101,YLR134W,Prot,8_426240_YLR134W,12,410723,412414,7234103,4825327,7644826,5251567,0,TRANS,,
265,rs_chromosome12_37034,12,,37034,8.37926272219913e-10,0.426728552015123,0.0680480940357544,0.0395172558318858,0.282624418806202,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_37034_YLR134W,12,410723,412414,7234103,7234103,7644826,7271137,373689,TRANS,37034|37184,
308,rs_chromosome12_41600,12,,41600,1.6984035681068e-06,0.306102758477017,0.0631108383846916,0.020655933177835,0.222187961219088,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_41600_YLR134W,12,410723,412414,7234103,7234103,7644826,7275703,369123,TRANS,,
1215,rs_chromosome12_131532,12,,131532,5.83857924562993e-09,0.299611436255128,0.05047975231748,0.025592593563381,0.268614859340868,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_131532_YLR134W,12,410723,412414,7234103,7234103,7644826,7365635,279191,TRANS,,
1672,rs_chromosome12_180860,12,,180860,1.08089267400897e-08,-0.519149421039758,0.089115962044946,0.254071051078765,0.263997902190104,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_180860_YLR134W,12,410723,412414,7234103,7234103,7644826,7414963,229863,TRANS,,
1817,rs_chromosome12_200438,12,,200438,2.41175205335047e-06,0.322630424563943,0.0675439249239683,0.0206147194381765,0.218977523647035,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_200438_YLR134W,12,410723,412414,7234103,7234103,7644826,7434541,210285,TRANS,,
2143,rs_chromosome12_233182,12,,233182,6.44031193167188e-06,0.233283909361949,0.0511014900038433,0.00934591668344097,0.209717782735438,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_233182_YLR134W,12,410723,412414,7234103,7234103,7644826,7467285,177541,TRANS,,
2144,rs_chromosome12_233229,12,,233229,6.0032123814565e-10,0.408968326426992,0.0646364164251629,0.0273585155232688,0.284953593928199,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_233229_YLR134W,12,410723,412414,7234103,7234103,7644826,7467332,177494,TRANS,,
7375,rs_chromosome12_832281,12,,832281,6.28410865024081e-07,0.480057793318828,0.0949825840583855,0.22928837235347,0.231040616299825,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_832281_YLR134W,12,410723,412414,7234103,7234103,7644826,8066384,-419867,TRANS,,
8082,rs_chromosome12_921874,12,,921874,1.25717996350725e-09,0.448644681996187,0.0723383335442912,0.0391831375939317,0.279761299529248,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_921874_YLR134W,12,410723,412414,7234103,7234103,7644826,8155977,-509460,TRANS,,
8640,rs_chromosome12_991713,12,,991713,6.29843756048616e-07,0.385577014462146,0.0762958760646925,0.0312896185546888,0.231020739365263,0,0.772686693010139,YLR134W,101,YLR134W,Prot,12_991713_YLR134W,12,410723,412414,7234103,7234103,7644826,8225816,-579299,TRANS,,
863,rs_chromosome15_105152,15,,105152,7.24860717431171e-06,0.386426645615632,0.0851328729250874,0.0294334868092708,0.208575049588889,0,0.770065874504626,YLR134W,101,YLR134W,Prot,15_105152_YLR134W,12,410723,412414,7234103,10019344,7644826,10124496,0,TRANS,,
5983,rs_chromosome16_697099,16,,697099,1.9716179655845e-06,0.317983142964922,0.065984879676252,0.0172740788133558,0.220828163402162,0,0.774669779640743,YLR134W,101,YLR134W,Prot,16_697099_YLR134W,12,410723,412414,7234103,11110207,7644826,11807306,0,TRANS,,
2904,rs_chromosome9_362842,9,,362842,1.30955873199556e-06,0.226478617565586,0.0461801101532061,0.00947798840296376,0.224537844735786,0,0.251758389818526,YLR150W,101,YLR150W,Prot,9_362842_YLR150W,12,440467,441288,7234103,5387374,7674570,5750216,0,TRANS,,
2169,rs_chromosome11_214600,11,,214600,4.36887383778425e-06,0.202853673835029,0.0436279551817509,0.00769941991972517,0.213425078223623,0,0.571622799274058,YLR153C,101,YLR153C,Prot,11_214600_YLR153C,12,445524,447575,7234103,6570814,7679627,6785414,0,TRANS,,
4102,rs_chromosome12_445516,12,,445516,2.86342645512522e-09,0.296639504912825,0.0489486903094432,0.0321182019119256,0.273849056134246,0,0.578699029038976,YLR153C,101,YLR153C,Prot,12_445516_YLR153C,12,445524,447575,7234103,7234103,7679627,7679619,8,CIS,,
4985,rs_chromosome16_588825,16,,588825,6.75502907775643e-08,0.322981189911547,0.0588454467494896,0.0996752774499419,0.249709208452244,0,0.577721374053776,YLR153C,101,YLR153C,Prot,16_588825_YLR153C,12,445524,447575,7234103,11110207,7679627,11699032,0,TRANS,,
3026,rs_chromosome13_391103,13,,391103,1.81364911561357e-06,-0.220816245729517,0.0456559731674777,0.0103208124933688,0.221590532120704,0,0.0481360118330109,YLR163C,101,YLR163C,Prot,13_391103_YLR163C,12,491866,493254,7234103,8312001,7725969,8703104,0,TRANS,,
4290,rs_chromosome12_502281,12,,502281,8.04460878017064e-08,-0.437075637763994,0.0801145880350133,0.195051056929838,0.248300502128722,0,0.414437513973827,YLR172C,101,YLR172C,Prot,12_502281_YLR172C,12,501260,502162,7234103,7234103,7735363,7736384,-119,CIS,,
2943,rs_chromosome12_334170,12,,334170,2.37130238915611e-06,-0.246411440826715,0.0515486208396067,0.0275613074820376,0.219133485474888,0,0.155121653953008,YLR175W,101,YLR175W,Prot,12_334170_YLR175W,12,506134,507585,7234103,7234103,7740237,7568273,171964,TRANS,,
7047,rs_chromosome4_850697,4,,850697,4.55625248330505e-07,-0.356731938168765,0.0696923379266174,0.117553466319217,0.233828912443227,0,0.735349306229399,YLR179C,101,YLR179C,Prot,4_850697_YLR179C,12,514108,514713,7234103,1356984,7748211,2207681,0,TRANS,850484|850697,
7080,rs_chromosome4_852794,4,,852794,3.16568074937069e-07,-0.337923145134279,0.0650989423653714,0.103137004730169,0.23694524308572,0,0.735349306229399,YLR179C,101,YLR179C,Prot,4_852794_YLR179C,12,514108,514713,7234103,1356984,7748211,2209778,0,TRANS,852619|852794,
4405,rs_chromosome12_514845,12,,514845,1.33174894055412e-32,0.624133480464287,0.0484232094540222,0.382074846623539,0.518003886558097,0,0.739966039048367,YLR179C,101,YLR179C,Prot,12_514845_YLR179C,12,514108,514713,7234103,7234103,7748211,7748948,-132,CIS,514634|514845,
4152,rs_chromosome14_443137,14,,443137,1.20153298541962e-06,0.278464625187519,0.0565752737334521,0.017645136559246,0.225310376116169,0,0.740388575535996,YLR179C,101,YLR179C,Prot,14_443137_YLR179C,12,514108,514713,7234103,9235803,7748211,9678940,0,TRANS,,
2027,rs_chromosome6_246733,6,,246733,2.07158282917727e-07,-0.351643301264653,0.0666745951236408,0.0275349292388646,0.240520898179354,0,0.221391364191943,YLR185W,101,YLR185W,Prot,6_246733_YLR185W,12,522663,523288,7234103,3465220,7756766,3711953,0,TRANS,,
5798,rs_chromosome11_611963,11,,611963,4.69364695152555e-06,0.454584048966935,0.0980952946224852,0.0408018500502278,0.212745006498773,0,0.415931531555516,YLR192C,101,YLR192C,Prot,11_611963_YLR192C,12,538792,539589,7234103,6570814,7772895,7182777,0,TRANS,,
1636,rs_chromosome11_151863,11,,151863,5.63615978468881e-06,-0.207370879280699,0.0451365296443591,0.0079824001894632,0.210999359868355,0,0.539734912838719,YLR208W,101,YLR208W,Prot,11_151863_YLR208W,12,559551,560444,7234103,6570814,7793654,6722677,0,TRANS,151863|152063,
1639,rs_chromosome11_152063,11,,152063,5.63615978468881e-06,-0.207370879280699,0.0451365296443591,0.0079824001894632,0.210999359868355,0,0.539734912838719,YLR208W,101,YLR208W,Prot,11_152063_YLR208W,12,559551,560444,7234103,6570814,7793654,6722877,0,TRANS,151863|152063,
5320,rs_chromosome12_626279,12,,626279,2.49879840671878e-06,-0.225772913326546,0.0473407470583696,0.0138077039460315,0.218650216696223,0,0.470111021673733,YLR244C,101,YLR244C,Prot,12_626279_YLR244C,12,625168,626331,7234103,7234103,7859271,7860382,0,CIS,,
11881,rs_chromosome4_1446970,4,,1446970,3.39783022967403e-06,0.270480284922469,0.0575038045769274,0.0218799615119151,0.215791938150149,0,0.411617029799879,YLR249W,101,YLR249W,Prot,4_1446970_YLR249W,12,636780,639914,7234103,1356984,7870883,2803954,0,TRANS,,
7442,rs_chromosome12_839360,12,,839360,2.29322030146881e-06,-0.260053726941916,0.0543222355688574,0.013969670474449,0.21944188358647,0,0.408415681925765,YLR249W,101,YLR249W,Prot,12_839360_YLR249W,12,636780,639914,7234103,7234103,7870883,8073463,-199446,TRANS,,
1276,rs_chromosome12_139713,12,,139713,1.01733366966261e-07,-0.614526237485077,0.113569314637057,0.31563307558759,0.246394023812484,0,0.70732493944761,YLR259C,101,YLR259C,Prot,12_139713_YLR259C,12,663284,665002,7234103,7234103,7897387,7373816,523571,TRANS,139269|139713,
9672,rs_chromosome4_1182010,4,,1182010,2.882693532033e-06,0.254034831225006,0.0536076488499968,0.0256905483214747,0.217325819944674,0,0.683966063449532,YLR300W,101,YLR300W,Prot,4_1182010_YLR300W,12,728955,730301,7234103,1356984,7963058,2538994,0,TRANS,,
429,rs_chromosome9_72176,9,,72176,2.31021286821294e-07,0.367784223762048,0.0700173455475427,0.116741460675236,0.23960695659316,0,0.677175678553007,YLR300W,101,YLR300W,Prot,9_72176_YLR300W,12,728955,730301,7234103,5387374,7963058,5459550,0,TRANS,71693|72176,
8077,rs_chromosome15_897914,15,,897914,1.76732001626042e-06,0.237769979065815,0.0491063990025263,0.0265550407817196,0.221826204772532,0,0.638953417378817,YLR303W,101,YLR303W,Prot,15_897914_YLR303W,12,732542,733876,7234103,10019344,7966645,10917258,0,TRANS,,
7586,rs_chromosome16_908741,16,,908741,3.04266924551323e-07,0.239839141193365,0.0461341822235264,0.0119390221554695,0.237281836935785,0,0.641057768513677,YLR303W,101,YLR303W,Prot,16_908741_YLR303W,12,732542,733876,7234103,11110207,7966645,12018948,0,TRANS,,
638,rs_chromosome7_66795,7,,66795,5.39270596178691e-06,0.259528140106219,0.056370957894292,0.0221287074437578,0.21142191557265,0,0.592173946581568,YLR304C,101,YLR304C,Prot,7_66795_YLR304C,12,735212,737548,7234103,3734736,7969315,3801531,0,TRANS,,
3543,rs_chromosome16_419387,16,,419387,3.17581474994404e-06,-0.363255787448656,0.076991308679242,0.103614929491523,0.216423702142396,0,0.197457638129255,YLR314C,101,YLR314C,Prot,16_419387_YLR314C,12,762575,764137,7234103,11110207,7996678,11529594,0,TRANS,,
790,rs_chromosome10_108931,10,,108931,2.59134944983631e-06,-0.226661733783605,0.0476039919711923,0.0146220758432237,0.218313966269621,0,0.226488945049164,YLR351C,101,YLR351C,Prot,10_108931_YLR351C,12,829489,830364,7234103,5825553,8063592,5934484,0,TRANS,,
5726,rs_chromosome15_616835,15,,616835,1.27835562224324e-07,0.334219294482687,0.0622691118778411,0.0232283182463095,0.244524120806528,0,0.652384074236761,YLR355C,101,YLR355C,Prot,15_616835_YLR355C,12,838066,839253,7234103,10019344,8072169,10636179,0,TRANS,615000|616835,
9235,rs_chromosome15_1049440,15,,1049440,5.48847372133173e-06,0.272809551124576,0.0593051849735962,0.0139190575391346,0.211253563783802,0,0.652384074236761,YLR355C,101,YLR355C,Prot,15_1049440_YLR355C,12,838066,839253,7234103,10019344,8072169,11068784,0,TRANS,1049440|1049550,
9236,rs_chromosome15_1049550,15,,1049550,5.48847372133173e-06,0.272809551124576,0.0593051849735962,0.0139190575391346,0.211253563783802,0,0.652384074236761,YLR355C,101,YLR355C,Prot,15_1049550_YLR355C,12,838066,839253,7234103,10019344,8072169,11068894,0,TRANS,1049440|1049550,
947,rs_chromosome9_133880,9,,133880,1.68710673088334e-06,0.220022056549175,0.0453501014547703,0.0125670417481621,0.222248598455936,0,0.546217269636002,YLR359W,101,YLR359W,Prot,9_133880_YLR359W,12,844282,845730,7234103,5387374,8078385,5521254,0,TRANS,,
2012,rs_chromosome8_209377,8,,209377,2.81617349628822e-06,-0.271773539451558,0.0572909353113252,0.0254344211023339,0.217542731740505,0,0.546871510907602,YLR378C,101,YLR378C,Prot,8_209377_YLR378C,12,875736,877178,7234103,4825327,8109839,5034704,0,TRANS,,
1904,rs_chromosome12_207537,12,,207537,5.50772235507298e-06,0.451897739319919,0.0982528941148182,0.184715012112541,0.211220064842419,0,0.54294787881483,YLR378C,101,YLR378C,Prot,12_207537_YLR378C,12,875736,877178,7234103,7234103,8109839,7441640,668199,TRANS,,
6817,rs_chromosome12_802668,12,,802668,3.10098673503376e-06,-0.367909709524272,0.0778936844126491,0.101563665415103,0.216646178688417,0,0.348979662903112,YLR441C,101,YLR441C,Prot,12_802668_YLR441C,12,1018141,1018908,7234103,7234103,8252244,8036771,215473,TRANS,802668|802767,
807,rs_chromosome4_102617,4,,102617,5.81375468193971e-06,0.311379330466639,0.0678752181516642,0.0694483653126804,0.210701960200698,0,0.277094695113426,YLR447C,101,YLR447C,Prot,4_102617_YLR447C,12,1026856,1027893,7234103,1356984,8260959,1459601,0,TRANS,,
4342,rs_chromosome12_508385,12,,508385,2.21300893331109e-06,-0.403420230931819,0.0841379325075549,0.152565774188889,0.219769337712175,0,0.671002875906762,YML028W,101,YML028W,Prot,12_508385_YML028W,13,220138,220728,8312001,7234103,8532139,7742488,0,TRANS,,
2408,rs_chromosome11_237829,11,,237829,3.87273612257815e-07,-0.242673834113132,0.0471117930508937,0.0261040046370917,0.235225316098393,0,0.734650971467609,YML070W,101,YML070W,Prot,11_237829_YML070W,13,133475,135229,8312001,6570814,8445476,6808643,0,TRANS,,
1202,rs_chromosome13_133684,13,,133684,1.74166708528466e-06,0.278536021515321,0.0574895007002584,0.0531895428028709,0.22195925734429,0,0.741919367311081,YML070W,101,YML070W,Prot,13_133684_YML070W,13,133475,135229,8312001,8312001,8445476,8445685,0,CIS,,
8821,rs_chromosome4_1071150,4,,1071150,1.46753089575155e-06,-0.240559134776311,0.0492883369291603,0.0150746505201441,0.223511625285983,0,0.283904936374486,YML075C,101,YML075C,Prot,4_1071150_YML075C,13,115734,118898,8312001,1356984,8427735,2428134,0,TRANS,,
3003,rs_chromosome14_323367,14,,323367,6.42990969669159e-08,0.435492491313853,0.0792103543225976,0.17888032346187,0.250105386218111,0,0.276611558523138,YML075C,101,YML075C,Prot,14_323367_YML075C,13,115734,118898,8312001,9235803,8427735,9559170,0,TRANS,,
8140,rs_chromosome15_907181,15,,907181,2.293472214795e-06,0.359334829822257,0.075061280557425,0.126109396832024,0.219440872550554,0,0.273966838195767,YML075C,101,YML075C,Prot,15_907181_YML075C,13,115734,118898,8312001,10019344,8427735,10926525,0,TRANS,,
1833,rs_chromosome3_177325,3,,177325,5.87532438813138e-06,0.249199945885622,0.0543484898968078,0.0251812413210709,0.210600875936625,0,0.256776653895077,YML078W,101,YML078W,Prot,3_177325_YML078W,13,111002,111550,8312001,1040796,8423003,1218121,0,TRANS,,
1921,rs_chromosome10_220469,10,,220469,3.01830470955282e-06,-0.336419628684524,0.0711398289176612,0.103484090209004,0.216898055922908,0,0.126271951454329,YML106W,101,YML106W,Prot,10_220469_YML106W,13,56773,57453,8312001,5825553,8368774,6046022,0,TRANS,220469|220502,
1922,rs_chromosome10_220502,10,,220502,3.01830470955282e-06,-0.336419628684524,0.0711398289176612,0.103484090209004,0.216898055922908,0,0.126271951454329,YML106W,101,YML106W,Prot,10_220502_YML106W,13,56773,57453,8312001,5825553,8368774,6046055,0,TRANS,220469|220502,
3260,rs_chromosome12_367348,12,,367348,2.6211771388367e-06,0.297974581641839,0.0626131701581217,0.0314754923539017,0.218208043303464,0,0.482405312903221,YML124C,101,YML124C,Prot,12_367348_YML124C,13,22048,23683,8312001,7234103,8334049,7601451,0,TRANS,,
4040,rs_chromosome12_436725,12,,436725,2.1761641696214e-06,0.472564500296089,0.0984861338137635,0.218858525774408,0.219923577717894,0,0.482405312903221,YML124C,101,YML124C,Prot,12_436725_YML124C,13,22048,23683,8312001,7234103,8334049,7670828,0,TRANS,,
6670,rs_chromosome12_789236,12,,789236,1.24851360375045e-06,0.321234532499576,0.0653698574398328,0.0460639854365776,0.224966538521483,0,0.482405312903221,YML124C,101,YML124C,Prot,12_789236_YML124C,13,22048,23683,8312001,7234103,8334049,8023339,0,TRANS,789236|789269,
6671,rs_chromosome12_789259,12,,789259,1.24851360375045e-06,0.321234532499576,0.0653698574398328,0.0460639854365776,0.224966538521483,0,0.482405312903221,YML124C,101,YML124C,Prot,12_789259_YML124C,13,22048,23683,8312001,7234103,8334049,8023362,0,TRANS,789236|789269,
6672,rs_chromosome12_789264,12,,789264,1.24851360375045e-06,0.321234532499576,0.0653698574398328,0.0460639854365776,0.224966538521483,0,0.482405312903221,YML124C,101,YML124C,Prot,12_789264_YML124C,13,22048,23683,8312001,7234103,8334049,8023367,0,TRANS,789236|789269,
6673,rs_chromosome12_789266,12,,789266,1.24851360375045e-06,0.321234532499576,0.0653698574398328,0.0460639854365776,0.224966538521483,0,0.482405312903221,YML124C,101,YML124C,Prot,12_789266_YML124C,13,22048,23683,8312001,7234103,8334049,8023369,0,TRANS,789236|789269,
4357,rs_chromosome7_483491,7,,483491,5.57424078181929e-06,0.329239375388478,0.0716249473171899,0.0197066912280355,0.211105154756188,0,0.478860971874464,YMR012W,101,YMR012W,Prot,7_483491_YMR012W,13,291134,294967,8312001,3734736,8603135,4218227,0,TRANS,,
1619,rs_chromosome1_196696,1,,196696,8.70666922303908e-07,-0.302795575828153,0.0607041876944107,0.0699441293344162,0.228176623793799,0,0.157865195240444,YMR027W,101,YMR027W,Prot,1_196696_YMR027W,13,325877,327289,8312001,0,8637878,196696,0,TRANS,,
199,rs_chromosome9_48879,9,,48879,6.18301709900157e-06,-0.220208827316524,0.0481430729116678,0.00975525087833498,0.210110381914779,0,0.171182775200484,YMR027W,101,YMR027W,Prot,9_48879_YMR027W,13,325877,327289,8312001,5387374,8637878,5436253,0,TRANS,,
1496,rs_chromosome11_139646,11,,139646,4.91065251812093e-06,-0.219393329389283,0.0474435549828499,0.0180546421371795,0.212315206865867,0,0.144900995007207,YMR027W,101,YMR027W,Prot,11_139646_YMR027W,13,325877,327289,8312001,6570814,8637878,6710460,0,TRANS,,
651,rs_chromosome7_68133,7,,68133,6.00455122098144e-06,0.314407657337602,0.0686410111791631,0.0432762272692207,0.210391958841274,0,0.71611902669828,YMR083W,101,YMR083W,Prot,7_68133_YMR083W,13,434788,435915,8312001,3734736,8746789,3802869,0,TRANS,,
653,rs_chromosome7_68211,7,,68211,6.87452365595682e-06,0.261942262181748,0.057559961952513,0.04761065872067,0.209087955828849,0,0.71611902669828,YMR083W,101,YMR083W,Prot,7_68211_YMR083W,13,434788,435915,8312001,3734736,8746789,3802947,0,TRANS,,
2006,rs_chromosome16_224865,16,,224865,4.69992973713086e-06,0.272922516259556,0.058897996570334,0.0198361847097307,0.212732298529583,0,0.37706247212641,YMR092C,101,YMR092C,Prot,16_224865_YMR092C,13,451632,453479,8312001,11110207,8763633,11335072,0,TRANS,,
3134,rs_chromosome16_357842,16,,357842,9.10652933784529e-06,0.280117568508761,0.0624071600504605,0.0657361801985191,0.206351605177141,0,0.35700298932531,YMR099C,101,YMR099C,Prot,16_357842_YMR099C,13,463934,464827,8312001,11110207,8775935,11468049,0,TRANS,,
6025,rs_chromosome4_707900,4,,707900,5.90938423541482e-06,0.463008037995138,0.101006149147649,0.201664213002555,0.210545390236135,0,0.561989905770422,YMR108W,101,YMR108W,Prot,4_707900_YMR108W,13,484084,486147,8312001,1356984,8796085,2064884,0,TRANS,707900|708341,
6026,rs_chromosome4_707905,4,,707905,5.90938423541482e-06,0.463008037995138,0.101006149147649,0.201664213002555,0.210545390236135,0,0.561989905770422,YMR108W,101,YMR108W,Prot,4_707905_YMR108W,13,484084,486147,8312001,1356984,8796085,2064889,0,TRANS,707900|708341,
6670,rs_chromosome12_789236,12,,789236,5.60183046166004e-07,-0.344333421519142,0.0678182050408287,0.0483620170473816,0.232041331149491,0,0.569533070082233,YMR116C,101,YMR116C,Prot,12_789236_YMR116C,13,499456,500688,8312001,7234103,8811457,8023339,0,TRANS,789236|789269,
