BETA	cis_trans	abs_effect
-0.146052	trans	0.146052
0.0444943	trans	0.0444943
0.0408562	trans	0.0408562
0.0756171	trans	0.0756171
-0.0431326	trans	0.0431326
0.0565324	trans	0.0565324
0.131774	trans	0.131774
0.0636168	trans	0.0636168
0.0624291	trans	0.0624291
0.0868502	trans	0.0868502
0.149138	trans	0.149138
0.0711309	trans	0.0711309
0.0829408	trans	0.0829408
-0.0446333	trans	0.0446333
-0.0631377	trans	0.0631377
-0.0653811	trans	0.0653811
-0.0405537	trans	0.0405537
-0.0468771	trans	0.0468771
-0.0533949	trans	0.0533949
-0.0515299	trans	0.0515299
0.0479233	trans	0.0479233
-0.117957	trans	0.117957
-0.0567005	trans	0.0567005
0.0542481	trans	0.0542481
-0.128259	trans	0.128259
0.0884016	trans	0.0884016
0.0490145	trans	0.0490145
-0.0448414	trans	0.0448414
0.0527114	trans	0.0527114
-0.0515625	trans	0.0515625
0.0625158	trans	0.0625158
0.0936573	trans	0.0936573
0.134728	trans	0.134728
0.0640543	trans	0.0640543
0.157981	trans	0.157981
-0.0394463	trans	0.0394463
0.0637846	trans	0.0637846
-0.0830108	trans	0.0830108
-0.0555393	trans	0.0555393
0.0792323	trans	0.0792323
-0.0415392	trans	0.0415392
0.0500185	trans	0.0500185
0.0585592	trans	0.0585592
0.091285	trans	0.091285
0.0396769	trans	0.0396769
-0.0964738	trans	0.0964738
-0.0982608	trans	0.0982608
0.0858631	trans	0.0858631
-0.0879129	trans	0.0879129
0.182829	trans	0.182829
0.19083	trans	0.19083
0.221146	trans	0.221146
-0.0474608	trans	0.0474608
-0.173779	trans	0.173779
-0.259712	trans	0.259712
0.156594	trans	0.156594
-0.050357	trans	0.050357
0.0620405	trans	0.0620405
-0.0428605	trans	0.0428605
-0.0510263	trans	0.0510263
0.0494411	trans	0.0494411
0.0752143	trans	0.0752143
-0.112635	trans	0.112635
-0.0449757	trans	0.0449757
-0.113628	trans	0.113628
-0.987349	trans	0.987349
0.131913	trans	0.131913
0.129586	trans	0.129586
0.0519349	trans	0.0519349
0.0493234	trans	0.0493234
-0.779816	trans	0.779816
-0.781857	trans	0.781857
0.0873307	trans	0.0873307
0.0480634	trans	0.0480634
0.0507137	trans	0.0507137
0.171071	trans	0.171071
-0.0894883	trans	0.0894883
0.0848368	trans	0.0848368
0.0613636	trans	0.0613636
0.0639406	trans	0.0639406
0.0522816	trans	0.0522816
-0.0664542	trans	0.0664542
-0.143641	trans	0.143641
0.145956	trans	0.145956
-0.0389456	trans	0.0389456
0.264294	trans	0.264294
0.223388	trans	0.223388
0.0478254	trans	0.0478254
-0.0621536	trans	0.0621536
0.0433845	trans	0.0433845
0.0533007	trans	0.0533007
0.0379745	trans	0.0379745
0.0557272	trans	0.0557272
1.10817	trans	1.10817
0.062613	trans	0.062613
-0.0566395	trans	0.0566395
-0.0494152	trans	0.0494152
-0.0754425	trans	0.0754425
-0.0626984	trans	0.0626984
-0.134724	trans	0.134724
-0.621789	trans	0.621789
-0.0543544	trans	0.0543544
-0.0623983	trans	0.0623983
0.403646	trans	0.403646
0.0605805	trans	0.0605805
0.100659	trans	0.100659
0.329996	trans	0.329996
-0.0344378	trans	0.0344378
-0.0611095	trans	0.0611095
0.0494528	trans	0.0494528
0.0561931	trans	0.0561931
0.0554611	trans	0.0554611
1.17822	trans	1.17822
0.36624	trans	0.36624
-0.0675449	trans	0.0675449
-0.0482035	trans	0.0482035
-0.054422	trans	0.054422
0.0474714	trans	0.0474714
-0.086328	trans	0.086328
-0.172667	trans	0.172667
-0.0671348	trans	0.0671348
-0.0495937	trans	0.0495937
-0.0701847	trans	0.0701847
-0.0438115	trans	0.0438115
0.0544196	trans	0.0544196
-0.0848706	trans	0.0848706
-0.0811318	trans	0.0811318
-0.255529	trans	0.255529
-0.555067	trans	0.555067
0.651656	trans	0.651656
0.0973253	trans	0.0973253
0.0441395	trans	0.0441395
0.040739	trans	0.040739
0.0633252	trans	0.0633252
0.0496295	trans	0.0496295
0.0440224	trans	0.0440224
-0.0600228	trans	0.0600228
0.0513009	trans	0.0513009
-0.10198	trans	0.10198
0.0539842	trans	0.0539842
0.492818	trans	0.492818
-0.0561609	trans	0.0561609
0.438764	trans	0.438764
-0.0504653	trans	0.0504653
-0.108438	trans	0.108438
-0.0526663	trans	0.0526663
0.0430815	trans	0.0430815
-0.0501204	trans	0.0501204
-0.0413633	trans	0.0413633
-0.0472753	trans	0.0472753
-0.0654894	trans	0.0654894
-0.113376	trans	0.113376
-0.227176	trans	0.227176
-0.0637213	trans	0.0637213
-0.0545125	trans	0.0545125
0.0656759	trans	0.0656759
0.129902	trans	0.129902
-0.101088	trans	0.101088
-0.0444659	trans	0.0444659
0.0608176	trans	0.0608176
-0.0557898	trans	0.0557898
0.320122	trans	0.320122
-0.0468192	trans	0.0468192
0.0477153	trans	0.0477153
-0.0449945	trans	0.0449945
0.0466738	trans	0.0466738
0.0451568	trans	0.0451568
0.0488242	trans	0.0488242
0.100165	trans	0.100165
0.247471	trans	0.247471
-0.0446033	trans	0.0446033
0.0407155	trans	0.0407155
-0.0349944	trans	0.0349944
-0.103138	trans	0.103138
-0.0420228	trans	0.0420228
0.0596784	trans	0.0596784
-0.0361429	trans	0.0361429
0.062792	trans	0.062792
0.684273	trans	0.684273
-0.10413	trans	0.10413
0.0691108	trans	0.0691108
-0.0328613	trans	0.0328613
-0.0396552	trans	0.0396552
0.0336735	trans	0.0336735
0.0360573	trans	0.0360573
-0.19602	trans	0.19602
-0.0604335	trans	0.0604335
-0.0417676	trans	0.0417676
1.00356	trans	1.00356
1.66247	trans	1.66247
1.11487	trans	1.11487
1.11735	trans	1.11735
0.0351685	trans	0.0351685
0.0348208	trans	0.0348208
-0.044623	trans	0.044623
0.0367352	trans	0.0367352
-0.210465	trans	0.210465
0.828601	trans	0.828601
0.0947074	trans	0.0947074
-0.054017	trans	0.054017
0.0522364	trans	0.0522364
-0.0505776	trans	0.0505776
0.0487453	trans	0.0487453
-0.0600221	trans	0.0600221
-0.0825297	trans	0.0825297
0.0464394	trans	0.0464394
0.0474249	trans	0.0474249
0.0536824	trans	0.0536824
0.0427588	trans	0.0427588
-0.0487405	trans	0.0487405
-0.0445431	trans	0.0445431
-0.0934596	trans	0.0934596
-0.0504712	trans	0.0504712
-0.151706	trans	0.151706
-0.0460086	trans	0.0460086
0.0652264	trans	0.0652264
-0.0469814	trans	0.0469814
-0.057164	trans	0.057164
-0.0487985	trans	0.0487985
-0.0478787	trans	0.0478787
0.0649399	trans	0.0649399
-0.0659502	trans	0.0659502
0.0462941	trans	0.0462941
0.114284	trans	0.114284
-0.0672644	trans	0.0672644
0.09413	trans	0.09413
-0.0394819	trans	0.0394819
0.195812	trans	0.195812
-0.129806	trans	0.129806
-0.0593532	trans	0.0593532
0.0616332	trans	0.0616332
0.106011	trans	0.106011
0.155832	trans	0.155832
0.0424642	trans	0.0424642
0.0625398	trans	0.0625398
0.206431	trans	0.206431
0.0477934	trans	0.0477934
0.0435508	trans	0.0435508
-0.0461473	trans	0.0461473
-0.0562626	trans	0.0562626
0.0521432	trans	0.0521432
-0.0392448	trans	0.0392448
-0.0669643	trans	0.0669643
0.0429399	trans	0.0429399
-0.213579	trans	0.213579
0.0433454	trans	0.0433454
0.131263	trans	0.131263
-0.0614719	trans	0.0614719
0.0713265	trans	0.0713265
0.0960822	trans	0.0960822
-0.0697216	trans	0.0697216
-0.0511902	trans	0.0511902
-0.144671	trans	0.144671
0.089578	trans	0.089578
-0.0454512	trans	0.0454512
0.101166	trans	0.101166
-0.0613783	trans	0.0613783
0.0704266	trans	0.0704266
-0.0830768	trans	0.0830768
0.0386758	trans	0.0386758
0.053753	trans	0.053753
-0.111347	trans	0.111347
-0.0480011	trans	0.0480011
0.780978	trans	0.780978
0.43249	trans	0.43249
-0.0566951	trans	0.0566951
0.0558415	trans	0.0558415
0.107073	trans	0.107073
-0.40063	trans	0.40063
0.0477321	trans	0.0477321
0.0928007	trans	0.0928007
0.0446278	trans	0.0446278
-0.0614263	trans	0.0614263
-0.0417113	trans	0.0417113
-0.0721729	trans	0.0721729
-0.0412063	trans	0.0412063
0.0871197	trans	0.0871197
-0.0673089	trans	0.0673089
1.26035	trans	1.26035
0.09265	trans	0.09265
0.094022	trans	0.094022
-0.0340929	trans	0.0340929
-0.0562943	trans	0.0562943
0.178266	trans	0.178266
0.400681	trans	0.400681
-0.148558	trans	0.148558
0.139112	trans	0.139112
-0.0615823	trans	0.0615823
-0.097006	trans	0.097006
0.141276	trans	0.141276
-0.118616	trans	0.118616
0.0533148	trans	0.0533148
-0.0408991	trans	0.0408991
-0.116258	trans	0.116258
0.0560564	trans	0.0560564
0.229942	trans	0.229942
-0.424621	trans	0.424621
0.115975	trans	0.115975
0.0456991	trans	0.0456991
-0.0390928	trans	0.0390928
0.109227	trans	0.109227
-0.0759966	trans	0.0759966
-0.0410155	trans	0.0410155
-0.0472288	trans	0.0472288
-0.0512063	trans	0.0512063
0.0448377	trans	0.0448377
0.0497394	trans	0.0497394
0.0407003	trans	0.0407003
-0.107592	trans	0.107592
-0.0714133	trans	0.0714133
-0.0631852	trans	0.0631852
0.496032	trans	0.496032
-0.0476381	trans	0.0476381
-0.113018	trans	0.113018
-0.0691721	trans	0.0691721
0.394351	trans	0.394351
0.0455912	trans	0.0455912
-0.114145	trans	0.114145
0.149954	trans	0.149954
-0.0553369	trans	0.0553369
-0.0488402	trans	0.0488402
0.0542505	trans	0.0542505
0.044997	trans	0.044997
0.0422336	trans	0.0422336
-0.0901769	trans	0.0901769
-0.0557585	trans	0.0557585
-0.068394	trans	0.068394
0.950692	trans	0.950692
-0.0391361	trans	0.0391361
-0.0749807	trans	0.0749807
-0.0686993	trans	0.0686993
-0.0364416	trans	0.0364416
0.0418635	trans	0.0418635
0.087547	trans	0.087547
0.0518995	trans	0.0518995
-0.0380034	trans	0.0380034
0.0949705	trans	0.0949705
0.0574489	trans	0.0574489
0.143637	trans	0.143637
0.0654165	trans	0.0654165
0.0675072	trans	0.0675072
-0.0458334	trans	0.0458334
-0.165384	trans	0.165384
0.0982872	trans	0.0982872
0.0730991	trans	0.0730991
-0.0440417	trans	0.0440417
0.0646787	trans	0.0646787
-0.0661333	trans	0.0661333
-0.06622	trans	0.06622
0.0662223	trans	0.0662223
0.397565	trans	0.397565
-0.0392871	trans	0.0392871
0.276778	trans	0.276778
-0.20979	trans	0.20979
0.576476	trans	0.576476
-0.482029	trans	0.482029
-0.87223	trans	0.87223
-0.729906	trans	0.729906
-0.690705	trans	0.690705
-0.869847	trans	0.869847
0.335758	trans	0.335758
0.454465	trans	0.454465
-0.779046	trans	0.779046
0.48046	trans	0.48046
0.562943	trans	0.562943
0.583468	trans	0.583468
0.800751	trans	0.800751
-0.509996	trans	0.509996
-0.370256	trans	0.370256
-0.520808	trans	0.520808
-0.849559	trans	0.849559
0.533525	trans	0.533525
-0.662837	trans	0.662837
0.582674	trans	0.582674
-0.523017	trans	0.523017
-0.734121	trans	0.734121
-0.62479	trans	0.62479
-0.744463	trans	0.744463
0.346767	trans	0.346767
-0.635556	trans	0.635556
-0.750733	trans	0.750733
-0.270256	trans	0.270256
-0.371549	trans	0.371549
-0.873386	trans	0.873386
1.07572	trans	1.07572
0.875948	trans	0.875948
0.549111	trans	0.549111
-0.635057	trans	0.635057
-0.666116	trans	0.666116
-0.350373	trans	0.350373
0.298816	trans	0.298816
-0.0609959	trans	0.0609959
-0.544406	trans	0.544406
-0.41446	trans	0.41446
-0.790826	trans	0.790826
-0.429558	trans	0.429558
0.382373	trans	0.382373
-0.883582	trans	0.883582
-0.812737	trans	0.812737
0.688724	trans	0.688724
-0.770705	trans	0.770705
-0.391963	trans	0.391963
0.768651	trans	0.768651
-0.626865	trans	0.626865
-0.809556	trans	0.809556
-0.847481	trans	0.847481
-0.548601	trans	0.548601
-0.577898	trans	0.577898
-0.607433	trans	0.607433
-0.351353	trans	0.351353
0.554751	trans	0.554751
0.636284	trans	0.636284
-0.310199	trans	0.310199
0.441586	trans	0.441586
-0.282759	trans	0.282759
-0.0472698	trans	0.0472698
0.558188	trans	0.558188
-0.678987	trans	0.678987
-0.807554	trans	0.807554
-0.450426	trans	0.450426
-0.454541	trans	0.454541
-0.769216	trans	0.769216
0.73262	trans	0.73262
-0.48038	trans	0.48038
-0.661821	trans	0.661821
-0.556463	trans	0.556463
-0.760792	trans	0.760792
-0.0646044	trans	0.0646044
0.266522	trans	0.266522
-0.986708	trans	0.986708
-0.716146	trans	0.716146
-0.402224	trans	0.402224
-0.365555	trans	0.365555
0.607125	trans	0.607125
0.731567	trans	0.731567
-0.368957	trans	0.368957
-0.530807	trans	0.530807
0.460056	trans	0.460056
-0.227157	trans	0.227157
0.629446	trans	0.629446
0.611528	trans	0.611528
0.342863	trans	0.342863
0.351819	trans	0.351819
0.829858	trans	0.829858
-0.370468	trans	0.370468
0.91632	trans	0.91632
-0.432338	trans	0.432338
-0.609875	trans	0.609875
0.475895	trans	0.475895
-0.612165	trans	0.612165
-0.74872	trans	0.74872
-0.705647	trans	0.705647
0.873632	trans	0.873632
0.0726048	trans	0.0726048
-0.059054	trans	0.059054
0.671762	trans	0.671762
0.652739	trans	0.652739
-0.433498	trans	0.433498
-0.405842	trans	0.405842
0.64711	trans	0.64711
-0.553713	trans	0.553713
-0.800127	trans	0.800127
0.437387	trans	0.437387
-0.799653	trans	0.799653
-0.473763	trans	0.473763
0.380813	trans	0.380813
-0.701105	trans	0.701105
0.363318	trans	0.363318
0.522794	trans	0.522794
-0.518328	trans	0.518328
0.65264	trans	0.65264
-0.652418	trans	0.652418
-0.588309	trans	0.588309
-0.748876	trans	0.748876
-0.708524	trans	0.708524
0.257847	trans	0.257847
-0.920848	trans	0.920848
-0.927937	trans	0.927937
0.548658	trans	0.548658
0.336804	trans	0.336804
-0.785001	trans	0.785001
-0.262625	trans	0.262625
-0.383838	trans	0.383838
0.572316	trans	0.572316
0.534679	trans	0.534679
0.310971	trans	0.310971
-0.439006	trans	0.439006
-0.243834	trans	0.243834
0.563916	trans	0.563916
-0.391059	trans	0.391059
-0.87194	trans	0.87194
0.731264	trans	0.731264
-0.374393	trans	0.374393
0.214347	trans	0.214347
0.320311	trans	0.320311
0.884075	trans	0.884075
-0.882889	trans	0.882889
0.84459	trans	0.84459
0.600949	trans	0.600949
-0.843521	trans	0.843521
-0.879471	trans	0.879471
-0.730414	trans	0.730414
-0.553984	trans	0.553984
0.780896	trans	0.780896
-0.63012	trans	0.63012
-0.744105	trans	0.744105
0.689158	trans	0.689158
-0.660711	trans	0.660711
-0.52531	trans	0.52531
-0.840172	trans	0.840172
-0.764199	trans	0.764199
-0.396827	trans	0.396827
0.799642	trans	0.799642
-1.00748	trans	1.00748
-0.694337	trans	0.694337
-0.808238	trans	0.808238
0.55466	trans	0.55466
0.233467	trans	0.233467
-0.584352	trans	0.584352
0.665911	trans	0.665911
0.269413	trans	0.269413
-0.782109	trans	0.782109
-0.817808	trans	0.817808
-0.103205	trans	0.103205
0.743695	trans	0.743695
-0.717863	trans	0.717863
-0.340518	trans	0.340518
-0.654327	trans	0.654327
0.565858	trans	0.565858
-0.510733	trans	0.510733
-0.538037	trans	0.538037
0.774702	trans	0.774702
-0.85454	trans	0.85454
-0.61014	trans	0.61014
0.572237	trans	0.572237
-0.660643	trans	0.660643
0.660848	trans	0.660848
-0.915987	trans	0.915987
0.621874	trans	0.621874
-0.859848	trans	0.859848
-0.229947	trans	0.229947
-0.741508	trans	0.741508
0.795244	trans	0.795244
-0.438568	trans	0.438568
0.29774	trans	0.29774
-0.52515	trans	0.52515
0.357946	trans	0.357946
0.469657	trans	0.469657
0.809594	trans	0.809594
-0.392739	trans	0.392739
-0.761298	trans	0.761298
-0.754749	trans	0.754749
-0.513498	trans	0.513498
-0.736616	trans	0.736616
-0.836701	trans	0.836701
0.640258	trans	0.640258
-0.757954	trans	0.757954
-0.64128	trans	0.64128
-0.62207	trans	0.62207
-0.508297	trans	0.508297
0.578562	trans	0.578562
0.547411	trans	0.547411
0.653142	trans	0.653142
-0.557524	trans	0.557524
-0.500135	trans	0.500135
0.578247	trans	0.578247
-0.72343	trans	0.72343
-0.253582	trans	0.253582
0.7039	trans	0.7039
-0.37994	trans	0.37994
0.36254	trans	0.36254
0.299024	trans	0.299024
0.811929	trans	0.811929
0.40113	trans	0.40113
-0.523991	trans	0.523991
-0.469562	trans	0.469562
-0.477565	trans	0.477565
0.251204	trans	0.251204
0.256014	trans	0.256014
0.784826	trans	0.784826
0.711934	trans	0.711934
0.88582	trans	0.88582
-0.882164	trans	0.882164
-0.367844	trans	0.367844
-0.579396	trans	0.579396
-0.876594	trans	0.876594
0.839902	trans	0.839902
-0.643963	trans	0.643963
-0.603762	trans	0.603762
0.058206	trans	0.058206
-0.253274	trans	0.253274
0.718711	trans	0.718711
-0.765991	trans	0.765991
-0.336186	trans	0.336186
-0.523894	trans	0.523894
-0.436773	trans	0.436773
-0.479722	trans	0.479722
-0.0965102	trans	0.0965102
-0.39512	trans	0.39512
-0.814733	trans	0.814733
0.308671	trans	0.308671
-0.63868	trans	0.63868
-0.80088	trans	0.80088
-0.339501	trans	0.339501
-0.792674	trans	0.792674
0.568683	trans	0.568683
-0.664189	trans	0.664189
-0.330393	trans	0.330393
-0.561865	trans	0.561865
0.733966	trans	0.733966
0.614091	trans	0.614091
0.691816	trans	0.691816
-0.475785	trans	0.475785
0.505251	trans	0.505251
-0.567861	trans	0.567861
-0.571437	trans	0.571437
0.603082	trans	0.603082
-0.410551	trans	0.410551
-0.342316	trans	0.342316
-0.737797	trans	0.737797
-0.479801	trans	0.479801
-0.38989	trans	0.38989
-0.65249	trans	0.65249
-0.380696	trans	0.380696
-0.487473	trans	0.487473
-0.753208	trans	0.753208
-0.654858	trans	0.654858
0.266539	trans	0.266539
-0.558609	trans	0.558609
0.548478	trans	0.548478
-0.501739	trans	0.501739
-0.690646	trans	0.690646
0.897313	trans	0.897313
-0.688791	trans	0.688791
-0.375998	trans	0.375998
0.440335	trans	0.440335
0.0820636	trans	0.0820636
-0.452953	trans	0.452953
-0.5174	trans	0.5174
0.463597	trans	0.463597
-0.598418	trans	0.598418
-0.696465	trans	0.696465
0.616045	trans	0.616045
-0.28159	trans	0.28159
-0.492254	trans	0.492254
-0.352799	trans	0.352799
-0.808659	trans	0.808659
-0.231066	trans	0.231066
-0.26698	trans	0.26698
-0.0357627	trans	0.0357627
0.534466	trans	0.534466
0.30493	trans	0.30493
-0.338789	trans	0.338789
0.427787	trans	0.427787
-0.445406	trans	0.445406
0.467423	trans	0.467423
0.651864	trans	0.651864
0.464433	trans	0.464433
-0.640703	trans	0.640703
-0.375343	trans	0.375343
-0.838419	trans	0.838419
0.319535	trans	0.319535
-0.720246	trans	0.720246
0.872113	trans	0.872113
0.52491	trans	0.52491
-0.60392	trans	0.60392
-0.263797	trans	0.263797
0.734936	trans	0.734936
0.372456	trans	0.372456
0.807302	trans	0.807302
-0.495593	trans	0.495593
0.320167	trans	0.320167
-0.63004	trans	0.63004
0.454225	trans	0.454225
-0.910038	trans	0.910038
-0.603059	trans	0.603059
-0.494741	trans	0.494741
-0.694417	trans	0.694417
-0.502768	trans	0.502768
0.329156	trans	0.329156
0.316862	trans	0.316862
0.499423	trans	0.499423
-0.495959	trans	0.495959
-0.429702	trans	0.429702
-0.615508	trans	0.615508
0.442615	trans	0.442615
-0.715951	trans	0.715951
-0.834382	trans	0.834382
0.675847	trans	0.675847
0.430085	trans	0.430085
-0.322171	trans	0.322171
0.717774	trans	0.717774
-0.192263	trans	0.192263
-0.539224	trans	0.539224
-0.693948	trans	0.693948
-0.519785	trans	0.519785
-0.228368	trans	0.228368
0.459415	trans	0.459415
0.440816	trans	0.440816
0.605333	trans	0.605333
0.781438	trans	0.781438
0.4778	trans	0.4778
-0.796791	trans	0.796791
-0.566665	trans	0.566665
-0.590149	trans	0.590149
-0.459164	trans	0.459164
0.352001	trans	0.352001
-0.868534	trans	0.868534
-0.630264	trans	0.630264
-0.474373	trans	0.474373
0.522785	trans	0.522785
-0.358229	trans	0.358229
0.588606	trans	0.588606
-0.337682	trans	0.337682
-0.76927	trans	0.76927
-0.334005	trans	0.334005
-0.846482	trans	0.846482
-0.0359665	trans	0.0359665
-0.0340562	trans	0.0340562
0.63351	trans	0.63351
0.462083	trans	0.462083
-0.683026	trans	0.683026
-0.773399	trans	0.773399
-0.569776	trans	0.569776
-0.355942	trans	0.355942
-0.445681	trans	0.445681
0.337979	trans	0.337979
-0.378348	trans	0.378348
-0.466145	trans	0.466145
0.807164	trans	0.807164
-0.939025	trans	0.939025
0.249222	trans	0.249222
-0.819125	trans	0.819125
-0.260434	trans	0.260434
-0.878232	trans	0.878232
-0.317655	trans	0.317655
-0.529084	trans	0.529084
-0.793016	trans	0.793016
-0.900138	trans	0.900138
0.814637	trans	0.814637
0.966366	trans	0.966366
0.238172	trans	0.238172
-0.623019	trans	0.623019
-0.56855	trans	0.56855
-0.65245	trans	0.65245
-0.675828	trans	0.675828
-0.445669	trans	0.445669
-1.03232	trans	1.03232
0.780104	trans	0.780104
-0.545337	trans	0.545337
0.699711	trans	0.699711
-0.499458	trans	0.499458
0.310058	trans	0.310058
0.668658	trans	0.668658
-0.855325	trans	0.855325
-0.767929	trans	0.767929
0.912081	trans	0.912081
-0.38583	trans	0.38583
0.646917	trans	0.646917
-0.863354	trans	0.863354
-0.4254	trans	0.4254
0.768615	trans	0.768615
-0.759574	trans	0.759574
-0.574265	trans	0.574265
-0.880999	trans	0.880999
0.388592	trans	0.388592
-0.799843	trans	0.799843
-0.662792	trans	0.662792
-0.667618	trans	0.667618
0.326961	trans	0.326961
0.699373	trans	0.699373
0.424169	trans	0.424169
-0.331174	trans	0.331174
0.238019	trans	0.238019
0.677756	trans	0.677756
0.502162	trans	0.502162
0.457679	trans	0.457679
-0.504627	trans	0.504627
0.299619	trans	0.299619
-0.751416	trans	0.751416
-0.82078	trans	0.82078
-0.643537	trans	0.643537
0.614445	trans	0.614445
0.651034	trans	0.651034
0.271534	trans	0.271534
-0.843056	trans	0.843056
0.322866	trans	0.322866
-0.362216	trans	0.362216
-0.842153	trans	0.842153
-0.477212	trans	0.477212
0.813781	trans	0.813781
0.333051	trans	0.333051
1.50955	trans	1.50955
-0.36017	trans	0.36017
-0.489433	trans	0.489433
0.200636	trans	0.200636
0.346421	trans	0.346421
0.372863	trans	0.372863
0.41316	trans	0.41316
0.362519	trans	0.362519
0.843492	trans	0.843492
0.36398	trans	0.36398
-0.874193	trans	0.874193
0.69001	trans	0.69001
0.783641	trans	0.783641
-0.628358	trans	0.628358
-0.775814	trans	0.775814
-0.327079	trans	0.327079
0.399958	trans	0.399958
0.303994	trans	0.303994
0.742902	trans	0.742902
-0.462849	trans	0.462849
-0.698183	trans	0.698183
-0.460872	trans	0.460872
0.575106	trans	0.575106
-0.789768	trans	0.789768
0.919087	trans	0.919087
-0.491799	trans	0.491799
0.484998	trans	0.484998
0.720485	trans	0.720485
-0.370858	trans	0.370858
0.415582	trans	0.415582
0.607161	trans	0.607161
-0.644626	trans	0.644626
-0.725563	trans	0.725563
-1.06413	trans	1.06413
0.803721	trans	0.803721
-0.666604	trans	0.666604
-0.742607	trans	0.742607
-0.471154	trans	0.471154
-0.377337	trans	0.377337
-1.11746	trans	1.11746
-0.0419723	trans	0.0419723
-0.523519	trans	0.523519
0.594241	trans	0.594241
-1.15021	trans	1.15021
0.619007	trans	0.619007
0.798093	trans	0.798093
-0.409506	trans	0.409506
-0.589271	trans	0.589271
-0.861816	trans	0.861816
0.445894	trans	0.445894
-0.716611	trans	0.716611
-0.27319	trans	0.27319
0.308545	trans	0.308545
0.740785	trans	0.740785
0.741246	trans	0.741246
-0.474966	trans	0.474966
-0.523791	trans	0.523791
-0.492555	trans	0.492555
-0.807602	trans	0.807602
-0.55623	trans	0.55623
-0.395708	trans	0.395708
0.471446	trans	0.471446
0.836302	trans	0.836302
-0.39957	trans	0.39957
0.539472	trans	0.539472
0.850651	trans	0.850651
0.276279	trans	0.276279
-0.69702	trans	0.69702
0.413976	trans	0.413976
0.396425	trans	0.396425
-0.660759	trans	0.660759
-0.22041	trans	0.22041
-0.902126	trans	0.902126
-0.571041	trans	0.571041
-0.648026	trans	0.648026
0.0448502	trans	0.0448502
-0.692039	trans	0.692039
-0.738149	trans	0.738149
-0.504297	trans	0.504297
0.476114	trans	0.476114
0.458942	trans	0.458942
0.0766032	trans	0.0766032
0.489971	trans	0.489971
0.165056	trans	0.165056
0.0638158	trans	0.0638158
0.0317115	trans	0.0317115
0.070428	trans	0.070428
-0.025552	trans	0.025552
-0.0803574	trans	0.0803574
0.421329	trans	0.421329
0.022437	trans	0.022437
0.130282	trans	0.130282
0.0446773	trans	0.0446773
-0.0354967	trans	0.0354967
-0.0689639	trans	0.0689639
0.0487075	trans	0.0487075
-0.0370033	trans	0.0370033
-0.0422078	trans	0.0422078
-0.0477657	trans	0.0477657
-0.0806044	trans	0.0806044
0.28121	trans	0.28121
-0.044079	trans	0.044079
0.35996	trans	0.35996
-0.0484335	trans	0.0484335
0.0874507	trans	0.0874507
-0.0423489	trans	0.0423489
0.0402101	trans	0.0402101
0.0755818	trans	0.0755818
-0.0535925	trans	0.0535925
0.0585434	trans	0.0585434
0.0463641	trans	0.0463641
-0.0613496	trans	0.0613496
0.062221	trans	0.062221
0.0468338	trans	0.0468338
-0.044475	trans	0.044475
-0.0464931	trans	0.0464931
0.0421317	trans	0.0421317
0.0568726	trans	0.0568726
-0.096322	trans	0.096322
0.0601795	trans	0.0601795
-0.0508126	trans	0.0508126
-0.0766264	trans	0.0766264
-0.0781929	trans	0.0781929
-0.0867053	trans	0.0867053
-0.0501714	trans	0.0501714
0.0785274	trans	0.0785274
-0.0545315	trans	0.0545315
0.0664779	trans	0.0664779
-0.0967993	trans	0.0967993
-0.0532929	trans	0.0532929
-0.0730355	trans	0.0730355
-0.0466555	trans	0.0466555
-0.0544597	trans	0.0544597
-0.0510056	trans	0.0510056
-0.0526563	trans	0.0526563
-0.0703747	trans	0.0703747
0.0595345	trans	0.0595345
0.0902778	trans	0.0902778
-0.0462524	trans	0.0462524
0.0689292	trans	0.0689292
0.0525414	trans	0.0525414
-0.04426	trans	0.04426
-0.0576812	trans	0.0576812
0.0474563	trans	0.0474563
-0.0448884	trans	0.0448884
0.0482266	trans	0.0482266
0.0578576	trans	0.0578576
0.0467694	trans	0.0467694
0.0602218	trans	0.0602218
0.0488791	trans	0.0488791
-0.0662255	trans	0.0662255
0.0522634	trans	0.0522634
0.0592783	trans	0.0592783
-0.0544497	trans	0.0544497
-0.0443508	trans	0.0443508
0.768662	trans	0.768662
0.0751709	trans	0.0751709
0.0524512	trans	0.0524512
-0.0676444	trans	0.0676444
0.418824	trans	0.418824
0.0464682	trans	0.0464682
-0.554108	trans	0.554108
-0.0836204	trans	0.0836204
-0.0598641	trans	0.0598641
-0.0548982	trans	0.0548982
-0.136523	trans	0.136523
0.0531875	trans	0.0531875
-0.0955385	trans	0.0955385
0.0443527	trans	0.0443527
-0.0414942	trans	0.0414942
0.0427143	trans	0.0427143
-0.052734	trans	0.052734
0.0381457	trans	0.0381457
-0.0498936	trans	0.0498936
-0.0478812	trans	0.0478812
0.914341	trans	0.914341
0.093868	trans	0.093868
-0.0424734	trans	0.0424734
0.0545316	trans	0.0545316
0.0495454	trans	0.0495454
-0.0519326	trans	0.0519326
-0.0452524	trans	0.0452524
0.0495885	trans	0.0495885
0.0509238	trans	0.0509238
0.0451882	trans	0.0451882
-0.100617	trans	0.100617
0.455607	trans	0.455607
-0.101726	trans	0.101726
0.0648074	trans	0.0648074
0.0553057	trans	0.0553057
