Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Proteomics	YMR049C	SNPs	13	458866	2.01e-06	0.02235962	Distant	0.02235962	trans
Proteomics	YMR054W	SNPs	13	383090	2.19e-10	0.01259556	Local	0.01259556	cis
Proteomics	YMR062C	SNPs	1	128589	5.65e-06	0.01998681	Distant	0.01998681	trans
Proteomics	YMR062C	SNPs	11	46828	1.13e-06	0.01978069	Distant	0.01978069	trans
Proteomics	YMR074C	SNPs	7	645958	5.17e-06	0.03318871	Distant	0.03318871	trans
Proteomics	YMR079W	SNPs	13	430856	7.43e-06	0.08782393	Local	0.08782393	cis
Proteomics	YMR079W	SNPs	13	426590	3.14e-06	0.11798499	Local	0.11798499	cis
Proteomics	YMR090W	SNPs	16	110758	2.52e-06	0.01158675	Distant	0.01158675	trans
Proteomics	YMR090W	SNPs	7	935054	6.56e-06	0.01973852	Distant	0.01973852	trans
Proteomics	YMR092C	SNPs	13	453976	2.11e-08	0.02791698	Local	0.02791698	cis
Proteomics	YMR092C	SNPs	13	453976	2.84e-11	0.04412364	Local	0.04412364	cis
Proteomics	YMR105C	SNPs	4	1414327	1.02e-06	0.04540536	Distant	0.04540536	trans
Proteomics	YMR105C	SNPs	15	1031150	4.6e-06	0.058829	Distant	0.058829	trans
Proteomics	YMR120C	SNPs	7	735274	1.86e-07	0.00935336	Distant	0.00935336	trans
Proteomics	YMR120C	SNPs	5	157488	9.43e-07	0.0685774	Distant	0.0685774	trans
Proteomics	YMR120C	SNPs	16	233007	1.35e-07	0.01777507	Distant	0.01777507	trans
Proteomics	YMR120C	SNPs	4	241044	1.23e-06	0.00943755	Distant	0.00943755	trans
Proteomics	YMR145C	SNPs	13	689883	1.1e-06	0.00803094	Distant	0.00803094	trans
Proteomics	YMR152W	SNPs	13	562475	2e-16	0.04856489	Local	0.04856489	cis
Proteomics	YMR152W	SNPs	13	564094	1.72e-13	0.0367914	Local	0.0367914	cis
Proteomics	YMR152W	SNPs	15	724698	3.39e-09	0.01152132	Distant	0.01152132	trans
Proteomics	YMR152W	SNPs	13	561662	2.56e-07	0.03702088	Local	0.03702088	cis
Proteomics	YMR152W	SNPs	13	560774	5.42e-07	0.01220184	Local	0.01220184	cis
Proteomics	YMR152W	SNPs	13	564785	7.52e-07	0.01862919	Local	0.01862919	cis
Proteomics	YMR152W	SNPs	13	563455	3.28e-06	0.01838409	Local	0.01838409	cis
Proteomics	YMR152W	SNPs	13	571224	7.39e-06	0.06812169	Local	0.06812169	cis
Proteomics	YMR152W	SNPs	12	724833	8.29e-06	0.0205279	Distant	0.0205279	trans
Proteomics	YMR183C	SNPs	13	627939	3.4e-07	0.10492323	Local	0.10492323	cis
Proteomics	YMR189W	SNPs	11	113405	3.38e-07	0.02578335	Distant	0.02578335	trans
Proteomics	YMR189W	SNPs	10	674570	2.86e-06	0.03482989	Distant	0.03482989	trans
Proteomics	YMR194W	SNPs	13	333053	2.05e-09	0.09654747	Distant	0.09654747	trans
Proteomics	YMR194W	SNPs	16	753507	2.84e-07	0.00893001	Distant	0.00893001	trans
Proteomics	YMR194W	SNPs	14	668808	1.43e-06	0.01359146	Distant	0.01359146	trans
Proteomics	YMR194W	SNPs	5	85771	2.48e-06	0.01797798	Distant	0.01797798	trans
Proteomics	YMR196W	SNPs	15	956880	1.83e-06	0.00745378	Distant	0.00745378	trans
Proteomics	YMR196W	SNPs	16	235149	4.02e-06	0.02852381	Distant	0.02852381	trans
Proteomics	YMR203W	SNPs	10	415658	9.6e-06	0.00703497	Distant	0.00703497	trans
Proteomics	YMR235C	SNPs	1	93319	7.73e-07	0.0197782	Distant	0.0197782	trans
Proteomics	YMR237W	SNPs	16	206841	3.35e-06	0.01954235	Distant	0.01954235	trans
Proteomics	YMR246W	SNPs	7	924719	1.4e-06	0.03861054	Distant	0.03861054	trans
Proteomics	YMR246W	SNPs	13	759390	2.11e-06	0.00488562	Local	0.00488562	cis
Proteomics	YMR246W	SNPs	13	759390	2.16e-07	0.00765201	Local	0.00765201	cis
Proteomics	YMR250W	SNPs	13	771073	1.89e-06	0.01130612	Local	0.01130612	cis
Proteomics	YMR260C	SNPs	4	835165	2.85e-06	0.01285528	Distant	0.01285528	trans
Proteomics	YMR260C	SNPs	13	333053	4.82e-06	0.05109015	Distant	0.05109015	trans
Proteomics	YMR261C	SNPs	13	793617	2.59e-06	0.05680086	Local	0.05680086	cis
Proteomics	YMR264W	SNPs	4	1298829	8.65e-23	0.41965101	Distant	0.41965101	trans
Proteomics	YMR264W	SNPs	4	1291642	1.82e-07	0.03656807	Distant	0.03656807	trans
Proteomics	YMR264W	SNPs	7	373766	3.8e-06	0.09551889	Distant	0.09551889	trans
Proteomics	YMR272C	SNPs	5	29962	5.87e-06	0.04818369	Distant	0.04818369	trans
Proteomics	YMR276W	SNPs	10	553579	2.98e-06	0.0231974	Distant	0.0231974	trans
Proteomics	YMR286W	SNPs	10	184421	1.78e-06	0.02716558	Distant	0.02716558	trans
Proteomics	YMR286W	SNPs	7	95396	2.96e-06	0.0792346	Distant	0.0792346	trans
Proteomics	YMR290C	SNPs	2	45866	6.96e-06	0.01471712	Distant	0.01471712	trans
Proteomics	YMR290C	SNPs	12	390535	9.03e-06	0.01016191	Distant	0.01016191	trans
Proteomics	YMR296C	SNPs	11	611219	4.51e-07	0.05763939	Distant	0.05763939	trans
Proteomics	YMR300C	SNPs	10	107836	1.27e-06	0.01099664	Distant	0.01099664	trans
Proteomics	YMR300C	SNPs	7	735274	4.94e-06	0.00721144	Distant	0.00721144	trans
Proteomics	YMR315W	SNPs	15	747548	6.49e-07	0.02954728	Distant	0.02954728	trans
Proteomics	YMR315W	SNPs	5	40517	2.2e-06	0.03002127	Distant	0.03002127	trans
Proteomics	YMR318C	SNPs	12	399187	1.86e-06	0.02344716	Distant	0.02344716	trans
Proteomics	YMR318C	SNPs	2	473981	1.94e-06	0.01131356	Distant	0.01131356	trans
Proteomics	YNL002C	SNPs	2	516986	1.26e-06	0.01838702	Distant	0.01838702	trans
Proteomics	YNL002C	SNPs	15	587140	1.53e-06	0.02077304	Distant	0.02077304	trans
Proteomics	YNL002C	SNPs	4	1278950	1.62e-06	0.00674094	Distant	0.00674094	trans
Proteomics	YNL004W	SNPs	10	606618	1.62e-06	0.0115127	Distant	0.0115127	trans
Proteomics	YNL007C	SNPs	11	527380	5.45e-06	0.00749116	Distant	0.00749116	trans
Proteomics	YNL015W	SNPs	5	561615	3.25e-07	0.01453452	Distant	0.01453452	trans
Proteomics	YNL015W	SNPs	15	614674	1.07e-06	0.05732301	Distant	0.05732301	trans
Proteomics	YNL044W	SNPs	7	360441	6.47e-07	0.03911265	Distant	0.03911265	trans
Proteomics	YNL044W	SNPs	12	644446	1.1e-06	0.00782373	Distant	0.00782373	trans
Proteomics	YNL044W	SNPs	16	757137	3.13e-06	0.0103003	Distant	0.0103003	trans
Proteomics	YNL044W	SNPs	5	85771	3.96e-06	0.01869809	Distant	0.01869809	trans
Proteomics	YNL044W	SNPs	4	451706	4.43e-06	0.03111858	Distant	0.03111858	trans
Proteomics	YNL044W	SNPs	16	725524	4.97e-06	0.01240845	Distant	0.01240845	trans
Proteomics	YNL044W	SNPs	13	53235	6.82e-06	0.01917138	Distant	0.01917138	trans
Proteomics	YNL045W	SNPs	9	193041	3.42e-06	0.00968677	Distant	0.00968677	trans
Proteomics	YNL055C	SNPs	13	178431	6.76e-06	0.02343233	Distant	0.02343233	trans
Proteomics	YNL061W	SNPs	4	1278950	1.3e-06	0.0055991	Distant	0.0055991	trans
Proteomics	YNL062C	SNPs	14	179537	7.25e-07	0.0104108	Distant	0.0104108	trans
Proteomics	YNL062C	SNPs	4	1298829	1.32e-06	0.12431005	Distant	0.12431005	trans
Proteomics	YNL064C	SNPs	5	295532	7.38e-07	0.00712395	Distant	0.00712395	trans
Proteomics	YNL064C	SNPs	1	127988	1.86e-06	0.01605262	Distant	0.01605262	trans
Proteomics	YNL067W	SNPs	16	664781	4.1e-06	0.06741901	Distant	0.06741901	trans
Proteomics	YNL069C	SNPs	4	451706	1.29e-06	0.03069896	Distant	0.03069896	trans
Proteomics	YNL071W	SNPs	14	491381	3.66e-12	0.08790415	Local	0.08790415	cis
Proteomics	YNL075W	SNPs	4	1298829	1.51e-08	0.12227799	Distant	0.12227799	trans
Proteomics	YNL085W	SNPs	8	250518	5.07e-06	0.01120079	Distant	0.01120079	trans
Proteomics	YNL090W	SNPs	9	302019	7.34e-07	0.05655969	Distant	0.05655969	trans
Proteomics	YNL090W	SNPs	16	165419	2.8e-06	0.05011841	Distant	0.05011841	trans
Proteomics	YNL090W	SNPs	9	303153	3.21e-06	0.04816552	Distant	0.04816552	trans
Proteomics	YNL096C	SNPs	5	157488	2.78e-06	0.05866575	Distant	0.05866575	trans
Proteomics	YNL096C	SNPs	14	749270	1.2e-06	0.00958351	Distant	0.00958351	trans
Proteomics	YNL096C	SNPs	7	43396	1.49e-06	0.01114943	Distant	0.01114943	trans
Proteomics	YNL102W	SNPs	5	321279	2.56e-06	0.0138089	Distant	0.0138089	trans
Proteomics	YNL102W	SNPs	5	157488	3.72e-06	0.05824276	Distant	0.05824276	trans
Proteomics	YNL104C	SNPs	9	127998	2.98e-09	0.03339419	Distant	0.03339419	trans
Proteomics	YNL104C	SNPs	14	660958	3.09e-07	0.04543381	Distant	0.04543381	trans
Proteomics	YNL104C	SNPs	2	349229	7.15e-07	0.02398083	Distant	0.02398083	trans
Proteomics	YNL104C	SNPs	7	165308	7.67e-07	0.01284415	Distant	0.01284415	trans
Proteomics	YNL104C	SNPs	5	29294	1.51e-06	0.03254583	Distant	0.03254583	trans
Proteomics	YNL104C	SNPs	7	625957	4.08e-06	0.02688311	Distant	0.02688311	trans
Proteomics	YNL113W	SNPs	13	178431	1.66e-06	0.01879561	Distant	0.01879561	trans
Proteomics	YNL123W	SNPs	14	394591	1.11e-12	0.07047888	Local	0.07047888	cis
Proteomics	YNL130C	SNPs	14	380871	5.39e-09	0.10777802	Local	0.10777802	cis
Proteomics	YNL131W	SNPs	8	38092	7.71e-06	0.03241625	Distant	0.03241625	trans
Proteomics	YNL132W	SNPs	16	767513	1.05e-08	0.03589383	Distant	0.03589383	trans
Proteomics	YNL132W	SNPs	4	1296045	5.16e-07	0.10442093	Distant	0.10442093	trans
Proteomics	YNL134C	SNPs	6	100094	1.91e-06	0.01396404	Distant	0.01396404	trans
Proteomics	YNL135C	SNPs	15	173109	5.63e-06	0.00576147	Distant	0.00576147	trans
Proteomics	YNL138W	SNPs	9	396048	3.32e-06	0.02082972	Distant	0.02082972	trans
Proteomics	YNL141W	SNPs	14	355610	9.79e-07	0.14329178	Local	0.14329178	cis
Proteomics	YNL141W	SNPs	8	510985	2.61e-06	0.01251681	Distant	0.01251681	trans
Proteomics	YNL141W	SNPs	14	342049	3.58e-06	0.01093093	Local	0.01093093	cis
Proteomics	YNL153C	SNPs	14	688211	4.12e-06	0.0067603	Distant	0.0067603	trans
Proteomics	YNL160W	SNPs	15	725266	6.7e-07	0.01473367	Distant	0.01473367	trans
Proteomics	YNL168C	SNPs	14	318991	4.5e-11	0.14368928	Local	0.14368928	cis
Proteomics	YNL168C	SNPs	15	835745	2.26e-06	0.00955342	Distant	0.00955342	trans
Proteomics	YNL173C	SNPs	7	877461	3.28e-06	0.03322878	Distant	0.03322878	trans
Proteomics	YNL178W	SNPs	5	197024	2.84e-06	0.01281586	Distant	0.01281586	trans
Proteomics	YNL197C	SNPs	8	428623	4.65e-07	0.02820872	Distant	0.02820872	trans
Proteomics	YNL197C	SNPs	8	427619	3.45e-06	0.06047706	Distant	0.06047706	trans
Proteomics	YNL209W	SNPs	13	25036	3.05e-06	0.03430641	Distant	0.03430641	trans
Proteomics	YNL212W	SNPs	15	96434	2.29e-06	0.042058	Distant	0.042058	trans
Proteomics	YNL239W	SNPs	14	200328	2.1e-13	0.12149876	Local	0.12149876	cis
Proteomics	YNL239W	SNPs	12	528235	1.78e-07	0.01501379	Distant	0.01501379	trans
Proteomics	YNL239W	SNPs	14	196819	1.13e-06	0.10971532	Local	0.10971532	cis
Proteomics	YNL239W	SNPs	14	194864	1.49e-06	0.00941739	Local	0.00941739	cis
Proteomics	YNL239W	SNPs	14	200328	6.2e-18	0.17226877	Local	0.17226877	cis
Proteomics	YNL241C	SNPs	7	764470	2.95e-07	0.0125818	Distant	0.0125818	trans
Proteomics	YNL243W	SNPs	5	85771	4.55e-06	0.01671788	Distant	0.01671788	trans
Proteomics	YNL243W	SNPs	16	110758	5.47e-06	0.00968767	Distant	0.00968767	trans
Proteomics	YNL246W	SNPs	14	185417	1.49e-12	0.04503483	Local	0.04503483	cis
Proteomics	YNL255C	SNPs	11	174659	1.42e-06	0.01224207	Distant	0.01224207	trans
Proteomics	YNL256W	SNPs	9	281757	2.72e-07	0.01333144	Distant	0.01333144	trans
Proteomics	YNL256W	SNPs	10	553578	2.78e-06	0.0311436	Distant	0.0311436	trans
Proteomics	YNL281W	SNPs	2	697049	1.87e-06	0.01512159	Distant	0.01512159	trans
Proteomics	YNL281W	SNPs	4	730523	3.92e-06	0.0245349	Distant	0.0245349	trans
Proteomics	YNL287W	SNPs	8	20950	6.85e-06	0.07522278	Distant	0.07522278	trans
Proteomics	YNL288W	SNPs	8	250518	2.26e-06	0.01028514	Distant	0.01028514	trans
Proteomics	YNL290W	SNPs	4	1298829	6.05e-09	0.14998353	Distant	0.14998353	trans
Proteomics	YNL307C	SNPs	3	110397	3.82e-06	0.00450373	Distant	0.00450373	trans
Proteomics	YNL308C	SNPs	11	50038	4.17e-06	0.01518842	Distant	0.01518842	trans
Proteomics	YNL330C	SNPs	15	211464	4.29e-06	0.00944656	Distant	0.00944656	trans
Proteomics	YNR001C	SNPs	16	235149	1.26e-07	0.03700048	Distant	0.03700048	trans
Proteomics	YNR001C	SNPs	5	396831	1.8e-06	0.01441789	Distant	0.01441789	trans
Proteomics	YNR006W	SNPs	12	304435	2.13e-06	0.06365438	Distant	0.06365438	trans
Proteomics	YNR016C	SNPs	14	773217	3.14e-06	0.03517136	Distant	0.03517136	trans
Proteomics	YNR026C	SNPs	14	107540	4.85e-06	0.04499074	Distant	0.04499074	trans
Proteomics	YNR026C	SNPs	6	68758	4.89e-06	0.10236234	Distant	0.10236234	trans
Proteomics	YNR029C	SNPs	4	1350454	1.46e-06	0.07026765	Distant	0.07026765	trans
Proteomics	YNR030W	SNPs	4	193214	3.92e-08	0.19405699	Distant	0.19405699	trans
Proteomics	YNR030W	SNPs	8	250518	1.83e-06	0.01302511	Distant	0.01302511	trans
Proteomics	YNR030W	SNPs	4	415927	3.05e-06	0.01050208	Distant	0.01050208	trans
Proteomics	YNR034W-A	SNPs	1	52613	3.31e-07	0.09249235	Distant	0.09249235	trans
Proteomics	YNR034W-A	SNPs	14	216647	6.27e-07	0.0745597	Distant	0.0745597	trans
Proteomics	YNR052C	SNPs	4	723783	5.07e-06	0.0058706	Distant	0.0058706	trans
Proteomics	YOL012C	SNPs	15	479604	7.95e-07	0.04787457	Distant	0.04787457	trans
Proteomics	YOL012C	SNPs	7	697071	3.26e-06	0.04753121	Distant	0.04753121	trans
Proteomics	YOL022C	SNPs	2	11052	5.17e-06	0.00884498	Distant	0.00884498	trans
Proteomics	YOL031C	SNPs	2	802697	7.22e-07	0.03985937	Distant	0.03985937	trans
Proteomics	YOL038W	SNPs	12	796855	3.52e-06	0.02491543	Distant	0.02491543	trans
Proteomics	YOL038W	SNPs	15	255985	5.39e-12	0.05979968	Local	0.05979968	cis
Proteomics	YOL038W	SNPs	13	421470	1.73e-06	0.01024474	Distant	0.01024474	trans
Proteomics	YOL038W	SNPs	16	909793	2.24e-06	0.01521716	Distant	0.01521716	trans
Proteomics	YOL038W	SNPs	3	133715	2.3e-06	0.03446511	Distant	0.03446511	trans
Proteomics	YOL040C	SNPs	15	211464	4.04e-06	0.00904339	Distant	0.00904339	trans
Proteomics	YOL057W	SNPs	7	913488	1.24e-06	0.07932184	Distant	0.07932184	trans
Proteomics	YOL057W	SNPs	2	376042	2e-06	0.03636176	Distant	0.03636176	trans
Proteomics	YOL058W	SNPs	13	76932	1.11e-06	0.01819054	Distant	0.01819054	trans
Proteomics	YOL059W	SNPs	16	858824	9.69e-07	0.05200783	Distant	0.05200783	trans
Proteomics	YOL059W	SNPs	10	696866	1.98e-06	0.04406484	Distant	0.04406484	trans
Proteomics	YOL061W	SNPs	10	543727	3.36e-06	0.00494774	Distant	0.00494774	trans
Proteomics	YOL076W	SNPs	10	423966	3.16e-06	0.02345181	Distant	0.02345181	trans
Proteomics	YOL077C	SNPs	12	744290	6.81e-06	0.01873038	Distant	0.01873038	trans
Proteomics	YOL087C	SNPs	4	1296045	1.98e-12	0.24347895	Distant	0.24347895	trans
Proteomics	YOL087C	SNPs	4	1297994	2.91e-06	0.06045306	Distant	0.06045306	trans
Proteomics	YOL098C	SNPs	15	908239	1.05e-06	0.00880713	Distant	0.00880713	trans
Proteomics	YOL127W	SNPs	9	240048	4.32e-06	0.02901667	Distant	0.02901667	trans
Proteomics	YOL127W	SNPs	11	117732	3.57e-06	0.01103956	Distant	0.01103956	trans
Proteomics	YOL140W	SNPs	13	71390	6.06e-09	0.02815287	Distant	0.02815287	trans
Proteomics	YOL140W	SNPs	4	1243016	3.35e-06	0.03422438	Distant	0.03422438	trans
Proteomics	YOL140W	SNPs	4	1237448	5.03e-06	0.06275197	Distant	0.06275197	trans
Proteomics	YOL143C	SNPs	15	54970	2.87e-07	0.11074921	Local	0.11074921	cis
Proteomics	YOL147C	SNPs	14	179537	3.42e-06	0.01069908	Distant	0.01069908	trans
Proteomics	YOR007C	SNPs	15	922315	2.74e-06	0.01724584	Distant	0.01724584	trans
Proteomics	YOR027W	SNPs	4	730523	2.92e-08	0.03095117	Distant	0.03095117	trans
Proteomics	YOR042W	SNPs	16	499778	1.46e-06	0.00838017	Distant	0.00838017	trans
Proteomics	YOR042W	SNPs	10	553445	4.08e-06	0.01017826	Distant	0.01017826	trans
Proteomics	YOR043W	SNPs	11	232156	6.63e-07	0.00885863	Distant	0.00885863	trans
Proteomics	YOR046C	SNPs	3	143843	1.67e-07	0.03420244	Distant	0.03420244	trans
Proteomics	YOR046C	SNPs	9	283774	7.18e-07	0.07304289	Distant	0.07304289	trans
Proteomics	YOR061W	SNPs	6	236683	3.03e-06	0.0071582	Distant	0.0071582	trans
Proteomics	YOR074C	SNPs	4	1197117	8.5e-07	0.04703947	Distant	0.04703947	trans
Proteomics	YOR074C	SNPs	15	378398	7.94e-06	0.01732273	Distant	0.01732273	trans
Proteomics	YOR089C	SNPs	14	51303	3.5e-07	0.02387348	Distant	0.02387348	trans
Proteomics	YOR089C	SNPs	7	544880	1.22e-06	0.02208907	Distant	0.02208907	trans
Proteomics	YOR095C	SNPs	4	451706	1.68e-06	0.039857	Distant	0.039857	trans
Proteomics	YOR095C	SNPs	8	71588	2.61e-06	0.01095509	Distant	0.01095509	trans
Proteomics	YOR096W	SNPs	14	660205	5.63e-07	0.0074518	Distant	0.0074518	trans
Proteomics	YOR103C	SNPs	16	609519	2.58e-06	0.0091079	Distant	0.0091079	trans
Proteomics	YOR109W	SNPs	8	250518	1.42e-07	0.01416941	Distant	0.01416941	trans
Proteomics	YOR128C	SNPs	5	311861	4.04e-06	0.01400571	Distant	0.01400571	trans
Proteomics	YOR131C	SNPs	10	620255	8.41e-07	0.01649339	Distant	0.01649339	trans
Proteomics	YOR131C	SNPs	11	527380	4.57e-06	0.00890512	Distant	0.00890512	trans
Proteomics	YOR136W	SNPs	2	558380	3.78e-06	0.12907323	Distant	0.12907323	trans
Proteomics	YOR142W	SNPs	15	233663	1.32e-06	0.02206873	Distant	0.02206873	trans
Proteomics	YOR145C	SNPs	12	557933	5.02e-07	0.07026595	Distant	0.07026595	trans
Proteomics	YOR145C	SNPs	12	517614	3.25e-06	0.035274	Distant	0.035274	trans
Proteomics	YOR151C	SNPs	4	936851	8.22e-07	0.01736351	Distant	0.01736351	trans
Proteomics	YOR158W	SNPs	8	484023	4.26e-06	0.06625259	Distant	0.06625259	trans
Proteomics	YOR164C	SNPs	10	609835	4.03e-06	0.08305111	Distant	0.08305111	trans
Proteomics	YOR168W	SNPs	7	907935	2.44e-06	0.01055713	Distant	0.01055713	trans
Proteomics	YOR171C	SNPs	14	758123	2.94e-06	0.05991431	Distant	0.05991431	trans
Proteomics	YOR173W	SNPs	10	553445	1.58e-06	0.01229137	Distant	0.01229137	trans
Proteomics	YOR184W	SNPs	4	1298829	5.83e-08	0.14410777	Distant	0.14410777	trans
Proteomics	YOR206W	SNPs	10	407443	3.12e-06	0.00710606	Distant	0.00710606	trans
Proteomics	YOR209C	SNPs	15	737961	8.65e-09	0.13182863	Local	0.13182863	cis
Proteomics	YOR209C	SNPs	8	216123	4.09e-07	0.00524493	Distant	0.00524493	trans
Proteomics	YOR209C	SNPs	12	705727	1.74e-06	0.01474574	Distant	0.01474574	trans
Proteomics	YOR209C	SNPs	15	737961	6.93e-18	0.31847191	Local	0.31847191	cis
Proteomics	YOR209C	SNPs	14	466216	5.03e-07	0.00998603	Distant	0.00998603	trans
Proteomics	YOR217W	SNPs	5	207755	3.64e-06	0.02322409	Distant	0.02322409	trans
Proteomics	YOR222W	SNPs	15	758119	1.91e-15	0.06615526	Local	0.06615526	cis
Proteomics	YOR222W	SNPs	11	125642	2.68e-08	0.02462886	Distant	0.02462886	trans
Proteomics	YOR254C	SNPs	15	810117	1.37e-06	0.00826512	Local	0.00826512	cis
Proteomics	YOR265W	SNPs	15	820361	1.66e-09	0.00800669	Local	0.00800669	cis
Proteomics	YOR283W	SNPs	10	192183	6.63e-07	0.00721913	Distant	0.00721913	trans
Proteomics	YOR283W	SNPs	14	717992	2.63e-06	0.01574343	Distant	0.01574343	trans
Proteomics	YOR285W	SNPs	15	849514	5.56e-19	0.32991253	Local	0.32991253	cis
Proteomics	YOR285W	SNPs	15	849538	7.12e-16	0.04235527	Local	0.04235527	cis
Proteomics	YOR285W	SNPs	15	849243	3.88e-11	0.23518314	Local	0.23518314	cis
Proteomics	YOR285W	SNPs	15	846762	1.07e-07	0.01988673	Local	0.01988673	cis
Proteomics	YOR285W	SNPs	15	849274	5.61e-06	0.03140271	Local	0.03140271	cis
Proteomics	YOR298C-A	SNPs	11	87839	2.92e-06	0.02215257	Distant	0.02215257	trans
Proteomics	YOR317W	SNPs	12	848996	6.37e-08	0.03348905	Distant	0.03348905	trans
Proteomics	YOR317W	SNPs	11	50038	1.63e-07	0.02043749	Distant	0.02043749	trans
Proteomics	YOR317W	SNPs	11	490945	4.53e-06	0.01649268	Distant	0.01649268	trans
Proteomics	YOR323C	SNPs	11	256758	2.15e-07	0.01721203	Distant	0.01721203	trans
Proteomics	YOR326W	SNPs	8	193045	2.67e-06	0.02057867	Distant	0.02057867	trans
Proteomics	YOR327C	SNPs	16	725524	2.54e-06	0.01272089	Distant	0.01272089	trans
Proteomics	YOR332W	SNPs	11	543702	2.88e-06	0.01384232	Distant	0.01384232	trans
Proteomics	YOR347C	SNPs	11	50038	1.42e-06	0.01900992	Distant	0.01900992	trans
Proteomics	YOR357C	SNPs	12	681058	3.97e-06	0.01311061	Distant	0.01311061	trans
Proteomics	YOR362C	SNPs	4	141159	2.15e-06	0.01564507	Distant	0.01564507	trans
Proteomics	YOR362C	SNPs	15	702754	5.22e-06	0.02459834	Distant	0.02459834	trans
Proteomics	YOR367W	SNPs	15	1032089	4.81e-08	0.00900421	Local	0.00900421	cis
Proteomics	YOR367W	SNPs	15	1035608	6.15e-08	0.01328993	Local	0.01328993	cis
Proteomics	YOR369C	SNPs	5	157488	4.21e-06	0.05747673	Distant	0.05747673	trans
Proteomics	YOR369C	SNPs	15	218248	1.33e-06	0.02446076	Distant	0.02446076	trans
Proteomics	YOR370C	SNPs	6	41412	2.77e-06	0.0088165	Distant	0.0088165	trans
Proteomics	YOR370C	SNPs	12	335982	4.31e-06	0.01317511	Distant	0.01317511	trans
Proteomics	YOR374W	SNPs	15	1039264	2.45e-06	0.00974726	Local	0.00974726	cis
Proteomics	YPL004C	SNPs	16	499778	2.27e-06	0.00802046	Distant	0.00802046	trans
Proteomics	YPL043W	SNPs	16	379241	1.09e-06	0.01380895	Distant	0.01380895	trans
Proteomics	YPL048W	SNPs	13	431763	2.07e-06	0.03253563	Distant	0.03253563	trans
Proteomics	YPL061W	SNPs	12	703611	5.73e-07	0.0865915	Distant	0.0865915	trans
Proteomics	YPL061W	SNPs	13	798749	6.12e-07	0.00769	Distant	0.00769	trans
Proteomics	YPL061W	SNPs	13	369812	3.22e-06	0.00962571	Distant	0.00962571	trans
Proteomics	YPL061W	SNPs	16	628161	4.47e-06	0.00694517	Distant	0.00694517	trans
Proteomics	YPL061W	SNPs	3	242071	7.64e-07	0.1013389	Distant	0.1013389	trans
Proteomics	YPL061W	SNPs	2	388435	3.95e-06	0.02132013	Distant	0.02132013	trans
Proteomics	YPL063W	SNPs	7	46890	1.91e-06	0.14812433	Distant	0.14812433	trans
Proteomics	YPL063W	SNPs	4	393566	3.68e-06	0.02623998	Distant	0.02623998	trans
Proteomics	YPL063W	SNPs	13	644704	4.22e-06	0.01506789	Distant	0.01506789	trans
Proteomics	YPL067C	SNPs	16	425121	4.93e-07	0.07752779	Local	0.07752779	cis
Proteomics	YPL067C	SNPs	10	312363	8.37e-07	0.0207228	Distant	0.0207228	trans
Proteomics	YPL078C	SNPs	11	80353	8.54e-06	0.04529853	Distant	0.04529853	trans
Proteomics	YPL078C	SNPs	5	396831	7.39e-06	0.0123198	Distant	0.0123198	trans
Proteomics	YPL085W	SNPs	2	313154	1.63e-06	0.04907809	Distant	0.04907809	trans
Proteomics	YPL086C	SNPs	4	1310837	5.01e-07	0.10874351	Distant	0.10874351	trans
Proteomics	YPL091W	SNPs	16	375375	1.11e-46	0.47548032	Local	0.47548032	cis
Proteomics	YPL091W	SNPs	16	373847	9.73e-13	0.0941721	Local	0.0941721	cis
Proteomics	YPL091W	SNPs	8	455783	1.09e-07	0.00960918	Distant	0.00960918	trans
Proteomics	YPL091W	SNPs	16	369456	5.82e-07	0.01614322	Local	0.01614322	cis
Proteomics	YPL091W	SNPs	8	16495	1.23e-06	0.01398331	Distant	0.01398331	trans
Proteomics	YPL091W	SNPs	2	797712	4.87e-06	0.00362355	Distant	0.00362355	trans
Proteomics	YPL091W	SNPs	16	375375	1.56e-53	0.55049605	Local	0.55049605	cis
Proteomics	YPL091W	SNPs	16	373847	1.68e-19	0.15175145	Local	0.15175145	cis
Proteomics	YPL091W	SNPs	16	376683	2.75e-06	0.00932367	Local	0.00932367	cis
Proteomics	YPL106C	SNPs	16	350204	1.6600000000000003e-27	0.10032331	Local	0.10032331	cis
Proteomics	YPL106C	SNPs	16	354978	5.46e-07	0.02265173	Local	0.02265173	cis
Proteomics	YPL106C	SNPs	16	350204	3.98e-26	0.10605792	Local	0.10605792	cis
Proteomics	YPL106C	SNPs	8	376261	3.9e-07	0.01089045	Distant	0.01089045	trans
Proteomics	YPL106C	SNPs	12	236470	6.32e-07	0.00680762	Distant	0.00680762	trans
Proteomics	YPL106C	SNPs	16	352084	1.97e-06	0.01399537	Local	0.01399537	cis
Proteomics	YPL111W	SNPs	13	75275	1.75e-06	0.0605925	Distant	0.0605925	trans
Proteomics	YPL111W	SNPs	13	75275	3.15e-09	0.10480394	Distant	0.10480394	trans
Proteomics	YPL117C	SNPs	8	250518	1.92e-06	0.01104439	Distant	0.01104439	trans
Proteomics	YPL117C	SNPs	4	235479	3.95e-06	0.00548559	Distant	0.00548559	trans
Proteomics	YPL127C	SNPs	14	592657	4.22e-06	0.04427151	Distant	0.04427151	trans
