snp_marker,chr,pos,Besse,Jakobson,Albert
chr13:274004,13,274004,False,False,True
chr13:274088,13,274088,False,False,True
chr13:274105,13,274105,False,False,True
chr13:274143,13,274143,False,False,True
chr13:274252,13,274252,True,True,True
chr13:274730,13,274730,False,False,True
chr13:274880,13,274880,False,False,True
chr13:274946,13,274946,False,False,True
chr13:275145,13,275145,True,True,True
chr13:275441,13,275441,False,False,True
chr13:275577,13,275577,False,False,True
chr13:275717,13,275717,False,False,True
chr13:275773,13,275773,False,False,True
chr13:275774,13,275774,False,False,True
chr13:275790,13,275790,False,False,True
chr13:275801,13,275801,False,False,True
chr13:275822,13,275822,False,False,True
chr13:275831,13,275831,False,False,True
chr13:275836,13,275836,False,False,True
chr13:275847,13,275847,False,False,True
chr13:275851,13,275851,False,False,True
chr13:275891,13,275891,False,False,True
chr13:275910,13,275910,False,False,True
chr13:275928,13,275928,False,False,True
chr13:276220,13,276220,False,False,True
chr13:276222,13,276222,False,False,True
chr13:276641,13,276641,False,False,True
chr13:276727,13,276727,False,False,True
chr13:276740,13,276740,False,False,True
chr13:276755,13,276755,False,False,True
chr13:276983,13,276983,False,False,True
chr13:277019,13,277019,False,False,True
chr13:277070,13,277070,False,False,True
chr13:277164,13,277164,False,False,True
chr13:277274,13,277274,False,False,True
chr13:277293,13,277293,False,False,True
chr13:277367,13,277367,False,False,True
chr13:277529,13,277529,False,False,True
chr13:277591,13,277591,False,False,True
chr13:277897,13,277897,False,False,True
chr13:278376,13,278376,False,False,True
chr13:278550,13,278550,False,False,True
chr13:278674,13,278674,True,True,True
chr13:279103,13,279103,False,False,True
chr13:279388,13,279388,False,False,True
chr13:279616,13,279616,False,False,True
chr13:279667,13,279667,False,False,True
chr13:279942,13,279942,False,False,True
chr13:280278,13,280278,False,False,True
chr13:280719,13,280719,False,False,True
chr13:280725,13,280725,False,False,True
chr13:280923,13,280923,True,True,False
chr13:281241,13,281241,False,False,True
chr13:281820,13,281820,False,False,True
chr13:281871,13,281871,False,False,True
chr13:282022,13,282022,False,False,True
chr13:282531,13,282531,False,False,True
chr13:282723,13,282723,False,False,True
chr13:282738,13,282738,False,False,True
chr13:283144,13,283144,False,False,True
chr13:283179,13,283179,False,False,True
chr13:283368,13,283368,False,False,True
chr13:283371,13,283371,True,True,True
chr13:283596,13,283596,False,False,True
chr13:283603,13,283603,False,False,True
chr13:283900,13,283900,False,False,True
chr13:284443,13,284443,False,False,True
chr13:284491,13,284491,False,False,True
chr13:284673,13,284673,False,False,True
chr13:285831,13,285831,False,False,True
chr13:285841,13,285841,False,False,True
chr13:286123,13,286123,False,False,True
chr13:286312,13,286312,False,False,True
chr13:286577,13,286577,False,False,True
chr13:286749,13,286749,True,True,True
chr13:287022,13,287022,True,True,False
chr13:287411,13,287411,False,False,True
chr13:287490,13,287490,False,False,True
chr13:288433,13,288433,False,False,True
chr13:289929,13,289929,False,False,True
chr13:290088,13,290088,True,True,True
chr13:290097,13,290097,False,False,True
chr13:290445,13,290445,False,False,True
chr13:290717,13,290717,False,False,True
chr13:290765,13,290765,False,False,True
chr13:290769,13,290769,False,False,True
chr13:290779,13,290779,False,False,True
chr13:290867,13,290867,False,False,True
chr13:290874,13,290874,False,False,True
chr13:291003,13,291003,False,False,True
chr13:291392,13,291392,False,False,True
chr13:291580,13,291580,False,False,True
chr13:291877,13,291877,False,False,True
chr13:291990,13,291990,False,False,True
chr13:292060,13,292060,False,False,True
chr13:292403,13,292403,False,False,True
chr13:292852,13,292852,False,False,True
chr13:292953,13,292953,False,False,True
chr13:293346,13,293346,False,False,True
chr13:293539,13,293539,False,False,True
chr13:293618,13,293618,False,False,True
chr13:293931,13,293931,False,False,True
chr13:294133,13,294133,False,False,True
chr13:294166,13,294166,False,False,True
chr13:295343,13,295343,False,False,True
chr13:295428,13,295428,False,False,True
chr13:295950,13,295950,False,False,True
chr13:296799,13,296799,True,True,True
chr13:296809,13,296809,True,True,True
chr13:296838,13,296838,False,False,True
chr13:296848,13,296848,False,False,True
chr13:297065,13,297065,False,False,True
chr13:297132,13,297132,False,False,True
chr13:297405,13,297405,False,False,True
chr13:297626,13,297626,False,False,True
chr13:297840,13,297840,False,False,True
chr13:298097,13,298097,False,False,True
chr13:298099,13,298099,False,False,True
chr13:298131,13,298131,False,False,True
chr13:298188,13,298188,False,False,True
chr13:298344,13,298344,False,False,True
chr13:298460,13,298460,False,False,True
chr13:298658,13,298658,True,True,False
chr13:298712,13,298712,True,True,True
chr13:298799,13,298799,False,False,True
chr13:298845,13,298845,True,True,True
chr13:299038,13,299038,True,True,False
chr13:299044,13,299044,True,True,False
chr13:299082,13,299082,True,True,False
chr13:299124,13,299124,True,True,False
chr13:299304,13,299304,True,True,False
chr13:299524,13,299524,False,False,True
chr13:299843,13,299843,False,False,True
chr13:299947,13,299947,True,True,True
chr13:300324,13,300324,False,False,True
chr13:300558,13,300558,False,False,True
chr13:300587,13,300587,False,False,True
chr13:300758,13,300758,False,False,True
chr13:300804,13,300804,True,True,False
chr13:301985,13,301985,False,False,True
chr13:302918,13,302918,True,True,False
chr13:303266,13,303266,False,False,True
chr13:304595,13,304595,False,False,True
chr13:307008,13,307008,False,False,True
chr13:307069,13,307069,False,False,True
chr13:307219,13,307219,False,False,True
chr13:307305,13,307305,False,False,True
chr13:307426,13,307426,False,False,True
chr13:307438,13,307438,False,False,True
chr13:307541,13,307541,False,False,True
chr13:307593,13,307593,False,False,True
chr13:307796,13,307796,False,False,True
chr13:308296,13,308296,False,False,True
chr13:308551,13,308551,False,False,True
chr13:309981,13,309981,True,True,True
chr13:310001,13,310001,True,True,True
chr13:310028,13,310028,False,False,True
chr13:310152,13,310152,False,False,True
chr13:310154,13,310154,False,False,True
chr13:310534,13,310534,False,False,True
chr13:310687,13,310687,False,False,True
chr13:310813,13,310813,False,False,True
chr13:311023,13,311023,True,True,True
chr13:311235,13,311235,False,False,True
chr13:312134,13,312134,False,False,True
chr13:312171,13,312171,False,False,True
chr13:313064,13,313064,False,False,True
chr13:313844,13,313844,True,True,False
chr13:314771,13,314771,False,False,True
chr13:314816,13,314816,False,False,True
chr13:315372,13,315372,False,False,True
chr13:315986,13,315986,True,True,False
chr13:317001,13,317001,True,True,False
chr13:317105,13,317105,False,False,True
chr13:319136,13,319136,True,True,True
chr13:321660,13,321660,False,False,True
chr13:327769,13,327769,False,False,True
chr13:328866,13,328866,False,False,True
chr13:329249,13,329249,False,False,True
chr13:329611,13,329611,True,True,False
chr13:329923,13,329923,True,True,True
chr13:331270,13,331270,True,True,False
chr13:331334,13,331334,True,True,True
chr13:331755,13,331755,True,True,True
chr13:331971,13,331971,True,True,False
chr13:333449,13,333449,False,False,True
chr13:333904,13,333904,True,True,False
chr13:334583,13,334583,False,False,True
chr13:334830,13,334830,False,False,True
chr13:335404,13,335404,False,False,True
chr13:336381,13,336381,False,False,True
chr13:338431,13,338431,True,True,True
chr13:339328,13,339328,True,True,False
chr13:339643,13,339643,True,True,True
chr13:340812,13,340812,True,True,False
chr13:341020,13,341020,False,False,True
chr13:341260,13,341260,True,True,False
chr13:341722,13,341722,True,True,True
chr13:343136,13,343136,True,True,True
chr13:343663,13,343663,True,True,True
chr13:343706,13,343706,True,True,False
chr13:344093,13,344093,True,True,False
chr13:344221,13,344221,False,False,True
chr13:345749,13,345749,True,True,True
chr13:346162,13,346162,False,False,True
chr13:347381,13,347381,True,True,False
chr13:348544,13,348544,True,True,False
chr13:349796,13,349796,True,True,True
chr13:350144,13,350144,True,True,False
chr13:350249,13,350249,True,True,False
chr13:350323,13,350323,False,False,True
chr13:350920,13,350920,True,True,True
chr13:352374,13,352374,False,False,True
chr13:352789,13,352789,True,True,True
chr13:353259,13,353259,False,False,True
chr13:353477,13,353477,False,False,True
chr13:353678,13,353678,True,True,False
chr13:353767,13,353767,False,False,True
chr13:354750,13,354750,False,False,True
chr13:354821,13,354821,False,False,True
chr13:355100,13,355100,False,False,True
chr13:355292,13,355292,True,True,True
chr13:355589,13,355589,False,False,True
chr13:356112,13,356112,False,False,True
chr13:356409,13,356409,False,False,True
chr13:362992,13,362992,False,False,True
chr13:363033,13,363033,True,True,True
chr13:363140,13,363140,False,False,True
chr13:363595,13,363595,False,False,True
chr13:363801,13,363801,True,True,True
chr13:363840,13,363840,False,False,True
chr13:363895,13,363895,False,False,True
chr13:364102,13,364102,False,False,True
chr13:364252,13,364252,False,False,True
chr13:364264,13,364264,False,False,True
chr13:364324,13,364324,False,False,True
chr13:364548,13,364548,False,False,True
chr13:364627,13,364627,False,False,True
chr13:364636,13,364636,False,False,True
chr13:364639,13,364639,False,False,True
chr13:365286,13,365286,False,False,True
chr13:365359,13,365359,False,False,True
chr13:365365,13,365365,False,False,True
chr13:365504,13,365504,True,True,False
chr13:365505,13,365505,False,False,True
chr13:365551,13,365551,False,False,True
chr13:365580,13,365580,False,False,True
chr13:365788,13,365788,False,False,True
chr13:366043,13,366043,False,False,True
chr13:366559,13,366559,False,False,True
chr13:366629,13,366629,False,False,True
chr13:366707,13,366707,False,False,True
chr13:366806,13,366806,False,False,True
chr13:366938,13,366938,False,False,True
chr13:367008,13,367008,False,False,True
chr13:367606,13,367606,True,True,True
chr13:367636,13,367636,False,False,True
chr13:367845,13,367845,False,False,True
chr13:367942,13,367942,False,False,True
chr13:368619,13,368619,False,False,True
chr13:368822,13,368822,True,True,False
chr13:369062,13,369062,False,False,True
chr13:369419,13,369419,False,False,True
chr13:369465,13,369465,False,False,True
chr13:369610,13,369610,False,False,True
chr13:371117,13,371117,False,False,True
chr13:371525,13,371525,False,False,True
chr13:371527,13,371527,False,False,True
chr13:371533,13,371533,False,False,True
chr13:371651,13,371651,False,False,True
chr13:371667,13,371667,False,False,True
chr13:371689,13,371689,False,False,True
chr13:371755,13,371755,False,False,True
chr13:371760,13,371760,False,False,True
chr13:371798,13,371798,False,False,True
chr13:371821,13,371821,False,False,True
chr13:371851,13,371851,False,False,True
chr13:371856,13,371856,False,False,True
chr13:371874,13,371874,False,False,True
chr13:371909,13,371909,False,False,True
chr13:371910,13,371910,False,False,True
chr13:371920,13,371920,False,False,True
chr13:371940,13,371940,False,False,True
chr13:371941,13,371941,False,False,True
chr13:371956,13,371956,False,False,True
chr13:371963,13,371963,False,False,True
chr13:371979,13,371979,False,False,True
chr13:371989,13,371989,False,False,True
chr13:371993,13,371993,False,False,True
chr13:371997,13,371997,False,False,True
chr13:372077,13,372077,False,False,True
chr13:372089,13,372089,False,False,True
chr13:372090,13,372090,False,False,True
chr13:372103,13,372103,False,False,True
chr13:372225,13,372225,False,False,True
chr13:372297,13,372297,False,False,True
chr13:372301,13,372301,False,False,True
chr13:372322,13,372322,False,False,True
chr13:372428,13,372428,False,False,True
chr13:372531,13,372531,False,False,True
chr13:372555,13,372555,True,True,True
chr13:378680,13,378680,False,False,True
chr13:378772,13,378772,False,False,True
chr13:378811,13,378811,False,False,True
chr13:378833,13,378833,False,False,True
chr13:378887,13,378887,True,True,False
chr13:378917,13,378917,False,False,True
chr13:378957,13,378957,False,False,True
chr13:379256,13,379256,True,True,True
chr13:379425,13,379425,False,False,True
chr13:379439,13,379439,False,False,True
chr13:379450,13,379450,False,False,True
chr13:379507,13,379507,False,False,True
chr13:379602,13,379602,False,False,True
chr13:379628,13,379628,True,True,True
chr13:379777,13,379777,False,False,True
chr13:379795,13,379795,False,False,True
chr13:379813,13,379813,False,False,True
chr13:379976,13,379976,False,False,True
chr13:379984,13,379984,False,False,True
chr13:380063,13,380063,True,True,False
chr13:380241,13,380241,False,False,True
chr13:380333,13,380333,False,False,True
chr13:380640,13,380640,True,True,True
chr13:381204,13,381204,False,False,True
chr13:381248,13,381248,False,False,True
chr13:381609,13,381609,False,False,True
chr13:381711,13,381711,False,False,True
chr13:381948,13,381948,True,True,True
chr13:382194,13,382194,False,False,True
chr13:382282,13,382282,True,True,True
chr13:382384,13,382384,False,False,True
chr13:382792,13,382792,True,True,True
chr13:383109,13,383109,True,True,False
chr13:384682,13,384682,False,False,True
chr13:385364,13,385364,True,True,False
chr13:385805,13,385805,False,False,True
chr13:386028,13,386028,False,False,True
chr13:386654,13,386654,True,True,True
chr13:387028,13,387028,False,False,True
chr13:387084,13,387084,False,False,True
chr13:387174,13,387174,False,False,True
chr13:387573,13,387573,False,False,True
chr13:387621,13,387621,False,False,True
chr13:387876,13,387876,False,False,True
chr13:387879,13,387879,False,False,True
chr13:388202,13,388202,False,False,True
chr13:388450,13,388450,False,False,True
chr13:388831,13,388831,False,False,True
chr13:389020,13,389020,False,False,True
chr13:389031,13,389031,False,False,True
chr13:389323,13,389323,True,True,False
chr13:389517,13,389517,False,False,True
chr13:389982,13,389982,False,False,True
chr13:390009,13,390009,False,False,True
chr13:390237,13,390237,False,False,True
chr13:390351,13,390351,False,False,True
chr13:390358,13,390358,False,False,True
chr13:390486,13,390486,False,False,True
chr13:390664,13,390664,False,False,True
chr13:391021,13,391021,False,False,True
chr13:391103,13,391103,True,True,False
chr13:391230,13,391230,True,True,False
chr13:391266,13,391266,True,True,False
chr13:391381,13,391381,True,True,True
chr13:391443,13,391443,False,False,True
chr13:391504,13,391504,True,True,True
chr13:391574,13,391574,True,True,True
chr13:391711,13,391711,True,True,False
chr13:391763,13,391763,False,False,True
chr13:391847,13,391847,True,True,True
chr13:392147,13,392147,False,False,True
chr13:392206,13,392206,False,False,True
chr13:392476,13,392476,False,False,True
chr13:392683,13,392683,False,False,True
chr13:393150,13,393150,True,True,False
chr13:393315,13,393315,True,True,True
chr13:393588,13,393588,True,True,True
chr13:394197,13,394197,True,True,False
chr13:394309,13,394309,False,False,True
chr13:394731,13,394731,False,False,True
chr13:394755,13,394755,True,True,True
chr13:394852,13,394852,False,False,True
chr13:394864,13,394864,True,True,True
chr13:394870,13,394870,False,False,True
chr13:394901,13,394901,False,False,True
chr13:395396,13,395396,False,False,True
chr13:395990,13,395990,False,False,True
chr13:396068,13,396068,False,False,True
chr13:396104,13,396104,False,False,True
chr13:396107,13,396107,False,False,True
chr13:396173,13,396173,False,False,True
chr13:396386,13,396386,True,True,True
chr13:396424,13,396424,False,False,True
chr13:396438,13,396438,True,True,True
chr13:396464,13,396464,False,False,True
chr13:396483,13,396483,False,False,True
chr13:396553,13,396553,False,False,True
chr13:396594,13,396594,False,False,True
chr13:396680,13,396680,False,False,True
chr13:396704,13,396704,False,False,True
chr13:396921,13,396921,False,False,True
chr13:396950,13,396950,False,False,True
chr13:397127,13,397127,False,False,True
chr13:397176,13,397176,False,False,True
chr13:397732,13,397732,False,False,True
chr13:397824,13,397824,False,False,True
chr13:397928,13,397928,True,True,True
chr13:398054,13,398054,False,False,True
chr13:398240,13,398240,False,False,True
chr13:398256,13,398256,False,False,True
chr13:398295,13,398295,False,False,True
chr13:398377,13,398377,False,False,True
chr13:398430,13,398430,False,False,True
chr13:398491,13,398491,False,False,True
chr13:398538,13,398538,False,False,True
chr13:398576,13,398576,False,False,True
chr13:398620,13,398620,False,False,True
chr13:398658,13,398658,False,False,True
chr13:398786,13,398786,True,True,True
chr13:398818,13,398818,False,False,True
chr13:398820,13,398820,True,True,True
chr13:398904,13,398904,True,True,False
chr13:398916,13,398916,False,False,True
chr13:398994,13,398994,False,False,True
chr13:399077,13,399077,False,False,True
chr13:399471,13,399471,False,False,True
chr13:399724,13,399724,True,True,True
chr13:400173,13,400173,False,False,True
chr13:400769,13,400769,False,False,True
chr13:400907,13,400907,False,False,True
chr13:401237,13,401237,True,True,True
chr13:401274,13,401274,False,False,True
chr13:401296,13,401296,False,False,True
chr13:401410,13,401410,False,False,True
chr13:401494,13,401494,False,False,True
chr13:401933,13,401933,False,False,True
chr13:402251,13,402251,False,False,True
chr13:402254,13,402254,False,False,True
chr13:402422,13,402422,False,False,True
chr13:402534,13,402534,False,False,True
chr13:402537,13,402537,False,False,True
chr13:402574,13,402574,False,False,True
chr13:403091,13,403091,False,False,True
chr13:403250,13,403250,False,False,True
chr13:403256,13,403256,False,False,True
chr13:403258,13,403258,False,False,True
chr13:403773,13,403773,False,False,True
chr13:404476,13,404476,False,False,True
chr13:404548,13,404548,True,True,True
chr13:405245,13,405245,False,False,True
chr13:405299,13,405299,False,False,True
chr13:406240,13,406240,False,False,True
chr13:406333,13,406333,False,False,True
chr13:406355,13,406355,False,False,True
chr13:406726,13,406726,True,True,True
chr13:407923,13,407923,True,True,False
chr13:408241,13,408241,True,True,True
chr13:409001,13,409001,False,False,True
chr13:409219,13,409219,False,False,True
chr13:409453,13,409453,False,False,True
chr13:409603,13,409603,False,False,True
chr13:409642,13,409642,True,True,True
chr13:409643,13,409643,False,False,True
chr13:409778,13,409778,True,True,True
chr13:409846,13,409846,True,True,False
chr13:410283,13,410283,False,False,True
chr13:410320,13,410320,False,False,True
chr13:411113,13,411113,False,False,True
chr13:411264,13,411264,False,False,True
chr13:411278,13,411278,False,False,True
chr13:411379,13,411379,True,True,False
chr13:412406,13,412406,True,True,False
chr13:412815,13,412815,True,True,False
chr13:413034,13,413034,True,True,True
chr13:413652,13,413652,False,False,True
chr13:413778,13,413778,True,True,True
chr13:413897,13,413897,True,True,False
chr13:414299,13,414299,True,True,False
chr13:415772,13,415772,False,False,True
chr13:416114,13,416114,False,False,True
chr13:416183,13,416183,False,False,True
chr13:416929,13,416929,False,False,True
chr13:417524,13,417524,False,False,True
chr13:418355,13,418355,True,True,False
chr13:420098,13,420098,False,False,True
chr13:420689,13,420689,False,False,True
chr13:421470,13,421470,False,False,True
chr13:425898,13,425898,False,False,True
chr13:426219,13,426219,True,True,False
chr13:426224,13,426224,True,True,False
chr13:426996,13,426996,True,True,True
chr13:429941,13,429941,False,False,True
chr13:430167,13,430167,True,True,True
chr13:430829,13,430829,True,True,True
chr13:431689,13,431689,False,False,True
chr13:431873,13,431873,True,True,True
chr13:432599,13,432599,True,True,True
chr13:432625,13,432625,False,False,True
chr13:432778,13,432778,True,True,False
chr13:433082,13,433082,False,False,True
chr13:433201,13,433201,True,True,False
chr13:433403,13,433403,True,True,False
chr13:433701,13,433701,True,True,True
chr13:436342,13,436342,False,False,True
chr13:436343,13,436343,False,False,True
chr13:436396,13,436396,False,False,True
chr13:436456,13,436456,False,False,True
chr13:436595,13,436595,False,False,True
chr13:436769,13,436769,False,False,True
chr13:437012,13,437012,False,False,True
chr13:437167,13,437167,False,False,True
chr13:437323,13,437323,False,False,True
chr13:437477,13,437477,True,True,False
chr13:437586,13,437586,False,False,True
chr13:437607,13,437607,False,False,True
chr13:437854,13,437854,False,False,True
chr13:437922,13,437922,False,False,True
chr13:438030,13,438030,False,False,True
chr13:438051,13,438051,False,False,True
chr13:438265,13,438265,False,False,True
chr13:438448,13,438448,False,False,True
chr13:438469,13,438469,False,False,True
chr13:438478,13,438478,True,True,False
chr13:438537,13,438537,False,False,True
chr13:438648,13,438648,False,False,True
chr13:438807,13,438807,False,False,True
chr13:438816,13,438816,False,False,True
chr13:438843,13,438843,False,False,True
chr13:438893,13,438893,False,False,True
chr13:439132,13,439132,False,False,True
chr13:439294,13,439294,False,False,True
chr13:439396,13,439396,False,False,True
chr13:439427,13,439427,True,True,True
chr13:439535,13,439535,False,False,True
chr13:439546,13,439546,False,False,True
chr13:439726,13,439726,False,False,True
chr13:439839,13,439839,False,False,True
chr13:439886,13,439886,False,False,True
chr13:439978,13,439978,False,False,True
chr13:439990,13,439990,False,False,True
chr13:440197,13,440197,False,False,True
chr13:440668,13,440668,False,False,True
chr13:440791,13,440791,False,False,True
chr13:440792,13,440792,False,False,True
chr13:440977,13,440977,False,False,True
chr13:441031,13,441031,False,False,True
chr13:441110,13,441110,False,False,True
chr13:441184,13,441184,False,False,True
chr13:441799,13,441799,False,False,True
chr13:441834,13,441834,True,True,False
chr13:441920,13,441920,True,True,False
chr13:442194,13,442194,True,True,True
chr13:442239,13,442239,True,True,False
chr13:442338,13,442338,False,False,True
chr13:442381,13,442381,True,True,True
chr13:442504,13,442504,False,False,True
chr13:442626,13,442626,True,True,True
chr13:442817,13,442817,False,False,True
chr13:442835,13,442835,False,False,True
chr13:442877,13,442877,False,False,True
chr13:442886,13,442886,False,False,True
chr13:442916,13,442916,False,False,True
chr13:442976,13,442976,False,False,True
chr13:443054,13,443054,False,False,True
chr13:443057,13,443057,False,False,True
chr13:443272,13,443272,False,False,True
chr13:443372,13,443372,True,True,True
chr13:443373,13,443373,False,False,True
chr13:443520,13,443520,True,True,False
chr13:443864,13,443864,False,False,True
chr13:443942,13,443942,False,False,True
chr13:443954,13,443954,False,False,True
chr13:444110,13,444110,False,False,True
chr13:444158,13,444158,False,False,True
chr13:444227,13,444227,False,False,True
chr13:444299,13,444299,False,False,True
chr13:444319,13,444319,True,True,False
chr13:444383,13,444383,False,False,True
chr13:444677,13,444677,False,False,True
chr13:445007,13,445007,False,False,True
chr13:445016,13,445016,False,False,True
chr13:445293,13,445293,False,False,True
chr13:445628,13,445628,True,True,True
chr13:446062,13,446062,False,False,True
chr13:446215,13,446215,False,False,True
chr13:446239,13,446239,False,False,True
chr13:446260,13,446260,False,False,True
chr13:446284,13,446284,False,False,True
chr13:446311,13,446311,False,False,True
chr13:446362,13,446362,False,False,True
chr13:446706,13,446706,False,False,True
chr13:446761,13,446761,False,False,True
chr13:446931,13,446931,False,False,True
chr13:446935,13,446935,False,False,True
chr13:446972,13,446972,False,False,True
chr13:446980,13,446980,False,False,True
chr13:446995,13,446995,False,False,True
chr13:447319,13,447319,False,False,True
chr13:447382,13,447382,False,False,True
chr13:447427,13,447427,False,False,True
chr13:447439,13,447439,False,False,True
chr13:447488,13,447488,False,False,True
chr13:447556,13,447556,False,False,True
chr13:447559,13,447559,False,False,True
chr13:447610,13,447610,False,False,True
chr13:448374,13,448374,False,False,True
chr13:448556,13,448556,False,False,True
chr13:448688,13,448688,False,False,True
chr13:448690,13,448690,False,False,True
chr13:448702,13,448702,False,False,True
chr13:448734,13,448734,False,False,True
chr13:448755,13,448755,False,False,True
chr13:448756,13,448756,False,False,True
chr13:448761,13,448761,False,False,True
chr13:448778,13,448778,False,False,True
chr13:448794,13,448794,False,False,True
chr13:448808,13,448808,False,False,True
chr13:448829,13,448829,False,False,True
chr13:448852,13,448852,False,False,True
chr13:448855,13,448855,False,False,True
chr13:448906,13,448906,False,False,True
chr13:448909,13,448909,False,False,True
chr13:448943,13,448943,False,False,True
chr13:449003,13,449003,False,False,True
chr13:449012,13,449012,False,False,True
chr13:449090,13,449090,False,False,True
chr13:449107,13,449107,False,False,True
chr13:449173,13,449173,False,False,True
chr13:449175,13,449175,False,False,True
chr13:449205,13,449205,False,False,True
chr13:449222,13,449222,False,False,True
chr13:449228,13,449228,False,False,True
chr13:449237,13,449237,False,False,True
chr13:449640,13,449640,False,False,True
chr13:449694,13,449694,False,False,True
chr13:449784,13,449784,False,False,True
chr13:449844,13,449844,False,False,True
chr13:449969,13,449969,False,False,True
chr13:450012,13,450012,False,False,True
chr13:450562,13,450562,False,False,True
chr13:450621,13,450621,False,False,True
chr13:450856,13,450856,False,False,True
chr13:451375,13,451375,False,False,True
chr13:451494,13,451494,False,False,True
chr13:451502,13,451502,False,False,True
chr13:451590,13,451590,False,False,True
chr13:451743,13,451743,False,False,True
chr13:452064,13,452064,False,False,True
chr13:452181,13,452181,False,False,True
chr13:452594,13,452594,False,False,True
chr13:452639,13,452639,False,False,True
chr13:453023,13,453023,False,False,True
chr13:453257,13,453257,False,False,True
chr13:453366,13,453366,False,False,True
chr13:453505,13,453505,False,False,True
chr13:453550,13,453550,False,False,True
chr13:453818,13,453818,True,True,False
chr13:453833,13,453833,False,False,True
chr13:453998,13,453998,False,False,True
chr13:454515,13,454515,False,False,True
chr13:454584,13,454584,False,False,True
chr13:457013,13,457013,False,False,True
chr13:458388,13,458388,True,True,True
chr13:458460,13,458460,True,True,False
chr13:459157,13,459157,True,True,False
chr13:459519,13,459519,True,True,True
chr13:459995,13,459995,False,False,True
chr13:460192,13,460192,False,False,True
chr13:460480,13,460480,True,True,False
chr13:461207,13,461207,False,False,True
chr13:462521,13,462521,False,False,True
chr13:462987,13,462987,True,True,True
chr13:463519,13,463519,True,True,False
chr13:463819,13,463819,True,True,True
chr13:464615,13,464615,True,True,False
chr13:465559,13,465559,True,True,True
chr13:465619,13,465619,True,True,True
chr13:466416,13,466416,True,True,True
chr13:469663,13,469663,True,True,True
chr13:472968,13,472968,True,True,False
chr13:474399,13,474399,True,True,True
chr13:475855,13,475855,True,True,False
chr13:476482,13,476482,True,True,False
chr13:476860,13,476860,True,True,False
chr13:477739,13,477739,False,False,True
chr13:477884,13,477884,False,False,True
chr13:478297,13,478297,False,False,True
chr13:480711,13,480711,False,False,True
chr13:481286,13,481286,False,False,True
chr13:481297,13,481297,False,False,True
chr13:481413,13,481413,False,False,True
chr13:481481,13,481481,False,False,True
chr13:481531,13,481531,False,False,True
chr13:481534,13,481534,False,False,True
chr13:481553,13,481553,False,False,True
chr13:481556,13,481556,False,False,True
chr13:481610,13,481610,False,False,True
chr13:481632,13,481632,False,False,True
chr13:481645,13,481645,False,False,True
chr13:481647,13,481647,False,False,True
chr13:481735,13,481735,False,False,True
chr13:481834,13,481834,False,False,True
chr13:481860,13,481860,False,False,True
chr13:481875,13,481875,False,False,True
chr13:481978,13,481978,False,False,True
chr13:481989,13,481989,False,False,True
chr13:482017,13,482017,False,False,True
chr13:482113,13,482113,False,False,True
chr13:482208,13,482208,False,False,True
chr13:482260,13,482260,False,False,True
chr13:482549,13,482549,False,False,True
chr13:482798,13,482798,False,False,True
chr13:482844,13,482844,True,True,True
chr13:483306,13,483306,True,True,False
chr13:483985,13,483985,False,False,True
chr13:484290,13,484290,False,False,True
chr13:485130,13,485130,False,False,True
chr13:485474,13,485474,False,False,True
chr13:485712,13,485712,False,False,True
chr13:486163,13,486163,False,False,True
chr13:486339,13,486339,False,False,True
chr13:486464,13,486464,False,False,True
chr13:486465,13,486465,False,False,True
chr13:487177,13,487177,False,False,True
chr13:487393,13,487393,False,False,True
chr13:487468,13,487468,False,False,True
chr13:487573,13,487573,False,False,True
chr13:487606,13,487606,False,False,True
chr13:487633,13,487633,False,False,True
chr13:487714,13,487714,False,False,True
chr13:487795,13,487795,False,False,True
chr13:487831,13,487831,False,False,True
chr13:489572,13,489572,True,True,True
chr13:489701,13,489701,False,False,True
chr13:489751,13,489751,True,True,False
chr13:489756,13,489756,True,True,True
chr13:489758,13,489758,True,True,True
chr13:489760,13,489760,True,True,False
chr13:489786,13,489786,False,False,True
chr13:489875,13,489875,False,False,True
chr13:490248,13,490248,False,False,True
chr13:490598,13,490598,False,False,True
chr13:490868,13,490868,False,False,True
chr13:490970,13,490970,False,False,True
chr13:491108,13,491108,False,False,True
chr13:491129,13,491129,False,False,True
chr13:491237,13,491237,False,False,True
chr13:491360,13,491360,True,True,False
chr13:491444,13,491444,False,False,True
chr13:491531,13,491531,False,False,True
chr13:491569,13,491569,False,False,True
chr13:491864,13,491864,False,False,True
chr13:492008,13,492008,False,False,True
chr13:492021,13,492021,False,False,True
chr13:492114,13,492114,False,False,True
chr13:492116,13,492116,False,False,True
chr13:492171,13,492171,False,False,True
chr13:492202,13,492202,False,False,True
chr13:492323,13,492323,False,False,True
chr13:492378,13,492378,False,False,True
chr13:492388,13,492388,False,False,True
chr13:492459,13,492459,False,False,True
chr13:492500,13,492500,True,True,False
chr13:492749,13,492749,False,False,True
chr13:492833,13,492833,False,False,True
chr13:493115,13,493115,False,False,True
chr13:493130,13,493130,False,False,True
chr13:493334,13,493334,False,False,True
chr13:493442,13,493442,False,False,True
chr13:493797,13,493797,False,False,True
chr13:493832,13,493832,False,False,True
chr13:494172,13,494172,False,False,True
chr13:494247,13,494247,False,False,True
chr13:494333,13,494333,False,False,True
chr13:494475,13,494475,False,False,True
