Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YNL266W	SNPs	14	129702	6.11e-08	0.0631035	Local	0.0631035	cis
Transcriptomics	YNL266W	SNPs	14	145411	9.02e-08	0.07647007	Local	0.07647007	cis
Transcriptomics	YNL266W	SNPs	14	127270	2.87e-06	0.0729074	Local	0.0729074	cis
Transcriptomics	YNL266W	SNPs	14	148787	5.66e-06	0.01580026	Local	0.01580026	cis
Transcriptomics	YNL269W	SNPs	14	139398	1.76e-06	0.01316488	Local	0.01316488	cis
Transcriptomics	YNL269W	SNPs	14	139451	3.46e-06	0.02584652	Local	0.02584652	cis
Transcriptomics	YNL270C	SNPs	14	125915	4.19e-06	0.0402519	Local	0.0402519	cis
Transcriptomics	YNL272C	SNPs	11	250094	9.16e-07	0.06884641	Distant	0.06884641	trans
Transcriptomics	YNL275W	SNPs	14	121031	4e-18	0.11316223	Local	0.11316223	cis
Transcriptomics	YNL275W	SNPs	14	121033	2.41e-16	0.01778625	Local	0.01778625	cis
Transcriptomics	YNL275W	SNPs	14	119985	1.31e-11	0.0722605	Local	0.0722605	cis
Transcriptomics	YNL275W	SNPs	14	119387	2.25e-09	0.03509068	Local	0.03509068	cis
Transcriptomics	YNL275W	SNPs	14	120512	4.19e-08	0.01013965	Local	0.01013965	cis
Transcriptomics	YNL275W	SNPs	14	20915	1.5e-06	0.08731321	Distant	0.08731321	trans
Transcriptomics	YNL275W	SNPs	14	119223	2.95e-06	0.0130575	Local	0.0130575	cis
Transcriptomics	YNL280C	SNPs	7	804429	9.79e-07	0.06620733	Distant	0.06620733	trans
Transcriptomics	YNL280C	SNPs	12	974945	1.7e-06	0.02285036	Distant	0.02285036	trans
Transcriptomics	YNL280C	SNPs	10	624837	3.99e-06	0.00973402	Distant	0.00973402	trans
Transcriptomics	YNL280C	SNPs	13	366121	4.59e-06	0.00612898	Distant	0.00612898	trans
Transcriptomics	YNL282W	SNPs	12	919791	2.94e-07	0.01614346	Distant	0.01614346	trans
Transcriptomics	YNL288W	SNPs	16	899581	2.25e-06	0.01438023	Distant	0.01438023	trans
Transcriptomics	YNL288W	SNPs	11	252019	4e-06	0.02323156	Distant	0.02323156	trans
Transcriptomics	YNL291C	SNPs	14	86042	7.43e-08	0.01922767	Local	0.01922767	cis
Transcriptomics	YNL295W	SNPs	14	78583	1.26e-08	0.02562131	Local	0.02562131	cis
Transcriptomics	YNL301C	SNPs	14	64205	3.41e-13	0.02836197	Local	0.02836197	cis
Transcriptomics	YNL304W	SNPs	14	60667	4.54e-06	0.02497132	Local	0.02497132	cis
Transcriptomics	YNL307C	SNPs	4	1243063	2.07e-06	0.01480665	Distant	0.01480665	trans
Transcriptomics	YNL308C	SNPs	4	327242	1.78e-06	0.0755409	Distant	0.0755409	trans
Transcriptomics	YNL310C	SNPs	2	198110	4.29e-07	0.0088219	Distant	0.0088219	trans
Transcriptomics	YNL310C	SNPs	3	93091	2.92e-06	0.00979938	Distant	0.00979938	trans
Transcriptomics	YNL311C	SNPs	12	995857	2.17e-06	0.08437769	Distant	0.08437769	trans
Transcriptomics	YNL312W	SNPs	12	210539	4.21e-06	0.00513165	Distant	0.00513165	trans
Transcriptomics	YNL317W	SNPs	4	1122421	1.67e-06	0.02565949	Distant	0.02565949	trans
Transcriptomics	YNL322C	SNPs	3	198348	1.14e-06	0.01564061	Distant	0.01564061	trans
Transcriptomics	YNL322C	SNPs	10	413461	2.89e-06	0.03817953	Distant	0.03817953	trans
Transcriptomics	YNL326C	SNPs	14	27233	6.93e-18	0.05169079	Local	0.05169079	cis
Transcriptomics	YNL326C	SNPs	14	28009	1.17e-06	0.00477618	Local	0.00477618	cis
Transcriptomics	YNL335W	SNPs	7	1026694	5.59e-09	0.01129714	Distant	0.01129714	trans
Transcriptomics	YNL335W	SNPs	4	835319	2.76e-07	0.07118957	Distant	0.07118957	trans
Transcriptomics	YNL335W	SNPs	13	613554	5.53e-07	0.00723096	Distant	0.00723096	trans
Transcriptomics	YNL335W	SNPs	13	584907	9.87e-07	0.01456929	Distant	0.01456929	trans
Transcriptomics	YNL335W	SNPs	4	1346057	1.76e-06	0.0172567	Distant	0.0172567	trans
Transcriptomics	YNL335W	SNPs	13	370963	1.96e-06	0.00499884	Distant	0.00499884	trans
Transcriptomics	YNL335W	SNPs	12	145343	2.56e-06	0.01666673	Distant	0.01666673	trans
Transcriptomics	YNL335W	SNPs	16	705366	3.4e-06	0.00591797	Distant	0.00591797	trans
Transcriptomics	YNR001W-A	SNPs	15	1009862	5.77e-07	0.05394761	Distant	0.05394761	trans
Transcriptomics	YNR001W-A	SNPs	13	50766	2.08e-06	0.00800177	Distant	0.00800177	trans
Transcriptomics	YNR019W	SNPs	15	132179	3.45e-07	0.07291953	Distant	0.07291953	trans
Transcriptomics	YNR020C	SNPs	7	801970	2.19e-06	0.03322594	Distant	0.03322594	trans
Transcriptomics	YNR020C	SNPs	14	665577	6.17e-06	0.07421671	Local	0.07421671	cis
Transcriptomics	YNR029C	SNPs	14	678108	8e-07	0.0876322	Local	0.0876322	cis
Transcriptomics	YNR040W	SNPs	7	1058166	4.52e-06	0.00745494	Distant	0.00745494	trans
Transcriptomics	YNR044W	SNPs	7	702109	2.78e-08	0.09456328	Distant	0.09456328	trans
Transcriptomics	YNR046W	SNPs	12	1000826	2.84e-06	0.03771848	Distant	0.03771848	trans
Transcriptomics	YNR051C	SNPs	9	344094	4.14e-07	0.04852285	Distant	0.04852285	trans
Transcriptomics	YNR051C	SNPs	3	142192	6.23e-06	0.01872177	Distant	0.01872177	trans
Transcriptomics	YNR053C	SNPs	10	524477	1.95e-06	0.04748154	Distant	0.04748154	trans
Transcriptomics	YNR053C	SNPs	7	655851	6.73e-06	0.00567179	Distant	0.00567179	trans
Transcriptomics	YNR061C	SNPs	14	744887	5.32e-07	0.11440201	Local	0.11440201	cis
Transcriptomics	YNR062C	SNPs	11	156873	8.31e-06	0.04462901	Distant	0.04462901	trans
Transcriptomics	YNR063W	SNPs	14	756903	2.87e-06	0.07709778	Local	0.07709778	cis
Transcriptomics	YNR064C	SNPs	7	1026694	1.18e-07	0.0117152	Distant	0.0117152	trans
Transcriptomics	YNR064C	SNPs	4	839766	2.81e-07	0.01030635	Distant	0.01030635	trans
Transcriptomics	YNR072W	SNPs	15	586701	7.17e-06	0.01191251	Distant	0.01191251	trans
Transcriptomics	YNR076W	SNPs	10	626625	1.13e-07	0.07787703	Distant	0.07787703	trans
Transcriptomics	YNR076W	SNPs	10	614716	1.02e-06	0.1078845	Distant	0.1078845	trans
Transcriptomics	YOL001W	SNPs	4	1137630	1.03e-06	0.06862807	Distant	0.06862807	trans
Transcriptomics	YOL003C	SNPs	5	393786	5.23e-06	0.02012642	Distant	0.02012642	trans
Transcriptomics	YOL004W	SNPs	16	422588	1.08e-06	0.09371987	Distant	0.09371987	trans
Transcriptomics	YOL006C	SNPs	15	310574	4.39e-07	0.00464503	Local	0.00464503	cis
Transcriptomics	YOL006C	SNPs	3	252425	4.22e-06	0.05266869	Distant	0.05266869	trans
Transcriptomics	YOL007C	SNPs	6	38035	1.75e-06	0.09077522	Distant	0.09077522	trans
Transcriptomics	YOL011W	SNPs	4	458153	8.02e-07	0.03322287	Distant	0.03322287	trans
Transcriptomics	YOL011W	SNPs	16	662291	2.81e-06	0.02020776	Distant	0.02020776	trans
Transcriptomics	YOL013W-A	SNPs	13	622439	1.72e-11	0.04646265	Distant	0.04646265	trans
Transcriptomics	YOL013W-A	SNPs	13	622544	1.42e-08	0.01830979	Distant	0.01830979	trans
Transcriptomics	YOL015W	SNPs	10	454756	2.58e-06	0.01469132	Distant	0.01469132	trans
Transcriptomics	YOL022C	SNPs	14	24467	4.66e-06	0.05571825	Distant	0.05571825	trans
Transcriptomics	YOL023W	SNPs	15	278631	9.14e-24	0.05183471	Local	0.05183471	cis
Transcriptomics	YOL023W	SNPs	7	943177	6.09e-07	0.00584918	Distant	0.00584918	trans
Transcriptomics	YOL027C	SNPs	14	425075	1.03e-06	0.11658362	Distant	0.11658362	trans
Transcriptomics	YOL027C	SNPs	10	145645	6.39e-06	0.01811579	Distant	0.01811579	trans
Transcriptomics	YOL030W	SNPs	8	285871	1.54e-06	0.02567446	Distant	0.02567446	trans
Transcriptomics	YOL031C	SNPs	4	441647	4.31e-08	0.02927045	Distant	0.02927045	trans
Transcriptomics	YOL031C	SNPs	2	214801	5.22e-06	0.06684771	Distant	0.06684771	trans
Transcriptomics	YOL038C-A	SNPs	4	551743	2.22e-06	0.03821856	Distant	0.03821856	trans
Transcriptomics	YOL041C	SNPs	7	655851	1.15e-07	0.00757499	Distant	0.00757499	trans
Transcriptomics	YOL041C	SNPs	13	213896	2.26e-06	0.00591337	Distant	0.00591337	trans
Transcriptomics	YOL043C	SNPs	15	249588	2.32e-10	0.09077278	Local	0.09077278	cis
Transcriptomics	YOL043C	SNPs	4	95378	2.58e-06	0.03088272	Distant	0.03088272	trans
Transcriptomics	YOL044W	SNPs	11	379901	1.66e-06	0.06718518	Distant	0.06718518	trans
Transcriptomics	YOL047C	SNPs	15	243211	3.42e-07	0.10933321	Local	0.10933321	cis
Transcriptomics	YOL047C	SNPs	15	235143	6.66e-07	0.07250383	Local	0.07250383	cis
Transcriptomics	YOL047C	SNPs	15	243335	1.85e-06	0.04212452	Local	0.04212452	cis
Transcriptomics	YOL049W	SNPs	13	110077	6.53e-07	0.04852863	Distant	0.04852863	trans
Transcriptomics	YOL050C	SNPs	15	239353	8.35e-22	0.26822162	Local	0.26822162	cis
Transcriptomics	YOL050C	SNPs	15	241632	4.4e-12	0.11898526	Local	0.11898526	cis
Transcriptomics	YOL050C	SNPs	15	238924	7.49e-10	0.03377017	Local	0.03377017	cis
Transcriptomics	YOL050C	SNPs	8	68367	3.25e-06	0.07704857	Distant	0.07704857	trans
Transcriptomics	YOL050C	SNPs	2	90196	3.32e-06	0.05008574	Distant	0.05008574	trans
Transcriptomics	YOL050C	SNPs	15	181215	3.42e-06	0.04974371	Distant	0.04974371	trans
Transcriptomics	YOL050C	SNPs	15	238779	3.83e-06	0.0035805	Local	0.0035805	cis
Transcriptomics	YOL054W	SNPs	11	250668	1.13e-06	0.02388347	Distant	0.02388347	trans
Transcriptomics	YOL055C	SNPs	14	170353	2.24e-06	0.025109	Distant	0.025109	trans
Transcriptomics	YOL057W	SNPs	12	1012407	1.09e-06	0.02408992	Distant	0.02408992	trans
Transcriptomics	YOL060C	SNPs	2	198110	3.57e-06	0.00760928	Distant	0.00760928	trans
Transcriptomics	YOL061W	SNPs	7	655851	7.61e-07	0.00711293	Distant	0.00711293	trans
Transcriptomics	YOL061W	SNPs	13	213896	5.63e-06	0.00591401	Distant	0.00591401	trans
Transcriptomics	YOL063C	SNPs	15	209254	7.89e-10	0.02266676	Local	0.02266676	cis
Transcriptomics	YOL068C	SNPs	12	565534	5.44e-06	0.01422971	Distant	0.01422971	trans
Transcriptomics	YOL076W	SNPs	15	187008	2.44e-13	0.21990733	Local	0.21990733	cis
Transcriptomics	YOL076W	SNPs	15	189241	2.1e-09	0.03543092	Local	0.03543092	cis
Transcriptomics	YOL076W	SNPs	15	162379	1.27e-06	0.07133837	Local	0.07133837	cis
Transcriptomics	YOL085W-A	SNPs	12	70124	1.22e-06	0.00914789	Distant	0.00914789	trans
Transcriptomics	YOL091W	SNPs	15	145222	5.71e-40	0.54963226	Local	0.54963226	cis
Transcriptomics	YOL097W-A	SNPs	15	141207	7.18e-11	0.1551086	Local	0.1551086	cis
Transcriptomics	YOL098C	SNPs	15	135770	7.53e-08	0.0482744	Local	0.0482744	cis
Transcriptomics	YOL098C	SNPs	15	136052	4.16e-07	0.01173398	Local	0.01173398	cis
Transcriptomics	YOL098C	SNPs	15	92690	2.47e-06	0.02455358	Distant	0.02455358	trans
Transcriptomics	YOL098C	SNPs	9	114240	3.31e-06	0.08447962	Distant	0.08447962	trans
Transcriptomics	YOL098C	SNPs	4	480096	7.89e-06	0.08157231	Distant	0.08157231	trans
Transcriptomics	YOL098C	SNPs	4	424011	8.29e-06	0.01674216	Distant	0.01674216	trans
Transcriptomics	YOL102C	SNPs	2	543393	1.01e-06	0.04870916	Distant	0.04870916	trans
Transcriptomics	YOL103W	SNPs	12	769396	3.68e-06	0.00968568	Distant	0.00968568	trans
Transcriptomics	YOL107W	SNPs	13	349796	1.41e-06	0.03329821	Distant	0.03329821	trans
Transcriptomics	YOL113W	SNPs	13	398820	6.18e-06	0.02195882	Distant	0.02195882	trans
Transcriptomics	YOL114C	SNPs	15	102760	1.37e-06	0.08797588	Local	0.08797588	cis
Transcriptomics	YOL114C	SNPs	12	989846	3.92e-06	0.03229285	Distant	0.03229285	trans
Transcriptomics	YOL116W	SNPs	3	65398	5.08e-06	0.01395059	Distant	0.01395059	trans
Transcriptomics	YOL117W	SNPs	15	99543	5.09e-24	0.06223122	Local	0.06223122	cis
Transcriptomics	YOL117W	SNPs	15	403610	3.71e-07	0.03536185	Distant	0.03536185	trans
Transcriptomics	YOL118C	SNPs	8	285871	1.11e-06	0.02041975	Distant	0.02041975	trans
Transcriptomics	YOL119C	SNPs	4	1288278	1.91e-06	0.00964002	Distant	0.00964002	trans
Transcriptomics	YOL122C	SNPs	15	91298	2.23e-17	0.27822543	Local	0.27822543	cis
Transcriptomics	YOL122C	SNPs	15	90250	4.93e-12	0.05831457	Local	0.05831457	cis
Transcriptomics	YOL122C	SNPs	15	91324	1.3e-06	0.03438197	Local	0.03438197	cis
Transcriptomics	YOL122C	SNPs	15	102386	5.24e-06	0.03822717	Local	0.03822717	cis
Transcriptomics	YOL123W	SNPs	7	458993	1.48e-07	0.01231704	Distant	0.01231704	trans
Transcriptomics	YOL125W	SNPs	10	524477	1.81e-07	0.05779473	Distant	0.05779473	trans
Transcriptomics	YOL125W	SNPs	11	411807	1.88e-06	0.01646153	Distant	0.01646153	trans
Transcriptomics	YOL125W	SNPs	15	715193	5.94e-06	0.04805507	Distant	0.04805507	trans
Transcriptomics	YOL133W	SNPs	16	576347	4.71e-06	0.02696022	Distant	0.02696022	trans
Transcriptomics	YOL137W	SNPs	15	85809	2.18e-08	0.10776752	Local	0.10776752	cis
Transcriptomics	YOL137W	SNPs	12	210539	3.36e-06	0.00432439	Distant	0.00432439	trans
Transcriptomics	YOL138C	SNPs	14	425075	4.89e-06	0.10737498	Distant	0.10737498	trans
Transcriptomics	YOL141W	SNPs	7	655851	1.59e-06	0.00652268	Distant	0.00652268	trans
Transcriptomics	YOL143C	SNPs	15	55182	6.74e-07	0.01594842	Local	0.01594842	cis
Transcriptomics	YOL146W	SNPs	15	49477	1.36e-14	0.21064702	Local	0.21064702	cis
Transcriptomics	YOL146W	SNPs	4	1291084	1.51e-06	0.01319512	Distant	0.01319512	trans
Transcriptomics	YOL151W	SNPs	8	382565	2.17e-06	0.04712289	Distant	0.04712289	trans
Transcriptomics	YOL154W	SNPs	15	34772	5.51e-09	0.08573295	Local	0.08573295	cis
Transcriptomics	YOL155W-A	SNPs	15	673675	1.03e-07	0.02218726	Distant	0.02218726	trans
Transcriptomics	YOL157C	SNPs	11	379362	1.51e-06	0.00336304	Distant	0.00336304	trans
Transcriptomics	YOL157C	SNPs	9	42601	2.33e-06	0.00690614	Distant	0.00690614	trans
Transcriptomics	YOL157C	SNPs	9	38818	4.94e-06	0.00433506	Distant	0.00433506	trans
Transcriptomics	YOL159C-A	SNPs	8	322533	1.57e-06	0.00748026	Distant	0.00748026	trans
Transcriptomics	YOL159C	SNPs	8	289648	3.27e-07	0.00913124	Distant	0.00913124	trans
Transcriptomics	YOL161C	SNPs	12	139755	1.77e-06	0.01147122	Distant	0.01147122	trans
Transcriptomics	YOL165C	SNPs	11	506914	1.2e-08	0.00496771	Distant	0.00496771	trans
Transcriptomics	YOL165C	SNPs	10	220711	2.19e-08	0.00670639	Distant	0.00670639	trans
Transcriptomics	YOL165C	SNPs	10	507511	2.44e-08	0.00966822	Distant	0.00966822	trans
Transcriptomics	YOL165C	SNPs	8	432962	4.57e-07	0.01747793	Distant	0.01747793	trans
Transcriptomics	YOL165C	SNPs	4	564177	8.58e-07	0.01259232	Distant	0.01259232	trans
Transcriptomics	YOL165C	SNPs	4	621144	1.5e-06	0.00858459	Distant	0.00858459	trans
Transcriptomics	YOL165C	SNPs	4	723910	1.99e-06	0.05505318	Distant	0.05505318	trans
Transcriptomics	YOL165C	SNPs	11	472789	3.1e-06	0.01286318	Distant	0.01286318	trans
Transcriptomics	YOL165C	SNPs	4	732347	3.4e-06	0.00932808	Distant	0.00932808	trans
Transcriptomics	YOL165C	SNPs	5	401320	4.1e-06	0.00915372	Distant	0.00915372	trans
Transcriptomics	YOL165C	SNPs	11	494424	4.52e-06	0.0210315	Distant	0.0210315	trans
Transcriptomics	YOL165C	SNPs	11	491306	5.35e-06	0.00967646	Distant	0.00967646	trans
Transcriptomics	YOL165C	SNPs	5	98270	5.57e-06	0.03229604	Distant	0.03229604	trans
Transcriptomics	YOL165C	SNPs	11	505187	6.07e-06	0.01972117	Distant	0.01972117	trans
Transcriptomics	YOL165C	SNPs	12	818154	6.5e-06	0.0115574	Distant	0.0115574	trans
Transcriptomics	YOL165C	SNPs	12	1058829	6.63e-06	0.00986249	Distant	0.00986249	trans
Transcriptomics	YOL165C	SNPs	15	307049	6.64e-06	0.08700203	Distant	0.08700203	trans
Transcriptomics	YOR001W	SNPs	7	655851	1.08e-07	0.0077594	Distant	0.0077594	trans
Transcriptomics	YOR001W	SNPs	13	213896	4.18e-06	0.00573887	Distant	0.00573887	trans
Transcriptomics	YOR004W	SNPs	7	655851	1.18e-06	0.00655688	Distant	0.00655688	trans
Transcriptomics	YOR008C-A	SNPs	15	384208	3.26e-06	0.03067683	Distant	0.03067683	trans
Transcriptomics	YOR009W	SNPs	15	343770	2.18e-06	0.06243871	Local	0.06243871	cis
Transcriptomics	YOR010C	SNPs	9	384715	4.52e-06	0.00637845	Distant	0.00637845	trans
Transcriptomics	YOR011W-A	SNPs	15	356217	5.82e-25	0.03103509	Local	0.03103509	cis
Transcriptomics	YOR011W-A	SNPs	15	353934	2.89e-10	0.07493777	Local	0.07493777	cis
Transcriptomics	YOR011W-A	SNPs	15	361525	1.45e-09	0.01149069	Local	0.01149069	cis
Transcriptomics	YOR011W-A	SNPs	15	355779	7.23e-07	0.09504211	Local	0.09504211	cis
Transcriptomics	YOR011W-A	SNPs	7	794863	9.84e-07	0.00701742	Distant	0.00701742	trans
Transcriptomics	YOR011W-A	SNPs	15	344523	3.63e-06	0.06877851	Local	0.06877851	cis
Transcriptomics	YOR011W-A	SNPs	4	39347	5.08e-06	0.00926526	Distant	0.00926526	trans
Transcriptomics	YOR011W	SNPs	15	349185	2.32e-07	0.00915906	Local	0.00915906	cis
Transcriptomics	YOR011W	SNPs	6	225942	3.34e-06	0.01015687	Distant	0.01015687	trans
Transcriptomics	YOR013W	SNPs	8	320003	1.9e-06	0.00568412	Distant	0.00568412	trans
Transcriptomics	YOR019W	SNPs	3	93230	4.25e-06	0.05389516	Distant	0.05389516	trans
Transcriptomics	YOR025W	SNPs	14	230535	1.88e-06	0.01541522	Distant	0.01541522	trans
Transcriptomics	YOR028C	SNPs	15	554117	5.55e-06	0.00660814	Distant	0.00660814	trans
Transcriptomics	YOR031W	SNPs	15	388886	4.15e-08	0.09309608		0.09309608	
Transcriptomics	YOR031W	SNPs	13	161406	2.2e-06	0.05878041		0.05878041	
Transcriptomics	YOR032C	SNPs	14	140585	4.43e-06	0.00705892	Distant	0.00705892	trans
Transcriptomics	YOR039W	SNPs	9	142488	2.31e-06	0.07539344	Distant	0.07539344	trans
Transcriptomics	YOR040W	SNPs	13	242493	5.92e-06	0.06225198	Distant	0.06225198	trans
Transcriptomics	YOR042W	SNPs	16	415343	3.73e-06	0.04410775	Distant	0.04410775	trans
Transcriptomics	YOR042W	SNPs	8	420789	6.07e-06	0.00746636	Distant	0.00746636	trans
Transcriptomics	YOR046C	SNPs	7	655851	7.67e-06	0.00568472	Distant	0.00568472	trans
Transcriptomics	YOR049C	SNPs	15	424216	1.24e-10	0.04690931	Local	0.04690931	cis
Transcriptomics	YOR049C	SNPs	15	656887	1.04e-07	0.07803271	Distant	0.07803271	trans
Transcriptomics	YOR053W	SNPs	13	171523	1.71e-07	0.09664636	Distant	0.09664636	trans
Transcriptomics	YOR056C	SNPs	7	655851	1.86e-06	0.00615817	Distant	0.00615817	trans
Transcriptomics	YOR057W	SNPs	15	433580	1.49e-07	0.11672147	Local	0.11672147	cis
Transcriptomics	YOR057W	SNPs	15	437180	2.95e-06	0.06006159	Local	0.06006159	cis
Transcriptomics	YOR058C	SNPs	14	193388	2.85e-06	0.00666059	Distant	0.00666059	trans
Transcriptomics	YOR059C	SNPs	15	440825	8.25e-07	0.07931371	Local	0.07931371	cis
Transcriptomics	YOR059C	SNPs	5	310939	1.16e-06	0.02544266	Distant	0.02544266	trans
Transcriptomics	YOR059C	SNPs	15	952487	1.7e-06	0.01460257	Distant	0.01460257	trans
Transcriptomics	YOR059C	SNPs	16	703512	3.6e-06	0.02457415	Distant	0.02457415	trans
Transcriptomics	YOR062C	SNPs	15	444178	6.96e-13	0.02611046	Local	0.02611046	cis
Transcriptomics	YOR062C	SNPs	15	444102	1.89e-07	0.01935298	Local	0.01935298	cis
Transcriptomics	YOR067C	SNPs	12	54574	2.35e-06	0.01801566	Distant	0.01801566	trans
Transcriptomics	YOR069W	SNPs	15	873940	5.48e-06	0.00908565	Distant	0.00908565	trans
Transcriptomics	YOR071C	SNPs	15	465398	1.53e-06	0.06062393	Local	0.06062393	cis
Transcriptomics	YOR071C	SNPs	8	30035	5.12e-06	0.02745202	Distant	0.02745202	trans
Transcriptomics	YOR072W-A	SNPs	15	461473	4.96e-12	0.15649687	Local	0.15649687	cis
Transcriptomics	YOR072W-A	SNPs	15	461395	2.06e-07	0.01627183	Local	0.01627183	cis
Transcriptomics	YOR072W-A	SNPs	15	457599	1.73e-06	0.03840579	Local	0.03840579	cis
Transcriptomics	YOR072W-A	SNPs	10	70786	6.48e-06	0.03515971	Distant	0.03515971	trans
Transcriptomics	YOR072W-A	SNPs	15	459560	7.41e-06	0.02615055	Local	0.02615055	cis
Transcriptomics	YOR073W	SNPs	14	194533	9.8e-08	0.10404782	Distant	0.10404782	trans
Transcriptomics	YOR073W	SNPs	14	194656	3.09e-06	0.04760497	Distant	0.04760497	trans
Transcriptomics	YOR073W	SNPs	11	125651	4.2e-06	0.0160871	Distant	0.0160871	trans
Transcriptomics	YOR077W	SNPs	16	697067	4.94e-06	0.07280046	Distant	0.07280046	trans
Transcriptomics	YOR082C	SNPs	13	124455	4.87e-07	0.00800919	Distant	0.00800919	trans
Transcriptomics	YOR085W	SNPs	12	302440	9.49e-06	0.0233024	Distant	0.0233024	trans
Transcriptomics	YOR091W	SNPs	11	290740	6.27e-06	0.01289436	Distant	0.01289436	trans
Transcriptomics	YOR094W	SNPs	10	86831	2.63e-06	0.03316486	Distant	0.03316486	trans
Transcriptomics	YOR095C	SNPs	14	711925	9.48e-07	0.01256901	Distant	0.01256901	trans
Transcriptomics	YOR097C	SNPs	2	198110	5.16e-06	0.00737142	Distant	0.00737142	trans
Transcriptomics	YOR103C	SNPs	2	117547	6.77e-06	0.02395851	Distant	0.02395851	trans
Transcriptomics	YOR104W	SNPs	16	428330	6.64e-07	0.08740086	Distant	0.08740086	trans
Transcriptomics	YOR104W	SNPs	11	271621	3.52e-06	0.01254292	Distant	0.01254292	trans
Transcriptomics	YOR107W	SNPs	4	39021	3.29e-07	0.05379746	Distant	0.05379746	trans
Transcriptomics	YOR112W	SNPs	16	899581	3.21e-06	0.01242153	Distant	0.01242153	trans
Transcriptomics	YOR114W	SNPs	16	641566	8.47e-06	0.00783702	Distant	0.00783702	trans
Transcriptomics	YOR115C	SNPs	9	286680	4.34e-07	0.0528682	Distant	0.0528682	trans
Transcriptomics	YOR116C	SNPs	7	655851	1.86e-06	0.00644991	Distant	0.00644991	trans
Transcriptomics	YOR126C	SNPs	12	210539	1.44e-06	0.00561029	Distant	0.00561029	trans
Transcriptomics	YOR127W	SNPs	16	768950	2.92e-06	0.05339032	Distant	0.05339032	trans
Transcriptomics	YOR128C	SNPs	16	391587	2.15e-06	0.00945577	Distant	0.00945577	trans
Transcriptomics	YOR131C	SNPs	9	395649	5.77e-06	0.00962636	Distant	0.00962636	trans
Transcriptomics	YOR137C	SNPs	13	331755	1.27e-06	0.01925755	Distant	0.01925755	trans
Transcriptomics	YOR141C	SNPs	16	420178	3.79e-06	0.04138009	Distant	0.04138009	trans
Transcriptomics	YOR145C	SNPs	7	655851	1.06e-06	0.00680913	Distant	0.00680913	trans
Transcriptomics	YOR148C	SNPs	15	617402	1.66e-06	0.02106579	Local	0.02106579	cis
Transcriptomics	YOR150W	SNPs	4	386966	5.09e-06	0.00478175	Distant	0.00478175	trans
Transcriptomics	YOR153W	SNPs	9	322286	3.85e-09	0.02764821	Distant	0.02764821	trans
Transcriptomics	YOR153W	SNPs	12	211485	3.61e-07	0.01675771	Distant	0.01675771	trans
Transcriptomics	YOR153W	SNPs	5	503021	4.77e-06	0.01057753	Distant	0.01057753	trans
Transcriptomics	YOR154W	SNPs	15	619443	4.81e-10	0.0323395	Local	0.0323395	cis
Transcriptomics	YOR154W	SNPs	15	622271	1.13e-09	0.04028693	Local	0.04028693	cis
Transcriptomics	YOR154W	SNPs	15	617850	1.24e-08	0.00675903	Local	0.00675903	cis
Transcriptomics	YOR154W	SNPs	7	318110	1.3e-07	0.00877872	Distant	0.00877872	trans
Transcriptomics	YOR166C	SNPs	6	43129	5.87e-07	0.01915677	Distant	0.01915677	trans
Transcriptomics	YOR168W	SNPs	11	290740	3.1e-07	0.01849866	Distant	0.01849866	trans
Transcriptomics	YOR168W	SNPs	7	655851	2.11e-06	0.00648543	Distant	0.00648543	trans
Transcriptomics	YOR180C	SNPs	15	675251	7.34e-11	0.0276666	Local	0.0276666	cis
Transcriptomics	YOR180C	SNPs	15	675665	1.84e-10	0.12436209	Local	0.12436209	cis
Transcriptomics	YOR180C	SNPs	15	675191	2.08e-07	0.02224543	Local	0.02224543	cis
Transcriptomics	YOR180C	SNPs	12	987942	3.02e-06	0.09157433	Distant	0.09157433	trans
Transcriptomics	YOR180C	SNPs	7	276866	3.31e-06	0.06326738	Distant	0.06326738	trans
Transcriptomics	YOR182C	SNPs	15	76985	2.67e-06	0.03751735	Distant	0.03751735	trans
Transcriptomics	YOR182C	SNPs	4	916444	7.9e-06	0.00768073	Distant	0.00768073	trans
Transcriptomics	YOR183W	SNPs	4	1467392	2.89e-06	0.06729481	Distant	0.06729481	trans
Transcriptomics	YOR186W	SNPs	5	321279	5.05e-06	0.01250086	Distant	0.01250086	trans
Transcriptomics	YOR192C	SNPs	12	614010	1.04e-12	0.0107534	Distant	0.0107534	trans
Transcriptomics	YOR192C	SNPs	12	612861	5.27e-08	0.00925885	Distant	0.00925885	trans
Transcriptomics	YOR192C	SNPs	15	466809	5.04e-07	0.03143285	Distant	0.03143285	trans
Transcriptomics	YOR192C	SNPs	15	701208	2.24e-06	0.03131777	Local	0.03131777	cis
Transcriptomics	YOR196C	SNPs	15	716951	1.02e-16	0.05545519	Local	0.05545519	cis
Transcriptomics	YOR196C	SNPs	15	717052	5.12e-06	0.03173504	Local	0.03173504	cis
Transcriptomics	YOR196C	SNPs	16	463609	5.16e-06	0.03029101	Distant	0.03029101	trans
Transcriptomics	YOR197W	SNPs	1	84319	1.58e-06	0.0091055	Distant	0.0091055	trans
Transcriptomics	YOR199W	SNPs	14	430758	5.85e-08	0.03637018	Distant	0.03637018	trans
