SNP_A,SNP_B,R2,CHR_B,BP_B,CHR_A,BP_A
5403,5405,0.0538625088589653,CHR_8,525451,CHR_8,525442
5403,5406,0.0296901094822785,CHR_8,525454,CHR_8,525442
5403,5407,0.0015079057938818,CHR_8,525803,CHR_8,525442
5403,5408,0.0001717172496275,CHR_8,525866,CHR_8,525442
5403,5409,0.0078526778809668,CHR_8,526127,CHR_8,525442
5403,5410,0.0052817368365102,CHR_8,526188,CHR_8,525442
5403,5411,0.0098430453282667,CHR_8,528155,CHR_8,525442
5403,5412,0.0007021703797925,CHR_8,529025,CHR_8,525442
5403,5413,0.0064901998078258,CHR_8,529350,CHR_8,525442
5403,5414,0.0519210633744057,CHR_8,530211,CHR_8,525442
5403,5415,6.94168115051496e-33,CHR_8,531108,CHR_8,525442
5403,5416,6.48159698528202e-07,CHR_8,541428,CHR_8,525442
5403,5417,0.0002798324158129,CHR_8,553590,CHR_8,525442
5403,5418,3.91759298969438e-05,CHR_8,553978,CHR_8,525442
5403,5419,6.69513195160706e-05,CHR_8,553996,CHR_8,525442
5403,5420,3.30905074731262e-05,CHR_8,554022,CHR_8,525442
5403,5421,0.0009815135972616,CHR_8,554028,CHR_8,525442
5403,5422,0.0050030235862572,CHR_8,554135,CHR_8,525442
5403,5423,0.001221958286881,CHR_8,554142,CHR_8,525442
5403,5424,0.0022339537025124,CHR_8,554143,CHR_8,525442
5403,5425,0.0039907221587994,CHR_8,554151,CHR_8,525442
5403,5426,0.0223207128705524,CHR_8,554202,CHR_8,525442
5403,5427,0.0067739924076227,CHR_8,556136,CHR_8,525442
5403,5428,0.0191037999022471,CHR_8,556148,CHR_8,525442
5403,5429,0.0013539319113507,CHR_8,556173,CHR_8,525442
5403,5430,0.0010264344780026,CHR_8,556173,CHR_8,525442
5403,5431,0.0077106774746882,CHR_8,556175,CHR_8,525442
5403,5432,0.0005261163528679,CHR_8,556318,CHR_8,525442
5403,5433,0.0043477727004966,CHR_8,556476,CHR_8,525442
5403,5434,0.0054953811767731,CHR_8,556515,CHR_8,525442
5404,4842,0.0,CHR_8,13662,CHR_8,525446
5404,4843,0.0,CHR_8,16664,CHR_8,525446
5404,4844,0.0,CHR_8,17315,CHR_8,525446
5404,4845,0.0,CHR_8,17627,CHR_8,525446
5404,4846,0.0,CHR_8,19058,CHR_8,525446
5404,4847,0.0,CHR_8,19062,CHR_8,525446
5404,4848,0.0,CHR_8,19760,CHR_8,525446
5404,4849,0.0,CHR_8,20879,CHR_8,525446
5404,4850,0.0,CHR_8,21364,CHR_8,525446
5404,4851,0.0,CHR_8,23859,CHR_8,525446
5404,4852,0.0,CHR_8,24772,CHR_8,525446
5404,4853,0.0,CHR_8,24855,CHR_8,525446
5404,4854,0.0,CHR_8,25786,CHR_8,525446
5404,4855,0.0,CHR_8,26026,CHR_8,525446
5404,4856,0.0,CHR_8,26028,CHR_8,525446
5404,4857,0.0,CHR_8,29272,CHR_8,525446
5404,4858,0.0,CHR_8,31948,CHR_8,525446
5404,4859,0.0,CHR_8,32371,CHR_8,525446
5404,4860,0.0,CHR_8,33975,CHR_8,525446
5404,4861,0.0,CHR_8,35149,CHR_8,525446
5404,4862,0.0,CHR_8,35271,CHR_8,525446
5404,4863,0.0,CHR_8,35378,CHR_8,525446
5404,4864,0.0,CHR_8,36243,CHR_8,525446
5404,4865,0.0,CHR_8,37633,CHR_8,525446
5404,4866,0.0,CHR_8,37678,CHR_8,525446
5404,4867,0.0,CHR_8,39906,CHR_8,525446
5404,4868,0.0,CHR_8,40485,CHR_8,525446
5404,4869,0.0,CHR_8,40881,CHR_8,525446
5404,4870,0.0,CHR_8,41487,CHR_8,525446
5404,4871,0.0,CHR_8,42121,CHR_8,525446
5404,4872,0.0,CHR_8,42238,CHR_8,525446
5404,4873,0.0,CHR_8,42789,CHR_8,525446
5404,4874,0.0,CHR_8,42932,CHR_8,525446
5404,4875,0.0,CHR_8,43002,CHR_8,525446
5404,4876,0.0,CHR_8,44406,CHR_8,525446
5404,4877,0.0,CHR_8,44454,CHR_8,525446
5404,4878,0.0,CHR_8,45167,CHR_8,525446
5404,4879,0.0,CHR_8,45571,CHR_8,525446
5404,4880,0.0,CHR_8,48099,CHR_8,525446
5404,4881,0.0,CHR_8,48214,CHR_8,525446
5404,4882,0.0,CHR_8,48235,CHR_8,525446
5404,4883,0.0,CHR_8,48299,CHR_8,525446
5404,4884,0.0,CHR_8,50901,CHR_8,525446
5404,4885,0.0,CHR_8,53019,CHR_8,525446
5404,4886,0.0,CHR_8,53401,CHR_8,525446
5404,4887,0.0,CHR_8,53770,CHR_8,525446
5404,4888,0.0,CHR_8,54264,CHR_8,525446
5404,4889,0.0,CHR_8,54471,CHR_8,525446
5404,4890,0.0,CHR_8,56206,CHR_8,525446
5404,4891,0.0,CHR_8,56351,CHR_8,525446
5404,4892,0.0,CHR_8,56423,CHR_8,525446
5404,4893,0.0,CHR_8,56424,CHR_8,525446
5404,4894,0.0,CHR_8,57912,CHR_8,525446
5404,4895,0.0,CHR_8,58345,CHR_8,525446
5404,4896,0.0,CHR_8,58900,CHR_8,525446
5404,4897,0.0,CHR_8,59614,CHR_8,525446
5404,4898,0.0,CHR_8,59645,CHR_8,525446
5404,4899,0.0,CHR_8,61846,CHR_8,525446
5404,4900,0.0,CHR_8,62723,CHR_8,525446
5404,4901,0.0,CHR_8,63915,CHR_8,525446
5404,4902,0.0,CHR_8,64292,CHR_8,525446
5404,4903,0.0,CHR_8,64505,CHR_8,525446
5404,4904,0.0,CHR_8,65889,CHR_8,525446
5404,4905,0.0,CHR_8,67613,CHR_8,525446
5404,4906,0.0,CHR_8,68955,CHR_8,525446
5404,4907,0.0,CHR_8,70194,CHR_8,525446
5404,4908,0.0,CHR_8,71694,CHR_8,525446
5404,4909,0.0,CHR_8,71740,CHR_8,525446
5404,4910,0.0,CHR_8,71830,CHR_8,525446
5404,4911,0.0,CHR_8,71885,CHR_8,525446
5404,4912,0.0,CHR_8,72011,CHR_8,525446
5404,4913,0.0,CHR_8,72021,CHR_8,525446
5404,4914,0.0,CHR_8,74739,CHR_8,525446
5404,4915,0.0,CHR_8,74974,CHR_8,525446
5404,4916,0.0,CHR_8,74975,CHR_8,525446
5404,4917,0.0,CHR_8,78664,CHR_8,525446
5404,4918,0.0,CHR_8,78809,CHR_8,525446
5404,4919,0.0,CHR_8,78883,CHR_8,525446
5404,4920,0.0,CHR_8,79061,CHR_8,525446
5404,4921,0.0,CHR_8,80030,CHR_8,525446
5404,4922,0.0,CHR_8,80515,CHR_8,525446
5404,4923,0.0,CHR_8,81672,CHR_8,525446
5404,4924,0.0,CHR_8,82753,CHR_8,525446
5404,4925,0.0,CHR_8,82815,CHR_8,525446
5404,4926,0.0,CHR_8,83281,CHR_8,525446
5404,4927,0.0,CHR_8,83452,CHR_8,525446
5404,4928,0.0,CHR_8,84010,CHR_8,525446
5404,4929,0.0,CHR_8,85218,CHR_8,525446
5404,4930,0.0,CHR_8,85386,CHR_8,525446
5404,4931,0.0,CHR_8,85389,CHR_8,525446
5404,4932,0.0,CHR_8,92161,CHR_8,525446
5404,4933,0.0,CHR_8,92239,CHR_8,525446
5404,4934,0.0,CHR_8,92580,CHR_8,525446
5404,4935,0.0,CHR_8,92811,CHR_8,525446
5404,4936,0.0,CHR_8,96286,CHR_8,525446
5404,4937,0.0,CHR_8,96707,CHR_8,525446
5404,4938,0.0,CHR_8,96942,CHR_8,525446
5404,4939,0.0,CHR_8,97662,CHR_8,525446
5404,4940,0.0,CHR_8,99461,CHR_8,525446
5404,4941,0.0,CHR_8,99525,CHR_8,525446
5404,4942,0.0,CHR_8,100031,CHR_8,525446
5404,4943,0.0,CHR_8,102150,CHR_8,525446
5404,4944,0.0,CHR_8,102263,CHR_8,525446
5404,4945,0.0,CHR_8,102271,CHR_8,525446
5404,4946,0.0,CHR_8,105346,CHR_8,525446
5404,4947,0.0,CHR_8,105610,CHR_8,525446
5404,4948,0.0,CHR_8,105611,CHR_8,525446
5404,4949,0.0,CHR_8,105612,CHR_8,525446
5404,4950,0.0,CHR_8,105618,CHR_8,525446
5404,4951,0.0,CHR_8,110021,CHR_8,525446
5404,4952,0.0,CHR_8,111633,CHR_8,525446
5404,4953,0.0,CHR_8,111695,CHR_8,525446
5404,4954,0.0,CHR_8,112848,CHR_8,525446
5404,4955,0.0,CHR_8,113201,CHR_8,525446
5404,4956,0.0,CHR_8,113225,CHR_8,525446
5404,4957,0.0,CHR_8,114744,CHR_8,525446
5404,4958,0.0,CHR_8,114771,CHR_8,525446
5404,4959,0.0,CHR_8,114934,CHR_8,525446
5404,4960,0.0,CHR_8,114970,CHR_8,525446
5404,4961,0.0,CHR_8,115080,CHR_8,525446
5404,4962,0.0,CHR_8,115390,CHR_8,525446
5404,4963,0.0,CHR_8,116469,CHR_8,525446
5404,4964,0.0,CHR_8,117153,CHR_8,525446
5404,4965,0.0,CHR_8,117168,CHR_8,525446
5404,4966,0.0,CHR_8,117739,CHR_8,525446
5404,4967,0.0,CHR_8,119053,CHR_8,525446
5404,4968,0.0,CHR_8,119057,CHR_8,525446
5404,4969,0.0,CHR_8,119122,CHR_8,525446
5404,4970,0.0,CHR_8,119178,CHR_8,525446
5404,4971,0.0,CHR_8,119730,CHR_8,525446
5404,4972,0.0,CHR_8,120385,CHR_8,525446
5404,4973,0.0,CHR_8,121738,CHR_8,525446
5404,4974,0.0,CHR_8,122014,CHR_8,525446
5404,4975,0.0,CHR_8,122207,CHR_8,525446
5404,4976,0.0,CHR_8,122347,CHR_8,525446
5404,4977,0.0,CHR_8,122370,CHR_8,525446
5404,4978,0.0,CHR_8,122655,CHR_8,525446
5404,4979,0.0,CHR_8,123958,CHR_8,525446
5404,4980,0.0,CHR_8,124640,CHR_8,525446
5404,4981,0.0,CHR_8,126150,CHR_8,525446
5404,4982,0.0,CHR_8,131678,CHR_8,525446
5404,4983,0.0,CHR_8,131702,CHR_8,525446
5404,4984,0.0,CHR_8,133120,CHR_8,525446
5404,4985,0.0,CHR_8,133123,CHR_8,525446
5404,4986,0.0,CHR_8,134839,CHR_8,525446
5404,4987,0.0,CHR_8,135448,CHR_8,525446
5404,4988,0.0,CHR_8,135849,CHR_8,525446
5404,4989,0.0,CHR_8,138689,CHR_8,525446
5404,4990,0.0,CHR_8,139684,CHR_8,525446
5404,4991,0.0,CHR_8,140044,CHR_8,525446
5404,4992,0.0,CHR_8,140065,CHR_8,525446
5404,4993,0.0,CHR_8,141525,CHR_8,525446
5404,4994,0.0,CHR_8,143451,CHR_8,525446
5404,4995,0.0,CHR_8,144266,CHR_8,525446
5404,4996,0.0,CHR_8,144671,CHR_8,525446
5404,4997,0.0,CHR_8,146416,CHR_8,525446
5404,4998,0.0,CHR_8,150593,CHR_8,525446
5404,4999,0.0,CHR_8,151325,CHR_8,525446
5404,5000,0.0,CHR_8,151383,CHR_8,525446
5404,5001,0.0,CHR_8,154940,CHR_8,525446
5404,5002,0.0,CHR_8,156216,CHR_8,525446
5404,5003,0.0,CHR_8,159162,CHR_8,525446
5404,5004,0.0,CHR_8,159677,CHR_8,525446
5404,5005,0.0,CHR_8,160087,CHR_8,525446
5404,5006,0.0,CHR_8,160450,CHR_8,525446
5404,5007,0.0,CHR_8,160596,CHR_8,525446
5404,5008,0.0,CHR_8,161761,CHR_8,525446
5404,5009,0.0,CHR_8,164143,CHR_8,525446
5404,5010,0.0,CHR_8,164304,CHR_8,525446
5404,5011,0.0,CHR_8,164380,CHR_8,525446
5404,5012,0.0,CHR_8,165385,CHR_8,525446
5404,5013,0.0,CHR_8,165566,CHR_8,525446
5404,5014,0.0,CHR_8,165572,CHR_8,525446
5404,5015,0.0,CHR_8,165588,CHR_8,525446
5404,5016,0.0,CHR_8,165608,CHR_8,525446
5404,5017,0.0,CHR_8,165710,CHR_8,525446
5404,5018,0.0,CHR_8,165734,CHR_8,525446
5404,5019,0.0,CHR_8,165797,CHR_8,525446
5404,5020,0.0,CHR_8,165986,CHR_8,525446
5404,5021,0.0,CHR_8,165995,CHR_8,525446
5404,5022,0.0,CHR_8,166046,CHR_8,525446
5404,5023,0.0,CHR_8,166130,CHR_8,525446
5404,5024,0.0,CHR_8,166209,CHR_8,525446
5404,5025,0.0,CHR_8,166367,CHR_8,525446
5404,5026,0.0,CHR_8,166391,CHR_8,525446
5404,5027,0.0,CHR_8,166445,CHR_8,525446
5404,5028,0.0,CHR_8,166892,CHR_8,525446
5404,5029,0.0,CHR_8,167286,CHR_8,525446
5404,5030,0.0,CHR_8,168070,CHR_8,525446
5404,5031,0.0,CHR_8,168732,CHR_8,525446
5404,5032,0.0,CHR_8,168762,CHR_8,525446
5404,5033,0.0,CHR_8,169190,CHR_8,525446
5404,5034,0.0,CHR_8,169199,CHR_8,525446
5404,5035,0.0,CHR_8,169202,CHR_8,525446
5404,5036,0.0,CHR_8,170381,CHR_8,525446
5404,5037,0.0,CHR_8,170419,CHR_8,525446
5404,5038,0.0,CHR_8,170619,CHR_8,525446
5404,5039,0.0,CHR_8,173136,CHR_8,525446
5404,5040,0.0,CHR_8,173184,CHR_8,525446
5404,5041,0.0,CHR_8,175778,CHR_8,525446
5404,5042,0.0,CHR_8,176997,CHR_8,525446
5404,5043,0.0,CHR_8,179821,CHR_8,525446
5404,5044,0.0,CHR_8,183857,CHR_8,525446
5404,5045,0.0,CHR_8,185325,CHR_8,525446
5404,5046,0.0,CHR_8,185478,CHR_8,525446
5404,5047,0.0,CHR_8,188007,CHR_8,525446
5404,5048,0.0,CHR_8,188958,CHR_8,525446
5404,5049,0.0,CHR_8,190366,CHR_8,525446
5404,5050,0.0,CHR_8,190872,CHR_8,525446
5404,5051,0.0,CHR_8,191947,CHR_8,525446
5404,5052,0.0,CHR_8,193408,CHR_8,525446
5404,5053,0.0,CHR_8,193417,CHR_8,525446
5404,5054,0.0,CHR_8,193425,CHR_8,525446
5404,5055,0.0,CHR_8,193426,CHR_8,525446
5404,5056,0.0,CHR_8,193438,CHR_8,525446
5404,5057,0.0,CHR_8,194308,CHR_8,525446
5404,5058,0.0,CHR_8,194338,CHR_8,525446
5404,5059,0.0,CHR_8,194446,CHR_8,525446
5404,5060,0.0,CHR_8,194508,CHR_8,525446
5404,5061,0.0,CHR_8,194526,CHR_8,525446
5404,5062,0.0,CHR_8,194530,CHR_8,525446
5404,5063,0.0,CHR_8,194545,CHR_8,525446
5404,5064,0.0,CHR_8,194566,CHR_8,525446
5404,5065,0.0,CHR_8,194570,CHR_8,525446
5404,5066,0.0,CHR_8,194574,CHR_8,525446
5404,5067,0.0,CHR_8,194575,CHR_8,525446
5404,5068,0.0,CHR_8,194578,CHR_8,525446
5404,5069,0.0,CHR_8,194584,CHR_8,525446
5404,5070,0.0,CHR_8,194592,CHR_8,525446
5404,5071,0.0,CHR_8,194593,CHR_8,525446
5404,5072,0.0,CHR_8,194658,CHR_8,525446
5404,5073,0.0,CHR_8,197262,CHR_8,525446
5404,5074,0.0,CHR_8,197968,CHR_8,525446
5404,5075,0.0,CHR_8,200519,CHR_8,525446
5404,5076,0.0,CHR_8,200608,CHR_8,525446
5404,5077,0.0,CHR_8,200617,CHR_8,525446
5404,5078,0.0,CHR_8,202890,CHR_8,525446
5404,5079,0.0,CHR_8,203255,CHR_8,525446
5404,5080,0.0,CHR_8,203274,CHR_8,525446
5404,5081,0.0,CHR_8,203496,CHR_8,525446
5404,5082,0.0,CHR_8,203615,CHR_8,525446
5404,5083,0.0,CHR_8,203675,CHR_8,525446
5404,5084,0.0,CHR_8,203842,CHR_8,525446
5404,5085,0.0,CHR_8,203888,CHR_8,525446
5404,5086,0.0,CHR_8,204054,CHR_8,525446
5404,5087,0.0,CHR_8,204151,CHR_8,525446
5404,5088,0.0,CHR_8,204219,CHR_8,525446
5404,5089,0.0,CHR_8,204645,CHR_8,525446
5404,5090,0.0,CHR_8,204670,CHR_8,525446
5404,5091,0.0,CHR_8,205313,CHR_8,525446
5404,5092,0.0,CHR_8,205962,CHR_8,525446
5404,5093,0.0,CHR_8,206151,CHR_8,525446
5404,5094,0.0,CHR_8,206460,CHR_8,525446
5404,5095,0.0,CHR_8,206590,CHR_8,525446
5404,5096,0.0,CHR_8,210269,CHR_8,525446
5404,5097,0.0,CHR_8,210269,CHR_8,525446
5404,5098,0.0,CHR_8,210535,CHR_8,525446
5404,5099,0.0,CHR_8,212536,CHR_8,525446
5404,5100,0.0,CHR_8,216159,CHR_8,525446
5404,5101,0.0,CHR_8,219145,CHR_8,525446
5404,5102,0.0,CHR_8,219477,CHR_8,525446
5404,5103,0.0,CHR_8,220430,CHR_8,525446
5404,5104,0.0,CHR_8,221382,CHR_8,525446
5404,5105,0.0,CHR_8,221387,CHR_8,525446
5404,5106,0.0,CHR_8,221395,CHR_8,525446
5404,5107,0.0,CHR_8,223812,CHR_8,525446
5404,5108,0.0,CHR_8,225328,CHR_8,525446
5404,5109,0.0,CHR_8,225830,CHR_8,525446
5404,5110,0.0,CHR_8,229142,CHR_8,525446
5404,5111,0.0,CHR_8,230941,CHR_8,525446
5404,5112,0.0,CHR_8,231269,CHR_8,525446
5404,5113,0.0,CHR_8,233344,CHR_8,525446
5404,5114,0.0,CHR_8,235793,CHR_8,525446
5404,5115,0.0,CHR_8,237735,CHR_8,525446
5404,5116,0.0,CHR_8,237840,CHR_8,525446
5404,5117,0.0,CHR_8,238967,CHR_8,525446
5404,5118,0.0,CHR_8,239187,CHR_8,525446
5404,5119,0.0,CHR_8,240735,CHR_8,525446
5404,5120,0.0,CHR_8,241021,CHR_8,525446
5404,5121,0.0,CHR_8,242447,CHR_8,525446
5404,5122,0.0,CHR_8,242816,CHR_8,525446
5404,5123,0.0,CHR_8,244248,CHR_8,525446
5404,5124,0.0,CHR_8,244520,CHR_8,525446
5404,5125,0.0,CHR_8,245373,CHR_8,525446
5404,5126,0.0,CHR_8,248246,CHR_8,525446
5404,5127,0.0,CHR_8,249836,CHR_8,525446
5404,5128,0.0,CHR_8,250646,CHR_8,525446
5404,5129,0.0,CHR_8,250827,CHR_8,525446
5404,5130,0.0,CHR_8,252848,CHR_8,525446
5404,5131,0.0,CHR_8,252929,CHR_8,525446
5404,5132,0.0,CHR_8,253025,CHR_8,525446
5404,5133,0.0,CHR_8,255323,CHR_8,525446
5404,5134,0.0,CHR_8,257550,CHR_8,525446
5404,5135,0.0,CHR_8,259324,CHR_8,525446
5404,5136,0.0,CHR_8,261710,CHR_8,525446
5404,5137,0.0,CHR_8,261724,CHR_8,525446
5404,5138,0.0,CHR_8,262618,CHR_8,525446
5404,5139,0.0,CHR_8,263049,CHR_8,525446
5404,5140,0.0,CHR_8,263382,CHR_8,525446
5404,5141,0.0,CHR_8,267630,CHR_8,525446
5404,5142,0.0,CHR_8,269682,CHR_8,525446
5404,5143,0.0,CHR_8,272525,CHR_8,525446
5404,5144,0.0,CHR_8,272825,CHR_8,525446
5404,5145,0.0,CHR_8,277103,CHR_8,525446
5404,5146,0.0,CHR_8,279899,CHR_8,525446
5404,5147,0.0,CHR_8,282569,CHR_8,525446
5404,5148,0.0,CHR_8,284047,CHR_8,525446
5404,5149,0.0,CHR_8,289273,CHR_8,525446
5404,5150,0.0,CHR_8,289717,CHR_8,525446
5404,5151,0.0,CHR_8,291360,CHR_8,525446
5404,5152,0.0,CHR_8,291363,CHR_8,525446
5404,5153,0.0,CHR_8,292640,CHR_8,525446
5404,5154,0.0,CHR_8,298467,CHR_8,525446
5404,5155,0.0,CHR_8,298906,CHR_8,525446
5404,5156,0.0,CHR_8,300010,CHR_8,525446
5404,5157,0.0,CHR_8,302175,CHR_8,525446
5404,5158,0.0,CHR_8,303954,CHR_8,525446
5404,5159,0.0,CHR_8,312174,CHR_8,525446
5404,5160,0.0,CHR_8,313105,CHR_8,525446
5404,5161,0.0,CHR_8,315156,CHR_8,525446
5404,5162,0.0,CHR_8,315211,CHR_8,525446
5404,5163,0.0,CHR_8,317992,CHR_8,525446
5404,5164,0.0,CHR_8,318497,CHR_8,525446
5404,5165,0.0,CHR_8,319453,CHR_8,525446
5404,5166,0.0,CHR_8,321066,CHR_8,525446
5404,5167,0.0,CHR_8,321259,CHR_8,525446
5404,5168,0.0,CHR_8,323234,CHR_8,525446
5404,5169,0.0,CHR_8,323454,CHR_8,525446
5404,5170,0.0,CHR_8,324043,CHR_8,525446
5404,5171,0.0,CHR_8,327592,CHR_8,525446
5404,5172,0.0,CHR_8,329765,CHR_8,525446
5404,5173,0.0,CHR_8,330276,CHR_8,525446
5404,5174,0.0,CHR_8,330629,CHR_8,525446
5404,5175,0.0,CHR_8,334370,CHR_8,525446
5404,5176,0.0,CHR_8,334394,CHR_8,525446
5404,5177,0.0,CHR_8,334431,CHR_8,525446
5404,5178,0.0,CHR_8,334619,CHR_8,525446
5404,5179,0.0,CHR_8,334786,CHR_8,525446
5404,5180,0.0,CHR_8,334860,CHR_8,525446
5404,5181,0.0,CHR_8,337892,CHR_8,525446
5404,5182,0.0,CHR_8,338392,CHR_8,525446
5404,5183,0.0,CHR_8,340175,CHR_8,525446
5404,5184,0.0,CHR_8,340253,CHR_8,525446
5404,5185,0.0,CHR_8,341299,CHR_8,525446
5404,5186,0.0,CHR_8,341317,CHR_8,525446
5404,5187,0.0,CHR_8,342706,CHR_8,525446
5404,5188,0.0,CHR_8,343053,CHR_8,525446
5404,5189,0.0,CHR_8,343641,CHR_8,525446
5404,5190,0.0,CHR_8,345499,CHR_8,525446
5404,5191,0.0,CHR_8,346432,CHR_8,525446
5404,5192,0.0,CHR_8,347011,CHR_8,525446
5404,5193,0.0,CHR_8,350623,CHR_8,525446
5404,5194,0.0,CHR_8,350664,CHR_8,525446
5404,5195,0.0,CHR_8,353097,CHR_8,525446
5404,5196,0.0,CHR_8,359103,CHR_8,525446
5404,5197,0.0,CHR_8,359104,CHR_8,525446
5404,5198,0.0,CHR_8,359105,CHR_8,525446
5404,5199,0.0,CHR_8,359203,CHR_8,525446
5404,5200,0.0,CHR_8,359415,CHR_8,525446
5404,5201,0.0,CHR_8,359491,CHR_8,525446
5404,5202,0.0,CHR_8,359522,CHR_8,525446
5404,5203,0.0,CHR_8,359637,CHR_8,525446
5404,5204,0.0,CHR_8,359646,CHR_8,525446
5404,5205,0.0,CHR_8,359670,CHR_8,525446
5404,5206,0.0,CHR_8,360543,CHR_8,525446
5404,5207,0.0,CHR_8,360784,CHR_8,525446
5404,5208,0.0,CHR_8,360938,CHR_8,525446
5404,5209,0.0,CHR_8,361900,CHR_8,525446
5404,5210,0.0,CHR_8,363516,CHR_8,525446
5404,5211,0.0,CHR_8,368023,CHR_8,525446
5404,5212,0.0,CHR_8,368026,CHR_8,525446
5404,5213,0.0,CHR_8,369658,CHR_8,525446
5404,5214,0.0,CHR_8,372172,CHR_8,525446
5404,5215,0.0,CHR_8,372393,CHR_8,525446
5404,5216,0.0,CHR_8,373115,CHR_8,525446
5404,5217,0.0,CHR_8,373116,CHR_8,525446
5404,5218,0.0,CHR_8,373932,CHR_8,525446
5404,5219,0.0,CHR_8,374064,CHR_8,525446
5404,5220,0.0,CHR_8,374065,CHR_8,525446
5404,5221,0.0,CHR_8,374928,CHR_8,525446
5404,5222,0.0,CHR_8,375301,CHR_8,525446
5404,5223,0.0,CHR_8,375406,CHR_8,525446
5404,5224,0.0,CHR_8,375520,CHR_8,525446
5404,5225,0.0,CHR_8,375520,CHR_8,525446
5404,5226,0.0,CHR_8,375742,CHR_8,525446
5404,5227,0.0,CHR_8,378120,CHR_8,525446
5404,5228,0.0,CHR_8,378565,CHR_8,525446
5404,5229,0.0,CHR_8,379942,CHR_8,525446
5404,5230,0.0,CHR_8,379942,CHR_8,525446
5404,5231,0.0,CHR_8,380610,CHR_8,525446
5404,5232,0.0,CHR_8,381634,CHR_8,525446
5404,5233,0.0,CHR_8,381783,CHR_8,525446
5404,5234,0.0,CHR_8,382963,CHR_8,525446
5404,5235,0.0,CHR_8,383024,CHR_8,525446
5404,5236,0.0,CHR_8,383093,CHR_8,525446
5404,5237,0.0,CHR_8,384503,CHR_8,525446
5404,5238,0.0,CHR_8,384582,CHR_8,525446
5404,5239,0.0,CHR_8,384997,CHR_8,525446
5404,5240,0.0,CHR_8,385006,CHR_8,525446
5404,5241,0.0,CHR_8,385186,CHR_8,525446
5404,5242,0.0,CHR_8,385228,CHR_8,525446
5404,5243,0.0,CHR_8,386052,CHR_8,525446
5404,5244,0.0,CHR_8,386060,CHR_8,525446
5404,5245,0.0,CHR_8,386061,CHR_8,525446
5404,5246,0.0,CHR_8,386144,CHR_8,525446
5404,5247,0.0,CHR_8,386272,CHR_8,525446
5404,5248,0.0,CHR_8,386466,CHR_8,525446
5404,5249,0.0,CHR_8,386616,CHR_8,525446
5404,5250,0.0,CHR_8,386883,CHR_8,525446
5404,5251,0.0,CHR_8,389013,CHR_8,525446
5404,5252,0.0,CHR_8,389014,CHR_8,525446
5404,5253,0.0,CHR_8,389018,CHR_8,525446
5404,5254,0.0,CHR_8,389023,CHR_8,525446
5404,5255,0.0,CHR_8,389176,CHR_8,525446
5404,5256,0.0,CHR_8,389677,CHR_8,525446
5404,5257,0.0,CHR_8,389922,CHR_8,525446
5404,5258,0.0,CHR_8,389976,CHR_8,525446
5404,5259,0.0,CHR_8,390139,CHR_8,525446
5404,5260,0.0,CHR_8,390246,CHR_8,525446
5404,5261,0.0,CHR_8,391951,CHR_8,525446
5404,5262,0.0,CHR_8,391989,CHR_8,525446
5404,5263,0.0,CHR_8,393351,CHR_8,525446
5404,5264,0.0,CHR_8,394302,CHR_8,525446
5404,5265,0.0,CHR_8,394731,CHR_8,525446
5404,5266,0.0,CHR_8,395585,CHR_8,525446
5404,5267,0.0,CHR_8,396899,CHR_8,525446
5404,5268,0.0,CHR_8,397561,CHR_8,525446
5404,5269,0.0,CHR_8,400443,CHR_8,525446
5404,5270,0.0,CHR_8,400740,CHR_8,525446
5404,5271,0.0,CHR_8,401605,CHR_8,525446
5404,5272,0.0,CHR_8,402810,CHR_8,525446
5404,5273,0.0,CHR_8,402964,CHR_8,525446
5404,5274,0.0,CHR_8,406205,CHR_8,525446
5404,5275,0.0,CHR_8,409226,CHR_8,525446
5404,5276,0.0,CHR_8,410935,CHR_8,525446
5404,5277,0.0,CHR_8,410984,CHR_8,525446
5404,5278,0.0,CHR_8,411809,CHR_8,525446
5404,5279,0.0,CHR_8,413653,CHR_8,525446
5404,5280,0.0,CHR_8,413730,CHR_8,525446
5404,5281,0.0,CHR_8,416391,CHR_8,525446
5404,5282,0.0,CHR_8,417360,CHR_8,525446
5404,5283,0.0,CHR_8,420017,CHR_8,525446
5404,5284,0.0,CHR_8,420265,CHR_8,525446
5404,5285,0.0,CHR_8,421095,CHR_8,525446
5404,5286,0.0,CHR_8,422328,CHR_8,525446
5404,5287,0.0,CHR_8,422657,CHR_8,525446
5404,5288,0.0,CHR_8,425448,CHR_8,525446
5404,5289,0.0,CHR_8,428829,CHR_8,525446
5404,5290,0.0,CHR_8,429990,CHR_8,525446
5404,5291,0.0,CHR_8,430320,CHR_8,525446
5404,5292,0.0,CHR_8,430488,CHR_8,525446
5404,5293,0.0,CHR_8,432524,CHR_8,525446
5404,5294,0.0,CHR_8,433117,CHR_8,525446
5404,5295,0.0,CHR_8,433370,CHR_8,525446
5404,5296,0.0,CHR_8,433529,CHR_8,525446
5404,5297,0.0,CHR_8,433706,CHR_8,525446
5404,5298,0.0,CHR_8,437059,CHR_8,525446
5404,5299,0.0,CHR_8,440200,CHR_8,525446
5404,5300,0.0,CHR_8,441024,CHR_8,525446
5404,5301,0.0,CHR_8,441527,CHR_8,525446
5404,5302,0.0,CHR_8,442870,CHR_8,525446
5404,5303,0.0,CHR_8,443100,CHR_8,525446
5404,5304,0.0,CHR_8,445658,CHR_8,525446
