iteration,overlap_pqtl,overlap_eqtl,overlap_both
4765,55,35,7
4766,64,36,4
4767,68,36,10
4768,77,36,8
4769,76,33,11
4770,66,33,1
4771,74,36,11
4772,67,26,4
4773,81,31,9
4774,64,34,7
4775,57,33,9
4776,70,33,9
4777,59,41,7
4778,63,43,4
4779,84,31,4
4780,72,33,6
4781,71,29,5
4782,63,37,8
4783,66,33,6
4784,64,25,6
4785,61,39,6
4786,75,23,5
4787,83,29,8
4788,71,33,11
4789,67,29,6
4790,71,27,3
4791,73,34,5
4792,72,34,9
4793,48,30,3
4794,71,23,3
4795,72,28,8
4796,73,23,8
4797,84,33,9
4798,66,28,7
4799,67,33,7
4800,68,21,4
4801,66,38,11
4802,62,21,3
4803,74,35,10
4804,75,38,6
4805,73,39,10
4806,58,21,3
4807,64,33,6
4808,58,22,2
4809,79,33,10
4810,68,37,4
4811,80,26,5
4812,76,26,8
4813,63,32,8
4814,71,36,11
4815,68,28,5
4816,71,31,8
4817,74,41,7
4818,79,39,7
4819,68,27,7
4820,64,24,5
4821,71,18,3
4822,65,28,7
4823,59,23,2
4824,74,34,8
4825,61,31,4
4826,75,31,9
4827,67,33,11
4828,74,34,9
4829,69,43,5
4830,64,34,10
4831,82,33,10
4832,78,40,11
4833,61,21,1
4834,57,28,5
4835,64,29,3
4836,78,35,10
4837,68,32,5
4838,75,29,3
4839,62,29,4
4840,74,34,8
4841,61,31,4
4842,71,24,8
4843,70,37,4
4844,68,31,6
4845,61,28,7
4846,72,29,7
4847,68,19,4
4848,76,43,8
4849,74,36,8
4850,70,44,14
4851,58,33,6
4852,62,39,9
4853,72,37,11
4854,73,34,14
4855,65,31,10
4856,77,29,2
4857,85,43,10
4858,69,35,8
4859,63,27,4
4860,72,37,10
4861,58,21,6
4862,53,38,6
4863,69,24,8
4864,74,39,8
4865,65,27,5
4866,67,25,6
4867,67,31,5
4868,68,38,7
4869,61,37,5
4870,78,35,6
4871,83,34,5
4872,75,26,5
4873,64,37,7
4874,83,28,7
4875,77,37,7
4876,71,25,4
4877,66,33,5
4878,70,33,10
4879,66,21,6
4880,77,38,8
4881,74,28,12
4882,82,26,10
4883,87,34,8
4884,75,24,6
4885,64,20,2
4886,68,42,13
4887,70,31,5
4888,80,23,3
4889,60,38,7
4890,64,32,11
4891,66,30,6
4892,77,32,14
4893,68,36,7
4894,75,29,5
4895,72,28,6
4896,66,29,3
4897,59,26,4
4898,69,30,7
4899,60,24,9
4900,66,34,7
4901,66,37,6
4902,68,29,9
4903,62,30,5
4904,65,27,3
4905,77,35,10
4906,71,29,9
4907,71,26,3
4908,71,36,6
4909,85,32,10
4910,76,31,10
4911,80,26,5
4912,75,37,6
4913,78,39,12
4914,74,43,10
4915,84,34,8
4916,75,30,11
4917,76,30,9
4918,69,27,6
4919,72,27,9
4920,81,34,9
4921,64,31,3
4922,65,24,1
4923,64,39,10
4924,65,29,6
4925,68,37,9
4926,70,43,14
4927,69,28,9
4928,78,28,9
4929,70,27,3
4930,68,34,9
4931,62,34,8
4932,77,39,8
4933,65,32,5
4934,78,34,8
4935,67,26,6
4936,81,28,6
4937,57,34,10
4938,75,37,12
4939,73,29,7
4940,69,26,3
4941,78,30,7
4942,62,26,11
4943,80,26,7
4944,75,35,9
4945,82,34,8
4946,61,28,3
4947,65,39,10
4948,56,29,4
4949,70,30,12
4950,68,31,5
4951,74,36,5
4952,54,42,9
4953,63,32,6
4954,68,35,5
4955,61,33,3
4956,67,21,6
4957,80,31,12
4958,71,27,9
4959,67,22,5
4960,72,22,5
4961,69,30,6
4962,68,21,3
4963,59,26,6
4964,85,26,11
4965,72,28,8
4966,57,27,7
4967,78,39,11
4968,79,24,8
4969,75,39,6
4970,73,32,11
4971,59,28,5
4972,66,18,6
4973,70,27,6
4974,65,30,13
4975,69,32,5
4976,65,32,8
4977,73,31,8
4978,72,42,12
4979,71,29,1
4980,66,28,5
4981,63,28,4
4982,73,32,12
4983,74,27,9
4984,65,27,3
4985,77,36,9
4986,73,26,7
4987,85,31,5
4988,72,24,7
4989,78,38,7
4990,52,31,9
4991,63,25,4
4992,63,31,5
4993,68,37,3
4994,75,28,10
4995,55,31,5
4996,68,36,8
4997,87,28,6
4998,64,29,4
4999,78,32,6
5000,76,32,6
5001,56,30,6
5002,67,32,7
5003,70,36,5
5004,68,38,9
5005,88,30,10
5006,71,35,7
5007,67,39,12
5008,67,35,8
5009,76,31,8
5010,81,32,15
5011,65,24,5
5012,64,29,3
5013,80,38,10
5014,61,24,6
5015,74,36,8
5016,72,28,4
5017,82,38,8
5018,68,29,5
5019,60,41,11
5020,68,36,4
5021,62,29,4
5022,75,37,9
5023,73,35,9
5024,64,25,7
5025,84,27,10
5026,62,22,1
5027,59,39,9
5028,59,26,7
5029,70,29,4
5030,64,30,3
5031,65,26,6
5032,54,26,2
5033,77,32,6
5034,65,40,7
5035,74,25,7
5036,68,30,8
5037,66,23,6
5038,65,29,3
5039,74,38,7
5040,62,25,7
5041,63,33,8
5042,64,29,7
5043,75,33,6
5044,55,34,10
5045,71,30,8
5046,75,26,6
5047,64,35,8
5048,73,34,7
5049,70,27,6
5050,75,19,6
5051,76,34,7
5052,72,36,10
5053,74,29,8
5054,65,25,4
5055,71,40,10
5056,71,31,7
5057,68,38,7
5058,76,29,8
5059,62,34,6
5060,72,28,7
5061,57,26,4
5062,68,38,8
5063,64,38,7
5064,63,28,6
5065,71,26,7
5066,64,30,6
5067,64,27,6
5068,67,40,7
5069,68,40,10
5070,82,32,9
5071,66,28,7
5072,64,35,6
5073,77,28,5
5074,67,39,13
5075,79,36,6
5076,76,44,11
5077,64,30,6
5078,75,37,12
5079,64,32,9
5080,62,24,6
5081,72,34,7
5082,62,40,9
5083,64,27,9
5084,52,28,7
5085,82,19,5
5086,69,31,4
5087,66,35,7
5088,69,31,6
5089,57,36,8
5090,59,30,8
5091,66,36,7
5092,69,32,8
5093,69,34,5
5094,83,24,9
5095,78,30,6
5096,83,28,8
5097,66,24,5
5098,77,29,9
5099,75,38,4
5100,66,44,12
5101,64,35,7
5102,70,30,8
5103,55,34,5
5104,60,40,5
5105,64,29,6
5106,68,27,5
5107,67,34,6
5108,61,31,5
5109,70,30,10
5110,64,29,5
5111,80,34,10
5112,72,33,12
5113,79,34,7
5114,68,22,3
5115,68,30,8
5116,69,29,7
5117,85,28,7
5118,61,32,8
5119,64,25,3
5120,70,42,8
5121,71,35,6
5122,75,37,11
5123,66,34,6
5124,74,27,9
5125,67,23,7
5126,75,24,4
5127,75,26,4
5128,66,30,6
5129,78,36,10
5130,71,26,6
5131,56,30,4
5132,67,38,8
5133,67,36,7
5134,74,30,6
5135,66,23,3
5136,66,38,6
5137,63,19,2
5138,75,36,10
5139,59,27,4
5140,77,29,12
5141,66,32,6
5142,64,31,5
5143,60,33,4
5144,66,32,9
5145,60,36,9
5146,65,31,7
5147,71,27,11
5148,70,34,14
5149,87,30,9
5150,67,33,6
5151,65,29,5
5152,72,30,6
5153,70,32,8
5154,72,30,7
5155,81,37,3
5156,69,35,8
5157,76,27,4
5158,72,38,11
5159,68,35,7
5160,69,32,6
5161,63,25,3
5162,67,48,9
5163,66,22,8
5164,61,25,1
5165,85,39,12
5166,65,40,7
5167,81,29,4
5168,62,29,5
5169,67,38,9
5170,84,28,8
5171,70,33,7
5172,63,32,8
5173,64,44,11
5174,70,17,3
5175,74,31,7
5176,74,34,8
5177,62,35,5
5178,72,32,8
5179,70,22,4
5180,70,31,3
5181,78,36,10
5182,67,24,5
5183,83,28,5
5184,73,31,8
5185,62,33,5
5186,70,40,10
5187,69,24,4
5188,70,36,9
5189,67,33,4
5190,60,37,11
5191,66,33,3
5192,74,23,5
5193,74,30,9
5194,67,27,6
5195,73,31,8
5196,65,29,9
5197,55,29,5
5198,62,26,5
5199,67,32,8
5200,67,26,5
5201,70,31,11
5202,64,38,5
5203,71,24,7
5204,81,37,10
5205,72,36,7
5206,69,42,12
5207,68,29,4
5208,67,27,11
5209,99,36,14
5210,69,39,9
5211,69,31,6
5212,68,23,4
5213,53,27,5
5214,69,27,3
5215,59,33,9
5216,75,20,5
5217,54,36,10
5218,75,23,6
5219,76,21,9
5220,69,25,6
5221,77,40,9
5222,83,32,10
5223,67,28,9
5224,79,27,8
5225,63,29,6
5226,81,26,6
5227,61,41,7
5228,69,41,7
5229,70,32,7
5230,74,21,4
5231,60,30,2
5232,74,34,13
5233,71,42,9
5234,77,27,7
5235,69,27,6
5236,67,36,4
5237,75,34,11
5238,61,42,8
5239,67,20,1
5240,71,35,8
5241,67,26,9
5242,77,36,8
5243,66,34,8
5244,72,31,7
5245,64,36,6
5246,67,35,10
5247,67,37,4
5248,65,28,7
5249,70,33,10
5250,64,35,8
5251,60,40,12
5252,67,29,6
5253,69,36,10
5254,73,32,7
5255,71,31,11
5256,63,37,9
5257,69,21,4
5258,70,21,3
5259,78,27,6
5260,68,21,4
5261,72,30,8
5262,68,31,2
5263,67,25,6
5264,69,23,7
5265,61,32,10
5266,67,24,8
5267,62,36,8
5268,81,37,11
5269,65,26,3
5270,52,34,4
5271,64,30,3
5272,69,35,5
5273,54,28,7
5274,63,34,7
5275,74,38,10
5276,64,27,4
5277,74,24,6
5278,71,34,5
5279,69,39,8
5280,77,36,10
5281,86,27,9
5282,65,26,5
5283,65,29,5
5284,72,33,10
5285,71,30,6
5286,65,33,8
5287,60,28,5
5288,75,26,6
5289,65,28,7
5290,66,31,3
5291,73,35,5
5292,69,40,12
5293,60,25,5
5294,79,27,7
5295,71,38,10
5296,75,21,6
5297,90,29,9
5298,55,27,4
5299,70,35,10
5300,56,30,6
5301,65,31,7
5302,73,42,7
5303,68,31,6
5304,64,30,4
5305,80,35,8
5306,76,38,7
5307,77,33,6
5308,74,27,5
5309,70,38,11
5310,64,25,9
5311,66,35,8
5312,71,25,6
5313,73,30,10
5314,64,29,7
5315,64,20,5
5316,74,29,6
5317,64,34,9
5318,70,37,7
5319,67,25,6
5320,72,34,9
5321,59,37,6
5322,73,29,8
5323,77,24,5
5324,58,36,10
5325,76,26,7
5326,68,23,5
5327,67,32,8
5328,67,31,6
5329,74,28,9
5330,75,38,6
5331,68,35,6
5332,85,30,9
5333,67,35,10
5334,64,29,11
5335,72,43,9
5336,58,34,6
5337,64,36,8
5338,88,28,11
5339,68,35,5
5340,67,24,5
5341,63,34,8
5342,66,44,12
5343,74,37,12
5344,67,30,8
5345,76,32,7
5346,77,27,6
5347,69,36,4
5348,70,28,9
5349,76,34,4
5350,65,30,6
5351,69,39,7
5352,66,27,8
5353,77,27,10
5354,60,35,10
5355,75,34,9
5356,71,39,4
5357,64,32,4
5358,64,38,6
5359,66,31,6
5360,61,26,7
5361,76,37,8
5362,76,27,7
5363,59,44,7
5364,65,21,5
5365,61,31,9
5366,71,27,3
5367,78,33,6
5368,71,33,8
5369,64,29,8
5370,74,32,9
5371,69,40,12
5372,80,33,10
5373,67,36,5
5374,57,47,12
5375,64,36,8
5376,71,31,10
5377,74,30,9
5378,69,34,11
5379,73,18,5
5380,75,32,5
5381,57,30,8
5382,77,30,8
5383,89,29,8
5384,75,29,11
5385,68,27,6
5386,64,42,10
5387,71,38,13
5388,57,25,4
5389,73,32,7
5390,57,35,6
5391,81,24,5
5392,65,41,9
5393,63,27,8
5394,62,34,9
5395,53,37,5
5396,59,39,7
5397,61,31,7
5398,64,24,5
5399,68,37,4
5400,68,26,5
5401,65,34,4
5402,79,37,9
5403,68,30,7
5404,75,25,6
5405,68,39,3
5406,70,32,7
5407,58,33,9
5408,73,23,1
5409,67,25,2
5410,82,29,5
5411,76,41,12
5412,63,30,8
5413,67,30,1
5414,73,33,9
5415,69,37,6
5416,74,33,6
5417,72,28,7
5418,70,35,7
5419,76,30,8
5420,67,33,7
5421,64,24,5
5422,69,30,5
5423,75,41,10
5424,69,32,8
5425,56,26,6
5426,71,24,3
5427,77,39,7
5428,83,26,7
5429,80,35,6
5430,68,35,8
5431,70,33,6
5432,73,38,7
5433,55,31,6
5434,74,28,8
5435,67,35,10
5436,69,32,5
5437,69,32,9
5438,77,40,9
5439,69,27,6
5440,73,31,4
5441,72,31,7
5442,65,30,8
5443,71,33,8
5444,71,29,5
5445,74,30,7
5446,72,31,12
5447,53,35,4
5448,72,27,5
5449,70,34,7
5450,68,32,9
5451,68,35,5
5452,69,33,10
5453,72,33,8
5454,68,27,3
5455,78,30,11
5456,83,29,7
5457,61,35,4
5458,64,26,4
5459,81,34,5
5460,74,23,9
5461,56,25,6
5462,65,27,6
5463,69,30,9
5464,62,28,9
5465,67,30,5
5466,64,37,7
5467,65,38,12
5468,77,37,12
5469,75,40,14
5470,60,28,10
5471,83,25,4
5472,62,35,5
5473,64,36,5
5474,64,35,6
5475,62,33,9
5476,52,25,6
5477,68,31,5
5478,54,32,6
5479,69,29,6
5480,68,28,6
5481,69,37,10
5482,62,33,7
5483,58,31,3
5484,62,38,5
5485,61,33,10
5486,77,29,5
5487,62,33,5
5488,62,30,4
5489,73,38,9
5490,67,44,10
5491,71,34,6
5492,72,29,7
5493,68,26,5
5494,65,34,8
5495,82,26,5
5496,69,34,7
5497,74,23,4
5498,71,37,11
5499,69,39,5
5500,83,31,8
5501,59,21,3
5502,79,33,9
5503,72,33,5
5504,64,29,6
5505,59,44,6
5506,73,29,5
5507,69,32,4
5508,70,36,10
5509,66,27,8
5510,64,33,5
5511,64,31,9
5512,67,28,5
5513,89,27,8
5514,56,34,6
5515,74,42,14
5516,69,23,5
5517,60,31,9
5518,74,28,4
5519,65,33,11
5520,65,30,6
5521,71,35,8
5522,60,36,8
5523,56,27,4
5524,68,35,7
5525,76,32,6
5526,60,24,3
5527,88,34,12
5528,64,29,7
5529,78,28,8
5530,77,32,9
5531,76,29,7
5532,69,29,7
5533,82,25,6
5534,72,36,10
5535,72,23,5
5536,75,39,5
5537,68,37,8
5538,83,28,5
5539,74,42,8
5540,77,31,10
5541,69,28,7
5542,65,36,7
5543,65,35,9
5544,70,27,7
5545,69,34,10
5546,80,27,4
5547,60,36,3
5548,71,37,9
5549,64,29,5
5550,63,28,7
5551,74,30,12
5552,62,31,4
5553,64,33,4
5554,73,32,11
5555,71,30,4
5556,85,33,7
5557,71,33,8
5558,59,42,2
5559,45,21,2
5560,73,28,4
5561,63,19,4
5562,72,20,5
5563,66,31,7
5564,51,31,3
5565,69,34,9
5566,74,31,12
5567,70,37,7
5568,66,33,4
5569,69,37,9
5570,83,31,5
5571,64,44,9
5572,77,28,8
5573,80,46,15
5574,74,42,14
5575,87,17,2
5576,56,22,3
5577,54,33,7
5578,78,36,8
5579,65,37,9
5580,55,35,9
5581,64,29,5
5582,70,36,7
5583,71,24,6
5584,77,27,8
5585,66,43,10
5586,59,39,6
5587,66,26,8
5588,68,30,4
5589,85,33,9
5590,78,28,12
5591,67,29,6
5592,53,32,5
5593,80,24,6
5594,67,27,4
5595,70,27,7
5596,64,32,9
5597,69,31,8
5598,73,36,9
5599,67,31,4
5600,50,37,6
5601,74,28,5
5602,65,34,5
5603,70,23,8
5604,69,33,8
5605,64,28,6
5606,68,35,7
5607,80,32,7
5608,71,39,12
5609,68,38,9
5610,72,31,5
5611,64,40,7
5612,73,33,8
5613,74,33,7
5614,65,33,7
5615,73,37,11
5616,72,27,3
5617,72,35,3
5618,61,40,9
5619,79,29,8
5620,60,35,7
5621,79,33,7
5622,65,37,6
5623,78,26,10
5624,65,28,5
5625,74,36,11
5626,61,24,4
5627,75,28,10
5628,73,36,10
5629,61,28,3
5630,77,28,3
5631,55,28,6
5632,67,23,6
5633,78,32,9
5634,74,50,13
5635,56,29,5
5636,63,28,5
5637,67,36,8
5638,65,30,7
5639,67,19,3
5640,65,27,6
5641,64,29,4
5642,74,27,5
5643,80,27,7
5644,73,34,10
5645,85,30,7
5646,73,31,5
5647,81,36,11
5648,63,38,14
5649,65,32,5
5650,69,31,8
5651,63,27,7
5652,72,35,3
5653,70,29,8
5654,73,35,6
5655,83,32,5
5656,77,31,9
5657,59,24,2
5658,71,30,8
5659,73,39,14
5660,73,34,9
5661,72,33,9
5662,75,25,5
5663,73,30,5
5664,65,38,6
5665,66,33,6
5666,68,31,11
5667,63,33,7
5668,62,35,5
5669,62,32,5
5670,61,29,7
5671,74,30,6
5672,66,23,3
5673,58,29,6
5674,77,24,8
5675,70,32,8
5676,69,25,5
5677,71,38,11
5678,73,31,9
5679,58,36,2
5680,58,32,5
5681,72,30,10
5682,79,30,9
5683,74,36,5
5684,61,30,9
5685,74,36,4
5686,73,32,7
5687,73,32,11
5688,65,29,5
5689,65,29,8
5690,67,37,9
5691,77,29,7
5692,73,28,5
5693,66,30,7
5694,51,39,9
5695,56,33,8
5696,57,37,6
5697,78,30,10
5698,70,38,7
5699,73,24,7
5700,50,34,6
5701,56,31,8
5702,64,36,8
5703,67,30,4
5704,63,35,6
5705,66,35,10
5706,75,31,9
5707,64,19,4
5708,72,27,7
5709,76,23,7
5710,67,33,9
5711,69,31,8
5712,64,33,4
5713,74,45,10
5714,52,36,3
5715,79,31,8
5716,73,30,5
5717,67,40,10
5718,72,25,4
5719,70,25,7
5720,68,28,8
5721,67,33,5
5722,70,28,6
5723,63,34,7
5724,65,35,5
5725,69,27,5
5726,71,34,5
5727,62,38,13
5728,70,37,11
5729,75,23,8
5730,71,35,11
5731,67,28,4
5732,66,29,7
5733,78,25,5
5734,71,33,4
5735,70,34,9
5736,69,38,9
5737,72,37,10
5738,68,33,6
5739,70,37,9
5740,67,39,11
5741,68,24,9
5742,66,24,5
5743,76,25,6
5744,59,25,6
5745,68,28,6
5746,77,34,8
5747,70,37,12
5748,66,33,11
5749,79,33,7
5750,60,32,10
5751,68,32,4
5752,68,30,5
5753,69,24,8
5754,93,37,10
5755,68,24,3
5756,73,37,6
5757,70,32,9
5758,66,27,5
5759,89,35,11
5760,68,31,7
5761,56,31,5
5762,62,29,7
5763,55,37,3
5764,70,31,4
5765,77,40,14
5766,59,32,4
5767,69,39,8
5768,53,33,4
5769,59,22,5
5770,65,29,5
5771,68,30,9
5772,69,27,6
5773,76,35,11
5774,52,34,9
5775,74,33,7
5776,67,32,6
5777,71,26,10
5778,65,33,5
5779,83,37,9
5780,77,35,7
5781,68,38,12
5782,69,36,5
5783,61,34,9
5784,68,26,8
5785,60,28,6
5786,63,25,5
5787,63,27,5
5788,68,28,9
5789,75,25,4
5790,68,38,10
5791,58,23,7
5792,68,27,3
5793,58,30,8
5794,61,30,6
5795,66,36,5
5796,58,30,6
5797,78,26,3
5798,76,35,9
5799,59,24,5
5800,60,26,6
5801,60,21,4
5802,60,30,7
5803,65,32,8
5804,67,28,8
5805,65,27,2
5806,58,22,3
5807,59,43,9
5808,63,36,7
5809,58,28,4
5810,68,32,10
5811,78,32,7
5812,79,29,8
5813,70,35,7
5814,69,24,6
5815,59,31,5
5816,61,34,10
5817,67,43,8
5818,60,31,8
5819,81,32,11
5820,69,34,8
5821,69,45,14
5822,79,31,11
5823,63,33,7
5824,77,27,9
5825,72,41,8
5826,67,37,6
5827,65,19,2
5828,62,22,4
5829,84,37,6
5830,75,42,11
5831,72,40,9
5832,72,39,5
5833,71,31,9
5834,73,24,7
5835,60,29,5
5836,61,43,10
5837,78,32,5
5838,68,26,5
5839,57,26,6
5840,70,31,9
5841,48,31,4
5842,70,25,9
5843,68,35,10
5844,68,40,9
5845,74,32,4
5846,72,32,3
5847,71,27,6
5848,60,26,5
5849,87,37,13
5850,75,36,9
5851,86,35,8
5852,67,28,5
5853,68,29,5
5854,64,27,7
5855,66,26,7
5856,84,26,6
5857,69,29,4
5858,70,33,5
5859,58,27,1
5860,62,25,5
5861,48,32,6
5862,64,27,6
5863,66,31,6
5864,77,28,8
5865,59,40,3
5866,81,36,4
5867,79,25,5
5868,67,41,10
5869,77,41,9
5870,76,26,7
5871,80,40,15
5872,72,23,8
5873,72,30,11
5874,71,32,7
5875,77,36,6
5876,84,29,8
5877,68,33,10
5878,60,30,6
5879,74,31,7
5880,81,29,7
5881,63,27,4
5882,65,34,5
5883,63,28,7
5884,72,31,8
5885,76,29,9
5886,77,32,8
5887,53,24,5
5888,59,35,7
5889,73,36,9
5890,81,27,11
5891,59,29,8
5892,68,39,11
5893,77,44,13
5894,73,36,5
5895,64,27,4
5896,60,34,8
5897,69,35,8
5898,61,36,8
5899,70,22,5
5900,56,27,6
5901,71,34,7
5902,68,33,11
5903,80,31,7
5904,68,34,7
5905,54,30,6
5906,72,47,11
5907,82,34,11
5908,65,32,4
5909,57,27,6
5910,65,25,2
5911,65,32,7
5912,66,35,10
5913,58,32,5
5914,90,32,14
5915,68,26,4
5916,64,28,6
5917,69,22,5
5918,63,33,6
5919,67,28,5
5920,57,34,4
5921,70,36,11
5922,65,27,8
5923,74,42,9
5924,64,22,5
5925,82,38,10
5926,63,34,4
5927,63,34,7
5928,53,28,5
5929,79,33,11
5930,64,34,10
5931,66,39,7
5932,74,34,6
5933,69,39,10
5934,63,40,8
5935,62,26,4
5936,72,31,9
5937,60,28,8
5938,69,33,7
5939,72,46,11
5940,63,31,5
5941,75,28,8
5942,75,26,7
5943,68,34,7
5944,63,23,2
5945,61,36,2
5946,85,24,7
5947,78,30,9
5948,72,43,12
5949,81,25,2
5950,81,23,7
5951,66,20,4
5952,75,38,10
5953,71,30,10
5954,72,33,9
5955,76,34,7
5956,79,27,8
5957,66,33,4
5958,54,39,7
5959,62,33,9
5960,54,30,7
5961,62,23,7
5962,70,42,9
5963,81,33,11
5964,79,39,7
5965,74,24,6
5966,69,27,3
5967,57,33,6
5968,65,35,9
5969,74,35,9
5970,59,32,9
5971,67,29,5
5972,66,33,4
5973,82,23,6
5974,65,33,11
5975,70,30,6
5976,56,38,6
5977,72,29,9
5978,61,34,8
5979,62,37,4
5980,66,40,5
5981,62,33,8
5982,71,32,8
5983,71,28,10
5984,76,29,7
5985,58,36,8
5986,57,32,7
5987,66,35,9
5988,76,37,12
5989,86,39,13
5990,72,33,8
5991,57,35,8
5992,81,40,15
5993,67,31,4
5994,62,31,5
5995,77,37,10
5996,64,35,5
5997,61,31,6
5998,61,28,5
5999,60,25,6
6000,71,32,10
6001,78,26,4
6002,72,29,6
6003,69,25,4
6004,64,28,4
6005,71,28,4
6006,60,34,9
6007,69,29,5
6008,75,39,7
6009,75,25,7
6010,83,27,6
6011,53,29,5
6012,64,32,6
6013,61,37,6
6014,64,28,6
6015,68,26,6
6016,64,30,2
6017,77,35,4
6018,65,25,7
6019,61,41,8
6020,67,30,10
6021,63,28,4
6022,62,35,9
6023,71,27,5
6024,61,29,9
6025,71,38,12
6026,71,28,7
6027,74,35,6
6028,70,30,6
6029,71,26,7
6030,83,42,4
6031,75,31,8
6032,80,29,8
6033,68,36,10
6034,75,23,11
6035,64,40,6
6036,73,33,3
6037,76,35,9
6038,59,28,8
6039,81,35,6
6040,82,27,7
6041,69,37,11
6042,62,28,7
6043,81,30,5
6044,72,28,8
6045,64,26,5
6046,65,35,6
6047,73,44,11
6048,70,26,5
6049,75,27,6
6050,63,32,4
6051,72,28,3
6052,57,37,7
6053,77,28,10
6054,74,41,10
6055,65,37,9
6056,79,24,6
6057,61,32,3
6058,68,34,13
6059,78,37,11
6060,64,40,11
6061,68,29,10
6062,71,35,17
6063,74,39,10
6064,57,35,6
6065,65,35,6
6066,66,24,7
6067,77,32,9
6068,79,25,5
6069,71,29,8
6070,80,29,6
6071,70,34,7
6072,66,35,5
6073,70,37,7
6074,68,32,5
6075,67,23,3
6076,79,38,12
6077,68,26,8
6078,75,30,4
6079,76,24,9
6080,72,23,0
6081,50,24,5
6082,61,40,8
6083,71,27,6
6084,66,36,8
6085,68,30,8
6086,67,20,3
6087,72,38,10
6088,60,34,3
6089,90,24,7
6090,71,39,5
6091,66,29,5
6092,63,34,7
6093,66,34,6
6094,57,31,4
6095,62,39,9
6096,76,28,6
6097,77,29,5
6098,69,35,7
6099,70,32,8
6100,76,33,8
6101,73,34,8
6102,65,30,10
6103,70,35,6
6104,64,31,9
6105,65,26,4
6106,73,38,8
6107,74,38,11
6108,70,28,8
6109,58,31,7
6110,63,26,8
6111,69,31,5
6112,73,34,7
6113,71,37,8
6114,80,32,12
6115,65,27,7
6116,61,27,6
6117,70,35,8
6118,78,32,7
6119,69,33,9
6120,61,33,8
6121,71,28,8
6122,67,34,8
6123,79,27,6
6124,61,27,3
6125,74,27,7
6126,62,34,4
6127,70,34,7
6128,76,42,11
6129,59,35,5
6130,56,21,3
6131,71,44,11
6132,66,29,5
6133,62,32,5
6134,66,31,8
6135,71,32,4
6136,77,45,12
6137,62,38,6
6138,67,29,5
6139,74,40,8
6140,74,30,5
6141,62,32,6
6142,64,36,7
6143,67,34,4
6144,75,39,10
6145,64,32,7
6146,61,29,4
6147,67,37,8
6148,60,35,6
6149,54,36,9
6150,73,34,9
6151,61,35,6
6152,63,23,6
6153,84,25,8
6154,64,24,4
6155,69,33,2
6156,58,34,7
6157,71,36,13
6158,62,35,8
6159,69,33,8
6160,69,43,8
6161,64,32,4
6162,74,28,3
6163,57,44,6
6164,51,30,4
6165,59,35,6
6166,70,35,5
6167,70,39,12
6168,62,37,9
6169,71,25,4
6170,71,29,9
6171,61,36,10
6172,62,31,5
6173,65,34,3
6174,65,25,10
6175,74,42,9
6176,78,39,6
6177,75,36,4
6178,66,40,8
6179,72,30,7
6180,53,37,4
6181,73,32,12
6182,60,31,4
6183,70,31,10
6184,87,34,12
6185,74,25,2
6186,65,34,4
6187,68,38,11
6188,73,25,10
6189,67,26,4
6190,69,24,6
6191,56,25,2
6192,82,43,13
6193,64,35,9
6194,57,20,4
6195,70,38,9
6196,75,37,8
6197,64,33,14
6198,67,23,5
6199,57,31,8
6200,63,36,10
6201,86,32,9
6202,57,30,5
6203,69,31,6
6204,62,40,7
6205,58,29,10
6206,61,32,7
6207,64,28,4
6208,67,35,4
6209,66,44,9
6210,64,35,9
6211,71,31,11
6212,72,32,8
6213,69,29,6
6214,71,32,9
6215,70,32,6
6216,63,35,5
6217,80,30,4
6218,74,26,6
6219,71,37,8
6220,70,40,5
6221,61,21,7
6222,62,32,9
6223,58,27,7
6224,61,35,5
6225,74,27,8
6226,56,23,5
6227,74,27,4
6228,67,30,10
6229,72,36,11
6230,66,29,6
6231,73,33,6
6232,65,26,6
6233,75,36,10
6234,69,24,5
6235,58,21,3
6236,66,31,6
6237,80,25,11
6238,71,34,11
6239,57,32,6
6240,79,26,9
6241,64,35,8
6242,80,33,9
6243,75,26,5
6244,60,33,10
6245,61,26,6
6246,63,24,9
6247,66,27,3
6248,80,33,9
6249,79,34,6
6250,57,31,3
6251,62,29,8
6252,68,42,8
6253,71,29,9
6254,81,37,12
6255,69,30,8
6256,58,31,9
6257,74,37,5
6258,61,31,3
6259,65,34,8
6260,60,22,5
6261,68,35,8
6262,67,31,7
6263,76,22,6
6264,65,28,5
6265,78,32,3
6266,68,22,4
6267,72,37,11
6268,82,28,5
6269,68,20,4
6270,73,31,6
6271,71,33,7
6272,76,31,10
6273,68,34,9
6274,56,31,6
6275,83,29,5
6276,62,36,8
6277,68,29,2
6278,70,37,9
6279,78,28,8
6280,69,30,6
6281,85,32,7
6282,66,31,6
6283,62,45,10
6284,65,36,11
6285,59,27,6
6286,71,32,8
6287,68,31,5
6288,54,24,3
6289,65,34,5
6290,67,41,12
6291,82,35,15
6292,69,26,6
6293,72,37,4
6294,71,43,11
6295,72,34,4
6296,57,39,6
6297,62,30,6
6298,77,32,4
6299,69,26,3
6300,61,25,6
6301,70,35,5
6302,64,29,7
6303,63,26,3
6304,79,25,9
6305,63,29,1
6306,72,37,15
6307,85,35,12
6308,67,29,4
6309,63,28,6
6310,69,18,11
6311,65,32,6
6312,68,30,5
6313,83,37,10
6314,67,38,6
6315,64,29,4
6316,68,25,7
