SNP,SNP_marker,chr,pos,start,end
9286,chr14:41967,14,41967,33990,49825
9287,chr14:42739,14,42739,33990,49825
9289,chr14:49825,14,49825,33990,49825
9290,chr14:52664,14,52664,52664,95295
9292,chr14:54504,14,54504,52664,95295
9297,chr14:60667,14,60667,52664,95295
9298,chr14:61387,14,61387,52664,95295
9299,chr14:62869,14,62869,52664,95295
9304,chr14:69768,14,69768,52664,95295
9305,chr14:77145,14,77145,52664,95295
9306,chr14:78487,14,78487,52664,95295
9309,chr14:82625,14,82625,52664,95295
9317,chr14:95295,14,95295,52664,95295
9320,chr14:104450,14,104450,102695,109881
9323,chr14:106690,14,106690,102695,109881
9330,chr14:107791,14,107791,102695,109881
9333,chr14:110818,14,110818,110818,110818
9334,chr14:111897,14,111897,111897,116086
9336,chr14:114147,14,114147,111897,116086
9337,chr14:116086,14,116086,111897,116086
9339,chr14:122856,14,122856,119960,127328
9342,chr14:126633,14,126633,119960,127328
9345,chr14:129960,14,129960,129960,138448
9347,chr14:137678,14,137678,129960,138448
9349,chr14:138448,14,138448,129960,138448
9353,chr14:142083,14,142083,141579,180459
9354,chr14:145164,14,145164,141579,180459
9355,chr14:151127,14,151127,141579,180459
9356,chr14:151394,14,151394,141579,180459
9358,chr14:158956,14,158956,141579,180459
9359,chr14:159230,14,159230,141579,180459
9360,chr14:159352,14,159352,141579,180459
9362,chr14:163967,14,163967,141579,180459
9363,chr14:165144,14,165144,141579,180459
9364,chr14:166587,14,166587,141579,180459
9365,chr14:168984,14,168984,141579,180459
9366,chr14:169290,14,169290,141579,180459
9367,chr14:169452,14,169452,141579,180459
9368,chr14:169938,14,169938,141579,180459
9369,chr14:170778,14,170778,141579,180459
9372,chr14:175164,14,175164,141579,180459
9373,chr14:175169,14,175169,141579,180459
9376,chr14:178214,14,178214,141579,180459
9382,chr14:184703,14,184703,182297,184811
9384,chr14:185261,14,185261,185261,185261
9385,chr14:185411,14,185411,185411,196374
9386,chr14:185846,14,185846,185411,196374
9388,chr14:186675,14,186675,185411,196374
9391,chr14:187740,14,187740,185411,196374
9394,chr14:189723,14,189723,185411,196374
9396,chr14:190876,14,190876,185411,196374
9398,chr14:193668,14,193668,185411,196374
9399,chr14:194053,14,194053,185411,196374
9400,chr14:194811,14,194811,185411,196374
9405,chr14:204167,14,204167,198392,250690
9407,chr14:205279,14,205279,198392,250690
9409,chr14:208181,14,208181,198392,250690
9410,chr14:208554,14,208554,198392,250690
9413,chr14:211768,14,211768,198392,250690
9415,chr14:213154,14,213154,198392,250690
9416,chr14:213619,14,213619,198392,250690
9418,chr14:213849,14,213849,198392,250690
9419,chr14:214248,14,214248,198392,250690
9420,chr14:214258,14,214258,198392,250690
9421,chr14:214305,14,214305,198392,250690
9423,chr14:214794,14,214794,198392,250690
9427,chr14:220803,14,220803,198392,250690
9428,chr14:223967,14,223967,198392,250690
9429,chr14:225776,14,225776,198392,250690
9432,chr14:236810,14,236810,198392,250690
9433,chr14:237449,14,237449,198392,250690
9437,chr14:241114,14,241114,198392,250690
9441,chr14:250138,14,250138,198392,250690
9442,chr14:250455,14,250455,198392,250690
9444,chr14:254840,14,254840,254840,254840
9447,chr14:263555,14,263555,263555,263555
9450,chr14:269770,14,269770,264064,294413
9451,chr14:272462,14,272462,264064,294413
9452,chr14:272744,14,272744,264064,294413
9453,chr14:274575,14,274575,264064,294413
9455,chr14:278085,14,278085,264064,294413
9458,chr14:283468,14,283468,264064,294413
9460,chr14:288822,14,288822,264064,294413
9461,chr14:294413,14,294413,264064,294413
9465,chr14:303906,14,303906,301186,332647
9466,chr14:303958,14,303958,301186,332647
9467,chr14:308851,14,308851,301186,332647
9468,chr14:308862,14,308862,301186,332647
9470,chr14:309784,14,309784,301186,332647
9471,chr14:312060,14,312060,301186,332647
9472,chr14:312454,14,312454,301186,332647
9473,chr14:313182,14,313182,301186,332647
9474,chr14:314163,14,314163,301186,332647
9476,chr14:314885,14,314885,301186,332647
9478,chr14:318991,14,318991,301186,332647
9480,chr14:319557,14,319557,301186,332647
9487,chr14:322680,14,322680,301186,332647
9488,chr14:327569,14,327569,301186,332647
9489,chr14:327674,14,327674,301186,332647
9491,chr14:330041,14,330041,301186,332647
9492,chr14:331132,14,331132,301186,332647
9498,chr14:335123,14,335123,334886,337563
9499,chr14:337016,14,337016,334886,337563
9506,chr14:345245,14,345245,345215,354457
9507,chr14:347475,14,347475,345215,354457
9508,chr14:349580,14,349580,345215,354457
9509,chr14:350501,14,350501,345215,354457
9512,chr14:354457,14,354457,345215,354457
9513,chr14:356409,14,356409,356409,372787
9518,chr14:362413,14,362413,356409,372787
9520,chr14:362826,14,362826,356409,372787
9522,chr14:364156,14,364156,356409,372787
9523,chr14:367558,14,367558,356409,372787
9524,chr14:371957,14,371957,356409,372787
9528,chr14:374309,14,374309,373690,377751
9529,chr14:377031,14,377031,373690,377751
9530,chr14:377351,14,377351,373690,377751
9531,chr14:377751,14,377751,373690,377751
9534,chr14:381031,14,381031,379436,389981
9537,chr14:382896,14,382896,379436,389981
9539,chr14:388126,14,388126,379436,389981
9542,chr14:397661,14,397661,394591,410127
9545,chr14:400976,14,400976,394591,410127
9550,chr14:406840,14,406840,394591,410127
9551,chr14:407338,14,407338,394591,410127
9553,chr14:408355,14,408355,394591,410127
9557,chr14:418168,14,418168,418168,437955
9558,chr14:418803,14,418803,418168,437955
9559,chr14:422746,14,422746,418168,437955
9570,chr14:434507,14,434507,418168,437955
9573,chr14:437955,14,437955,418168,437955
9574,chr14:441268,14,441268,441268,441268
9578,chr14:453089,14,453089,441787,469870
9579,chr14:454972,14,454972,441787,469870
9581,chr14:456295,14,456295,441787,469870
9582,chr14:456355,14,456355,441787,469870
9583,chr14:457243,14,457243,441787,469870
9584,chr14:457485,14,457485,441787,469870
9587,chr14:458514,14,458514,441787,469870
9588,chr14:461485,14,461485,441787,469870
9589,chr14:461863,14,461863,441787,469870
9591,chr14:462478,14,462478,441787,469870
9592,chr14:464117,14,464117,441787,469870
9593,chr14:464233,14,464233,441787,469870
9594,chr14:465005,14,465005,441787,469870
9595,chr14:465187,14,465187,441787,469870
9596,chr14:466103,14,466103,441787,469870
9597,chr14:469224,14,469224,441787,469870
9599,chr14:469870,14,469870,441787,469870
9602,chr14:480472,14,480472,472613,485955
9603,chr14:481896,14,481896,472613,485955
9610,chr14:493333,14,493333,489876,508681
9612,chr14:497844,14,497844,489876,508681
9613,chr14:498639,14,498639,489876,508681
9616,chr14:501546,14,501546,489876,508681
9617,chr14:501883,14,501883,489876,508681
9619,chr14:502292,14,502292,489876,508681
9622,chr14:503689,14,503689,489876,508681
9629,chr14:525380,14,525380,510823,525380
9635,chr14:534351,14,534351,534351,539456
9636,chr14:534813,14,534813,534351,539456
9637,chr14:534949,14,534949,534351,539456
9640,chr14:538257,14,538257,534351,539456
9641,chr14:539456,14,539456,534351,539456
9643,chr14:543643,14,543643,543122,553785
9646,chr14:547700,14,547700,543122,553785
9648,chr14:547960,14,547960,543122,553785
9649,chr14:547975,14,547975,543122,553785
9650,chr14:549199,14,549199,543122,553785
9653,chr14:551869,14,551869,543122,553785
9656,chr14:554932,14,554932,554932,554932
9657,chr14:558289,14,558289,558289,560799
9659,chr14:560313,14,560313,558289,560799
9669,chr14:568270,14,568270,568268,568270
9670,chr14:568858,14,568858,568858,569044
9671,chr14:568966,14,568966,568858,569044
9672,chr14:568996,14,568996,568858,569044
9673,chr14:569044,14,569044,568858,569044
9676,chr14:569966,14,569966,569966,569966
9677,chr14:570806,14,570806,570806,570806
9678,chr14:571968,14,571968,571968,572150
9679,chr14:571979,14,571979,571968,572150
9686,chr14:572224,14,572224,572217,572252
9687,chr14:572252,14,572252,572217,572252
9688,chr14:572330,14,572330,572330,572366
9691,chr14:572607,14,572607,572607,572607
9692,chr14:574012,14,574012,574012,574012
9694,chr14:574170,14,574170,574170,579044
9695,chr14:574408,14,574408,574170,579044
9696,chr14:574697,14,574697,574170,579044
9698,chr14:576990,14,576990,574170,579044
9703,chr14:580002,14,580002,580002,593538
9704,chr14:582958,14,582958,580002,593538
9705,chr14:584861,14,584861,580002,593538
9706,chr14:587028,14,587028,580002,593538
9707,chr14:589847,14,589847,580002,593538
9708,chr14:590547,14,590547,580002,593538
9711,chr14:591601,14,591601,580002,593538
9715,chr14:598006,14,598006,598006,598006
9716,chr14:598714,14,598714,598714,598714
9718,chr14:599392,14,599392,599354,599392
9719,chr14:599886,14,599886,599886,599892
9720,chr14:599887,14,599887,599886,599892
9721,chr14:599892,14,599892,599886,599892
9724,chr14:599974,14,599974,599947,599999
9725,chr14:599999,14,599999,599947,599999
9726,chr14:600027,14,600027,600027,600027
9727,chr14:600108,14,600108,600108,600153
9730,chr14:600205,14,600205,600205,600205
9731,chr14:600236,14,600236,600236,600236
9732,chr14:600272,14,600272,600272,600283
9733,chr14:600283,14,600283,600272,600283
9734,chr14:600908,14,600908,600908,600923
9735,chr14:600923,14,600923,600908,600923
9737,chr14:600931,14,600931,600931,600943
9738,chr14:600933,14,600933,600931,600943
9739,chr14:600935,14,600935,600931,600943
9740,chr14:600937,14,600937,600931,600943
9741,chr14:600943,14,600943,600931,600943
9742,chr14:602099,14,602099,602099,602099
9745,chr14:602396,14,602396,602396,602854
9751,chr14:604247,14,604247,604247,604247
9754,chr14:606273,14,606273,606273,616988
9755,chr14:607186,14,607186,606273,616988
9756,chr14:607236,14,607236,606273,616988
9758,chr14:607767,14,607767,606273,616988
9761,chr14:613773,14,613773,606273,616988
9762,chr14:614340,14,614340,606273,616988
9763,chr14:616988,14,616988,606273,616988
9765,chr14:619153,14,619153,619153,625946
9766,chr14:619723,14,619723,619153,625946
9769,chr14:623405,14,623405,619153,625946
9774,chr14:627417,14,627417,627417,627417
9780,chr14:629832,14,629832,628889,630753
9788,chr14:636754,14,636754,634460,650841
9789,chr14:637729,14,637729,634460,650841
9790,chr14:639287,14,639287,634460,650841
9798,chr14:644949,14,644949,634460,650841
9800,chr14:646585,14,646585,634460,650841
9802,chr14:648789,14,648789,634460,650841
9811,chr14:663083,14,663083,663083,663083
9812,chr14:668533,14,668533,668533,691878
9813,chr14:671892,14,671892,668533,691878
9815,chr14:674210,14,674210,668533,691878
9822,chr14:682649,14,682649,668533,691878
9823,chr14:688148,14,688148,668533,691878
9824,chr14:688149,14,688149,668533,691878
9825,chr14:688150,14,688150,668533,691878
9831,chr14:695359,14,695359,695359,701961
9832,chr14:696247,14,696247,695359,701961
9836,chr14:701961,14,701961,695359,701961
9849,chr14:705287,14,705287,705287,716298
9850,chr14:705555,14,705555,705287,716298
9851,chr14:707555,14,707555,705287,716298
9854,chr14:708456,14,708456,705287,716298
9855,chr14:709752,14,709752,705287,716298
9856,chr14:709804,14,709804,705287,716298
9857,chr14:710081,14,710081,705287,716298
9860,chr14:713668,14,713668,705287,716298
9861,chr14:713710,14,713710,705287,716298
9862,chr14:714219,14,714219,705287,716298
9863,chr14:714273,14,714273,705287,716298
9865,chr14:716298,14,716298,705287,716298
9866,chr14:716675,14,716675,716675,716675
9867,chr14:716750,14,716750,716750,716750
9868,chr14:719053,14,719053,719053,719403
9871,chr14:721219,14,721219,721219,726075
9889,chr14:730900,14,730900,726489,730900
9891,chr14:733073,14,733073,732176,743336
9894,chr14:735889,14,735889,732176,743336
9898,chr14:743336,14,743336,732176,743336
9923,chr14:750904,14,750904,750775,750904
9942,chr14:752024,14,752024,752024,752024
9944,chr14:752087,14,752087,752087,752087
9948,chr14:752591,14,752591,752591,752737
9949,chr14:752615,14,752615,752591,752737
9950,chr14:752627,14,752627,752591,752737
9951,chr14:752635,14,752635,752591,752737
9952,chr14:752648,14,752648,752591,752737
9953,chr14:752652,14,752652,752591,752737
9954,chr14:752720,14,752720,752591,752737
9955,chr14:752737,14,752737,752591,752737
9961,chr14:754366,14,754366,753367,763982
9974,chr14:757948,14,757948,753367,763982
9975,chr14:758123,14,758123,753367,763982
9976,chr14:758326,14,758326,753367,763982
9977,chr14:758808,14,758808,753367,763982
9978,chr14:761390,14,761390,753367,763982
9980,chr14:763023,14,763023,753367,763982
9981,chr14:763473,14,763473,753367,763982
9983,chr14:764782,14,764782,764782,764782
9987,chr14:766459,14,766459,764822,772497
9989,chr14:766895,14,766895,764822,772497
9991,chr14:771372,14,771372,764822,772497
10052,chr15:33670,15,33670,32396,59142
10053,chr15:33671,15,33671,32396,59142
10055,chr15:36415,15,36415,32396,59142
10058,chr15:39199,15,39199,32396,59142
10062,chr15:46508,15,46508,32396,59142
10063,chr15:46512,15,46512,32396,59142
10064,chr15:46521,15,46521,32396,59142
10066,chr15:47951,15,47951,32396,59142
10067,chr15:48688,15,48688,32396,59142
10069,chr15:51904,15,51904,32396,59142
10079,chr15:64029,15,64029,63560,70217
10080,chr15:64092,15,64092,63560,70217
10081,chr15:64169,15,64169,63560,70217
10082,chr15:66419,15,66419,63560,70217
10084,chr15:69757,15,69757,63560,70217
10089,chr15:70894,15,70894,70894,86295
10090,chr15:70941,15,70941,70894,86295
10091,chr15:70998,15,70998,70894,86295
10092,chr15:71038,15,71038,70894,86295
10093,chr15:71084,15,71084,70894,86295
10094,chr15:71659,15,71659,70894,86295
10096,chr15:77216,15,77216,70894,86295
10102,chr15:86295,15,86295,70894,86295
10104,chr15:93845,15,93845,93845,93845
10106,chr15:96254,15,96254,94074,111081
10107,chr15:96613,15,96613,94074,111081
10108,chr15:99518,15,99518,94074,111081
10111,chr15:106762,15,106762,94074,111081
10112,chr15:108576,15,108576,94074,111081
10116,chr15:111138,15,111138,111138,113148
10121,chr15:114031,15,114031,114031,136895
10123,chr15:116621,15,116621,114031,136895
10124,chr15:117153,15,117153,114031,136895
10125,chr15:126797,15,126797,114031,136895
10127,chr15:129576,15,129576,114031,136895
10131,chr15:132710,15,132710,114031,136895
10134,chr15:132965,15,132965,114031,136895
10136,chr15:133313,15,133313,114031,136895
10138,chr15:133472,15,133472,114031,136895
10141,chr15:133892,15,133892,114031,136895
10145,chr15:134036,15,134036,114031,136895
10150,chr15:136895,15,136895,114031,136895
10153,chr15:141593,15,141593,141593,144887
10154,chr15:143047,15,143047,141593,144887
10155,chr15:143755,15,143755,141593,144887
10157,chr15:144887,15,144887,141593,144887
10159,chr15:145302,15,145302,145130,145302
10162,chr15:150503,15,150503,149218,160644
10165,chr15:151176,15,151176,149218,160644
10166,chr15:151907,15,151907,149218,160644
10167,chr15:154160,15,154160,149218,160644
10168,chr15:154614,15,154614,149218,160644
10171,chr15:158776,15,158776,149218,160644
10172,chr15:158792,15,158792,149218,160644
10174,chr15:158969,15,158969,149218,160644
10175,chr15:159655,15,159655,149218,160644
10178,chr15:160644,15,160644,149218,160644
10204,chr15:185793,15,185793,185793,185793
10209,chr15:194959,15,194959,194895,195381
10210,chr15:195072,15,195072,194895,195381
10212,chr15:195381,15,195381,194895,195381
10213,chr15:197493,15,197493,197493,203284
10214,chr15:202330,15,202330,197493,203284
10215,chr15:203046,15,203046,197493,203284
10218,chr15:204530,15,204530,204530,204530
10221,chr15:206047,15,206047,206047,206047
10229,chr15:216273,15,216273,216273,216273
10230,chr15:216278,15,216278,216278,216278
10236,chr15:218248,15,218248,217434,218248
10238,chr15:221062,15,221062,220986,226144
10239,chr15:221859,15,221859,220986,226144
10241,chr15:223392,15,223392,220986,226144
10242,chr15:226144,15,226144,220986,226144
10246,chr15:228290,15,228290,227542,235211
10248,chr15:231018,15,231018,227542,235211
10251,chr15:233334,15,233334,227542,235211
10253,chr15:234124,15,234124,227542,235211
10257,chr15:236301,15,236301,236301,236301
10260,chr15:237009,15,237009,237009,237009
10264,chr15:242903,15,242903,240287,255007
10265,chr15:243109,15,243109,240287,255007
10266,chr15:243553,15,243553,240287,255007
10268,chr15:244868,15,244868,240287,255007
10272,chr15:252113,15,252113,240287,255007
10274,chr15:253929,15,253929,240287,255007
10275,chr15:253930,15,253930,240287,255007
10278,chr15:255007,15,255007,240287,255007
10279,chr15:256619,15,256619,256619,256619
10282,chr15:261313,15,261313,261118,276632
10283,chr15:262436,15,262436,261118,276632
10284,chr15:263540,15,263540,261118,276632
10286,chr15:265173,15,265173,261118,276632
10289,chr15:269477,15,269477,261118,276632
10291,chr15:270218,15,270218,261118,276632
10293,chr15:270972,15,270972,261118,276632
10296,chr15:271780,15,271780,261118,276632
10297,chr15:271953,15,271953,261118,276632
10299,chr15:274007,15,274007,261118,276632
10300,chr15:274603,15,274603,261118,276632
10302,chr15:277142,15,277142,277142,277142
10304,chr15:277467,15,277467,277467,277699
10305,chr15:277587,15,277587,277467,277699
10310,chr15:281378,15,281378,278259,315509
10311,chr15:285588,15,285588,278259,315509
10312,chr15:285741,15,285741,278259,315509
10322,chr15:298709,15,298709,278259,315509
10324,chr15:300336,15,300336,278259,315509
10325,chr15:300373,15,300373,278259,315509
10327,chr15:300504,15,300504,278259,315509
10330,chr15:305341,15,305341,278259,315509
10331,chr15:305375,15,305375,278259,315509
10333,chr15:305531,15,305531,278259,315509
10335,chr15:309869,15,309869,278259,315509
10336,chr15:309954,15,309954,278259,315509
10337,chr15:310221,15,310221,278259,315509
10338,chr15:310574,15,310574,278259,315509
10339,chr15:311039,15,311039,278259,315509
10341,chr15:311337,15,311337,278259,315509
10342,chr15:312146,15,312146,278259,315509
10343,chr15:312151,15,312151,278259,315509
10344,chr15:312245,15,312245,278259,315509
10345,chr15:312534,15,312534,278259,315509
10346,chr15:315509,15,315509,278259,315509
10348,chr15:316405,15,316405,316405,329425
10351,chr15:317329,15,317329,316405,329425
10352,chr15:318509,15,318509,316405,329425
10354,chr15:329425,15,329425,316405,329425
10356,chr15:334807,15,334807,334807,349540
10357,chr15:338579,15,338579,334807,349540
10358,chr15:343921,15,343921,334807,349540
10362,chr15:349540,15,349540,334807,349540
10367,chr15:355404,15,355404,355404,355404
10369,chr15:357232,15,357232,356056,358094
10370,chr15:358094,15,358094,356056,358094
10371,chr15:363969,15,363969,363969,370822
10372,chr15:363970,15,363970,363969,370822
10380,chr15:372209,15,372209,372209,383674
10381,chr15:372217,15,372217,372209,383674
10382,chr15:372714,15,372714,372209,383674
10384,chr15:376289,15,376289,372209,383674
10385,chr15:379384,15,379384,372209,383674
10386,chr15:381987,15,381987,372209,383674
10387,chr15:382511,15,382511,372209,383674
10390,chr15:385480,15,385480,385480,385480
10395,chr15:389923,15,389923,385904,397092
10398,chr15:390621,15,390621,385904,397092
10402,chr15:394456,15,394456,385904,397092
10405,chr15:408490,15,408490,408490,412551
10407,chr15:411919,15,411919,408490,412551
10408,chr15:412551,15,412551,408490,412551
10412,chr15:418066,15,418066,418066,418066
10413,chr15:421830,15,421830,421830,425338
10418,chr15:426603,15,426603,426603,426603
10420,chr15:427668,15,427668,427668,427668
10430,chr15:443566,15,443566,430047,447362
10439,chr15:448820,15,448820,448815,448831
10440,chr15:448830,15,448830,448815,448831
10441,chr15:448831,15,448831,448815,448831
10458,chr15:464395,15,464395,464395,464395
10468,chr15:469298,15,469298,469298,469298
10482,chr15:487554,15,487554,487554,488538
10485,chr15:489794,15,489794,489794,489794
10489,chr15:492159,15,492159,491013,535075
10490,chr15:495561,15,495561,491013,535075
10492,chr15:497661,15,497661,491013,535075
10496,chr15:509182,15,509182,491013,535075
10500,chr15:513988,15,513988,491013,535075
10501,chr15:514714,15,514714,491013,535075
10509,chr15:526003,15,526003,491013,535075
10512,chr15:535075,15,535075,491013,535075
10514,chr15:537874,15,537874,537874,580357
10518,chr15:546198,15,546198,537874,580357
10519,chr15:546237,15,546237,537874,580357
10520,chr15:548689,15,548689,537874,580357
10522,chr15:549314,15,549314,537874,580357
10526,chr15:558912,15,558912,537874,580357
10528,chr15:561827,15,561827,537874,580357
10529,chr15:561893,15,561893,537874,580357
10530,chr15:563572,15,563572,537874,580357
10531,chr15:563727,15,563727,537874,580357
10532,chr15:566834,15,566834,537874,580357
10533,chr15:568292,15,568292,537874,580357
10534,chr15:571413,15,571413,537874,580357
10537,chr15:578365,15,578365,537874,580357
10539,chr15:580357,15,580357,537874,580357
10542,chr15:587077,15,587077,587077,594139
10543,chr15:588514,15,588514,587077,594139
10545,chr15:588953,15,588953,587077,594139
10547,chr15:589277,15,589277,587077,594139
10548,chr15:589446,15,589446,587077,594139
10549,chr15:589481,15,589481,587077,594139
10550,chr15:591247,15,591247,587077,594139
10552,chr15:594139,15,594139,587077,594139
10555,chr15:600853,15,600853,600853,602954
10556,chr15:600887,15,600887,600853,602954
10558,chr15:602954,15,602954,600853,602954
10560,chr15:607609,15,607609,607382,660805
10561,chr15:608367,15,608367,607382,660805
10562,chr15:610892,15,610892,607382,660805
10563,chr15:615079,15,615079,607382,660805
10568,chr15:618996,15,618996,607382,660805
10571,chr15:623130,15,623130,607382,660805
10572,chr15:625082,15,625082,607382,660805
10573,chr15:628108,15,628108,607382,660805
10574,chr15:628209,15,628209,607382,660805
10577,chr15:630972,15,630972,607382,660805
10578,chr15:631958,15,631958,607382,660805
10580,chr15:632436,15,632436,607382,660805
10581,chr15:632889,15,632889,607382,660805
10582,chr15:633695,15,633695,607382,660805
10584,chr15:635682,15,635682,607382,660805
10587,chr15:637584,15,637584,607382,660805
10588,chr15:637878,15,637878,607382,660805
10589,chr15:637893,15,637893,607382,660805
10590,chr15:637894,15,637894,607382,660805
10591,chr15:637926,15,637926,607382,660805
10592,chr15:639000,15,639000,607382,660805
10597,chr15:639445,15,639445,607382,660805
10601,chr15:640056,15,640056,607382,660805
10602,chr15:640881,15,640881,607382,660805
10603,chr15:641425,15,641425,607382,660805
10604,chr15:642215,15,642215,607382,660805
10605,chr15:642286,15,642286,607382,660805
10609,chr15:645672,15,645672,607382,660805
10610,chr15:646327,15,646327,607382,660805
10611,chr15:649242,15,649242,607382,660805
10615,chr15:653760,15,653760,607382,660805
10617,chr15:653775,15,653775,607382,660805
10618,chr15:656377,15,656377,607382,660805
10619,chr15:657044,15,657044,607382,660805
10621,chr15:657980,15,657980,607382,660805
10622,chr15:659697,15,659697,607382,660805
10623,chr15:660199,15,660199,607382,660805
10624,chr15:660208,15,660208,607382,660805
10625,chr15:660805,15,660805,607382,660805
10629,chr15:664726,15,664726,663916,668514
10638,chr15:677981,15,677981,676857,678393
10640,chr15:678027,15,678027,676857,678393
10642,chr15:678086,15,678086,676857,678393
10643,chr15:678099,15,678099,676857,678393
10647,chr15:678404,15,678404,678404,678916
10648,chr15:678474,15,678474,678404,678916
10650,chr15:678625,15,678625,678404,678916
10651,chr15:678705,15,678705,678404,678916
10652,chr15:678832,15,678832,678404,678916
10655,chr15:678989,15,678989,678989,678989
10658,chr15:679485,15,679485,678995,703056
10659,chr15:680430,15,680430,678995,703056
10661,chr15:680951,15,680951,678995,703056
10662,chr15:682676,15,682676,678995,703056
10665,chr15:691906,15,691906,678995,703056
10666,chr15:692134,15,692134,678995,703056
10667,chr15:692272,15,692272,678995,703056
10691,chr15:703056,15,703056,678995,703056
10699,chr15:711322,15,711322,710273,711322
10703,chr15:717962,15,717962,716842,720492
10705,chr15:720332,15,720332,716842,720492
10706,chr15:720492,15,720492,716842,720492
10713,chr15:736963,15,736963,735908,737166
10714,chr15:736990,15,736990,735908,737166
10716,chr15:745301,15,745301,745301,745306
10719,chr15:747552,15,747552,747552,751857
10721,chr15:751144,15,751144,747552,751857
10724,chr15:751857,15,751857,747552,751857
10726,chr15:757677,15,757677,757677,759381
10727,chr15:757952,15,757952,757677,759381
10729,chr15:758119,15,758119,757677,759381
10730,chr15:758539,15,758539,757677,759381
10731,chr15:759034,15,759034,757677,759381
10732,chr15:759061,15,759061,757677,759381
10733,chr15:759214,15,759214,757677,759381
10734,chr15:759381,15,759381,757677,759381
10736,chr15:760114,15,760114,760114,768292
10737,chr15:761032,15,761032,760114,768292
10738,chr15:761321,15,761321,760114,768292
10739,chr15:762315,15,762315,760114,768292
10740,chr15:762399,15,762399,760114,768292
10741,chr15:762569,15,762569,760114,768292
10742,chr15:762597,15,762597,760114,768292
10743,chr15:762665,15,762665,760114,768292
10745,chr15:763849,15,763849,760114,768292
10746,chr15:763978,15,763978,760114,768292
10749,chr15:765566,15,765566,760114,768292
10750,chr15:765710,15,765710,760114,768292
10751,chr15:765854,15,765854,760114,768292
10752,chr15:766151,15,766151,760114,768292
10753,chr15:766225,15,766225,760114,768292
10757,chr15:768052,15,768052,760114,768292
10766,chr15:777196,15,777196,774372,785154
10773,chr15:780008,15,780008,774372,785154
10774,chr15:781811,15,781811,774372,785154
10775,chr15:785050,15,785050,774372,785154
10776,chr15:785154,15,785154,774372,785154
10778,chr15:785674,15,785674,785674,822681
10784,chr15:796798,15,796798,785674,822681
10789,chr15:798213,15,798213,785674,822681
10790,chr15:798788,15,798788,785674,822681
10791,chr15:798886,15,798886,785674,822681
10793,chr15:802678,15,802678,785674,822681
10795,chr15:806960,15,806960,785674,822681
10797,chr15:808281,15,808281,785674,822681
10799,chr15:810364,15,810364,785674,822681
10800,chr15:810448,15,810448,785674,822681
10801,chr15:811848,15,811848,785674,822681
10803,chr15:816215,15,816215,785674,822681
10804,chr15:816620,15,816620,785674,822681
10805,chr15:816745,15,816745,785674,822681
10807,chr15:819084,15,819084,785674,822681
10808,chr15:822096,15,822096,785674,822681
10811,chr15:822346,15,822346,785674,822681
10817,chr15:823924,15,823924,823485,830933
10819,chr15:824858,15,824858,823485,830933
10820,chr15:825065,15,825065,823485,830933
10822,chr15:826538,15,826538,823485,830933
10824,chr15:830933,15,830933,823485,830933
10825,chr15:830980,15,830980,830980,830980
10826,chr15:833802,15,833802,833802,834594
10827,chr15:834594,15,834594,833802,834594
10828,chr15:841040,15,841040,841040,860696
10829,chr15:841052,15,841052,841040,860696
10831,chr15:846356,15,846356,841040,860696
10834,chr15:848248,15,848248,841040,860696
10836,chr15:849160,15,849160,841040,860696
10837,chr15:849407,15,849407,841040,860696
10838,chr15:849538,15,849538,841040,860696
10839,chr15:850586,15,850586,841040,860696
10840,chr15:852168,15,852168,841040,860696
10842,chr15:859618,15,859618,841040,860696
10844,chr15:860902,15,860902,860902,860902
10846,chr15:861655,15,861655,861655,876366
10848,chr15:863468,15,863468,861655,876366
10851,chr15:866884,15,866884,861655,876366
10853,chr15:867290,15,867290,861655,876366
10856,chr15:873261,15,873261,861655,876366
10858,chr15:874597,15,874597,861655,876366
10860,chr15:876366,15,876366,861655,876366
10865,chr15:887134,15,887134,880049,888555
10866,chr15:887279,15,887279,880049,888555
10871,chr15:888856,15,888856,888856,888856
10872,chr15:892522,15,892522,892522,892522
10880,chr15:906404,15,906404,897914,908870
10881,chr15:906473,15,906473,897914,908870
10882,chr15:906721,15,906721,897914,908870
10883,chr15:906722,15,906722,897914,908870
10885,chr15:907053,15,907053,897914,908870
10886,chr15:907245,15,907245,897914,908870
10890,chr15:911587,15,911587,911587,911587
10892,chr15:911795,15,911795,911795,927535
10893,chr15:912636,15,912636,911795,927535
10894,chr15:912729,15,912729,911795,927535
10895,chr15:917889,15,917889,911795,927535
10897,chr15:921242,15,921242,911795,927535
10898,chr15:921271,15,921271,911795,927535
10899,chr15:923218,15,923218,911795,927535
10903,chr15:930562,15,930562,930562,943341
10907,chr15:934516,15,934516,930562,943341
10908,chr15:935795,15,935795,930562,943341
10909,chr15:937046,15,937046,930562,943341
10911,chr15:940092,15,940092,930562,943341
10912,chr15:941271,15,941271,930562,943341
10918,chr15:956308,15,956308,950568,964403
10921,chr15:960232,15,960232,950568,964403
10922,chr15:960845,15,960845,950568,964403
10924,chr15:961510,15,961510,950568,964403
10925,chr15:961682,15,961682,950568,964403
10926,chr15:963635,15,963635,950568,964403
10928,chr15:964403,15,964403,950568,964403
10930,chr15:970097,15,970097,970097,970172
10931,chr15:970105,15,970105,970097,970172
10932,chr15:970110,15,970110,970097,970172
10933,chr15:970129,15,970129,970097,970172
