gene_symbol	QTL_type	percent_variance	beta	cis_trans
4931406C07Rik	LOCAL	19.90777922	0.6309957087017312	cis
A230046K03Rik	DISTANT	18.38844182	0.6064394746386486	trans
Naalad2	LOCAL	48.62728806	0.986177347742281	cis
Slc44a2	LOCAL	27.74689643	0.7449415605267302	cis
A230050P20Rik	LOCAL	23.15587002	0.6805272958522678	cis
Kank2	LOCAL	16.35825008	0.5719833927659089	cis
Ndufaf1	DISTANT	37.73641964	0.8687510534094333	trans
Ecsit	LOCAL	41.065055	0.9062566413549751	cis
Rab3d	LOCAL	18.84629023	0.613942834961041	cis
Tmem126b	DISTANT	17.23831763	0.5871680786623197	trans
Ftsj2	DISTANT	22.03973077	0.663923651785354	trans
E130311K13Rik	DISTANT	18.74030207	0.6122140486790547	trans
Eepd1	LOCAL	26.41267394	0.7268104834136613	cis
Thyn1	LOCAL	33.78573288	0.8220186479636578	cis
Acad8	LOCAL	21.57733671	0.6569221675358505	cis
Keap1	LOCAL	19.82440132	0.6296729519361618	cis
Kri1	LOCAL	23.50869816	0.6856923240054537	cis
Npr1	DISTANT	17.84269203	0.5973724471382991	trans
Aplp2	LOCAL	21.90064243	0.6618253913231193	cis
Bag5	DISTANT	16.43009304	0.5732380489813983	trans
Dcps	LOCAL	36.26928499	0.8516957789023026	cis
St3gal4	LOCAL	16.23594499	0.5698411180320353	cis
Mgat2	DISTANT	17.65940028	0.5942962271460253	trans
Siae	LOCAL	39.00139738	0.8831919087038785	cis
Vwa5a	LOCAL	33.65166081	0.82038601658	cis
Rabepk	DISTANT	25.75164364	0.7176579079199226	trans
Dkc1	DISTANT	20.89896989	0.6465132618902725	trans
Itpk1	DISTANT	25.67061406	0.7165279346961987	trans
Sc5d	LOCAL	18.2302991	0.6038261190110941	cis
Cep290	DISTANT	28.65663283	0.7570552533335991	trans
Tbcel	LOCAL	33.71593022	0.8211690473952363	cis
Ube4a	LOCAL	26.53300894	0.7284642604822833	cis
Hmbs	LOCAL	32.51612715	0.8064257826979492	cis
Nlrx1	LOCAL	35.40313251	0.8414645864206052	cis
Mrpl34	DISTANT	19.80136118	0.6293069391004679	trans
Ift27	DISTANT	20.42905516	0.6392034912295145	trans
Sik3	LOCAL	22.14734009	0.665542486848135	cis
Sidt2	LOCAL	35.59812144	0.8437786610243234	cis
C77080	DISTANT	16.25061576	0.5700985135921686	trans
Proser2	DISTANT	19.13159879	0.6185725307512451	trans
2310011J03Rik	DISTANT	21.01794612	0.6483509253483024	trans
Rexo2	LOCAL	23.81766577	0.6901835374739099	cis
Slc35a3	DISTANT	25.67790836	0.7166297281023165	trans
Alg9	LOCAL	16.31779036	0.5712755965381333	cis
Bco2	LOCAL	58.32841006	1.080077868118776	cis
Hykk	LOCAL	30.05784124	0.7753430368553006	cis
Ulk3	LOCAL	20.4985966	0.6402905059424199	cis
Tpm1	DISTANT	17.15478429	0.5857437031671787	trans
Imp3	LOCAL	19.4075344	0.6230174058563693	cis
Wdr7	DISTANT	17.58843032	0.5931008399926609	trans
Ppcdc	LOCAL	25.06761454	0.7080623495145043	cis
Tubb4b	DISTANT	17.77201764	0.596188185726621	trans
Dnaja2	DISTANT	16.75232383	0.578831993414324	trans
Lama4	DISTANT	19.53742347	0.6250987677159506	trans
Pml	LOCAL	29.18741393	0.7640342129774033	cis
Dmxl2	LOCAL	19.18765303	0.619478054978544	cis
Rogdi	DISTANT	29.83178594	0.7724219823386695	trans
Dis3l	LOCAL	22.93074671	0.6772111444741589	cis
Pdgfrb	DISTANT	24.15898134	0.6951112334008134	trans
Adpgk	LOCAL	17.21467338	0.5867652576627216	cis
Glce	LOCAL	19.06204963	0.6174471577390247	cis
Coro2b	LOCAL	17.40835453	0.5900568537014039	cis
Vapb	DISTANT	16.23464568	0.5698183163079263	trans
Tle3	LOCAL	26.43852927	0.7271661332872977	cis
Map2k1	LOCAL	24.45520058	0.6993597154540716	cis
Dpp8	LOCAL	35.18356093	0.8388511301774588	cis
Parp16	LOCAL	45.95105314	0.9586558625492257	cis
Ptplad1	LOCAL	23.72206783	0.6887970358530878	cis
Psmb8	DISTANT	18.15708128	0.6026123344240475	trans
Snx1	LOCAL	27.54829604	0.7422707867079237	cis
Ppib	LOCAL	19.02955481	0.6169206563246201	cis
Msra	DISTANT	16.88377747	0.5810985711563916	trans
Ephx2	DISTANT	16.15887516	0.5684870299312026	trans
Vps13c	LOCAL	38.28234818	0.8750125505385622	cis
Tpm1	LOCAL	23.39287803	0.6840011407885224	cis
Hip1	DISTANT	17.45529563	0.5908518533439664	trans
Pdpk1	DISTANT	16.19839024	0.5691816975272483	trans
Lipc	LOCAL	23.61787464	0.6872826876911712	cis
Myo1e	LOCAL	20.59205385	0.64174845305618	cis
Cgnl1	LOCAL	16.72735895	0.5784005350965713	cis
Rab27a	LOCAL	19.35091574	0.6221079607270751	cis
Pigb	LOCAL	36.13543994	0.8501228139510196	cis
Ccdc55	DISTANT	20.24662145	0.636343012061891	trans
Prkab1	DISTANT	16.95283357	0.5822857300329453	trans
Myo6	LOCAL	30.41887056	0.7799855198655934	cis
Cpne3	DISTANT	16.56167682	0.5755289188216348	trans
Smyd5	DISTANT	18.42393672	0.6070244924218462	trans
Gsta4	LOCAL	28.08844033	0.749512379217315	cis
Myo6	LOCAL	31.25668989	0.7906540316725135	cis
Ppm1k	DISTANT	21.60178025	0.657294154089324	trans
Slc17a5	LOCAL	21.77435819	0.6599145124938532	cis
Bckdha	DISTANT	31.27371247	0.7908692998214053	trans
Bckdhb	LOCAL	22.58220689	0.6720447438973093	cis
Gsta1	LOCAL	19.2253126	0.6200856811764	cis
Gm10639	LOCAL	28.40525633	0.7537274882873783	cis
Tmem9	DISTANT	18.56888295	0.6094076295879466	trans
Plscr2	LOCAL	25.08522468	0.7083110147385822	cis
Mthfs	LOCAL	44.73379974	0.9458731388510829	cis
Gm2382	LOCAL	57.88779219	1.0759906336952938	cis
Ctsh	LOCAL	49.57823532	0.9957734212158909	cis
Slc9a9	LOCAL	42.51449092	0.9221116084292617	cis
Paqr9	LOCAL	19.53463988	0.6250542357267888	cis
Nmnat3	LOCAL	55.58482702	1.0543702103151436	cis
Pik3cb	LOCAL	22.44455814	0.6699934050421691	cis
Armc8	LOCAL	18.14939191	0.602484720304175	cis
Nck1	LOCAL	22.11285996	0.665024209484136	cis
Nudt16	LOCAL	16.21188003	0.5694186514331964	cis
Slco2a1	LOCAL	16.53946696	0.5751428858987999	cis
Gm20425	LOCAL	25.01225891	0.7072801271066508	cis
Nags	DISTANT	21.28967522	0.6525285468084902	trans
Coq10a	DISTANT	17.13533307	0.5854115316595668	trans
Glyctk	LOCAL	48.60846856	0.9859864964592568	cis
Tex264	LOCAL	17.78396617	0.5963885674625227	cis
Acy1	LOCAL	29.10206778	0.762916349018685	cis
Gm10709	DISTANT	24.27809679	0.6968227434577606	trans
Parp3	LOCAL	45.20156474	0.9508056030545886	cis
Abhd14b	LOCAL	16.37405309	0.572259610491602	cis
Ifrd2	LOCAL	34.46233688	0.8302088517957394	cis
Lztr1	DISTANT	20.51165727	0.6404944538401562	trans
Hyal1	LOCAL	33.20648052	0.8149414766717914	cis
Uba7	LOCAL	17.01392382	0.5833339321520735	cis
Ndufaf4	DISTANT	19.40190384	0.6229270236552593	trans
Lgals1	DISTANT	17.54446245	0.592359054121738	trans
Tpd52	DISTANT	16.19109903	0.5690535832415081	trans
Ndufaf3	LOCAL	23.9313035	0.6918280639002728	cis
Elp4	DISTANT	24.44907576	0.6992721324348626	trans
Mroh1	DISTANT	17.08102018	0.5844830225079254	trans
Trex1	LOCAL	25.12656098	0.7088943642038636	cis
Map4	LOCAL	22.20061363	0.6663424589503508	cis
Scap	LOCAL	18.82124793	0.6135348063476106	cis
Apeh	LOCAL	17.06169073	0.5841522186896152	cis
Lrrfip2	LOCAL	17.36782418	0.5893695645348511	cis
Plxnb1	LOCAL	35.15154509	0.8384693803592352	cis
Epm2aip1	LOCAL	20.96859545	0.6475893058104033	cis
Clcn3	DISTANT	17.9283989	0.5988054592269513	trans
Tmppe	LOCAL	23.20652584	0.6812712505309467	cis
Glb1	LOCAL	31.46303698	0.7932595663463504	cis
Tor1b	DISTANT	17.22566023	0.5869524721815217	trans
Rps15	DISTANT	16.28604741	0.5707196756727422	trans
Gpd1l	LOCAL	33.77102789	0.8218397397303199	cis
Mrps35	DISTANT	16.26143335	0.5702882315110491	trans
Mrps6	DISTANT	18.31714914	0.6052627386515711	trans
Sardh	DISTANT	17.71747751	0.5952726687829704	trans
Sdr42e1	DISTANT	17.68743898	0.5947678367228678	trans
Csrp1	DISTANT	17.77394149	0.5962204540268641	trans
Itga9	LOCAL	23.29479619	0.6825656919300882	cis
S100a11	DISTANT	17.27816638	0.5878463469308965	trans
Gorasp1	LOCAL	24.03704263	0.6933547811906975	cis
Exog	LOCAL	38.06159123	0.8724860025238227	cis
Oxsr1	LOCAL	22.08240787	0.6645661422311552	cis
Acaa1a	LOCAL	18.09992288	0.6016630764805166	cis
Xylb	LOCAL	19.06075267	0.6174261521834008	cis
Dopey1	DISTANT	26.38267736	0.7263976508772588	trans
Rpl14	LOCAL	33.12085723	0.8138901305458864	cis
Ano10	LOCAL	40.34048198	0.8982258288426135	cis
Prmt1	DISTANT	18.77267898	0.6127426699683971	trans
Cyp7a1	DISTANT	17.57362399	0.5928511447235301	trans
Lars2	LOCAL	64.17230952	1.13289284153445	cis
Scfd1	DISTANT	16.64272298	0.5769354033165238	trans
Sacm1l	LOCAL	20.72317893	0.643788457958047	cis
Lztfl1	LOCAL	52.11816976	1.020961994983163	cis
Mpp6	DISTANT	17.0736146	0.5843563056902868	trans
Fyco1	LOCAL	24.85959248	0.7051183231203115	cis
1700052N19Rik	LOCAL	37.85853568	0.8701555686197728	cis
Ttyh2	DISTANT	17.19763667	0.5864748361183113	trans
Rmnd1	LOCAL	42.80239149	0.9252285284187901	cis
Mthfd1l	LOCAL	23.55165279	0.686318479861937	cis
Iyd	LOCAL	38.28603385	0.8750546708634839	cis
Rnf25	DISTANT	21.67875802	0.6584642438280153	trans
Gne	DISTANT	16.28514927	0.5707039384829932	trans
Epm2a	LOCAL	31.73356285	0.7966625741178005	cis
Bmi1	DISTANT	20.58289937	0.6416057881596767	trans
Thg1l	DISTANT	23.76254432	0.6893844257016545	trans
Utrn	LOCAL	28.28711272	0.7521583971478348	cis
C2cd2	DISTANT	17.71839357	0.5952880574982166	trans
Suclg1	DISTANT	18.29420317	0.6048835122566989	trans
Suclg2	DISTANT	16.98640394	0.5828619723399358	trans
Vta1	LOCAL	39.66242361	0.8906449753970433	cis
Map7	LOCAL	22.42248992	0.6696639443780739	cis
Aldh8a1	LOCAL	42.88715396	0.9261442000034336	cis
Hbs1l	LOCAL	18.82857583	0.6136542321209885	cis
Vdac1	DISTANT	16.25599202	0.5701928098459328	trans
Col14a1	DISTANT	16.28463475	0.5706949228791158	trans
Rpp40	DISTANT	17.69759572	0.594938580359351	trans
Fkbp4	DISTANT	17.21170738	0.5867147071618368	trans
Vnn3	LOCAL	43.31717202	0.9307757197091037	cis
Arhgap18	LOCAL	18.13092256	0.6021780892726004	cis
Enpp1	LOCAL	38.79986341	0.8809070712623438	cis
Rmdn1	DISTANT	16.40267292	0.5727595118372107	trans
Ndufa8	DISTANT	16.27291309	0.5704894931547819	trans
Nacc1	DISTANT	26.93188614	0.7339194252777345	trans
Ddx47	DISTANT	16.38204928	0.5723993235495654	trans
Sfxn1	DISTANT	16.2858572	0.5707163428534353	trans
Alox12	DISTANT	23.80487364	0.689998168693222	trans
Echdc1	LOCAL	35.16463196	0.8386254463108069	cis
Hint3	LOCAL	50.99333346	1.0098844830969531	cis
Glul	DISTANT	24.00790471	0.6929344082956193	trans
Fhad1	DISTANT	32.84023721	0.8104349105264408	trans
Sult3a1	LOCAL	39.03974038	0.8836259432587977	cis
Gm4794	LOCAL	34.82195411	0.8345292578454034	cis
Gulo	DISTANT	16.35807502	0.5719803321793504	trans
Slc16a10	LOCAL	18.83452066	0.6137511003656123	cis
Tmem141	DISTANT	24.73040296	0.7032837686169076	trans
Amfr	DISTANT	16.98257648	0.5827963019786587	trans
Ddo	LOCAL	40.77829203	0.9030868400104167	cis
Tmem62	DISTANT	18.77160713	0.6127251770573819	trans
Lace1	LOCAL	59.20852689	1.088196001554867	cis
1700021F05Rik	LOCAL	27.28573801	0.7387250910859872	cis
Aim1	LOCAL	34.82047851	0.8345115758334333	cis
Qrsl1	LOCAL	28.85899971	0.7597236301445415	cis
Pet112	DISTANT	29.96321304	0.7741216059508996	trans
Prep	LOCAL	24.20895151	0.6958297422502145	cis
Nsun4	DISTANT	17.83741356	0.5972840791449242	trans
Slc35a2	DISTANT	20.30549685	0.637267555270155	trans
Smpdl3a	LOCAL	20.13078515	0.6345200572085961	cis
Skp1a	DISTANT	17.31427307	0.5884602462358863	trans
Ascc1	LOCAL	16.3397016	0.5716590172471698	cis
Heatr6	DISTANT	19.60195013	0.6261301802341107	trans
Ddhd1	DISTANT	20.4552281	0.639612821947778	trans
Mup13	DISTANT	16.69604997	0.5778589788174966	trans
Pnpla3	DISTANT	21.126646	0.6500253225836667	trans
Nop16	DISTANT	16.25585197	0.5701903536539354	trans
Eps15l1	DISTANT	16.33495049	0.5715759002967148	trans
Tysnd1	LOCAL	21.56162554	0.6566829606438711	cis
Ugt1a5	DISTANT	16.6789473	0.5775629368302645	trans
Itpr1	DISTANT	16.51238323	0.5746717885889302	trans
Pald1	LOCAL	36.62996697	0.8559201711608391	cis
Sgpl1	LOCAL	22.21835856	0.6666087092140336	cis
Chmp3	DISTANT	16.25856141	0.5702378698402975	trans
Pbld1	LOCAL	31.63860352	0.7954697168340226	cis
Aifm2	LOCAL	20.22248003	0.6359635214381404	cis
Pbld2	LOCAL	18.59588594	0.6098505708778176	cis
Lrrc20	LOCAL	24.83567495	0.7047790426793351	cis
Dnm1l	DISTANT	19.21949528	0.6199918593013944	trans
Ssh3	DISTANT	18.35557901	0.6058973347028356	trans
Bcr	LOCAL	18.55699441	0.6092125148090771	cis
Gstt2	LOCAL	27.71893887	0.7445661672410316	cis
Nfia	DISTANT	17.17343884	0.586062092956028	trans
Mtr	DISTANT	45.74068147	0.9564589010511638	trans
Gstt1	LOCAL	46.75750852	0.9670316284382844	cis
Upb1	LOCAL	42.92480387	0.9265506340184545	cis
Ftcd	LOCAL	33.63859517	0.8202267390179376	cis
Pfkm	DISTANT	21.85058398	0.6610685891796705	trans
Lss	LOCAL	25.38067804	0.7124700420368565	cis
Cstb	LOCAL	18.8481633	0.6139733430695505	cis
Pofut2	LOCAL	21.8006729	0.6603131514667869	cis
Pfkl	LOCAL	44.95826732	0.9482432949407024	cis
Ilvbl	LOCAL	23.47102624	0.6851427039675749	cis
Ddt	LOCAL	23.66695951	0.6879965044969343	cis
Mndal	DISTANT	17.67153338	0.5945003512194085	trans
Vcp	DISTANT	16.17851851	0.5688324623296389	trans
Dohh	LOCAL	36.94173442	0.8595549362315361	cis
Tjp3	LOCAL	19.78443934	0.6290379851805453	cis
Txnrd1	LOCAL	26.15941346	0.7233175438215224	cis
Thop1	LOCAL	21.51440247	0.6559634512684377	cis
Tm9sf1	DISTANT	16.977878	0.582715676809883	trans
A230046K03Rik	LOCAL	17.66399115	0.5943734709759513	cis
E430025E21Rik	DISTANT	24.13476967	0.6947628324831431	trans
Mterfd3	LOCAL	33.65395187	0.8204139427142861	cis
Nedd1	LOCAL	20.89012087	0.6463763744135456	cis
Rcl1	DISTANT	19.4900409	0.6243403062433179	trans
Pwp1	LOCAL	17.57973483	0.5929542112170214	cis
Stab2	LOCAL	41.96263393	0.9161073510238852	cis
AI597468	LOCAL	21.11826678	0.6498964037444738	cis
Appl2	LOCAL	18.12675923	0.6021089474505423	cis
Wash	DISTANT	16.71060266	0.5781107620517023	trans
Mmrn2	DISTANT	23.13287536	0.6801893171757404	trans
Pah	LOCAL	18.22962071	0.6038148840497392	cis
Mttp	DISTANT	16.18077951	0.5688722090241358	trans
Uhrf1bp1l	LOCAL	16.34687145	0.5717844252863136	cis
Nr1h4	LOCAL	17.30622884	0.5883235307209801	cis
Scyl2	LOCAL	22.0570339	0.6641842199269717	cis
Slc25a3	LOCAL	17.50160737	0.5916351471980007	cis
Ces1f	DISTANT	16.60417539	0.5762668720306591	trans
Lta4h	LOCAL	54.00503141	1.039278898178925	cis
Hal	LOCAL	18.3246369	0.605386436914472	cis
Amdhd1	LOCAL	38.59737722	0.8786054543422775	cis
Tbcel	DISTANT	17.17885409	0.5861544862917967	trans
Metap2	LOCAL	25.6782248	0.7166341437581661	cis
Habp2	DISTANT	16.80684869	0.5797732089360459	trans
Fgd6	LOCAL	26.47053352	0.7276061231188203	cis
Ube2n	LOCAL	19.81588092	0.6295376227041558	cis
Cradd	LOCAL	40.84706779	0.9038480822571899	cis
Galnt4	LOCAL	24.68405105	0.7026243811596634	cis
2310039H08Rik	DISTANT	25.40436768	0.7128024646422036	trans
Ndufc2	DISTANT	19.46606803	0.6239562168934613	trans
Acss3	LOCAL	42.88088273	0.9260764842063532	cis
Supt16	DISTANT	17.37594438	0.5895073261631275	trans
Dhx15	DISTANT	16.49406565	0.5743529515898739	trans
Syt1	LOCAL	50.24642424	1.0024612136137736	cis
Gsdmd	DISTANT	16.80863857	0.5798040801857124	trans
Atxn7l3b	LOCAL	51.96267041	1.0194377902550014	cis
Tmem19	LOCAL	38.33887049	0.8756582722729227	cis
Nrn1	DISTANT	19.22738327	0.6201190735657145	trans
Rab3ip	LOCAL	36.2652194	0.8516480423273455	cis
Helb	LOCAL	23.61411309	0.6872279547573716	cis
Cfdp1	DISTANT	17.98406263	0.5997343183443815	trans
Snx29	DISTANT	22.86555686	0.6762478371129922	trans
Lsm3	DISTANT	18.29429909	0.6048850980144906	trans
Snx12	DISTANT	16.35596655	0.5719434683602918	trans
Saa4	DISTANT	16.1265723	0.56791852056435	trans
Anp32a	DISTANT	18.64193832	0.6106052459650179	trans
Pin1	DISTANT	17.78177073	0.5963517540847851	trans
Pnpo	DISTANT	16.39134839	0.5725617589395925	trans
Abcb8	DISTANT	16.22014202	0.5695637281288196	trans
Gaa	DISTANT	18.76369805	0.612596083075953	trans
B4galnt1	LOCAL	50.31697358	1.0031647280481906	cis
Arsb	DISTANT	16.81105731	0.5798457951904109	trans
Stard13	DISTANT	20.09340908	0.6339307388035385	trans
Sept8	DISTANT	16.31590275	0.5712425535619698	trans
Shmt2	LOCAL	20.14862171	0.634801098140197	cis
Srsf9	DISTANT	18.4085619	0.6067711578511292	trans
Stat6	LOCAL	23.95397339	0.6921556673176924	cis
Rdh9	LOCAL	36.52991796	0.8547504660425754	cis
Rbms2	LOCAL	25.37822445	0.7124356034056692	cis
Spryd4	LOCAL	21.13246132	0.6501147794043757	cis
BC089597	LOCAL	32.98449676	0.8122129863527177	cis
Apon	LOCAL	38.28322033	0.8750225177674001	cis
Stat2	LOCAL	27.71214397	0.7444749017932034	cis
Cs	LOCAL	20.50304727	0.6403600123368104	cis
Esyt1	LOCAL	37.68923524	0.8682077543998326	cis
Rdh5	LOCAL	55.73492849	1.0557928631128362	cis
Mettl7b	LOCAL	42.72237396	0.9243632831306099	cis
Nos3	DISTANT	17.30475948	0.5882985548171948	trans
Rnf185	LOCAL	25.45633136	0.7135310975703862	cis
Sec14l4	LOCAL	43.73568414	0.9352612911908629	cis
Sec14l2	LOCAL	21.69539732	0.6587168939688735	cis
Faah	DISTANT	16.71545573	0.5781947030196661	trans
Ap2b1	DISTANT	21.09347524	0.6495148226176213	trans
Nudcd3	LOCAL	29.95620912	0.7740311249555796	cis
Tbc1d10a	LOCAL	22.92688074	0.6771540554408576	cis
Dpagt1	DISTANT	17.1188208	0.5851294010729593	trans
Tns3	LOCAL	16.57953577	0.5758391402119172	cis
Ddc	LOCAL	37.70944948	0.868440550412059	cis
Cobl	LOCAL	33.65842188	0.8204684257178944	cis
Entpd8	DISTANT	19.70576009	0.6277859522161993	trans
Adam9	DISTANT	25.10517128	0.7085925667123527	trans
Sil1	DISTANT	20.00449724	0.6325266356446976	trans
Cnrip1	LOCAL	21.39660575	0.6541652046692792	cis
Pi4kb	DISTANT	19.04388395	0.6171528813835353	trans
Mdh1	LOCAL	34.78140611	0.834043237608219	cis
Ehbp1	LOCAL	22.85324743	0.6760657871834663	cis
Vrk2	LOCAL	40.40822268	0.8989796736300549	cis
Mtif2	LOCAL	33.43142133	0.8176970261655597	cis
Acyp2	LOCAL	41.22957687	0.9080702271300387	cis
Chac2	LOCAL	31.35327572	0.7918746835200631	cis
Raver1	DISTANT	16.24797204	0.5700521386680345	trans
Stk10	LOCAL	17.08586642	0.5845659316107978	cis
Rars	LOCAL	21.36210246	0.6536375518588264	cis
Saal1	DISTANT	17.00580913	0.5831948067327074	trans
Proser2	DISTANT	19.82978811	0.6297584951392081	trans
Ttc1	LOCAL	17.53854428	0.5922591372026269	cis
Pkp2	DISTANT	20.2727911	0.6367541299434185	trans
Irgm1	LOCAL	18.5766196	0.6095345699794229	cis
Tbc1d9b	LOCAL	17.88538105	0.5980866333567404	cis
Thg1l	LOCAL	26.27632287	0.7249320364006546	cis
Cyp3a16	DISTANT	16.39393948	0.5726070114834432	trans
Agap1	DISTANT	27.22345347	0.7378814738154089	trans
Gm12185	LOCAL	52.4126392	1.0238421675238816	cis
Mgat1	LOCAL	25.22630675	0.7103000316767556	cis
Mrps18b	DISTANT	16.83281282	0.5802208686353845	trans
Rufy1	LOCAL	17.62845225	0.5937752478842478	cis
Canx	LOCAL	28.15123161	0.7503496732857288	cis
Gm5431	LOCAL	41.14059928	0.9070898442822519	cis
Sqstm1	LOCAL	16.96161483	0.5824365172274142	cis
Nlrp6	DISTANT	27.10765903	0.7363105191425694	trans
Pgpep1	DISTANT	18.92483032	0.6152207785827783	trans
Phykpl	LOCAL	24.70682629	0.7029484517373944	cis
Mesdc2	DISTANT	17.88762233	0.5981241063525194	trans
Gmfb	DISTANT	16.12329361	0.5678607859326087	trans
Nup205	DISTANT	16.52031938	0.5748098708268674	trans
Gtf3c1	DISTANT	16.22672797	0.569679347879138	trans
Thtpa	DISTANT	17.45113097	0.5907813634501345	trans
Tpp2	DISTANT	16.42526537	0.5731538252511276	trans
Hspa4	LOCAL	17.87828618	0.5979679954646402	cis
Ddb1	DISTANT	20.85553847	0.6458411332518238	trans
Fmo3	DISTANT	17.85885957	0.5976430300773197	trans
Itpa	DISTANT	17.80986193	0.5968226190418725	trans
AI462493	DISTANT	18.39355383	0.6065237642500085	trans
Lyrm7	LOCAL	52.11572553	1.020938054242274	cis
Maged1	DISTANT	17.52085607	0.5919604052637305	trans
Atox1	LOCAL	54.36510806	1.0427378199720196	cis
Bak1	DISTANT	18.27405905	0.6045503957487747	trans
G3bp1	LOCAL	18.59046214	0.6097616278514089	cis
Mocs3	DISTANT	16.11643358	0.5677399682953456	trans
Por	DISTANT	18.9302102	0.6153082187001893	trans
Ola1	DISTANT	16.564734	0.5755820358558804	trans
Gmps	DISTANT	16.35032684	0.5718448537846608	trans
Gemin5	LOCAL	30.74898706	0.7842064404224184	cis
Rbm22	DISTANT	16.18811204	0.5690010903328745	trans
Abhd15	DISTANT	17.70255782	0.5950219797620925	trans
Fmo4	DISTANT	17.36926729	0.5893940496815352	trans
Snap47	LOCAL	40.3750426	0.8986105118459276	cis
Guk1	LOCAL	40.13598038	0.8959462079834927	cis
Iba57	LOCAL	21.41630187	0.6544662232690087	cis
Mrpl43	DISTANT	16.14235945	0.5681964352228902	trans
Atpaf2	LOCAL	19.65718149	0.6270116663986405	cis
Dhrs7b	LOCAL	55.27199661	1.051399035666288	cis
Aldh3a2	LOCAL	16.62436969	0.5766171986682326	cis
Ttc19	LOCAL	16.35769364	0.5719736644287043	cis
Cenpv	LOCAL	20.49995456	0.6403117140893176	cis
Pfas	LOCAL	44.70851737	0.9456058097325756	cis
Sat2	LOCAL	38.37780402	0.8761027795869615	cis
Tmem102	LOCAL	17.14342983	0.5855498241823662	cis
Gltpd2	LOCAL	37.93471625	0.8710306108283451	cis
Pdhb	DISTANT	17.15326218	0.5857177166519721	trans
Cyb5d2	LOCAL	26.22741199	0.7242570260618809	cis
Dars2	DISTANT	17.8949248	0.5982461834395603	trans
Rabep1	LOCAL	26.73401123	0.7312183152793699	cis
Txndc17	LOCAL	29.51191919	0.7682697337524107	cis
Mink1	LOCAL	32.36843722	0.8045922845764804	cis
Ankfy1	LOCAL	20.4638956	0.6397483192631302	cis
Dnajc7	DISTANT	22.3774	0.6689902839354246	trans
Lbp	DISTANT	24.80690615	0.7043707283810139	trans
Aar2	DISTANT	36.98920575	0.8601070369436585	trans
Inpp5k	LOCAL	30.32408582	0.7787693602087848	cis
Rpa3	DISTANT	16.47072209	0.5739463753696855	trans
Aspa	LOCAL	52.32717269	1.0230070643939855	cis
Rilp	LOCAL	49.31235916	0.9930997851172862	cis
Srr	LOCAL	41.58876674	0.9120171790048694	cis
Tlcd2	LOCAL	32.17517548	0.802186704950911	cis
Rpa1	LOCAL	21.02364446	0.6484388091408472	cis
Myo18a	LOCAL	16.91460306	0.5816288001810089	cis
Glod4	LOCAL	33.52849986	0.8188833843716697	cis
Crlf3	LOCAL	31.45737459	0.7931881818332898	cis
Ovca2	LOCAL	41.20898233	0.9078434042278437	cis
Blmh	LOCAL	23.25890309	0.6820396335991039	cis
Pipox	LOCAL	61.2129085	1.106462005673941	cis
Aldoc	LOCAL	27.17715767	0.7372537917162584	cis
Cpd	LOCAL	25.97944057	0.7208250907120256	cis
Tlcd1	LOCAL	27.0717656	0.7358228808619639	cis
Prpf8	LOCAL	22.7298789	0.6742385171435996	cis
Snrnp200	DISTANT	23.60569669	0.68710547501821	trans
Rnf135	LOCAL	22.24388354	0.6669915072922593	cis
Vtn	LOCAL	16.39731833	0.572666016627493	cis
Tmem97	LOCAL	37.51478688	0.8661961311389009	cis
Adap2	LOCAL	34.61683069	0.8320676738102496	cis
Tssc4	DISTANT	25.24805295	0.7106061208573987	trans
Dsc2	DISTANT	16.38424132	0.5724376179113319	trans
Myo1d	LOCAL	18.29017035	0.6048168375632411	cis
Chchd7	DISTANT	26.80825508	0.7322329558275836	trans
Cd68	DISTANT	19.48500758	0.6242596828243836	trans
KCTD12	DISTANT	16.28438061	0.570690469694387	trans
Slc25a44	DISTANT	17.00213379	0.5831317825329022	trans
9430016H08Rik	DISTANT	16.98491658	0.5828364535613743	trans
Slfn5	LOCAL	24.33083647	0.6975791922068777	cis
Ank3	DISTANT	16.24635561	0.5700237821354474	trans
Nle1	LOCAL	45.07396672	0.9494626556110567	cis
Timmdc1	DISTANT	16.27720998	0.5705648075372332	trans
Golim4	DISTANT	17.99219485	0.5998699000616717	trans
Heatr6	LOCAL	29.04655029	0.7621883007498869	cis
Pigw	LOCAL	49.19116118	0.9918786335031117	cis
Ptrh2	LOCAL	50.6883289	1.006859760840605	cis
Msi2	LOCAL	18.42870115	0.6071029756145163	cis
Trim25	LOCAL	19.70846798	0.6278290847037911	cis
Pctp	LOCAL	45.35184023	0.9523847985977096	cis
Ankmy2	DISTANT	16.74364105	0.5786819687876926	trans
Ppp1r9b	LOCAL	24.55676772	0.700810498209038	cis
Tollip	DISTANT	23.92676303	0.691762430752061	trans
Tom1l1	LOCAL	36.19111267	0.850777440580085	cis
Gm20390	LOCAL	18.58256525	0.6096321062739396	cis
Samm50	DISTANT	17.60898881	0.5934473659896049	trans
Acsf2	LOCAL	43.1804828	0.9293060077283478	cis
Abcc3	LOCAL	16.29749413	0.5709202068590672	cis
Mtx1	DISTANT	16.39090596	0.5725540316860934	trans
Immt	DISTANT	18.2617725	0.6043471270718509	trans
Spag9	LOCAL	22.317304	0.6680913709965127	cis
Nme1	LOCAL	27.05316026	0.7355699866090242	cis
